,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw
6802,Tunisia,TUN,2043,5153.583333333334
6803,Tunisia,TUN,2044,5153.583333333334
6804,Tunisia,TUN,2045,5153.583333333334
6805,Tunisia,TUN,2046,5153.583333333334
6806,Tunisia,TUN,2047,5153.583333333334
6807,Tunisia,TUN,2048,5153.583333333334
6808,Tunisia,TUN,2049,5153.583333333334
6809,Tunisia,TUN,2050,5153.583333333334
6810,Turkey,TUR,2021,6256.666666666667
6811,Turkey,TUR,2022,6256.666666666667
6812,Turkey,TUR,2023,6256.666666666667
6813,Turkey,TUR,2024,6256.666666666667
6814,Turkey,TUR,2025,6256.666666666667
6815,Turkey,TUR,2026,6256.666666666667
6816,Turkey,TUR,2027,6256.666666666667
6817,Turkey,TUR,2028,6256.666666666667
6818,Turkey,TUR,2029,6256.666666666667
6819,Turkey,TUR,2030,6256.666666666667
6820,Turkey,TUR,2031,6256.666666666667
6821,Turkey,TUR,2032,6256.666666666667
6822,Turkey,TUR,2033,6256.666666666667
6823,Turkey,TUR,2034,6256.666666666667
6824,Turkey,TUR,2035,6256.666666666667
6825,Turkey,TUR,2036,6256.666666666667
6826,Turkey,TUR,2037,6256.666666666667
6827,Turkey,TUR,2038,6256.666666666667
6828,Turkey,TUR,2039,6256.666666666667
6829,Turkey,TUR,2040,6256.666666666667
6830,Turkey,TUR,2041,6256.666666666667
6831,Turkey,TUR,2042,6256.666666666667
6832,Turkey,TUR,2043,6256.666666666667
6833,Turkey,TUR,2044,6256.666666666667
6834,Turkey,TUR,2045,6256.666666666667
6835,Turkey,TUR,2046,6256.666666666667
6836,Turkey,TUR,2047,6256.666666666667
6837,Turkey,TUR,2048,6256.666666666667
6838,Turkey,TUR,2049,6256.666666666667
6839,Turkey,TUR,2050,6256.666666666667
6840,Turkmenistan,TKM,2021,4050.5
6841,Turkmenistan,TKM,2022,4050.5
6842,Turkmenistan,TKM,2023,4050.5
6843,Turkmenistan,TKM,2024,4050.5
6844,Turkmenistan,TKM,2025,4050.5
6845,Turkmenistan,TKM,2026,4050.5
6846,Turkmenistan,TKM,2027,4050.5
6847,Turkmenistan,TKM,2028,4050.5
6848,Turkmenistan,TKM,2029,4050.5
6849,Turkmenistan,TKM,2030,4050.5
6850,Turkmenistan,TKM,2031,4050.5
6851,Turkmenistan,TKM,2032,4050.5
6852,Turkmenistan,TKM,2033,4050.5
6853,Turkmenistan,TKM,2034,4050.5
6854,Turkmenistan,TKM,2035,4050.5
6855,Turkmenistan,TKM,2036,4050.5
6856,Turkmenistan,TKM,2037,4050.5
6857,Turkmenistan,TKM,2038,4050.5
6858,Turkmenistan,TKM,2039,4050.5
6859,Turkmenistan,TKM,2040,4050.5
6860,Turkmenistan,TKM,2041,4050.5
6861,Turkmenistan,TKM,2042,4050.5
6862,Turkmenistan,TKM,2043,4050.5
6863,Turkmenistan,TKM,2044,4050.5
6864,Turkmenistan,TKM,2045,4050.5
6865,Turkmenistan,TKM,2046,4050.5
6866,Turkmenistan,TKM,2047,4050.5
6867,Turkmenistan,TKM,2048,4050.5
6868,Turkmenistan,TKM,2049,4050.5
6869,Turkmenistan,TKM,2050,4050.5
6870,Turks and Caicos Islands,TCA,2021,5153.583333333334
6871,Turks and Caicos Islands,TCA,2022,5153.583333333334
6872,Turks and Caicos Islands,TCA,2023,5153.583333333334
6873,Turks and Caicos Islands,TCA,2024,5153.583333333334
6874,Turks and Caicos Islands,TCA,2025,5153.583333333334
6875,Turks and Caicos Islands,TCA,2026,5153.583333333334
6876,Turks and Caicos Islands,TCA,2027,5153.583333333334
6877,Turks and Caicos Islands,TCA,2028,5153.583333333334
6878,Turks and Caicos Islands,TCA,2029,5153.583333333334
6879,Turks and Caicos Islands,TCA,2030,5153.583333333334
6880,Turks and Caicos Islands,TCA,2031,5153.583333333334
6881,Turks and Caicos Islands,TCA,2032,5153.583333333334
6882,Turks and Caicos Islands,TCA,2033,5153.583333333334
6883,Turks and Caicos Islands,TCA,2034,5153.583333333334
6884,Turks and Caicos Islands,TCA,2035,5153.583333333334
6885,Turks and Caicos Islands,TCA,2036,5153.583333333334
6886,Turks and Caicos Islands,TCA,2037,5153.583333333334
6887,Turks and Caicos Islands,TCA,2038,5153.583333333334
6888,Turks and Caicos Islands,TCA,2039,5153.583333333334
6889,Turks and Caicos Islands,TCA,2040,5153.583333333334
6890,Turks and Caicos Islands,TCA,2041,5153.583333333334
6891,Turks and Caicos Islands,TCA,2042,5153.583333333334
6892,Turks and Caicos Islands,TCA,2043,5153.583333333334
6893,Turks and Caicos Islands,TCA,2044,5153.583333333334
6894,Turks and Caicos Islands,TCA,2045,5153.583333333334
6895,Turks and Caicos Islands,TCA,2046,5153.583333333334
6896,Turks and Caicos Islands,TCA,2047,5153.583333333334
6897,Turks and Caicos Islands,TCA,2048,5153.583333333334
6898,Turks and Caicos Islands,TCA,2049,5153.583333333334
6899,Turks and Caicos Islands,TCA,2050,5153.583333333334
6900,Tuvalu,TUV,2021,5153.583333333334
6901,Tuvalu,TUV,2022,5153.583333333334
6902,Tuvalu,TUV,2023,5153.583333333334
6903,Tuvalu,TUV,2024,5153.583333333334
6904,Tuvalu,TUV,2025,5153.583333333334
6905,Tuvalu,TUV,2026,5153.583333333334
6906,Tuvalu,TUV,2027,5153.583333333334
6907,Tuvalu,TUV,2028,5153.583333333334
6908,Tuvalu,TUV,2029,5153.583333333334
6909,Tuvalu,TUV,2030,5153.583333333334
6910,Tuvalu,TUV,2031,5153.583333333334
6911,Tuvalu,TUV,2032,5153.583333333334
6912,Tuvalu,TUV,2033,5153.583333333334
6913,Tuvalu,TUV,2034,5153.583333333334
6914,Tuvalu,TUV,2035,5153.583333333334
6915,Tuvalu,TUV,2036,5153.583333333334
6916,Tuvalu,TUV,2037,5153.583333333334
6917,Tuvalu,TUV,2038,5153.583333333334
6918,Tuvalu,TUV,2039,5153.583333333334
6919,Tuvalu,TUV,2040,5153.583333333334
6920,Tuvalu,TUV,2041,5153.583333333334
6921,Tuvalu,TUV,2042,5153.583333333334
6922,Tuvalu,TUV,2043,5153.583333333334
6923,Tuvalu,TUV,2044,5153.583333333334
6924,Tuvalu,TUV,2045,5153.583333333334
6925,Tuvalu,TUV,2046,5153.583333333334
6926,Tuvalu,TUV,2047,5153.583333333334
6927,Tuvalu,TUV,2048,5153.583333333334
6928,Tuvalu,TUV,2049,5153.583333333334
6929,Tuvalu,TUV,2050,5153.583333333334
6930,Uganda,UGA,2021,5153.583333333334
6931,Uganda,UGA,2022,5153.583333333334
6932,Uganda,UGA,2023,5153.583333333334
6933,Uganda,UGA,2024,5153.583333333334
6934,Uganda,UGA,2025,5153.583333333334
6935,Uganda,UGA,2026,5153.583333333334
6936,Uganda,UGA,2027,5153.583333333334
6937,Uganda,UGA,2028,5153.583333333334
6938,Uganda,UGA,2029,5153.583333333334
6939,Uganda,UGA,2030,5153.583333333334
6940,Uganda,UGA,2031,5153.583333333334
6941,Uganda,UGA,2032,5153.583333333334
6942,Uganda,UGA,2033,5153.583333333334
6943,Uganda,UGA,2034,5153.583333333334
6944,Uganda,UGA,2035,5153.583333333334
6945,Uganda,UGA,2036,5153.583333333334
6946,Uganda,UGA,2037,5153.583333333334
6947,Uganda,UGA,2038,5153.583333333334
6948,Uganda,UGA,2039,5153.583333333334
6949,Uganda,UGA,2040,5153.583333333334
6950,Uganda,UGA,2041,5153.583333333334
6951,Uganda,UGA,2042,5153.583333333334
6952,Uganda,UGA,2043,5153.583333333334
6953,Uganda,UGA,2044,5153.583333333334
6954,Uganda,UGA,2045,5153.583333333334
6955,Uganda,UGA,2046,5153.583333333334
6956,Uganda,UGA,2047,5153.583333333334
6957,Uganda,UGA,2048,5153.583333333334
6958,Uganda,UGA,2049,5153.583333333334
6959,Uganda,UGA,2050,5153.583333333334
6960,Ukraine,UKR,2021,6256.666666666667
6961,Ukraine,UKR,2022,6256.666666666667
6962,Ukraine,UKR,2023,6256.666666666667
6963,Ukraine,UKR,2024,6256.666666666667
6964,Ukraine,UKR,2025,6256.666666666667
6965,Ukraine,UKR,2026,6256.666666666667
6966,Ukraine,UKR,2027,6256.666666666667
6967,Ukraine,UKR,2028,6256.666666666667
6968,Ukraine,UKR,2029,6256.666666666667
6969,Ukraine,UKR,2030,6256.666666666667
6970,Ukraine,UKR,2031,6256.666666666667
6971,Ukraine,UKR,2032,6256.666666666667
6972,Ukraine,UKR,2033,6256.666666666667
6973,Ukraine,UKR,2034,6256.666666666667
6974,Ukraine,UKR,2035,6256.666666666667
6975,Ukraine,UKR,2036,6256.666666666667
6976,Ukraine,UKR,2037,6256.666666666667
6977,Ukraine,UKR,2038,6256.666666666667
6978,Ukraine,UKR,2039,6256.666666666667
6979,Ukraine,UKR,2040,6256.666666666667
6980,Ukraine,UKR,2041,6256.666666666667
6981,Ukraine,UKR,2042,6256.666666666667
6982,Ukraine,UKR,2043,6256.666666666667
6983,Ukraine,UKR,2044,6256.666666666667
6984,Ukraine,UKR,2045,6256.666666666667
6985,Ukraine,UKR,2046,6256.666666666667
6986,Ukraine,UKR,2047,6256.666666666667
6987,Ukraine,UKR,2048,6256.666666666667
6988,Ukraine,UKR,2049,6256.666666666667
6989,Ukraine,UKR,2050,6256.666666666667
6990,United Arab Emirates,ARE,2021,4050.5
6991,United Arab Emirates,ARE,2022,4050.5
6992,United Arab Emirates,ARE,2023,4050.5
6993,United Arab Emirates,ARE,2024,4050.5
6994,United Arab Emirates,ARE,2025,4050.5
6995,United Arab Emirates,ARE,2026,4050.5
6996,United Arab Emirates,ARE,2027,4050.5
6997,United Arab Emirates,ARE,2028,4050.5
6998,United Arab Emirates,ARE,2029,4050.5
6999,United Arab Emirates,ARE,2030,4050.5
7000,United Arab Emirates,ARE,2031,4050.5
7001,United Arab Emirates,ARE,2032,4050.5
7002,United Arab Emirates,ARE,2033,4050.5
7003,United Arab Emirates,ARE,2034,4050.5
7004,United Arab Emirates,ARE,2035,4050.5
7005,United Arab Emirates,ARE,2036,4050.5
7006,United Arab Emirates,ARE,2037,4050.5
7007,United Arab Emirates,ARE,2038,4050.5
7008,United Arab Emirates,ARE,2039,4050.5
7009,United Arab Emirates,ARE,2040,4050.5
7010,United Arab Emirates,ARE,2041,4050.5
7011,United Arab Emirates,ARE,2042,4050.5
7012,United Arab Emirates,ARE,2043,4050.5
7013,United Arab Emirates,ARE,2044,4050.5
7014,United Arab Emirates,ARE,2045,4050.5
7015,United Arab Emirates,ARE,2046,4050.5
7016,United Arab Emirates,ARE,2047,4050.5
7017,United Arab Emirates,ARE,2048,4050.5
7018,United Arab Emirates,ARE,2049,4050.5
7019,United Arab Emirates,ARE,2050,4050.5
7020,United Kingdom,GBR,2021,6256.666666666667
7021,United Kingdom,GBR,2022,6256.666666666667
7022,United Kingdom,GBR,2023,6256.666666666667
7023,United Kingdom,GBR,2024,6256.666666666667
7024,United Kingdom,GBR,2025,6256.666666666667
7025,United Kingdom,GBR,2026,6256.666666666667
7026,United Kingdom,GBR,2027,6256.666666666667
7027,United Kingdom,GBR,2028,6256.666666666667
7028,United Kingdom,GBR,2029,6256.666666666667
7029,United Kingdom,GBR,2030,6256.666666666667
7030,United Kingdom,GBR,2031,6256.666666666667
7031,United Kingdom,GBR,2032,6256.666666666667
7032,United Kingdom,GBR,2033,6256.666666666667
7033,United Kingdom,GBR,2034,6256.666666666667
7034,United Kingdom,GBR,2035,6256.666666666667
7035,United Kingdom,GBR,2036,6256.666666666667
7036,United Kingdom,GBR,2037,6256.666666666667
7037,United Kingdom,GBR,2038,6256.666666666667
7038,United Kingdom,GBR,2039,6256.666666666667
7039,United Kingdom,GBR,2040,6256.666666666667
7040,United Kingdom,GBR,2041,6256.666666666667
7041,United Kingdom,GBR,2042,6256.666666666667
7042,United Kingdom,GBR,2043,6256.666666666667
7043,United Kingdom,GBR,2044,6256.666666666667
7044,United Kingdom,GBR,2045,6256.666666666667
7045,United Kingdom,GBR,2046,6256.666666666667
7046,United Kingdom,GBR,2047,6256.666666666667
7047,United Kingdom,GBR,2048,6256.666666666667
7048,United Kingdom,GBR,2049,6256.666666666667
7049,United Kingdom,GBR,2050,6256.666666666667
7050,United States,USA,2021,6041.0
7051,United States,USA,2022,6041.0
7052,United States,USA,2023,6041.0
7053,United States,USA,2024,6041.0
7054,United States,USA,2025,6041.0
7055,United States,USA,2026,6041.0
7056,United States,USA,2027,6041.0
7057,United States,USA,2028,6041.0
7058,United States,USA,2029,6041.0
7059,United States,USA,2030,6041.0
7060,United States,USA,2031,6041.0
7061,United States,USA,2032,6041.0
7062,United States,USA,2033,6041.0
7063,United States,USA,2034,6041.0
7064,United States,USA,2035,6041.0
7065,United States,USA,2036,6041.0
7066,United States,USA,2037,6041.0
7067,United States,USA,2038,6041.0
7068,United States,USA,2039,6041.0
7069,United States,USA,2040,6041.0
7070,United States,USA,2041,6041.0
7071,United States,USA,2042,6041.0
7072,United States,USA,2043,6041.0
7073,United States,USA,2044,6041.0
7074,United States,USA,2045,6041.0
7075,United States,USA,2046,6041.0
7076,United States,USA,2047,6041.0
7077,United States,USA,2048,6041.0
7078,United States,USA,2049,6041.0
7079,United States,USA,2050,6041.0
7080,United States Minor Outlying Islands,UMI,2021,5153.583333333334
7081,United States Minor Outlying Islands,UMI,2022,5153.583333333334
7082,United States Minor Outlying Islands,UMI,2023,5153.583333333334
7083,United States Minor Outlying Islands,UMI,2024,5153.583333333334
7084,United States Minor Outlying Islands,UMI,2025,5153.583333333334
7085,United States Minor Outlying Islands,UMI,2026,5153.583333333334
7086,United States Minor Outlying Islands,UMI,2027,5153.583333333334
7087,United States Minor Outlying Islands,UMI,2028,5153.583333333334
7088,United States Minor Outlying Islands,UMI,2029,5153.583333333334
7089,United States Minor Outlying Islands,UMI,2030,5153.583333333334
7090,United States Minor Outlying Islands,UMI,2031,5153.583333333334
7091,United States Minor Outlying Islands,UMI,2032,5153.583333333334
7092,United States Minor Outlying Islands,UMI,2033,5153.583333333334
7093,United States Minor Outlying Islands,UMI,2034,5153.583333333334
7094,United States Minor Outlying Islands,UMI,2035,5153.583333333334
7095,United States Minor Outlying Islands,UMI,2036,5153.583333333334
7096,United States Minor Outlying Islands,UMI,2037,5153.583333333334
7097,United States Minor Outlying Islands,UMI,2038,5153.583333333334
7098,United States Minor Outlying Islands,UMI,2039,5153.583333333334
7099,United States Minor Outlying Islands,UMI,2040,5153.583333333334
7100,United States Minor Outlying Islands,UMI,2041,5153.583333333334
7101,United States Minor Outlying Islands,UMI,2042,5153.583333333334
7102,United States Minor Outlying Islands,UMI,2043,5153.583333333334
7103,United States Minor Outlying Islands,UMI,2044,5153.583333333334
7104,United States Minor Outlying Islands,UMI,2045,5153.583333333334
7105,United States Minor Outlying Islands,UMI,2046,5153.583333333334
7106,United States Minor Outlying Islands,UMI,2047,5153.583333333334
7107,United States Minor Outlying Islands,UMI,2048,5153.583333333334
7108,United States Minor Outlying Islands,UMI,2049,5153.583333333334
7109,United States Minor Outlying Islands,UMI,2050,5153.583333333334
7110,Uruguay,URY,2021,5153.583333333334
7111,Uruguay,URY,2022,5153.583333333334
7112,Uruguay,URY,2023,5153.583333333334
7113,Uruguay,URY,2024,5153.583333333334
7114,Uruguay,URY,2025,5153.583333333334
7115,Uruguay,URY,2026,5153.583333333334
7116,Uruguay,URY,2027,5153.583333333334
7117,Uruguay,URY,2028,5153.583333333334
7118,Uruguay,URY,2029,5153.583333333334
7119,Uruguay,URY,2030,5153.583333333334
7120,Uruguay,URY,2031,5153.583333333334
7121,Uruguay,URY,2032,5153.583333333334
7122,Uruguay,URY,2033,5153.583333333334
7123,Uruguay,URY,2034,5153.583333333334
7124,Uruguay,URY,2035,5153.583333333334
7125,Uruguay,URY,2036,5153.583333333334
7126,Uruguay,URY,2037,5153.583333333334
7127,Uruguay,URY,2038,5153.583333333334
7128,Uruguay,URY,2039,5153.583333333334
7129,Uruguay,URY,2040,5153.583333333334
7130,Uruguay,URY,2041,5153.583333333334
7131,Uruguay,URY,2042,5153.583333333334
7132,Uruguay,URY,2043,5153.583333333334
7133,Uruguay,URY,2044,5153.583333333334
7134,Uruguay,URY,2045,5153.583333333334
7135,Uruguay,URY,2046,5153.583333333334
7136,Uruguay,URY,2047,5153.583333333334
7137,Uruguay,URY,2048,5153.583333333334
7138,Uruguay,URY,2049,5153.583333333334
7139,Uruguay,URY,2050,5153.583333333334
7140,Uzbekistan,UZB,2021,4050.5
7141,Uzbekistan,UZB,2022,4050.5
7142,Uzbekistan,UZB,2023,4050.5
7143,Uzbekistan,UZB,2024,4050.5
7144,Uzbekistan,UZB,2025,4050.5
7145,Uzbekistan,UZB,2026,4050.5
7146,Uzbekistan,UZB,2027,4050.5
7147,Uzbekistan,UZB,2028,4050.5
7148,Uzbekistan,UZB,2029,4050.5
7149,Uzbekistan,UZB,2030,4050.5
7150,Uzbekistan,UZB,2031,4050.5
7151,Uzbekistan,UZB,2032,4050.5
7152,Uzbekistan,UZB,2033,4050.5
7153,Uzbekistan,UZB,2034,4050.5
7154,Uzbekistan,UZB,2035,4050.5
7155,Uzbekistan,UZB,2036,4050.5
7156,Uzbekistan,UZB,2037,4050.5
7157,Uzbekistan,UZB,2038,4050.5
7158,Uzbekistan,UZB,2039,4050.5
7159,Uzbekistan,UZB,2040,4050.5
7160,Uzbekistan,UZB,2041,4050.5
7161,Uzbekistan,UZB,2042,4050.5
7162,Uzbekistan,UZB,2043,4050.5
7163,Uzbekistan,UZB,2044,4050.5
7164,Uzbekistan,UZB,2045,4050.5
7165,Uzbekistan,UZB,2046,4050.5
7166,Uzbekistan,UZB,2047,4050.5
7167,Uzbekistan,UZB,2048,4050.5
7168,Uzbekistan,UZB,2049,4050.5
7169,Uzbekistan,UZB,2050,4050.5
7170,Vanuatu,VUT,2021,5153.583333333334
7171,Vanuatu,VUT,2022,5153.583333333334
7172,Vanuatu,VUT,2023,5153.583333333334
7173,Vanuatu,VUT,2024,5153.583333333334
7174,Vanuatu,VUT,2025,5153.583333333334
7175,Vanuatu,VUT,2026,5153.583333333334
7176,Vanuatu,VUT,2027,5153.583333333334
7177,Vanuatu,VUT,2028,5153.583333333334
7178,Vanuatu,VUT,2029,5153.583333333334
7179,Vanuatu,VUT,2030,5153.583333333334
7180,Vanuatu,VUT,2031,5153.583333333334
7181,Vanuatu,VUT,2032,5153.583333333334
7182,Vanuatu,VUT,2033,5153.583333333334
7183,Vanuatu,VUT,2034,5153.583333333334
7184,Vanuatu,VUT,2035,5153.583333333334
7185,Vanuatu,VUT,2036,5153.583333333334
7186,Vanuatu,VUT,2037,5153.583333333334
7187,Vanuatu,VUT,2038,5153.583333333334
7188,Vanuatu,VUT,2039,5153.583333333334
7189,Vanuatu,VUT,2040,5153.583333333334
7190,Vanuatu,VUT,2041,5153.583333333334
7191,Vanuatu,VUT,2042,5153.583333333334
7192,Vanuatu,VUT,2043,5153.583333333334
7193,Vanuatu,VUT,2044,5153.583333333334
7194,Vanuatu,VUT,2045,5153.583333333334
7195,Vanuatu,VUT,2046,5153.583333333334
7196,Vanuatu,VUT,2047,5153.583333333334
7197,Vanuatu,VUT,2048,5153.583333333334
7198,Vanuatu,VUT,2049,5153.583333333334
7199,Vanuatu,VUT,2050,5153.583333333334
7200,Venezuela,VEN,2021,5153.583333333334
7201,Venezuela,VEN,2022,5153.583333333334
7202,Venezuela,VEN,2023,5153.583333333334
7203,Venezuela,VEN,2024,5153.583333333334
7204,Venezuela,VEN,2025,5153.583333333334
7205,Venezuela,VEN,2026,5153.583333333334
7206,Venezuela,VEN,2027,5153.583333333334
7207,Venezuela,VEN,2028,5153.583333333334
7208,Venezuela,VEN,2029,5153.583333333334
7209,Venezuela,VEN,2030,5153.583333333334
7210,Venezuela,VEN,2031,5153.583333333334
7211,Venezuela,VEN,2032,5153.583333333334
7212,Venezuela,VEN,2033,5153.583333333334
7213,Venezuela,VEN,2034,5153.583333333334
7214,Venezuela,VEN,2035,5153.583333333334
7215,Venezuela,VEN,2036,5153.583333333334
7216,Venezuela,VEN,2037,5153.583333333334
7217,Venezuela,VEN,2038,5153.583333333334
7218,Venezuela,VEN,2039,5153.583333333334
7219,Venezuela,VEN,2040,5153.583333333334
7220,Venezuela,VEN,2041,5153.583333333334
7221,Venezuela,VEN,2042,5153.583333333334
7222,Venezuela,VEN,2043,5153.583333333334
7223,Venezuela,VEN,2044,5153.583333333334
7224,Venezuela,VEN,2045,5153.583333333334
7225,Venezuela,VEN,2046,5153.583333333334
7226,Venezuela,VEN,2047,5153.583333333334
7227,Venezuela,VEN,2048,5153.583333333334
7228,Venezuela,VEN,2049,5153.583333333334
7229,Venezuela,VEN,2050,5153.583333333334
7230,Vietnam,VNM,2021,4050.5
7231,Vietnam,VNM,2022,4050.5
7232,Vietnam,VNM,2023,4050.5
7233,Vietnam,VNM,2024,4050.5
7234,Vietnam,VNM,2025,4050.5
7235,Vietnam,VNM,2026,4050.5
7236,Vietnam,VNM,2027,4050.5
7237,Vietnam,VNM,2028,4050.5
7238,Vietnam,VNM,2029,4050.5
7239,Vietnam,VNM,2030,4050.5
7240,Vietnam,VNM,2031,4050.5
7241,Vietnam,VNM,2032,4050.5
7242,Vietnam,VNM,2033,4050.5
7243,Vietnam,VNM,2034,4050.5
7244,Vietnam,VNM,2035,4050.5
7245,Vietnam,VNM,2036,4050.5
7246,Vietnam,VNM,2037,4050.5
7247,Vietnam,VNM,2038,4050.5
7248,Vietnam,VNM,2039,4050.5
7249,Vietnam,VNM,2040,4050.5
7250,Vietnam,VNM,2041,4050.5
7251,Vietnam,VNM,2042,4050.5
7252,Vietnam,VNM,2043,4050.5
7253,Vietnam,VNM,2044,4050.5
7254,Vietnam,VNM,2045,4050.5
7255,Vietnam,VNM,2046,4050.5
7256,Vietnam,VNM,2047,4050.5
7257,Vietnam,VNM,2048,4050.5
7258,Vietnam,VNM,2049,4050.5
7259,Vietnam,VNM,2050,4050.5
7260,"Virgin Islands, British",VGB,2021,5153.583333333334
7261,"Virgin Islands, British",VGB,2022,5153.583333333334
7262,"Virgin Islands, British",VGB,2023,5153.583333333334
7263,"Virgin Islands, British",VGB,2024,5153.583333333334
7264,"Virgin Islands, British",VGB,2025,5153.583333333334
7265,"Virgin Islands, British",VGB,2026,5153.583333333334
7266,"Virgin Islands, British",VGB,2027,5153.583333333334
7267,"Virgin Islands, British",VGB,2028,5153.583333333334
7268,"Virgin Islands, British",VGB,2029,5153.583333333334
7269,"Virgin Islands, British",VGB,2030,5153.583333333334
7270,"Virgin Islands, British",VGB,2031,5153.583333333334
7271,"Virgin Islands, British",VGB,2032,5153.583333333334
7272,"Virgin Islands, British",VGB,2033,5153.583333333334
7273,"Virgin Islands, British",VGB,2034,5153.583333333334
7274,"Virgin Islands, British",VGB,2035,5153.583333333334
7275,"Virgin Islands, British",VGB,2036,5153.583333333334
7276,"Virgin Islands, British",VGB,2037,5153.583333333334
7277,"Virgin Islands, British",VGB,2038,5153.583333333334
7278,"Virgin Islands, British",VGB,2039,5153.583333333334
7279,"Virgin Islands, British",VGB,2040,5153.583333333334
7280,"Virgin Islands, British",VGB,2041,5153.583333333334
7281,"Virgin Islands, British",VGB,2042,5153.583333333334
7282,"Virgin Islands, British",VGB,2043,5153.583333333334
7283,"Virgin Islands, British",VGB,2044,5153.583333333334
7284,"Virgin Islands, British",VGB,2045,5153.583333333334
7285,"Virgin Islands, British",VGB,2046,5153.583333333334
7286,"Virgin Islands, British",VGB,2047,5153.583333333334
7287,"Virgin Islands, British",VGB,2048,5153.583333333334
7288,"Virgin Islands, British",VGB,2049,5153.583333333334
7289,"Virgin Islands, British",VGB,2050,5153.583333333334
7290,"Virgin Islands, U.S.",VIR,2021,5153.583333333334
7291,"Virgin Islands, U.S.",VIR,2022,5153.583333333334
7292,"Virgin Islands, U.S.",VIR,2023,5153.583333333334
7293,"Virgin Islands, U.S.",VIR,2024,5153.583333333334
7294,"Virgin Islands, U.S.",VIR,2025,5153.583333333334
7295,"Virgin Islands, U.S.",VIR,2026,5153.583333333334
7296,"Virgin Islands, U.S.",VIR,2027,5153.583333333334
7297,"Virgin Islands, U.S.",VIR,2028,5153.583333333334
7298,"Virgin Islands, U.S.",VIR,2029,5153.583333333334
7299,"Virgin Islands, U.S.",VIR,2030,5153.583333333334
7300,"Virgin Islands, U.S.",VIR,2031,5153.583333333334
7301,"Virgin Islands, U.S.",VIR,2032,5153.583333333334
