,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_water_borne
4703,Sri Lanka,LKA,2028,0.09697775308733297
4704,Sri Lanka,LKA,2029,0.09697775308733297
4705,Sri Lanka,LKA,2030,0.09697775308733297
4706,Sri Lanka,LKA,2031,0.09697775308733297
4707,Sri Lanka,LKA,2032,0.09697775308733297
4708,Sri Lanka,LKA,2033,0.09697775308733297
4709,Sri Lanka,LKA,2034,0.09697775308733297
4710,Sri Lanka,LKA,2035,0.09697775308733297
4711,Sri Lanka,LKA,2036,0.09697775308733297
4712,Sri Lanka,LKA,2037,0.09697775308733297
4713,Sri Lanka,LKA,2038,0.09697775308733297
4714,Sri Lanka,LKA,2039,0.09697775308733297
4715,Sri Lanka,LKA,2040,0.09697775308733297
4716,Sri Lanka,LKA,2041,0.09697775308733297
4717,Sri Lanka,LKA,2042,0.09697775308733297
4718,Sri Lanka,LKA,2043,0.09697775308733297
4719,Sri Lanka,LKA,2044,0.09697775308733297
4720,Sri Lanka,LKA,2045,0.09697775308733297
4721,Sri Lanka,LKA,2046,0.09697775308733297
4722,Sri Lanka,LKA,2047,0.09697775308733297
4723,Sri Lanka,LKA,2048,0.09697775308733297
4724,Sri Lanka,LKA,2049,0.09697775308733297
4725,Sri Lanka,LKA,2050,0.09697775308733297
4726,Lower middle income,LMC,2017,0.09697775308733297
4727,Lower middle income,LMC,2018,0.09697775308733297
4728,Lower middle income,LMC,2019,0.09697775308733297
4729,Lower middle income,LMC,2020,0.09697775308733297
4730,Lower middle income,LMC,2021,0.09697775308733297
4731,Lower middle income,LMC,2022,0.09697775308733297
4732,Lower middle income,LMC,2023,0.09697775308733297
4733,Lower middle income,LMC,2024,0.09697775308733297
4734,Lower middle income,LMC,2025,0.09697775308733297
4735,Lower middle income,LMC,2026,0.09697775308733297
4736,Lower middle income,LMC,2027,0.09697775308733297
4737,Lower middle income,LMC,2028,0.09697775308733297
4738,Lower middle income,LMC,2029,0.09697775308733297
4739,Lower middle income,LMC,2030,0.09697775308733297
4740,Lower middle income,LMC,2031,0.09697775308733297
4741,Lower middle income,LMC,2032,0.09697775308733297
4742,Lower middle income,LMC,2033,0.09697775308733297
4743,Lower middle income,LMC,2034,0.09697775308733297
4744,Lower middle income,LMC,2035,0.09697775308733297
4745,Lower middle income,LMC,2036,0.09697775308733297
4746,Lower middle income,LMC,2037,0.09697775308733297
4747,Lower middle income,LMC,2038,0.09697775308733297
4748,Lower middle income,LMC,2039,0.09697775308733297
4749,Lower middle income,LMC,2040,0.09697775308733297
4750,Lower middle income,LMC,2041,0.09697775308733297
4751,Lower middle income,LMC,2042,0.09697775308733297
4752,Lower middle income,LMC,2043,0.09697775308733297
4753,Lower middle income,LMC,2044,0.09697775308733297
4754,Lower middle income,LMC,2045,0.09697775308733297
4755,Lower middle income,LMC,2046,0.09697775308733297
4756,Lower middle income,LMC,2047,0.09697775308733297
4757,Lower middle income,LMC,2048,0.09697775308733297
4758,Lower middle income,LMC,2049,0.09697775308733297
4759,Lower middle income,LMC,2050,0.09697775308733297
4760,Low & middle income,LMY,2017,0.09697775308733297
4761,Low & middle income,LMY,2018,0.09697775308733297
4762,Low & middle income,LMY,2019,0.09697775308733297
4763,Low & middle income,LMY,2020,0.09697775308733297
4764,Low & middle income,LMY,2021,0.09697775308733297
4765,Low & middle income,LMY,2022,0.09697775308733297
4766,Low & middle income,LMY,2023,0.09697775308733297
4767,Low & middle income,LMY,2024,0.09697775308733297
4768,Low & middle income,LMY,2025,0.09697775308733297
4769,Low & middle income,LMY,2026,0.09697775308733297
4770,Low & middle income,LMY,2027,0.09697775308733297
4771,Low & middle income,LMY,2028,0.09697775308733297
4772,Low & middle income,LMY,2029,0.09697775308733297
4773,Low & middle income,LMY,2030,0.09697775308733297
4774,Low & middle income,LMY,2031,0.09697775308733297
4775,Low & middle income,LMY,2032,0.09697775308733297
4776,Low & middle income,LMY,2033,0.09697775308733297
4777,Low & middle income,LMY,2034,0.09697775308733297
4778,Low & middle income,LMY,2035,0.09697775308733297
4779,Low & middle income,LMY,2036,0.09697775308733297
4780,Low & middle income,LMY,2037,0.09697775308733297
4781,Low & middle income,LMY,2038,0.09697775308733297
4782,Low & middle income,LMY,2039,0.09697775308733297
4783,Low & middle income,LMY,2040,0.09697775308733297
4784,Low & middle income,LMY,2041,0.09697775308733297
4785,Low & middle income,LMY,2042,0.09697775308733297
4786,Low & middle income,LMY,2043,0.09697775308733297
4787,Low & middle income,LMY,2044,0.09697775308733297
4788,Low & middle income,LMY,2045,0.09697775308733297
4789,Low & middle income,LMY,2046,0.09697775308733297
4790,Low & middle income,LMY,2047,0.09697775308733297
4791,Low & middle income,LMY,2048,0.09697775308733297
4792,Low & middle income,LMY,2049,0.09697775308733297
4793,Low & middle income,LMY,2050,0.09697775308733297
4794,Lesotho,LSO,2017,0.09697775308733297
4795,Lesotho,LSO,2018,0.09697775308733297
4796,Lesotho,LSO,2019,0.09697775308733297
4797,Lesotho,LSO,2020,0.09697775308733297
4798,Lesotho,LSO,2021,0.09697775308733297
4799,Lesotho,LSO,2022,0.09697775308733297
4800,Lesotho,LSO,2023,0.09697775308733297
4801,Lesotho,LSO,2024,0.09697775308733297
4802,Lesotho,LSO,2025,0.09697775308733297
4803,Lesotho,LSO,2026,0.09697775308733297
4804,Lesotho,LSO,2027,0.09697775308733297
4805,Lesotho,LSO,2028,0.09697775308733297
4806,Lesotho,LSO,2029,0.09697775308733297
4807,Lesotho,LSO,2030,0.09697775308733297
4808,Lesotho,LSO,2031,0.09697775308733297
4809,Lesotho,LSO,2032,0.09697775308733297
4810,Lesotho,LSO,2033,0.09697775308733297
4811,Lesotho,LSO,2034,0.09697775308733297
4812,Lesotho,LSO,2035,0.09697775308733297
4813,Lesotho,LSO,2036,0.09697775308733297
4814,Lesotho,LSO,2037,0.09697775308733297
4815,Lesotho,LSO,2038,0.09697775308733297
4816,Lesotho,LSO,2039,0.09697775308733297
4817,Lesotho,LSO,2040,0.09697775308733297
4818,Lesotho,LSO,2041,0.09697775308733297
4819,Lesotho,LSO,2042,0.09697775308733297
4820,Lesotho,LSO,2043,0.09697775308733297
4821,Lesotho,LSO,2044,0.09697775308733297
4822,Lesotho,LSO,2045,0.09697775308733297
4823,Lesotho,LSO,2046,0.09697775308733297
4824,Lesotho,LSO,2047,0.09697775308733297
4825,Lesotho,LSO,2048,0.09697775308733297
4826,Lesotho,LSO,2049,0.09697775308733297
4827,Lesotho,LSO,2050,0.09697775308733297
4828,Late-demographic dividend,LTE,2017,0.09697775308733297
4829,Late-demographic dividend,LTE,2018,0.09697775308733297
4830,Late-demographic dividend,LTE,2019,0.09697775308733297
4831,Late-demographic dividend,LTE,2020,0.09697775308733297
4832,Late-demographic dividend,LTE,2021,0.09697775308733297
4833,Late-demographic dividend,LTE,2022,0.09697775308733297
4834,Late-demographic dividend,LTE,2023,0.09697775308733297
4835,Late-demographic dividend,LTE,2024,0.09697775308733297
4836,Late-demographic dividend,LTE,2025,0.09697775308733297
4837,Late-demographic dividend,LTE,2026,0.09697775308733297
4838,Late-demographic dividend,LTE,2027,0.09697775308733297
4839,Late-demographic dividend,LTE,2028,0.09697775308733297
4840,Late-demographic dividend,LTE,2029,0.09697775308733297
4841,Late-demographic dividend,LTE,2030,0.09697775308733297
4842,Late-demographic dividend,LTE,2031,0.09697775308733297
4843,Late-demographic dividend,LTE,2032,0.09697775308733297
4844,Late-demographic dividend,LTE,2033,0.09697775308733297
4845,Late-demographic dividend,LTE,2034,0.09697775308733297
4846,Late-demographic dividend,LTE,2035,0.09697775308733297
4847,Late-demographic dividend,LTE,2036,0.09697775308733297
4848,Late-demographic dividend,LTE,2037,0.09697775308733297
4849,Late-demographic dividend,LTE,2038,0.09697775308733297
4850,Late-demographic dividend,LTE,2039,0.09697775308733297
4851,Late-demographic dividend,LTE,2040,0.09697775308733297
4852,Late-demographic dividend,LTE,2041,0.09697775308733297
4853,Late-demographic dividend,LTE,2042,0.09697775308733297
4854,Late-demographic dividend,LTE,2043,0.09697775308733297
4855,Late-demographic dividend,LTE,2044,0.09697775308733297
4856,Late-demographic dividend,LTE,2045,0.09697775308733297
4857,Late-demographic dividend,LTE,2046,0.09697775308733297
4858,Late-demographic dividend,LTE,2047,0.09697775308733297
4859,Late-demographic dividend,LTE,2048,0.09697775308733297
4860,Late-demographic dividend,LTE,2049,0.09697775308733297
4861,Late-demographic dividend,LTE,2050,0.09697775308733297
4862,Lithuania,LTU,2017,0.0
4863,Lithuania,LTU,2018,0.0
4864,Lithuania,LTU,2019,0.0
4865,Lithuania,LTU,2020,0.0
4866,Lithuania,LTU,2021,0.0
4867,Lithuania,LTU,2022,0.0
4868,Lithuania,LTU,2023,0.0
4869,Lithuania,LTU,2024,0.0
4870,Lithuania,LTU,2025,0.0
4871,Lithuania,LTU,2026,0.0
4872,Lithuania,LTU,2027,0.0
4873,Lithuania,LTU,2028,0.0
4874,Lithuania,LTU,2029,0.0
4875,Lithuania,LTU,2030,0.0
4876,Lithuania,LTU,2031,0.0
4877,Lithuania,LTU,2032,0.0
4878,Lithuania,LTU,2033,0.0
4879,Lithuania,LTU,2034,0.0
4880,Lithuania,LTU,2035,0.0
4881,Lithuania,LTU,2036,0.0
4882,Lithuania,LTU,2037,0.0
4883,Lithuania,LTU,2038,0.0
4884,Lithuania,LTU,2039,0.0
4885,Lithuania,LTU,2040,0.0
4886,Lithuania,LTU,2041,0.0
4887,Lithuania,LTU,2042,0.0
4888,Lithuania,LTU,2043,0.0
4889,Lithuania,LTU,2044,0.0
4890,Lithuania,LTU,2045,0.0
4891,Lithuania,LTU,2046,0.0
4892,Lithuania,LTU,2047,0.0
4893,Lithuania,LTU,2048,0.0
4894,Lithuania,LTU,2049,0.0
4895,Lithuania,LTU,2050,0.0
4896,Luxembourg,LUX,2017,0.0
4897,Luxembourg,LUX,2018,0.0
4898,Luxembourg,LUX,2019,0.0
4899,Luxembourg,LUX,2020,0.0
4900,Luxembourg,LUX,2021,0.0
4901,Luxembourg,LUX,2022,0.0
4902,Luxembourg,LUX,2023,0.0
4903,Luxembourg,LUX,2024,0.0
4904,Luxembourg,LUX,2025,0.0
4905,Luxembourg,LUX,2026,0.0
4906,Luxembourg,LUX,2027,0.0
4907,Luxembourg,LUX,2028,0.0
4908,Luxembourg,LUX,2029,0.0
4909,Luxembourg,LUX,2030,0.0
4910,Luxembourg,LUX,2031,0.0
4911,Luxembourg,LUX,2032,0.0
4912,Luxembourg,LUX,2033,0.0
4913,Luxembourg,LUX,2034,0.0
4914,Luxembourg,LUX,2035,0.0
4915,Luxembourg,LUX,2036,0.0
4916,Luxembourg,LUX,2037,0.0
4917,Luxembourg,LUX,2038,0.0
4918,Luxembourg,LUX,2039,0.0
4919,Luxembourg,LUX,2040,0.0
4920,Luxembourg,LUX,2041,0.0
4921,Luxembourg,LUX,2042,0.0
4922,Luxembourg,LUX,2043,0.0
4923,Luxembourg,LUX,2044,0.0
4924,Luxembourg,LUX,2045,0.0
4925,Luxembourg,LUX,2046,0.0
4926,Luxembourg,LUX,2047,0.0
4927,Luxembourg,LUX,2048,0.0
4928,Luxembourg,LUX,2049,0.0
4929,Luxembourg,LUX,2050,0.0
4930,Latvia,LVA,2017,0.0
4931,Latvia,LVA,2018,0.0
4932,Latvia,LVA,2019,0.0
4933,Latvia,LVA,2020,0.0
4934,Latvia,LVA,2021,0.0
4935,Latvia,LVA,2022,0.0
4936,Latvia,LVA,2023,0.0
4937,Latvia,LVA,2024,0.0
4938,Latvia,LVA,2025,0.0
4939,Latvia,LVA,2026,0.0
4940,Latvia,LVA,2027,0.0
4941,Latvia,LVA,2028,0.0
4942,Latvia,LVA,2029,0.0
4943,Latvia,LVA,2030,0.0
4944,Latvia,LVA,2031,0.0
4945,Latvia,LVA,2032,0.0
4946,Latvia,LVA,2033,0.0
4947,Latvia,LVA,2034,0.0
4948,Latvia,LVA,2035,0.0
4949,Latvia,LVA,2036,0.0
4950,Latvia,LVA,2037,0.0
4951,Latvia,LVA,2038,0.0
4952,Latvia,LVA,2039,0.0
4953,Latvia,LVA,2040,0.0
4954,Latvia,LVA,2041,0.0
4955,Latvia,LVA,2042,0.0
4956,Latvia,LVA,2043,0.0
4957,Latvia,LVA,2044,0.0
4958,Latvia,LVA,2045,0.0
4959,Latvia,LVA,2046,0.0
4960,Latvia,LVA,2047,0.0
4961,Latvia,LVA,2048,0.0
4962,Latvia,LVA,2049,0.0
4963,Latvia,LVA,2050,0.0
4964,"Macao SAR, China",MAC,2017,0.09697775308733297
4965,"Macao SAR, China",MAC,2018,0.09697775308733297
4966,"Macao SAR, China",MAC,2019,0.09697775308733297
4967,"Macao SAR, China",MAC,2020,0.09697775308733297
4968,"Macao SAR, China",MAC,2021,0.09697775308733297
4969,"Macao SAR, China",MAC,2022,0.09697775308733297
4970,"Macao SAR, China",MAC,2023,0.09697775308733297
4971,"Macao SAR, China",MAC,2024,0.09697775308733297
4972,"Macao SAR, China",MAC,2025,0.09697775308733297
4973,"Macao SAR, China",MAC,2026,0.09697775308733297
4974,"Macao SAR, China",MAC,2027,0.09697775308733297
4975,"Macao SAR, China",MAC,2028,0.09697775308733297
4976,"Macao SAR, China",MAC,2029,0.09697775308733297
4977,"Macao SAR, China",MAC,2030,0.09697775308733297
4978,"Macao SAR, China",MAC,2031,0.09697775308733297
4979,"Macao SAR, China",MAC,2032,0.09697775308733297
4980,"Macao SAR, China",MAC,2033,0.09697775308733297
4981,"Macao SAR, China",MAC,2034,0.09697775308733297
4982,"Macao SAR, China",MAC,2035,0.09697775308733297
4983,"Macao SAR, China",MAC,2036,0.09697775308733297
4984,"Macao SAR, China",MAC,2037,0.09697775308733297
4985,"Macao SAR, China",MAC,2038,0.09697775308733297
4986,"Macao SAR, China",MAC,2039,0.09697775308733297
4987,"Macao SAR, China",MAC,2040,0.09697775308733297
4988,"Macao SAR, China",MAC,2041,0.09697775308733297
4989,"Macao SAR, China",MAC,2042,0.09697775308733297
4990,"Macao SAR, China",MAC,2043,0.09697775308733297
4991,"Macao SAR, China",MAC,2044,0.09697775308733297
4992,"Macao SAR, China",MAC,2045,0.09697775308733297
4993,"Macao SAR, China",MAC,2046,0.09697775308733297
4994,"Macao SAR, China",MAC,2047,0.09697775308733297
4995,"Macao SAR, China",MAC,2048,0.09697775308733297
4996,"Macao SAR, China",MAC,2049,0.09697775308733297
4997,"Macao SAR, China",MAC,2050,0.09697775308733297
4998,St. Martin (French part),MAF,2017,0.09697775308733297
4999,St. Martin (French part),MAF,2018,0.09697775308733297
5000,St. Martin (French part),MAF,2019,0.09697775308733297
5001,St. Martin (French part),MAF,2020,0.09697775308733297
5002,St. Martin (French part),MAF,2021,0.09697775308733297
5003,St. Martin (French part),MAF,2022,0.09697775308733297
5004,St. Martin (French part),MAF,2023,0.09697775308733297
5005,St. Martin (French part),MAF,2024,0.09697775308733297
5006,St. Martin (French part),MAF,2025,0.09697775308733297
5007,St. Martin (French part),MAF,2026,0.09697775308733297
5008,St. Martin (French part),MAF,2027,0.09697775308733297
5009,St. Martin (French part),MAF,2028,0.09697775308733297
5010,St. Martin (French part),MAF,2029,0.09697775308733297
5011,St. Martin (French part),MAF,2030,0.09697775308733297
5012,St. Martin (French part),MAF,2031,0.09697775308733297
5013,St. Martin (French part),MAF,2032,0.09697775308733297
5014,St. Martin (French part),MAF,2033,0.09697775308733297
5015,St. Martin (French part),MAF,2034,0.09697775308733297
5016,St. Martin (French part),MAF,2035,0.09697775308733297
5017,St. Martin (French part),MAF,2036,0.09697775308733297
5018,St. Martin (French part),MAF,2037,0.09697775308733297
5019,St. Martin (French part),MAF,2038,0.09697775308733297
5020,St. Martin (French part),MAF,2039,0.09697775308733297
5021,St. Martin (French part),MAF,2040,0.09697775308733297
5022,St. Martin (French part),MAF,2041,0.09697775308733297
5023,St. Martin (French part),MAF,2042,0.09697775308733297
5024,St. Martin (French part),MAF,2043,0.09697775308733297
5025,St. Martin (French part),MAF,2044,0.09697775308733297
5026,St. Martin (French part),MAF,2045,0.09697775308733297
5027,St. Martin (French part),MAF,2046,0.09697775308733297
5028,St. Martin (French part),MAF,2047,0.09697775308733297
5029,St. Martin (French part),MAF,2048,0.09697775308733297
5030,St. Martin (French part),MAF,2049,0.09697775308733297
5031,St. Martin (French part),MAF,2050,0.09697775308733297
5032,Morocco,MAR,2017,0.0
5033,Morocco,MAR,2018,0.0
5034,Morocco,MAR,2019,0.0
5035,Morocco,MAR,2020,0.0
5036,Morocco,MAR,2021,0.0
5037,Morocco,MAR,2022,0.0
5038,Morocco,MAR,2023,0.0
5039,Morocco,MAR,2024,0.0
5040,Morocco,MAR,2025,0.0
5041,Morocco,MAR,2026,0.0
5042,Morocco,MAR,2027,0.0
5043,Morocco,MAR,2028,0.0
5044,Morocco,MAR,2029,0.0
5045,Morocco,MAR,2030,0.0
5046,Morocco,MAR,2031,0.0
5047,Morocco,MAR,2032,0.0
5048,Morocco,MAR,2033,0.0
5049,Morocco,MAR,2034,0.0
5050,Morocco,MAR,2035,0.0
5051,Morocco,MAR,2036,0.0
5052,Morocco,MAR,2037,0.0
5053,Morocco,MAR,2038,0.0
5054,Morocco,MAR,2039,0.0
5055,Morocco,MAR,2040,0.0
5056,Morocco,MAR,2041,0.0
5057,Morocco,MAR,2042,0.0
5058,Morocco,MAR,2043,0.0
5059,Morocco,MAR,2044,0.0
5060,Morocco,MAR,2045,0.0
5061,Morocco,MAR,2046,0.0
5062,Morocco,MAR,2047,0.0
5063,Morocco,MAR,2048,0.0
5064,Morocco,MAR,2049,0.0
5065,Morocco,MAR,2050,0.0
5066,Monaco,MCO,2017,0.09697775308733297
5067,Monaco,MCO,2018,0.09697775308733297
5068,Monaco,MCO,2019,0.09697775308733297
5069,Monaco,MCO,2020,0.09697775308733297
5070,Monaco,MCO,2021,0.09697775308733297
5071,Monaco,MCO,2022,0.09697775308733297
5072,Monaco,MCO,2023,0.09697775308733297
5073,Monaco,MCO,2024,0.09697775308733297
5074,Monaco,MCO,2025,0.09697775308733297
5075,Monaco,MCO,2026,0.09697775308733297
5076,Monaco,MCO,2027,0.09697775308733297
5077,Monaco,MCO,2028,0.09697775308733297
5078,Monaco,MCO,2029,0.09697775308733297
5079,Monaco,MCO,2030,0.09697775308733297
5080,Monaco,MCO,2031,0.09697775308733297
5081,Monaco,MCO,2032,0.09697775308733297
5082,Monaco,MCO,2033,0.09697775308733297
5083,Monaco,MCO,2034,0.09697775308733297
5084,Monaco,MCO,2035,0.09697775308733297
5085,Monaco,MCO,2036,0.09697775308733297
5086,Monaco,MCO,2037,0.09697775308733297
5087,Monaco,MCO,2038,0.09697775308733297
5088,Monaco,MCO,2039,0.09697775308733297
5089,Monaco,MCO,2040,0.09697775308733297
5090,Monaco,MCO,2041,0.09697775308733297
5091,Monaco,MCO,2042,0.09697775308733297
5092,Monaco,MCO,2043,0.09697775308733297
5093,Monaco,MCO,2044,0.09697775308733297
5094,Monaco,MCO,2045,0.09697775308733297
5095,Monaco,MCO,2046,0.09697775308733297
5096,Monaco,MCO,2047,0.09697775308733297
5097,Monaco,MCO,2048,0.09697775308733297
5098,Monaco,MCO,2049,0.09697775308733297
5099,Monaco,MCO,2050,0.09697775308733297
5100,Moldova,MDA,2017,0.0
5101,Moldova,MDA,2018,0.0
5102,Moldova,MDA,2019,0.0
5103,Moldova,MDA,2020,0.0
5104,Moldova,MDA,2021,0.0
5105,Moldova,MDA,2022,0.0
5106,Moldova,MDA,2023,0.0
5107,Moldova,MDA,2024,0.0
5108,Moldova,MDA,2025,0.0
5109,Moldova,MDA,2026,0.0
5110,Moldova,MDA,2027,0.0
5111,Moldova,MDA,2028,0.0
5112,Moldova,MDA,2029,0.0
5113,Moldova,MDA,2030,0.0
5114,Moldova,MDA,2031,0.0
5115,Moldova,MDA,2032,0.0
5116,Moldova,MDA,2033,0.0
5117,Moldova,MDA,2034,0.0
5118,Moldova,MDA,2035,0.0
5119,Moldova,MDA,2036,0.0
5120,Moldova,MDA,2037,0.0
5121,Moldova,MDA,2038,0.0
5122,Moldova,MDA,2039,0.0
5123,Moldova,MDA,2040,0.0
5124,Moldova,MDA,2041,0.0
5125,Moldova,MDA,2042,0.0
5126,Moldova,MDA,2043,0.0
5127,Moldova,MDA,2044,0.0
5128,Moldova,MDA,2045,0.0
5129,Moldova,MDA,2046,0.0
5130,Moldova,MDA,2047,0.0
5131,Moldova,MDA,2048,0.0
5132,Moldova,MDA,2049,0.0
5133,Moldova,MDA,2050,0.0
5134,Madagascar,MDG,2017,0.09697775308733297
5135,Madagascar,MDG,2018,0.09697775308733297
5136,Madagascar,MDG,2019,0.09697775308733297
5137,Madagascar,MDG,2020,0.09697775308733297
5138,Madagascar,MDG,2021,0.09697775308733297
5139,Madagascar,MDG,2022,0.09697775308733297
5140,Madagascar,MDG,2023,0.09697775308733297
5141,Madagascar,MDG,2024,0.09697775308733297
5142,Madagascar,MDG,2025,0.09697775308733297
5143,Madagascar,MDG,2026,0.09697775308733297
5144,Madagascar,MDG,2027,0.09697775308733297
5145,Madagascar,MDG,2028,0.09697775308733297
5146,Madagascar,MDG,2029,0.09697775308733297
5147,Madagascar,MDG,2030,0.09697775308733297
5148,Madagascar,MDG,2031,0.09697775308733297
5149,Madagascar,MDG,2032,0.09697775308733297
5150,Madagascar,MDG,2033,0.09697775308733297
5151,Madagascar,MDG,2034,0.09697775308733297
5152,Madagascar,MDG,2035,0.09697775308733297
5153,Madagascar,MDG,2036,0.09697775308733297
5154,Madagascar,MDG,2037,0.09697775308733297
5155,Madagascar,MDG,2038,0.09697775308733297
5156,Madagascar,MDG,2039,0.09697775308733297
5157,Madagascar,MDG,2040,0.09697775308733297
5158,Madagascar,MDG,2041,0.09697775308733297
5159,Madagascar,MDG,2042,0.09697775308733297
5160,Madagascar,MDG,2043,0.09697775308733297
5161,Madagascar,MDG,2044,0.09697775308733297
5162,Madagascar,MDG,2045,0.09697775308733297
5163,Madagascar,MDG,2046,0.09697775308733297
5164,Madagascar,MDG,2047,0.09697775308733297
5165,Madagascar,MDG,2048,0.09697775308733297
