,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_geothermal_mm_usd_per_gw
2020,Algeria,ERI,2031,9022.808101008648
2021,Algeria,ERI,2032,8816.72687916987
2022,Algeria,ERI,2033,8615.352558942997
2023,Algeria,ERI,2034,8418.57763454664
2024,Algeria,ERI,2035,8226.297055634843
2025,Algeria,ERI,2036,8038.408171214874
2026,Algeria,ERI,2037,7854.810674845911
2027,Algeria,ERI,2038,7675.406551089408
2028,Algeria,ERI,2039,7500.100023182531
2029,Algeria,ERI,2040,7328.797501906729
2030,Algeria,ERI,2041,7161.407535624159
2031,Algeria,ERI,2042,6997.840761455275
2032,Algeria,ERI,2043,6838.0098575715165
2033,Algeria,ERI,2044,6681.829496577646
2034,Algeria,ERI,2045,6529.216299958826
2035,Algeria,ERI,2046,6380.08879356813
2036,Algeria,ERI,2047,6234.3673641307205
2037,Algeria,ERI,2048,6091.974216741468
2038,Algeria,ERI,2049,5952.833333333333
2039,Algeria,ERI,2050,5816.870432094327
2040,Algeria,ESH,2021,11368.025855622782
2041,Algeria,ESH,2022,11108.37978624005
2042,Algeria,ESH,2023,10854.664041277943
2043,Algeria,ESH,2024,10606.743171939499
2044,Algeria,ESH,2025,10364.484823082554
2045,Algeria,ESH,2026,10127.759662560571
2046,Algeria,ESH,2027,9896.441312177316
2047,Algeria,ESH,2028,9670.406280218554
2048,Algeria,ESH,2029,9449.533895524697
2049,Algeria,ESH,2030,9233.70624306925
2050,Algeria,ESH,2031,9022.808101008648
2051,Algeria,ESH,2032,8816.72687916987
2052,Algeria,ESH,2033,8615.352558942997
2053,Algeria,ESH,2034,8418.57763454664
2054,Algeria,ESH,2035,8226.297055634843
2055,Algeria,ESH,2036,8038.408171214874
2056,Algeria,ESH,2037,7854.810674845911
2057,Algeria,ESH,2038,7675.406551089408
2058,Algeria,ESH,2039,7500.100023182531
2059,Algeria,ESH,2040,7328.797501906729
2060,Algeria,ESH,2041,7161.407535624159
2061,Algeria,ESH,2042,6997.840761455275
2062,Algeria,ESH,2043,6838.0098575715165
2063,Algeria,ESH,2044,6681.829496577646
2064,Algeria,ESH,2045,6529.216299958826
2065,Algeria,ESH,2046,6380.08879356813
2066,Algeria,ESH,2047,6234.3673641307205
2067,Algeria,ESH,2048,6091.974216741468
2068,Algeria,ESH,2049,5952.833333333333
2069,Algeria,ESH,2050,5816.870432094327
2070,Algeria,ESP,2021,11368.025855622782
2071,Algeria,ESP,2022,11108.37978624005
2072,Algeria,ESP,2023,10854.664041277943
2073,Algeria,ESP,2024,10606.743171939499
2074,Algeria,ESP,2025,10364.484823082554
2075,Algeria,ESP,2026,10127.759662560571
2076,Algeria,ESP,2027,9896.441312177316
2077,Algeria,ESP,2028,9670.406280218554
2078,Algeria,ESP,2029,9449.533895524697
2079,Algeria,ESP,2030,9233.70624306925
2080,Algeria,ESP,2031,9022.808101008648
2081,Algeria,ESP,2032,8816.72687916987
2082,Algeria,ESP,2033,8615.352558942997
2083,Algeria,ESP,2034,8418.57763454664
2084,Algeria,ESP,2035,8226.297055634843
2085,Algeria,ESP,2036,8038.408171214874
2086,Algeria,ESP,2037,7854.810674845911
2087,Algeria,ESP,2038,7675.406551089408
2088,Algeria,ESP,2039,7500.100023182531
2089,Algeria,ESP,2040,7328.797501906729
2090,Algeria,ESP,2041,7161.407535624159
2091,Algeria,ESP,2042,6997.840761455275
2092,Algeria,ESP,2043,6838.0098575715165
2093,Algeria,ESP,2044,6681.829496577646
2094,Algeria,ESP,2045,6529.216299958826
2095,Algeria,ESP,2046,6380.08879356813
2096,Algeria,ESP,2047,6234.3673641307205
2097,Algeria,ESP,2048,6091.974216741468
2098,Algeria,ESP,2049,5952.833333333333
2099,Algeria,ESP,2050,5816.870432094327
2100,Algeria,EST,2021,11368.025855622782
2101,Algeria,EST,2022,11108.37978624005
2102,Algeria,EST,2023,10854.664041277943
2103,Algeria,EST,2024,10606.743171939499
2104,Algeria,EST,2025,10364.484823082554
2105,Algeria,EST,2026,10127.759662560571
2106,Algeria,EST,2027,9896.441312177316
2107,Algeria,EST,2028,9670.406280218554
2108,Algeria,EST,2029,9449.533895524697
2109,Algeria,EST,2030,9233.70624306925
2110,Algeria,EST,2031,9022.808101008648
2111,Algeria,EST,2032,8816.72687916987
2112,Algeria,EST,2033,8615.352558942997
2113,Algeria,EST,2034,8418.57763454664
2114,Algeria,EST,2035,8226.297055634843
2115,Algeria,EST,2036,8038.408171214874
2116,Algeria,EST,2037,7854.810674845911
2117,Algeria,EST,2038,7675.406551089408
2118,Algeria,EST,2039,7500.100023182531
2119,Algeria,EST,2040,7328.797501906729
2120,Algeria,EST,2041,7161.407535624159
2121,Algeria,EST,2042,6997.840761455275
2122,Algeria,EST,2043,6838.0098575715165
2123,Algeria,EST,2044,6681.829496577646
2124,Algeria,EST,2045,6529.216299958826
2125,Algeria,EST,2046,6380.08879356813
2126,Algeria,EST,2047,6234.3673641307205
2127,Algeria,EST,2048,6091.974216741468
2128,Algeria,EST,2049,5952.833333333333
2129,Algeria,EST,2050,5816.870432094327
2130,Algeria,ETH,2021,11368.025855622782
2131,Algeria,ETH,2022,11108.37978624005
2132,Algeria,ETH,2023,10854.664041277943
2133,Algeria,ETH,2024,10606.743171939499
2134,Algeria,ETH,2025,10364.484823082554
2135,Algeria,ETH,2026,10127.759662560571
2136,Algeria,ETH,2027,9896.441312177316
2137,Algeria,ETH,2028,9670.406280218554
2138,Algeria,ETH,2029,9449.533895524697
2139,Algeria,ETH,2030,9233.70624306925
2140,Algeria,ETH,2031,9022.808101008648
2141,Algeria,ETH,2032,8816.72687916987
2142,Algeria,ETH,2033,8615.352558942997
2143,Algeria,ETH,2034,8418.57763454664
2144,Algeria,ETH,2035,8226.297055634843
2145,Algeria,ETH,2036,8038.408171214874
2146,Algeria,ETH,2037,7854.810674845911
2147,Algeria,ETH,2038,7675.406551089408
2148,Algeria,ETH,2039,7500.100023182531
2149,Algeria,ETH,2040,7328.797501906729
2150,Algeria,ETH,2041,7161.407535624159
2151,Algeria,ETH,2042,6997.840761455275
2152,Algeria,ETH,2043,6838.0098575715165
2153,Algeria,ETH,2044,6681.829496577646
2154,Algeria,ETH,2045,6529.216299958826
2155,Algeria,ETH,2046,6380.08879356813
2156,Algeria,ETH,2047,6234.3673641307205
2157,Algeria,ETH,2048,6091.974216741468
2158,Algeria,ETH,2049,5952.833333333333
2159,Algeria,ETH,2050,5816.870432094327
2160,Algeria,FIN,2021,11368.025855622782
2161,Algeria,FIN,2022,11108.37978624005
2162,Algeria,FIN,2023,10854.664041277943
2163,Algeria,FIN,2024,10606.743171939499
2164,Algeria,FIN,2025,10364.484823082554
2165,Algeria,FIN,2026,10127.759662560571
2166,Algeria,FIN,2027,9896.441312177316
2167,Algeria,FIN,2028,9670.406280218554
2168,Algeria,FIN,2029,9449.533895524697
2169,Algeria,FIN,2030,9233.70624306925
2170,Algeria,FIN,2031,9022.808101008648
2171,Algeria,FIN,2032,8816.72687916987
2172,Algeria,FIN,2033,8615.352558942997
2173,Algeria,FIN,2034,8418.57763454664
2174,Algeria,FIN,2035,8226.297055634843
2175,Algeria,FIN,2036,8038.408171214874
2176,Algeria,FIN,2037,7854.810674845911
2177,Algeria,FIN,2038,7675.406551089408
2178,Algeria,FIN,2039,7500.100023182531
2179,Algeria,FIN,2040,7328.797501906729
2180,Algeria,FIN,2041,7161.407535624159
2181,Algeria,FIN,2042,6997.840761455275
2182,Algeria,FIN,2043,6838.0098575715165
2183,Algeria,FIN,2044,6681.829496577646
2184,Algeria,FIN,2045,6529.216299958826
2185,Algeria,FIN,2046,6380.08879356813
2186,Algeria,FIN,2047,6234.3673641307205
2187,Algeria,FIN,2048,6091.974216741468
2188,Algeria,FIN,2049,5952.833333333333
2189,Algeria,FIN,2050,5816.870432094327
2190,Algeria,FJI,2021,11368.025855622782
2191,Algeria,FJI,2022,11108.37978624005
2192,Algeria,FJI,2023,10854.664041277943
2193,Algeria,FJI,2024,10606.743171939499
2194,Algeria,FJI,2025,10364.484823082554
2195,Algeria,FJI,2026,10127.759662560571
2196,Algeria,FJI,2027,9896.441312177316
2197,Algeria,FJI,2028,9670.406280218554
2198,Algeria,FJI,2029,9449.533895524697
2199,Algeria,FJI,2030,9233.70624306925
2200,Algeria,FJI,2031,9022.808101008648
2201,Algeria,FJI,2032,8816.72687916987
2202,Algeria,FJI,2033,8615.352558942997
2203,Algeria,FJI,2034,8418.57763454664
2204,Algeria,FJI,2035,8226.297055634843
2205,Algeria,FJI,2036,8038.408171214874
2206,Algeria,FJI,2037,7854.810674845911
2207,Algeria,FJI,2038,7675.406551089408
2208,Algeria,FJI,2039,7500.100023182531
2209,Algeria,FJI,2040,7328.797501906729
2210,Algeria,FJI,2041,7161.407535624159
2211,Algeria,FJI,2042,6997.840761455275
2212,Algeria,FJI,2043,6838.0098575715165
2213,Algeria,FJI,2044,6681.829496577646
2214,Algeria,FJI,2045,6529.216299958826
2215,Algeria,FJI,2046,6380.08879356813
2216,Algeria,FJI,2047,6234.3673641307205
2217,Algeria,FJI,2048,6091.974216741468
2218,Algeria,FJI,2049,5952.833333333333
2219,Algeria,FJI,2050,5816.870432094327
2220,Algeria,FLK,2021,11368.025855622782
2221,Algeria,FLK,2022,11108.37978624005
2222,Algeria,FLK,2023,10854.664041277943
2223,Algeria,FLK,2024,10606.743171939499
2224,Algeria,FLK,2025,10364.484823082554
2225,Algeria,FLK,2026,10127.759662560571
2226,Algeria,FLK,2027,9896.441312177316
2227,Algeria,FLK,2028,9670.406280218554
2228,Algeria,FLK,2029,9449.533895524697
2229,Algeria,FLK,2030,9233.70624306925
2230,Algeria,FLK,2031,9022.808101008648
2231,Algeria,FLK,2032,8816.72687916987
2232,Algeria,FLK,2033,8615.352558942997
2233,Algeria,FLK,2034,8418.57763454664
2234,Algeria,FLK,2035,8226.297055634843
2235,Algeria,FLK,2036,8038.408171214874
2236,Algeria,FLK,2037,7854.810674845911
2237,Algeria,FLK,2038,7675.406551089408
2238,Algeria,FLK,2039,7500.100023182531
2239,Algeria,FLK,2040,7328.797501906729
2240,Algeria,FLK,2041,7161.407535624159
2241,Algeria,FLK,2042,6997.840761455275
2242,Algeria,FLK,2043,6838.0098575715165
2243,Algeria,FLK,2044,6681.829496577646
2244,Algeria,FLK,2045,6529.216299958826
2245,Algeria,FLK,2046,6380.08879356813
2246,Algeria,FLK,2047,6234.3673641307205
2247,Algeria,FLK,2048,6091.974216741468
2248,Algeria,FLK,2049,5952.833333333333
2249,Algeria,FLK,2050,5816.870432094327
2250,Algeria,FRA,2021,11368.025855622782
2251,Algeria,FRA,2022,11108.37978624005
2252,Algeria,FRA,2023,10854.664041277943
2253,Algeria,FRA,2024,10606.743171939499
2254,Algeria,FRA,2025,10364.484823082554
2255,Algeria,FRA,2026,10127.759662560571
2256,Algeria,FRA,2027,9896.441312177316
2257,Algeria,FRA,2028,9670.406280218554
2258,Algeria,FRA,2029,9449.533895524697
2259,Algeria,FRA,2030,9233.70624306925
2260,Algeria,FRA,2031,9022.808101008648
2261,Algeria,FRA,2032,8816.72687916987
2262,Algeria,FRA,2033,8615.352558942997
2263,Algeria,FRA,2034,8418.57763454664
2264,Algeria,FRA,2035,8226.297055634843
2265,Algeria,FRA,2036,8038.408171214874
2266,Algeria,FRA,2037,7854.810674845911
2267,Algeria,FRA,2038,7675.406551089408
2268,Algeria,FRA,2039,7500.100023182531
2269,Algeria,FRA,2040,7328.797501906729
2270,Algeria,FRA,2041,7161.407535624159
2271,Algeria,FRA,2042,6997.840761455275
2272,Algeria,FRA,2043,6838.0098575715165
2273,Algeria,FRA,2044,6681.829496577646
2274,Algeria,FRA,2045,6529.216299958826
2275,Algeria,FRA,2046,6380.08879356813
2276,Algeria,FRA,2047,6234.3673641307205
2277,Algeria,FRA,2048,6091.974216741468
2278,Algeria,FRA,2049,5952.833333333333
2279,Algeria,FRA,2050,5816.870432094327
2280,Algeria,FRO,2021,11368.025855622782
2281,Algeria,FRO,2022,11108.37978624005
2282,Algeria,FRO,2023,10854.664041277943
2283,Algeria,FRO,2024,10606.743171939499
2284,Algeria,FRO,2025,10364.484823082554
2285,Algeria,FRO,2026,10127.759662560571
2286,Algeria,FRO,2027,9896.441312177316
2287,Algeria,FRO,2028,9670.406280218554
2288,Algeria,FRO,2029,9449.533895524697
2289,Algeria,FRO,2030,9233.70624306925
2290,Algeria,FRO,2031,9022.808101008648
2291,Algeria,FRO,2032,8816.72687916987
2292,Algeria,FRO,2033,8615.352558942997
2293,Algeria,FRO,2034,8418.57763454664
2294,Algeria,FRO,2035,8226.297055634843
2295,Algeria,FRO,2036,8038.408171214874
2296,Algeria,FRO,2037,7854.810674845911
2297,Algeria,FRO,2038,7675.406551089408
2298,Algeria,FRO,2039,7500.100023182531
2299,Algeria,FRO,2040,7328.797501906729
2300,Algeria,FRO,2041,7161.407535624159
2301,Algeria,FRO,2042,6997.840761455275
2302,Algeria,FRO,2043,6838.0098575715165
2303,Algeria,FRO,2044,6681.829496577646
2304,Algeria,FRO,2045,6529.216299958826
2305,Algeria,FRO,2046,6380.08879356813
2306,Algeria,FRO,2047,6234.3673641307205
2307,Algeria,FRO,2048,6091.974216741468
2308,Algeria,FRO,2049,5952.833333333333
2309,Algeria,FRO,2050,5816.870432094327
2310,Algeria,FSM,2021,11368.025855622782
2311,Algeria,FSM,2022,11108.37978624005
2312,Algeria,FSM,2023,10854.664041277943
2313,Algeria,FSM,2024,10606.743171939499
2314,Algeria,FSM,2025,10364.484823082554
2315,Algeria,FSM,2026,10127.759662560571
2316,Algeria,FSM,2027,9896.441312177316
2317,Algeria,FSM,2028,9670.406280218554
2318,Algeria,FSM,2029,9449.533895524697
2319,Algeria,FSM,2030,9233.70624306925
2320,Algeria,FSM,2031,9022.808101008648
2321,Algeria,FSM,2032,8816.72687916987
2322,Algeria,FSM,2033,8615.352558942997
2323,Algeria,FSM,2034,8418.57763454664
2324,Algeria,FSM,2035,8226.297055634843
2325,Algeria,FSM,2036,8038.408171214874
2326,Algeria,FSM,2037,7854.810674845911
2327,Algeria,FSM,2038,7675.406551089408
2328,Algeria,FSM,2039,7500.100023182531
2329,Algeria,FSM,2040,7328.797501906729
2330,Algeria,FSM,2041,7161.407535624159
2331,Algeria,FSM,2042,6997.840761455275
2332,Algeria,FSM,2043,6838.0098575715165
2333,Algeria,FSM,2044,6681.829496577646
2334,Algeria,FSM,2045,6529.216299958826
2335,Algeria,FSM,2046,6380.08879356813
2336,Algeria,FSM,2047,6234.3673641307205
2337,Algeria,FSM,2048,6091.974216741468
2338,Algeria,FSM,2049,5952.833333333333
2339,Algeria,FSM,2050,5816.870432094327
2340,Algeria,GAB,2021,11368.025855622782
2341,Algeria,GAB,2022,11108.37978624005
2342,Algeria,GAB,2023,10854.664041277943
2343,Algeria,GAB,2024,10606.743171939499
2344,Algeria,GAB,2025,10364.484823082554
2345,Algeria,GAB,2026,10127.759662560571
2346,Algeria,GAB,2027,9896.441312177316
2347,Algeria,GAB,2028,9670.406280218554
2348,Algeria,GAB,2029,9449.533895524697
2349,Algeria,GAB,2030,9233.70624306925
2350,Algeria,GAB,2031,9022.808101008648
2351,Algeria,GAB,2032,8816.72687916987
2352,Algeria,GAB,2033,8615.352558942997
2353,Algeria,GAB,2034,8418.57763454664
2354,Algeria,GAB,2035,8226.297055634843
2355,Algeria,GAB,2036,8038.408171214874
2356,Algeria,GAB,2037,7854.810674845911
2357,Algeria,GAB,2038,7675.406551089408
2358,Algeria,GAB,2039,7500.100023182531
2359,Algeria,GAB,2040,7328.797501906729
2360,Algeria,GAB,2041,7161.407535624159
2361,Algeria,GAB,2042,6997.840761455275
2362,Algeria,GAB,2043,6838.0098575715165
2363,Algeria,GAB,2044,6681.829496577646
2364,Algeria,GAB,2045,6529.216299958826
2365,Algeria,GAB,2046,6380.08879356813
2366,Algeria,GAB,2047,6234.3673641307205
2367,Algeria,GAB,2048,6091.974216741468
2368,Algeria,GAB,2049,5952.833333333333
2369,Algeria,GAB,2050,5816.870432094327
2370,Algeria,GBR,2021,11368.025855622782
2371,Algeria,GBR,2022,11108.37978624005
2372,Algeria,GBR,2023,10854.664041277943
2373,Algeria,GBR,2024,10606.743171939499
2374,Algeria,GBR,2025,10364.484823082554
2375,Algeria,GBR,2026,10127.759662560571
2376,Algeria,GBR,2027,9896.441312177316
2377,Algeria,GBR,2028,9670.406280218554
2378,Algeria,GBR,2029,9449.533895524697
2379,Algeria,GBR,2030,9233.70624306925
2380,Algeria,GBR,2031,9022.808101008648
2381,Algeria,GBR,2032,8816.72687916987
2382,Algeria,GBR,2033,8615.352558942997
2383,Algeria,GBR,2034,8418.57763454664
2384,Algeria,GBR,2035,8226.297055634843
2385,Algeria,GBR,2036,8038.408171214874
2386,Algeria,GBR,2037,7854.810674845911
2387,Algeria,GBR,2038,7675.406551089408
2388,Algeria,GBR,2039,7500.100023182531
2389,Algeria,GBR,2040,7328.797501906729
2390,Algeria,GBR,2041,7161.407535624159
2391,Algeria,GBR,2042,6997.840761455275
2392,Algeria,GBR,2043,6838.0098575715165
2393,Algeria,GBR,2044,6681.829496577646
2394,Algeria,GBR,2045,6529.216299958826
2395,Algeria,GBR,2046,6380.08879356813
2396,Algeria,GBR,2047,6234.3673641307205
2397,Algeria,GBR,2048,6091.974216741468
2398,Algeria,GBR,2049,5952.833333333333
2399,Algeria,GBR,2050,5816.870432094327
2400,Algeria,GEO,2021,11368.025855622782
2401,Algeria,GEO,2022,11108.37978624005
2402,Algeria,GEO,2023,10854.664041277943
2403,Algeria,GEO,2024,10606.743171939499
2404,Algeria,GEO,2025,10364.484823082554
2405,Algeria,GEO,2026,10127.759662560571
2406,Algeria,GEO,2027,9896.441312177316
2407,Algeria,GEO,2028,9670.406280218554
2408,Algeria,GEO,2029,9449.533895524697
2409,Algeria,GEO,2030,9233.70624306925
2410,Algeria,GEO,2031,9022.808101008648
2411,Algeria,GEO,2032,8816.72687916987
2412,Algeria,GEO,2033,8615.352558942997
2413,Algeria,GEO,2034,8418.57763454664
2414,Algeria,GEO,2035,8226.297055634843
2415,Algeria,GEO,2036,8038.408171214874
2416,Algeria,GEO,2037,7854.810674845911
2417,Algeria,GEO,2038,7675.406551089408
2418,Algeria,GEO,2039,7500.100023182531
2419,Algeria,GEO,2040,7328.797501906729
2420,Algeria,GEO,2041,7161.407535624159
2421,Algeria,GEO,2042,6997.840761455275
2422,Algeria,GEO,2043,6838.0098575715165
2423,Algeria,GEO,2044,6681.829496577646
2424,Algeria,GEO,2045,6529.216299958826
2425,Algeria,GEO,2046,6380.08879356813
2426,Algeria,GEO,2047,6234.3673641307205
2427,Algeria,GEO,2048,6091.974216741468
2428,Algeria,GEO,2049,5952.833333333333
2429,Algeria,GEO,2050,5816.870432094327
2430,Algeria,GGY,2021,11368.025855622782
2431,Algeria,GGY,2022,11108.37978624005
2432,Algeria,GGY,2023,10854.664041277943
2433,Algeria,GGY,2024,10606.743171939499
2434,Algeria,GGY,2025,10364.484823082554
2435,Algeria,GGY,2026,10127.759662560571
2436,Algeria,GGY,2027,9896.441312177316
2437,Algeria,GGY,2028,9670.406280218554
2438,Algeria,GGY,2029,9449.533895524697
2439,Algeria,GGY,2030,9233.70624306925
2440,Algeria,GGY,2031,9022.808101008648
2441,Algeria,GGY,2032,8816.72687916987
2442,Algeria,GGY,2033,8615.352558942997
2443,Algeria,GGY,2034,8418.57763454664
2444,Algeria,GGY,2035,8226.297055634843
2445,Algeria,GGY,2036,8038.408171214874
2446,Algeria,GGY,2037,7854.810674845911
2447,Algeria,GGY,2038,7675.406551089408
2448,Algeria,GGY,2039,7500.100023182531
2449,Algeria,GGY,2040,7328.797501906729
2450,Algeria,GGY,2041,7161.407535624159
2451,Algeria,GGY,2042,6997.840761455275
2452,Algeria,GGY,2043,6838.0098575715165
2453,Algeria,GGY,2044,6681.829496577646
2454,Algeria,GGY,2045,6529.216299958826
2455,Algeria,GGY,2046,6380.08879356813
2456,Algeria,GGY,2047,6234.3673641307205
2457,Algeria,GGY,2048,6091.974216741468
2458,Algeria,GGY,2049,5952.833333333333
2459,Algeria,GGY,2050,5816.870432094327
2460,Algeria,GHA,2021,11368.025855622782
2461,Algeria,GHA,2022,11108.37978624005
2462,Algeria,GHA,2023,10854.664041277943
2463,Algeria,GHA,2024,10606.743171939499
2464,Algeria,GHA,2025,10364.484823082554
2465,Algeria,GHA,2026,10127.759662560571
2466,Algeria,GHA,2027,9896.441312177316
2467,Algeria,GHA,2028,9670.406280218554
2468,Algeria,GHA,2029,9449.533895524697
2469,Algeria,GHA,2030,9233.70624306925
2470,Algeria,GHA,2031,9022.808101008648
2471,Algeria,GHA,2032,8816.72687916987
2472,Algeria,GHA,2033,8615.352558942997
2473,Algeria,GHA,2034,8418.57763454664
2474,Algeria,GHA,2035,8226.297055634843
2475,Algeria,GHA,2036,8038.408171214874
2476,Algeria,GHA,2037,7854.810674845911
2477,Algeria,GHA,2038,7675.406551089408
2478,Algeria,GHA,2039,7500.100023182531
2479,Algeria,GHA,2040,7328.797501906729
2480,Algeria,GHA,2041,7161.407535624159
2481,Algeria,GHA,2042,6997.840761455275
2482,Algeria,GHA,2043,6838.0098575715165
2483,Algeria,GHA,2044,6681.829496577646
2484,Algeria,GHA,2045,6529.216299958826
2485,Algeria,GHA,2046,6380.08879356813
2486,Algeria,GHA,2047,6234.3673641307205
2487,Algeria,GHA,2048,6091.974216741468
2488,Algeria,GHA,2049,5952.833333333333
2489,Algeria,GHA,2050,5816.870432094327
2490,Algeria,GIB,2021,11368.025855622782
2491,Algeria,GIB,2022,11108.37978624005
2492,Algeria,GIB,2023,10854.664041277943
2493,Algeria,GIB,2024,10606.743171939499
2494,Algeria,GIB,2025,10364.484823082554
2495,Algeria,GIB,2026,10127.759662560571
2496,Algeria,GIB,2027,9896.441312177316
2497,Algeria,GIB,2028,9670.406280218554
2498,Algeria,GIB,2029,9449.533895524697
2499,Algeria,GIB,2030,9233.70624306925
2500,Algeria,GIB,2031,9022.808101008648
2501,Algeria,GIB,2032,8816.72687916987
2502,Algeria,GIB,2033,8615.352558942997
2503,Algeria,GIB,2034,8418.57763454664
2504,Algeria,GIB,2035,8226.297055634843
2505,Algeria,GIB,2036,8038.408171214874
2506,Algeria,GIB,2037,7854.810674845911
2507,Algeria,GIB,2038,7675.406551089408
2508,Algeria,GIB,2039,7500.100023182531
2509,Algeria,GIB,2040,7328.797501906729
2510,Algeria,GIB,2041,7161.407535624159
