,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_mmm_gdp_other_product_manufacturing
4926,Trinidad and Tobago,TTO,2027,1147.9739432534682
4927,Trinidad and Tobago,TTO,2028,1141.8339062770447
4928,Trinidad and Tobago,TTO,2029,1135.8139336930064
4929,Trinidad and Tobago,TTO,2030,1129.9105379293796
4930,Trinidad and Tobago,TTO,2031,1125.0269350011504
4931,Trinidad and Tobago,TTO,2032,1120.2241344826523
4932,Trinidad and Tobago,TTO,2033,1115.5001474348294
4933,Trinidad and Tobago,TTO,2034,1110.8530496639728
4934,Trinidad and Tobago,TTO,2035,1106.2809791084396
4935,Trinidad and Tobago,TTO,2036,1103.0249223123537
4936,Trinidad and Tobago,TTO,2037,1099.809284645082
4937,Trinidad and Tobago,TTO,2038,1096.633318133569
4938,Trinidad and Tobago,TTO,2039,1093.4962931470238
4939,Trinidad and Tobago,TTO,2040,1090.397497838099
4940,Trinidad and Tobago,TTO,2041,1089.4492347432433
4941,Trinidad and Tobago,TTO,2042,1088.5067464614158
4942,Trinidad and Tobago,TTO,2043,1087.5699804008364
4943,Trinidad and Tobago,TTO,2044,1086.6388846064035
4944,Trinidad and Tobago,TTO,2045,1085.7134077500878
4945,Trinidad and Tobago,TTO,2046,1086.9283093781496
4946,Trinidad and Tobago,TTO,2047,1088.1434036764992
4947,Trinidad and Tobago,TTO,2048,1089.3586906909736
4948,Trinidad and Tobago,TTO,2049,1090.5741704674238
4949,Trinidad and Tobago,TTO,2050,1091.7898430517153
4950,Tunisia,TUN,2021,1090.9301615691122
4951,Tunisia,TUN,2022,1084.0788334661668
4952,Tunisia,TUN,2023,1077.514014728567
4953,Tunisia,TUN,2024,1071.2181015294052
4954,Tunisia,TUN,2025,1065.174903260077
4955,Tunisia,TUN,2026,1037.0957504848568
4956,Tunisia,TUN,2027,1011.6734622157169
4957,Tunisia,TUN,2028,988.5479819061804
4958,Tunisia,TUN,2029,967.4215005970074
4959,Tunisia,TUN,2030,948.0455623080285
4960,Tunisia,TUN,2031,927.6993353601374
4961,Tunisia,TUN,2032,909.043089587451
4962,Tunisia,TUN,2033,891.874663195743
4963,Tunisia,TUN,2034,876.0229024140078
4964,Tunisia,TUN,2035,861.3419359448299
4965,Tunisia,TUN,2036,846.4872202134206
4966,Tunisia,TUN,2037,832.7071177273972
4967,Tunisia,TUN,2038,819.8890902899655
4968,Tunisia,TUN,2039,807.9357836505059
4969,Tunisia,TUN,2040,796.762550242358
4970,Tunisia,TUN,2041,786.1275604811527
4971,Tunisia,TUN,2042,776.1426573129595
4972,Tunisia,TUN,2043,766.7500015994942
4973,Tunisia,TUN,2044,757.8984179497386
4974,Tunisia,TUN,2045,749.5424619102696
4975,Tunisia,TUN,2046,742.3152413938332
4976,Tunisia,TUN,2047,735.4410767393765
4977,Tunisia,TUN,2048,728.894714163111
4978,Tunisia,TUN,2049,722.6532523011224
4979,Tunisia,TUN,2050,716.6958745296691
4980,Turkey,TUR,2021,747.6054653495898
4981,Turkey,TUR,2022,745.8243138233274
4982,Turkey,TUR,2023,744.1451100408528
4983,Turkey,TUR,2024,742.5593447518112
4984,Turkey,TUR,2025,741.0594300580987
4985,Turkey,TUR,2026,735.582974660021
4986,Turkey,TUR,2027,730.4930089822386
4987,Turkey,TUR,2028,725.7500139239792
4988,Turkey,TUR,2029,721.3196806417415
4989,Turkey,TUR,2030,717.1720792878494
4990,Turkey,TUR,2031,712.9825478146987
4991,Turkey,TUR,2032,709.050787624543
4992,Turkey,TUR,2033,705.3537187209708
4993,Turkey,TUR,2034,701.8709365990402
4994,Turkey,TUR,2035,698.5843354770917
4995,Turkey,TUR,2036,694.768780766702
4996,Turkey,TUR,2037,691.169671059854
4997,Turkey,TUR,2038,687.7690969148208
4998,Turkey,TUR,2039,684.5510717120219
4999,Turkey,TUR,2040,681.5012803479233
5000,Turkey,TUR,2041,678.1883356898126
5001,Turkey,TUR,2042,675.0452942859949
5002,Turkey,TUR,2043,672.0594127593647
5003,Turkey,TUR,2044,669.2191910493751
5004,Turkey,TUR,2045,666.5142243911591
5005,Turkey,TUR,2046,663.5818197796773
5006,Turkey,TUR,2047,660.7857088714662
5007,Turkey,TUR,2048,658.1166053867641
5008,Turkey,TUR,2049,655.5660479307132
5009,Turkey,TUR,2050,653.1263103916973
5010,Turkmenistan,TKM,2021,964.3258984494573
5011,Turkmenistan,TKM,2022,943.5481872327817
5012,Turkmenistan,TKM,2023,924.5939549625624
5013,Turkmenistan,TKM,2024,907.2332459209964
5014,Turkmenistan,TKM,2025,891.273210348588
5015,Turkmenistan,TKM,2026,861.3626937211284
5016,Turkmenistan,TKM,2027,835.1874291951733
5017,Turkmenistan,TKM,2028,812.0888457961811
5018,Turkmenistan,TKM,2029,791.5545976893291
5019,Turkmenistan,TKM,2030,773.1801147603679
5020,Turkmenistan,TKM,2031,756.0206919012542
5021,Turkmenistan,TKM,2032,740.5474393940655
5022,Turkmenistan,TKM,2033,726.5234593757232
5023,Turkmenistan,TKM,2034,713.7542458727202
5024,Turkmenistan,TKM,2035,702.0786085256642
5025,Turkmenistan,TKM,2036,693.3124585874514
5026,Turkmenistan,TKM,2037,685.1534912468502
5027,Turkmenistan,TKM,2038,677.5407338646428
5028,Turkmenistan,TKM,2039,670.4211131320365
5029,Turkmenistan,TKM,2040,663.7482159537669
5030,Turkmenistan,TKM,2041,658.5199398526696
5031,Turkmenistan,TKM,2042,653.5685901025973
5032,Turkmenistan,TKM,2043,648.872732402402
5033,Turkmenistan,TKM,2044,644.4130888558473
5034,Turkmenistan,TKM,2045,640.1722734425846
5035,Turkmenistan,TKM,2046,637.2555618069945
5036,Turkmenistan,TKM,2047,634.453426379803
5037,Turkmenistan,TKM,2048,631.7592459226058
5038,Turkmenistan,TKM,2049,629.1668997343445
5039,Turkmenistan,TKM,2050,626.6707212305097
5040,Uganda,UGA,2021,0.0
5041,Uganda,UGA,2022,0.0
5042,Uganda,UGA,2023,0.0
5043,Uganda,UGA,2024,0.0
5044,Uganda,UGA,2025,0.0
5045,Uganda,UGA,2026,0.0
5046,Uganda,UGA,2027,0.0
5047,Uganda,UGA,2028,0.0
5048,Uganda,UGA,2029,0.0
5049,Uganda,UGA,2030,0.0
5050,Uganda,UGA,2031,0.0
5051,Uganda,UGA,2032,0.0
5052,Uganda,UGA,2033,0.0
5053,Uganda,UGA,2034,0.0
5054,Uganda,UGA,2035,0.0
5055,Uganda,UGA,2036,0.0
5056,Uganda,UGA,2037,0.0
5057,Uganda,UGA,2038,0.0
5058,Uganda,UGA,2039,0.0
5059,Uganda,UGA,2040,0.0
5060,Uganda,UGA,2041,0.0
5061,Uganda,UGA,2042,0.0
5062,Uganda,UGA,2043,0.0
5063,Uganda,UGA,2044,0.0
5064,Uganda,UGA,2045,0.0
5065,Uganda,UGA,2046,14.220162652611315
5066,Uganda,UGA,2047,54.0462938697602
5067,Uganda,UGA,2048,88.96680893026529
5068,Uganda,UGA,2049,119.83550420215144
5069,Uganda,UGA,2050,147.31890873198273
5070,Ukraine,UKR,2021,2115.750175896674
5071,Ukraine,UKR,2022,2060.550272818104
5072,Ukraine,UKR,2023,2008.157462661101
5073,Ukraine,UKR,2024,1958.3629303074758
5074,Ukraine,UKR,2025,1910.9780707337047
5075,Ukraine,UKR,2026,1840.6536374698276
5076,Ukraine,UKR,2027,1775.3214009087833
5077,Ukraine,UKR,2028,1714.4680025093685
5078,Ukraine,UKR,2029,1657.6481374077132
5079,Ukraine,UKR,2030,1604.473639193287
5080,Ukraine,UKR,2031,1550.9285360775377
5081,Ukraine,UKR,2032,1500.8418716326123
5082,Ukraine,UKR,2033,1453.8890612003158
5083,Ukraine,UKR,2034,1409.784905609694
5084,Ukraine,UKR,2035,1368.2777932079975
5085,Ukraine,UKR,2036,1327.308221185537
5086,Ukraine,UKR,2037,1288.7207800410417
5087,Ukraine,UKR,2038,1252.3135795329945
5088,Ukraine,UKR,2039,1217.9069167364578
5089,Ukraine,UKR,2040,1185.340309619237
5090,Ukraine,UKR,2041,1154.1824252940355
5091,Ukraine,UKR,2042,1124.6206202075132
5092,Ukraine,UKR,2043,1096.5353170502844
5093,Ukraine,UKR,2044,1069.8185923612414
5094,Ukraine,UKR,2045,1044.3727905845747
5095,Ukraine,UKR,2046,1019.851593054562
5096,Ukraine,UKR,2047,996.4554633703639
5097,Ukraine,UKR,2048,974.1087083883942
5098,Ukraine,UKR,2049,952.7422760818735
5099,Ukraine,UKR,2050,932.2930428310526
5100,United Arab Emirates,ARE,2021,589.4933928394757
5101,United Arab Emirates,ARE,2022,590.7160533697909
5102,United Arab Emirates,ARE,2023,591.9011858780528
5103,United Arab Emirates,ARE,2024,593.0504920614521
5104,United Arab Emirates,ARE,2025,594.1655722651642
5105,United Arab Emirates,ARE,2026,590.0802501865594
5106,United Arab Emirates,ARE,2027,586.2690768422674
5107,United Arab Emirates,ARE,2028,582.7053526330807
5108,United Arab Emirates,ARE,2029,579.3657360101867
5109,United Arab Emirates,ARE,2030,576.2297316348269
5110,United Arab Emirates,ARE,2031,573.4758833486933
5111,United Arab Emirates,ARE,2032,570.8760948782735
5112,United Arab Emirates,ARE,2033,568.4177900412739
5113,United Arab Emirates,ARE,2034,566.0897252176758
5114,United Arab Emirates,ARE,2035,563.8818174079037
5115,United Arab Emirates,ARE,2036,561.8411121479086
5116,United Arab Emirates,ARE,2037,559.8989781712386
5117,United Arab Emirates,ARE,2038,558.0484420279911
5118,United Arab Emirates,ARE,2039,556.2831728985149
5119,United Arab Emirates,ARE,2040,554.5974102343772
5120,United Arab Emirates,ARE,2041,553.3009939377779
5121,United Arab Emirates,ARE,2042,552.0554191370575
5122,United Arab Emirates,ARE,2043,550.8577525761328
5123,United Arab Emirates,ARE,2044,549.7052823836106
5124,United Arab Emirates,ARE,2045,548.5954975735877
5125,United Arab Emirates,ARE,2046,547.8426965873177
5126,United Arab Emirates,ARE,2047,547.1134858680264
5127,United Arab Emirates,ARE,2048,546.4067736614909
5128,United Arab Emirates,ARE,2049,545.7215345583157
5129,United Arab Emirates,ARE,2050,545.0568045297222
5130,United Kingdom,GBR,2021,292.6683886182967
5131,United Kingdom,GBR,2022,288.38879536809833
5132,United Kingdom,GBR,2023,284.2325565065838
5133,United Kingdom,GBR,2024,280.1944144811305
5134,United Kingdom,GBR,2025,276.26940633366587
5135,United Kingdom,GBR,2026,271.7059931778594
5136,United Kingdom,GBR,2027,267.29088704449026
5137,United Kingdom,GBR,2028,263.0169737588792
5138,United Kingdom,GBR,2029,258.87758700064364
5139,United Kingdom,GBR,2030,254.86647360787165
5140,United Kingdom,GBR,2031,250.83517409612364
5141,United Kingdom,GBR,2032,246.9294173849768
5142,United Kingdom,GBR,2033,243.14342890611465
5143,United Kingdom,GBR,2034,239.47178289226926
5144,United Kingdom,GBR,2035,235.90937643322303
5145,United Kingdom,GBR,2036,232.04124859844495
5146,United Kingdom,GBR,2037,228.29792323829324
5147,United Kingdom,GBR,2038,224.67345624547826
5148,United Kingdom,GBR,2039,221.16227508909253
5149,United Kingdom,GBR,2040,217.7591502265339
5150,United Kingdom,GBR,2041,214.14460960691687
5151,United Kingdom,GBR,2042,210.6481038255042
5152,United Kingdom,GBR,2043,207.26394402851304
5153,United Kingdom,GBR,2044,203.9868011582014
5154,United Kingdom,GBR,2045,200.81167795113578
5155,United Kingdom,GBR,2046,197.70686685649113
5156,United Kingdom,GBR,2047,194.69660281861994
5157,United Kingdom,GBR,2048,191.77663191653963
5158,United Kingdom,GBR,2049,188.9429516520153
5159,United Kingdom,GBR,2050,186.19179264498823
5160,United States,USA,2021,436.7271843657323
5161,United States,USA,2022,429.03533769262657
5162,United States,USA,2023,421.6097465176451
5163,United States,USA,2024,414.43682127746337
5164,United States,USA,2025,407.5038817451476
5165,United States,USA,2026,399.715517455922
5166,United States,USA,2027,392.2192781407641
5167,United States,USA,2028,384.9990308761095
5168,United States,USA,2029,378.0398092098096
5169,United States,USA,2030,371.3277096075895
5170,United States,USA,2031,365.38385961120053
5171,United States,USA,2032,359.62729832969194
5172,United States,USA,2033,354.04931095672214
5173,United States,USA,2034,348.64171511066104
5174,United States,USA,2035,343.39682078615044
5175,United States,USA,2036,338.5747739031009
5176,United States,USA,2037,333.8862759934195
5177,United States,USA,2038,329.3258547785327
5178,United States,USA,2039,324.8883329261082
5179,United States,USA,2040,320.568808442895
5180,United States,USA,2041,316.5951549155944
5181,United States,USA,2042,312.718807129177
5182,United States,USA,2043,308.9362341216998
5183,United States,USA,2044,305.2440737282259
5184,United States,USA,2045,301.6391226133095
5185,United States,USA,2046,298.39336879519743
5186,United States,USA,2047,295.21672249052517
5187,United States,USA,2048,292.106999827062
5188,United States,USA,2049,289.0621079903709
5189,United States,USA,2050,286.08004052688574
5190,Uruguay,URY,2021,895.4255210210779
5191,Uruguay,URY,2022,876.6576374164664
5192,Uruguay,URY,2023,858.6603422961165
5193,Uruguay,URY,2024,841.3871311099614
5194,Uruguay,URY,2025,824.7951675446911
5195,Uruguay,URY,2026,801.8290635493441
5196,Uruguay,URY,2027,780.1072766758846
5197,Uruguay,URY,2028,759.5313474619337
5198,Uruguay,URY,2029,740.0129372764906
5199,Uruguay,URY,2030,721.4725604770475
5200,Uruguay,URY,2031,704.1743427230402
5201,Uruguay,URY,2032,687.6861958226245
5202,Uruguay,URY,2033,671.9525185723545
5203,Uruguay,URY,2034,656.9226843873487
5204,Uruguay,URY,2035,642.550497126524
5205,Uruguay,URY,2036,628.8350396526777
5206,Uruguay,URY,2037,615.6928673611519
5207,Uruguay,URY,2038,603.088772401116
5208,Uruguay,URY,2039,590.9903721023265
5209,Uruguay,URY,2040,579.3678311721497
5210,Uruguay,URY,2041,568.1783792867863
5211,Uruguay,URY,2042,557.4129466696186
5212,Uruguay,URY,2043,547.0478794663367
5213,Uruguay,URY,2044,537.0612510736586
5214,Uruguay,URY,2045,527.4327073067851
5215,Uruguay,URY,2046,517.9063074634033
5216,Uruguay,URY,2047,508.7179307311581
5217,Uruguay,URY,2048,499.8498997337689
5218,Uruguay,URY,2049,491.2857485924252
5219,Uruguay,URY,2050,483.01012088840804
5220,Uzbekistan,UZB,2021,1144.32591265832
5221,Uzbekistan,UZB,2022,1086.3060269549385
5222,Uzbekistan,UZB,2023,1033.885706936604
5223,Uzbekistan,UZB,2024,986.2916385600772
5224,Uzbekistan,UZB,2025,942.8866366762153
5225,Uzbekistan,UZB,2026,888.3513267433716
5226,Uzbekistan,UZB,2027,839.7795912828612
5227,Uzbekistan,UZB,2028,796.2439438018617
5228,Uzbekistan,UZB,2029,756.9997486097241
5229,Uzbekistan,UZB,2030,721.442276865589
5230,Uzbekistan,UZB,2031,685.8001957087993
5231,Uzbekistan,UZB,2032,653.5140363478462
5232,Uzbekistan,UZB,2033,624.1311380749822
5233,Uzbekistan,UZB,2034,597.276746424843
5234,Uzbekistan,UZB,2035,572.637944270844
5235,Uzbekistan,UZB,2036,547.9628981203039
5236,Uzbekistan,UZB,2037,525.3265081258997
5237,Uzbekistan,UZB,2038,504.48614614152626
5238,Uzbekistan,UZB,2039,485.2362163543749
5239,Uzbekistan,UZB,2040,467.4013496642355
5240,Uzbekistan,UZB,2041,450.1469874562549
5241,Uzbekistan,UZB,2042,434.1211799022746
5242,Uzbekistan,UZB,2043,419.19722346661865
5243,Uzbekistan,UZB,2044,405.2652585154256
5244,Uzbekistan,UZB,2045,392.2295603252435
5245,Uzbekistan,UZB,2046,380.00438702880484
5246,Uzbekistan,UZB,2047,368.5182574359207
5247,Uzbekistan,UZB,2048,357.7061220647255
5248,Uzbekistan,UZB,2049,347.5103479105683
5249,Uzbekistan,UZB,2050,337.8796907708706
5250,Vanuatu,VUT,2021,21556.362032729332
5251,Vanuatu,VUT,2022,21027.942756525557
5252,Vanuatu,VUT,2023,20524.702042986642
5253,Vanuatu,VUT,2024,20044.88217494978
5254,Vanuatu,VUT,2025,19586.885323129714
5255,Vanuatu,VUT,2026,18725.720761556913
5256,Vanuatu,VUT,2027,17937.60998706539
5257,Vanuatu,VUT,2028,17213.635365801343
5258,Vanuatu,VUT,2029,16546.273941987627
5259,Vanuatu,VUT,2030,15929.135045405994
5260,Vanuatu,VUT,2031,15212.464681774278
5261,Vanuatu,VUT,2032,14558.285841175104
5262,Vanuatu,VUT,2033,13958.766381100211
5263,Vanuatu,VUT,2034,13407.330489779082
5264,Vanuatu,VUT,2035,12898.416493186898
5265,Vanuatu,VUT,2036,12298.586875221394
5266,Vanuatu,VUT,2037,11753.11092521603
5267,Vanuatu,VUT,2038,11254.920961781989
5268,Vanuatu,VUT,2039,10798.123758505757
5269,Vanuatu,VUT,2040,10377.766321495023
5270,Vanuatu,VUT,2041,9893.283897507294
5271,Vanuatu,VUT,2042,9453.215663955316
5272,Vanuatu,VUT,2043,9051.721889887613
5273,Vanuatu,VUT,2044,8683.943629313319
5274,Vanuatu,VUT,2045,8345.805114248824
5275,Vanuatu,VUT,2046,7963.7923915196
5276,Vanuatu,VUT,2047,7616.471343928201
5277,Vanuatu,VUT,2048,7299.32155131773
5278,Vanuatu,VUT,2049,7008.57526592146
5279,Vanuatu,VUT,2050,6741.067018100186
5280,"Venezuela, RB",VEN,2021,1281.0656116979142
5281,"Venezuela, RB",VEN,2022,1274.091270369908
5282,"Venezuela, RB",VEN,2023,1267.3604478949328
5283,"Venezuela, RB",VEN,2024,1260.8606089171965
5284,"Venezuela, RB",VEN,2025,1254.580063925905
5285,"Venezuela, RB",VEN,2026,1226.658833590912
5286,"Venezuela, RB",VEN,2027,1200.865156955319
5287,"Venezuela, RB",VEN,2028,1176.9647843923303
5288,"Venezuela, RB",VEN,2029,1154.7566375781569
5289,"Venezuela, RB",VEN,2030,1134.0671386530883
5290,"Venezuela, RB",VEN,2031,1111.5394686403565
5291,"Venezuela, RB",VEN,2032,1090.582587100146
5292,"Venezuela, RB",VEN,2033,1071.0377390700653
5293,"Venezuela, RB",VEN,2034,1052.7668655558948
5294,"Venezuela, RB",VEN,2035,1035.649337458936
5295,"Venezuela, RB",VEN,2036,1017.5059294453115
5296,"Venezuela, RB",VEN,2037,1000.5087654844284
5297,"Venezuela, RB",VEN,2038,984.5525475782913
5298,"Venezuela, RB",VEN,2039,969.54449192082
5299,"Venezuela, RB",VEN,2040,955.4025234705164
5300,"Venezuela, RB",VEN,2041,939.9985913658828
5301,"Venezuela, RB",VEN,2042,925.505127824878
5302,"Venezuela, RB",VEN,2043,911.8437283792115
5303,"Venezuela, RB",VEN,2044,898.9447397007805
5304,"Venezuela, RB",VEN,2045,886.7460717943449
5305,"Venezuela, RB",VEN,2046,873.5553675721395
5306,"Venezuela, RB",VEN,2047,861.0948697840756
5307,"Venezuela, RB",VEN,2048,849.3055777281854
5308,"Venezuela, RB",VEN,2049,838.1346803395479
5309,"Venezuela, RB",VEN,2050,827.5347652571453
5310,Vietnam,VNM,2021,5.7127638067217354
5311,Vietnam,VNM,2022,49.99013459934372
5312,Vietnam,VNM,2023,88.90969226812352
5313,Vietnam,VNM,2024,123.38844396591027
5314,Vietnam,VNM,2025,154.14542627021467
5315,Vietnam,VNM,2026,182.8618875296352
5316,Vietnam,VNM,2027,208.9052326149615
5317,Vietnam,VNM,2028,232.63210872349796
5318,Vietnam,VNM,2029,254.3384193618297
5319,Vietnam,VNM,2030,274.27172841827127
5320,Vietnam,VNM,2031,293.56683198158925
5321,Vietnam,VNM,2032,311.31252085454446
5322,Vietnam,VNM,2033,327.6882201867054
5323,Vietnam,VNM,2034,342.84668106790167
5324,Vietnam,VNM,2035,356.9187597442771
5325,Vietnam,VNM,2036,370.28084979928934
5326,Vietnam,VNM,2037,382.64791800280256
5327,Vietnam,VNM,2038,394.1271177086187
5328,Vietnam,VNM,2039,404.8107497111681
5329,Vietnam,VNM,2040,414.7787494545919
5330,Vietnam,VNM,2041,423.94009508420675
5331,Vietnam,VNM,2042,432.4758008382287
5332,Vietnam,VNM,2043,440.44783923304675
5333,Vietnam,VNM,2044,447.9102595123682
5334,Vietnam,VNM,2045,454.91041467960184
5335,Vietnam,VNM,2046,461.19521114885447
5336,Vietnam,VNM,2047,467.10152980476647
5337,Vietnam,VNM,2048,472.662559867092
5338,Vietnam,VNM,2049,477.9077202220262
5339,Vietnam,VNM,2050,482.86318002959536
5340,West Bank and Gaza,PSE,2021,5058.569262585265
5341,West Bank and Gaza,PSE,2022,4998.757667595775
5342,West Bank and Gaza,PSE,2023,4941.538066662863
5343,West Bank and Gaza,PSE,2024,4886.745543293285
5344,West Bank and Gaza,PSE,2025,4834.22888092928
5345,West Bank and Gaza,PSE,2026,4538.078082864171
5346,West Bank and Gaza,PSE,2027,4282.710810288133
5347,West Bank and Gaza,PSE,2028,4060.245203900474
5348,West Bank and Gaza,PSE,2029,3864.7074914502678
5349,West Bank and Gaza,PSE,2030,3691.4875374441403
5350,West Bank and Gaza,PSE,2031,3500.0180070426773
5351,West Bank and Gaza,PSE,2032,3331.679743154187
5352,West Bank and Gaza,PSE,2033,3182.519818505966
5353,West Bank and Gaza,PSE,2034,3049.437457500105
5354,West Bank and Gaza,PSE,2035,2929.966150788535
5355,West Bank and Gaza,PSE,2036,2799.053494296362
5356,West Bank and Gaza,PSE,2037,2682.214425267592
5357,West Bank and Gaza,PSE,2038,2577.2952649767735
5358,West Bank and Gaza,PSE,2039,2482.5604431352776
5359,West Bank and Gaza,PSE,2040,2396.595731543511
5360,West Bank and Gaza,PSE,2041,2305.2124942637697
5361,West Bank and Gaza,PSE,2042,2222.497720615699
5362,West Bank and Gaza,PSE,2043,2147.273847154878
5363,West Bank and Gaza,PSE,2044,2078.5673582601216
5364,West Bank and Gaza,PSE,2045,2015.5664245554583
5365,West Bank and Gaza,PSE,2046,1949.5063435886166
5366,West Bank and Gaza,PSE,2047,1889.021079297246
5367,West Bank and Gaza,PSE,2048,1833.4335137222374
5368,West Bank and Gaza,PSE,2049,1782.17191911551
5369,West Bank and Gaza,PSE,2050,1734.750221548541
5370,"Yemen, Rep.",YEM,2021,0.0
5371,"Yemen, Rep.",YEM,2022,0.0
5372,"Yemen, Rep.",YEM,2023,0.0
5373,"Yemen, Rep.",YEM,2024,0.0
5374,"Yemen, Rep.",YEM,2025,14.394994007003861
5375,"Yemen, Rep.",YEM,2026,87.17794243461869
5376,"Yemen, Rep.",YEM,2027,152.23612321250712
5377,"Yemen, Rep.",YEM,2028,210.73735765780455
5378,"Yemen, Rep.",YEM,2029,263.62536065982016
5379,"Yemen, Rep.",YEM,2030,311.6710375875256
5380,"Yemen, Rep.",YEM,2031,366.6686977612447
5381,"Yemen, Rep.",YEM,2032,415.6263107701823
5382,"Yemen, Rep.",YEM,2033,459.4870934248893
5383,"Yemen, Rep.",YEM,2034,499.00758861682624
5384,"Yemen, Rep.",YEM,2035,534.8016693463214
5385,"Yemen, Rep.",YEM,2036,573.2771492320848
5386,"Yemen, Rep.",YEM,2037,607.564122471893
5387,"Yemen, Rep.",YEM,2038,638.3112347383578
5388,"Yemen, Rep.",YEM,2039,666.0397710455347
5389,"Yemen, Rep.",YEM,2040,691.1734519923974
5390,"Yemen, Rep.",YEM,2041,717.0284698640061
5391,"Yemen, Rep.",YEM,2042,740.2074119916706
5392,"Yemen, Rep.",YEM,2043,761.1053083485676
5393,"Yemen, Rep.",YEM,2044,780.0430851848564
5394,"Yemen, Rep.",YEM,2045,797.2841630308517
5395,"Yemen, Rep.",YEM,2046,814.0136566154703
5396,"Yemen, Rep.",YEM,2047,829.1172160029492
5397,"Yemen, Rep.",YEM,2048,842.8208923209914
5398,"Yemen, Rep.",YEM,2049,855.3106892232574
5399,"Yemen, Rep.",YEM,2050,866.7410553267782
5400,Zambia,ZMB,2021,1110.3806562239818
