Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_solar_mm_usd_per_mwh
Anguilla,MNE,2031,0.745922015
Anguilla,MNE,2032,0.728885133
Anguilla,MNE,2033,0.712237373
Anguilla,MNE,2034,0.695969849
Anguilla,MNE,2035,0.680073876
Anguilla,MNE,2036,0.664540967
Anguilla,MNE,2037,0.649362831
Anguilla,MNE,2038,0.634531363
Anguilla,MNE,2039,0.620038647
Anguilla,MNE,2040,0.605876944
Anguilla,MNE,2041,0.592038696
Anguilla,MNE,2042,0.578516513
Anguilla,MNE,2043,0.565303178
Anguilla,MNE,2044,0.552391636
Anguilla,MNE,2045,0.539774993
Anguilla,MNE,2046,0.527446515
Anguilla,MNE,2047,0.51539962
Anguilla,MNE,2048,0.503627877
Anguilla,MNE,2049,0.492125
Anguilla,MNE,2050,0.480884849
Anguilla,MNG,2021,0.939802849
Anguilla,MNG,2022,0.918337722
Anguilla,MNG,2023,0.897362859
Anguilla,MNG,2024,0.876867063
Anguilla,MNG,2025,0.856839392
Anguilla,MNG,2026,0.837269153
Anguilla,MNG,2027,0.818145899
Anguilla,MNG,2028,0.799459421
Anguilla,MNG,2029,0.781199743
Anguilla,MNG,2030,0.763357116
Anguilla,MNG,2031,0.745922015
Anguilla,MNG,2032,0.728885133
Anguilla,MNG,2033,0.712237373
Anguilla,MNG,2034,0.695969849
Anguilla,MNG,2035,0.680073876
Anguilla,MNG,2036,0.664540967
Anguilla,MNG,2037,0.649362831
Anguilla,MNG,2038,0.634531363
Anguilla,MNG,2039,0.620038647
Anguilla,MNG,2040,0.605876944
Anguilla,MNG,2041,0.592038696
Anguilla,MNG,2042,0.578516513
Anguilla,MNG,2043,0.565303178
Anguilla,MNG,2044,0.552391636
Anguilla,MNG,2045,0.539774993
Anguilla,MNG,2046,0.527446515
Anguilla,MNG,2047,0.51539962
Anguilla,MNG,2048,0.503627877
Anguilla,MNG,2049,0.492125
Anguilla,MNG,2050,0.480884849
Anguilla,MNP,2021,0.939802849
Anguilla,MNP,2022,0.918337722
Anguilla,MNP,2023,0.897362859
Anguilla,MNP,2024,0.876867063
Anguilla,MNP,2025,0.856839392
Anguilla,MNP,2026,0.837269153
Anguilla,MNP,2027,0.818145899
Anguilla,MNP,2028,0.799459421
Anguilla,MNP,2029,0.781199743
Anguilla,MNP,2030,0.763357116
Anguilla,MNP,2031,0.745922015
Anguilla,MNP,2032,0.728885133
Anguilla,MNP,2033,0.712237373
Anguilla,MNP,2034,0.695969849
Anguilla,MNP,2035,0.680073876
Anguilla,MNP,2036,0.664540967
Anguilla,MNP,2037,0.649362831
Anguilla,MNP,2038,0.634531363
Anguilla,MNP,2039,0.620038647
Anguilla,MNP,2040,0.605876944
Anguilla,MNP,2041,0.592038696
Anguilla,MNP,2042,0.578516513
Anguilla,MNP,2043,0.565303178
Anguilla,MNP,2044,0.552391636
Anguilla,MNP,2045,0.539774993
Anguilla,MNP,2046,0.527446515
Anguilla,MNP,2047,0.51539962
Anguilla,MNP,2048,0.503627877
Anguilla,MNP,2049,0.492125
Anguilla,MNP,2050,0.480884849
Anguilla,MOZ,2021,0.939802849
Anguilla,MOZ,2022,0.918337722
Anguilla,MOZ,2023,0.897362859
Anguilla,MOZ,2024,0.876867063
Anguilla,MOZ,2025,0.856839392
Anguilla,MOZ,2026,0.837269153
Anguilla,MOZ,2027,0.818145899
Anguilla,MOZ,2028,0.799459421
Anguilla,MOZ,2029,0.781199743
Anguilla,MOZ,2030,0.763357116
Anguilla,MOZ,2031,0.745922015
Anguilla,MOZ,2032,0.728885133
Anguilla,MOZ,2033,0.712237373
Anguilla,MOZ,2034,0.695969849
Anguilla,MOZ,2035,0.680073876
Anguilla,MOZ,2036,0.664540967
Anguilla,MOZ,2037,0.649362831
Anguilla,MOZ,2038,0.634531363
Anguilla,MOZ,2039,0.620038647
Anguilla,MOZ,2040,0.605876944
Anguilla,MOZ,2041,0.592038696
Anguilla,MOZ,2042,0.578516513
Anguilla,MOZ,2043,0.565303178
Anguilla,MOZ,2044,0.552391636
Anguilla,MOZ,2045,0.539774993
Anguilla,MOZ,2046,0.527446515
Anguilla,MOZ,2047,0.51539962
Anguilla,MOZ,2048,0.503627877
Anguilla,MOZ,2049,0.492125
Anguilla,MOZ,2050,0.480884849
Anguilla,MRT,2021,0.939802849
Anguilla,MRT,2022,0.918337722
Anguilla,MRT,2023,0.897362859
Anguilla,MRT,2024,0.876867063
Anguilla,MRT,2025,0.856839392
Anguilla,MRT,2026,0.837269153
Anguilla,MRT,2027,0.818145899
Anguilla,MRT,2028,0.799459421
Anguilla,MRT,2029,0.781199743
Anguilla,MRT,2030,0.763357116
Anguilla,MRT,2031,0.745922015
Anguilla,MRT,2032,0.728885133
Anguilla,MRT,2033,0.712237373
Anguilla,MRT,2034,0.695969849
Anguilla,MRT,2035,0.680073876
Anguilla,MRT,2036,0.664540967
Anguilla,MRT,2037,0.649362831
Anguilla,MRT,2038,0.634531363
Anguilla,MRT,2039,0.620038647
Anguilla,MRT,2040,0.605876944
Anguilla,MRT,2041,0.592038696
Anguilla,MRT,2042,0.578516513
Anguilla,MRT,2043,0.565303178
Anguilla,MRT,2044,0.552391636
Anguilla,MRT,2045,0.539774993
Anguilla,MRT,2046,0.527446515
Anguilla,MRT,2047,0.51539962
Anguilla,MRT,2048,0.503627877
Anguilla,MRT,2049,0.492125
Anguilla,MRT,2050,0.480884849
Anguilla,MSR,2021,0.939802849
Anguilla,MSR,2022,0.918337722
Anguilla,MSR,2023,0.897362859
Anguilla,MSR,2024,0.876867063
Anguilla,MSR,2025,0.856839392
Anguilla,MSR,2026,0.837269153
Anguilla,MSR,2027,0.818145899
Anguilla,MSR,2028,0.799459421
Anguilla,MSR,2029,0.781199743
Anguilla,MSR,2030,0.763357116
Anguilla,MSR,2031,0.745922015
Anguilla,MSR,2032,0.728885133
Anguilla,MSR,2033,0.712237373
Anguilla,MSR,2034,0.695969849
Anguilla,MSR,2035,0.680073876
Anguilla,MSR,2036,0.664540967
Anguilla,MSR,2037,0.649362831
Anguilla,MSR,2038,0.634531363
Anguilla,MSR,2039,0.620038647
Anguilla,MSR,2040,0.605876944
Anguilla,MSR,2041,0.592038696
Anguilla,MSR,2042,0.578516513
Anguilla,MSR,2043,0.565303178
Anguilla,MSR,2044,0.552391636
Anguilla,MSR,2045,0.539774993
Anguilla,MSR,2046,0.527446515
Anguilla,MSR,2047,0.51539962
Anguilla,MSR,2048,0.503627877
Anguilla,MSR,2049,0.492125
Anguilla,MSR,2050,0.480884849
Anguilla,MTQ,2021,0.939802849
Anguilla,MTQ,2022,0.918337722
Anguilla,MTQ,2023,0.897362859
Anguilla,MTQ,2024,0.876867063
Anguilla,MTQ,2025,0.856839392
Anguilla,MTQ,2026,0.837269153
Anguilla,MTQ,2027,0.818145899
Anguilla,MTQ,2028,0.799459421
Anguilla,MTQ,2029,0.781199743
Anguilla,MTQ,2030,0.763357116
Anguilla,MTQ,2031,0.745922015
Anguilla,MTQ,2032,0.728885133
Anguilla,MTQ,2033,0.712237373
Anguilla,MTQ,2034,0.695969849
Anguilla,MTQ,2035,0.680073876
Anguilla,MTQ,2036,0.664540967
Anguilla,MTQ,2037,0.649362831
Anguilla,MTQ,2038,0.634531363
Anguilla,MTQ,2039,0.620038647
Anguilla,MTQ,2040,0.605876944
Anguilla,MTQ,2041,0.592038696
Anguilla,MTQ,2042,0.578516513
Anguilla,MTQ,2043,0.565303178
Anguilla,MTQ,2044,0.552391636
Anguilla,MTQ,2045,0.539774993
Anguilla,MTQ,2046,0.527446515
Anguilla,MTQ,2047,0.51539962
Anguilla,MTQ,2048,0.503627877
Anguilla,MTQ,2049,0.492125
Anguilla,MTQ,2050,0.480884849
Anguilla,MUS,2021,0.939802849
Anguilla,MUS,2022,0.918337722
Anguilla,MUS,2023,0.897362859
Anguilla,MUS,2024,0.876867063
Anguilla,MUS,2025,0.856839392
Anguilla,MUS,2026,0.837269153
Anguilla,MUS,2027,0.818145899
Anguilla,MUS,2028,0.799459421
Anguilla,MUS,2029,0.781199743
Anguilla,MUS,2030,0.763357116
Anguilla,MUS,2031,0.745922015
Anguilla,MUS,2032,0.728885133
Anguilla,MUS,2033,0.712237373
Anguilla,MUS,2034,0.695969849
Anguilla,MUS,2035,0.680073876
Anguilla,MUS,2036,0.664540967
Anguilla,MUS,2037,0.649362831
Anguilla,MUS,2038,0.634531363
Anguilla,MUS,2039,0.620038647
Anguilla,MUS,2040,0.605876944
Anguilla,MUS,2041,0.592038696
Anguilla,MUS,2042,0.578516513
Anguilla,MUS,2043,0.565303178
Anguilla,MUS,2044,0.552391636
Anguilla,MUS,2045,0.539774993
Anguilla,MUS,2046,0.527446515
Anguilla,MUS,2047,0.51539962
Anguilla,MUS,2048,0.503627877
Anguilla,MUS,2049,0.492125
Anguilla,MUS,2050,0.480884849
Anguilla,MWI,2021,0.939802849
Anguilla,MWI,2022,0.918337722
Anguilla,MWI,2023,0.897362859
Anguilla,MWI,2024,0.876867063
Anguilla,MWI,2025,0.856839392
Anguilla,MWI,2026,0.837269153
Anguilla,MWI,2027,0.818145899
Anguilla,MWI,2028,0.799459421
Anguilla,MWI,2029,0.781199743
Anguilla,MWI,2030,0.763357116
Anguilla,MWI,2031,0.745922015
Anguilla,MWI,2032,0.728885133
Anguilla,MWI,2033,0.712237373
Anguilla,MWI,2034,0.695969849
Anguilla,MWI,2035,0.680073876
Anguilla,MWI,2036,0.664540967
Anguilla,MWI,2037,0.649362831
Anguilla,MWI,2038,0.634531363
Anguilla,MWI,2039,0.620038647
Anguilla,MWI,2040,0.605876944
Anguilla,MWI,2041,0.592038696
Anguilla,MWI,2042,0.578516513
Anguilla,MWI,2043,0.565303178
Anguilla,MWI,2044,0.552391636
Anguilla,MWI,2045,0.539774993
Anguilla,MWI,2046,0.527446515
Anguilla,MWI,2047,0.51539962
Anguilla,MWI,2048,0.503627877
Anguilla,MWI,2049,0.492125
Anguilla,MWI,2050,0.480884849
Anguilla,MYS,2021,0.939802849
Anguilla,MYS,2022,0.918337722
Anguilla,MYS,2023,0.897362859
Anguilla,MYS,2024,0.876867063
Anguilla,MYS,2025,0.856839392
Anguilla,MYS,2026,0.837269153
Anguilla,MYS,2027,0.818145899
Anguilla,MYS,2028,0.799459421
Anguilla,MYS,2029,0.781199743
Anguilla,MYS,2030,0.763357116
Anguilla,MYS,2031,0.745922015
Anguilla,MYS,2032,0.728885133
Anguilla,MYS,2033,0.712237373
Anguilla,MYS,2034,0.695969849
Anguilla,MYS,2035,0.680073876
Anguilla,MYS,2036,0.664540967
Anguilla,MYS,2037,0.649362831
Anguilla,MYS,2038,0.634531363
Anguilla,MYS,2039,0.620038647
Anguilla,MYS,2040,0.605876944
Anguilla,MYS,2041,0.592038696
Anguilla,MYS,2042,0.578516513
Anguilla,MYS,2043,0.565303178
Anguilla,MYS,2044,0.552391636
Anguilla,MYS,2045,0.539774993
Anguilla,MYS,2046,0.527446515
Anguilla,MYS,2047,0.51539962
Anguilla,MYS,2048,0.503627877
Anguilla,MYS,2049,0.492125
Anguilla,MYS,2050,0.480884849
Anguilla,MYT,2021,0.939802849
Anguilla,MYT,2022,0.918337722
Anguilla,MYT,2023,0.897362859
Anguilla,MYT,2024,0.876867063
Anguilla,MYT,2025,0.856839392
Anguilla,MYT,2026,0.837269153
Anguilla,MYT,2027,0.818145899
Anguilla,MYT,2028,0.799459421
Anguilla,MYT,2029,0.781199743
Anguilla,MYT,2030,0.763357116
Anguilla,MYT,2031,0.745922015
Anguilla,MYT,2032,0.728885133
Anguilla,MYT,2033,0.712237373
Anguilla,MYT,2034,0.695969849
Anguilla,MYT,2035,0.680073876
Anguilla,MYT,2036,0.664540967
Anguilla,MYT,2037,0.649362831
Anguilla,MYT,2038,0.634531363
Anguilla,MYT,2039,0.620038647
Anguilla,MYT,2040,0.605876944
Anguilla,MYT,2041,0.592038696
Anguilla,MYT,2042,0.578516513
Anguilla,MYT,2043,0.565303178
Anguilla,MYT,2044,0.552391636
Anguilla,MYT,2045,0.539774993
Anguilla,MYT,2046,0.527446515
Anguilla,MYT,2047,0.51539962
Anguilla,MYT,2048,0.503627877
Anguilla,MYT,2049,0.492125
Anguilla,MYT,2050,0.480884849
Anguilla,NAM,2021,0.939802849
Anguilla,NAM,2022,0.918337722
Anguilla,NAM,2023,0.897362859
Anguilla,NAM,2024,0.876867063
Anguilla,NAM,2025,0.856839392
Anguilla,NAM,2026,0.837269153
Anguilla,NAM,2027,0.818145899
Anguilla,NAM,2028,0.799459421
Anguilla,NAM,2029,0.781199743
Anguilla,NAM,2030,0.763357116
Anguilla,NAM,2031,0.745922015
Anguilla,NAM,2032,0.728885133
Anguilla,NAM,2033,0.712237373
Anguilla,NAM,2034,0.695969849
Anguilla,NAM,2035,0.680073876
Anguilla,NAM,2036,0.664540967
Anguilla,NAM,2037,0.649362831
Anguilla,NAM,2038,0.634531363
Anguilla,NAM,2039,0.620038647
Anguilla,NAM,2040,0.605876944
Anguilla,NAM,2041,0.592038696
Anguilla,NAM,2042,0.578516513
Anguilla,NAM,2043,0.565303178
Anguilla,NAM,2044,0.552391636
Anguilla,NAM,2045,0.539774993
Anguilla,NAM,2046,0.527446515
Anguilla,NAM,2047,0.51539962
Anguilla,NAM,2048,0.503627877
Anguilla,NAM,2049,0.492125
Anguilla,NAM,2050,0.480884849
Anguilla,NCL,2021,0.939802849
Anguilla,NCL,2022,0.918337722
Anguilla,NCL,2023,0.897362859
Anguilla,NCL,2024,0.876867063
Anguilla,NCL,2025,0.856839392
Anguilla,NCL,2026,0.837269153
Anguilla,NCL,2027,0.818145899
Anguilla,NCL,2028,0.799459421
Anguilla,NCL,2029,0.781199743
Anguilla,NCL,2030,0.763357116
Anguilla,NCL,2031,0.745922015
Anguilla,NCL,2032,0.728885133
Anguilla,NCL,2033,0.712237373
Anguilla,NCL,2034,0.695969849
Anguilla,NCL,2035,0.680073876
Anguilla,NCL,2036,0.664540967
Anguilla,NCL,2037,0.649362831
Anguilla,NCL,2038,0.634531363
Anguilla,NCL,2039,0.620038647
Anguilla,NCL,2040,0.605876944
Anguilla,NCL,2041,0.592038696
Anguilla,NCL,2042,0.578516513
Anguilla,NCL,2043,0.565303178
Anguilla,NCL,2044,0.552391636
Anguilla,NCL,2045,0.539774993
Anguilla,NCL,2046,0.527446515
Anguilla,NCL,2047,0.51539962
Anguilla,NCL,2048,0.503627877
Anguilla,NCL,2049,0.492125
Anguilla,NCL,2050,0.480884849
Anguilla,NER,2021,0.939802849
Anguilla,NER,2022,0.918337722
Anguilla,NER,2023,0.897362859
Anguilla,NER,2024,0.876867063
Anguilla,NER,2025,0.856839392
Anguilla,NER,2026,0.837269153
Anguilla,NER,2027,0.818145899
Anguilla,NER,2028,0.799459421
Anguilla,NER,2029,0.781199743
Anguilla,NER,2030,0.763357116
Anguilla,NER,2031,0.745922015
Anguilla,NER,2032,0.728885133
Anguilla,NER,2033,0.712237373
Anguilla,NER,2034,0.695969849
Anguilla,NER,2035,0.680073876
Anguilla,NER,2036,0.664540967
Anguilla,NER,2037,0.649362831
Anguilla,NER,2038,0.634531363
Anguilla,NER,2039,0.620038647
Anguilla,NER,2040,0.605876944
Anguilla,NER,2041,0.592038696
Anguilla,NER,2042,0.578516513
Anguilla,NER,2043,0.565303178
Anguilla,NER,2044,0.552391636
Anguilla,NER,2045,0.539774993
Anguilla,NER,2046,0.527446515
Anguilla,NER,2047,0.51539962
Anguilla,NER,2048,0.503627877
Anguilla,NER,2049,0.492125
Anguilla,NER,2050,0.480884849
Anguilla,NFK,2021,0.939802849
Anguilla,NFK,2022,0.918337722
Anguilla,NFK,2023,0.897362859
Anguilla,NFK,2024,0.876867063
Anguilla,NFK,2025,0.856839392
Anguilla,NFK,2026,0.837269153
Anguilla,NFK,2027,0.818145899
Anguilla,NFK,2028,0.799459421
Anguilla,NFK,2029,0.781199743
Anguilla,NFK,2030,0.763357116
Anguilla,NFK,2031,0.745922015
Anguilla,NFK,2032,0.728885133
Anguilla,NFK,2033,0.712237373
Anguilla,NFK,2034,0.695969849
Anguilla,NFK,2035,0.680073876
Anguilla,NFK,2036,0.664540967
Anguilla,NFK,2037,0.649362831
Anguilla,NFK,2038,0.634531363
Anguilla,NFK,2039,0.620038647
Anguilla,NFK,2040,0.605876944
Anguilla,NFK,2041,0.592038696
Anguilla,NFK,2042,0.578516513
Anguilla,NFK,2043,0.565303178
Anguilla,NFK,2044,0.552391636
Anguilla,NFK,2045,0.539774993
Anguilla,NFK,2046,0.527446515
Anguilla,NFK,2047,0.51539962
Anguilla,NFK,2048,0.503627877
Anguilla,NFK,2049,0.492125
Anguilla,NFK,2050,0.480884849
Anguilla,NGA,2021,0.939802849
Anguilla,NGA,2022,0.918337722
Anguilla,NGA,2023,0.897362859
Anguilla,NGA,2024,0.876867063
Anguilla,NGA,2025,0.856839392
Anguilla,NGA,2026,0.837269153
Anguilla,NGA,2027,0.818145899
Anguilla,NGA,2028,0.799459421
Anguilla,NGA,2029,0.781199743
Anguilla,NGA,2030,0.763357116
Anguilla,NGA,2031,0.745922015
Anguilla,NGA,2032,0.728885133
Anguilla,NGA,2033,0.712237373
Anguilla,NGA,2034,0.695969849
Anguilla,NGA,2035,0.680073876
Anguilla,NGA,2036,0.664540967
Anguilla,NGA,2037,0.649362831
Anguilla,NGA,2038,0.634531363
Anguilla,NGA,2039,0.620038647
Anguilla,NGA,2040,0.605876944
Anguilla,NGA,2041,0.592038696
Anguilla,NGA,2042,0.578516513
Anguilla,NGA,2043,0.565303178
Anguilla,NGA,2044,0.552391636
Anguilla,NGA,2045,0.539774993
Anguilla,NGA,2046,0.527446515
Anguilla,NGA,2047,0.51539962
Anguilla,NGA,2048,0.503627877
Anguilla,NGA,2049,0.492125
Anguilla,NGA,2050,0.480884849
Anguilla,NIC,2021,0.939802849
Anguilla,NIC,2022,0.918337722
Anguilla,NIC,2023,0.897362859
Anguilla,NIC,2024,0.876867063
Anguilla,NIC,2025,0.856839392
Anguilla,NIC,2026,0.837269153
Anguilla,NIC,2027,0.818145899
Anguilla,NIC,2028,0.799459421
Anguilla,NIC,2029,0.781199743
Anguilla,NIC,2030,0.763357116
Anguilla,NIC,2031,0.745922015
Anguilla,NIC,2032,0.728885133
Anguilla,NIC,2033,0.712237373
Anguilla,NIC,2034,0.695969849
Anguilla,NIC,2035,0.680073876
Anguilla,NIC,2036,0.664540967
Anguilla,NIC,2037,0.649362831
Anguilla,NIC,2038,0.634531363
Anguilla,NIC,2039,0.620038647
Anguilla,NIC,2040,0.605876944
Anguilla,NIC,2041,0.592038696
Anguilla,NIC,2042,0.578516513
Anguilla,NIC,2043,0.565303178
Anguilla,NIC,2044,0.552391636
Anguilla,NIC,2045,0.539774993
Anguilla,NIC,2046,0.527446515
Anguilla,NIC,2047,0.51539962
Anguilla,NIC,2048,0.503627877
Anguilla,NIC,2049,0.492125
Anguilla,NIC,2050,0.480884849
Anguilla,NIU,2021,0.939802849
Anguilla,NIU,2022,0.918337722
Anguilla,NIU,2023,0.897362859
Anguilla,NIU,2024,0.876867063
Anguilla,NIU,2025,0.856839392
Anguilla,NIU,2026,0.837269153
Anguilla,NIU,2027,0.818145899
Anguilla,NIU,2028,0.799459421
Anguilla,NIU,2029,0.781199743
Anguilla,NIU,2030,0.763357116
Anguilla,NIU,2031,0.745922015
Anguilla,NIU,2032,0.728885133
Anguilla,NIU,2033,0.712237373
Anguilla,NIU,2034,0.695969849
Anguilla,NIU,2035,0.680073876
Anguilla,NIU,2036,0.664540967
Anguilla,NIU,2037,0.649362831
Anguilla,NIU,2038,0.634531363
Anguilla,NIU,2039,0.620038647
Anguilla,NIU,2040,0.605876944
Anguilla,NIU,2041,0.592038696
Anguilla,NIU,2042,0.578516513
Anguilla,NIU,2043,0.565303178
Anguilla,NIU,2044,0.552391636
Anguilla,NIU,2045,0.539774993
Anguilla,NIU,2046,0.527446515
Anguilla,NIU,2047,0.51539962
Anguilla,NIU,2048,0.503627877
Anguilla,NIU,2049,0.492125
Anguilla,NIU,2050,0.480884849
Anguilla,NLD,2021,0.939802849
Anguilla,NLD,2022,0.918337722
Anguilla,NLD,2023,0.897362859
Anguilla,NLD,2024,0.876867063
Anguilla,NLD,2025,0.856839392
Anguilla,NLD,2026,0.837269153
Anguilla,NLD,2027,0.818145899
Anguilla,NLD,2028,0.799459421
Anguilla,NLD,2029,0.781199743
Anguilla,NLD,2030,0.763357116
Anguilla,NLD,2031,0.745922015
Anguilla,NLD,2032,0.728885133
Anguilla,NLD,2033,0.712237373
Anguilla,NLD,2034,0.695969849
Anguilla,NLD,2035,0.680073876
Anguilla,NLD,2036,0.664540967
Anguilla,NLD,2037,0.649362831
Anguilla,NLD,2038,0.634531363
Anguilla,NLD,2039,0.620038647
Anguilla,NLD,2040,0.605876944
Anguilla,NLD,2041,0.592038696
Anguilla,NLD,2042,0.578516513
Anguilla,NLD,2043,0.565303178
Anguilla,NLD,2044,0.552391636
Anguilla,NLD,2045,0.539774993
Anguilla,NLD,2046,0.527446515
Anguilla,NLD,2047,0.51539962
Anguilla,NLD,2048,0.503627877
Anguilla,NLD,2049,0.492125
Anguilla,NLD,2050,0.480884849
Anguilla,NOR,2021,0.939802849
Anguilla,NOR,2022,0.918337722
Anguilla,NOR,2023,0.897362859
Anguilla,NOR,2024,0.876867063
Anguilla,NOR,2025,0.856839392
Anguilla,NOR,2026,0.837269153
Anguilla,NOR,2027,0.818145899
Anguilla,NOR,2028,0.799459421
Anguilla,NOR,2029,0.781199743
Anguilla,NOR,2030,0.763357116
Anguilla,NOR,2031,0.745922015
Anguilla,NOR,2032,0.728885133
Anguilla,NOR,2033,0.712237373
Anguilla,NOR,2034,0.695969849
Anguilla,NOR,2035,0.680073876
Anguilla,NOR,2036,0.664540967
Anguilla,NOR,2037,0.649362831
Anguilla,NOR,2038,0.634531363
Anguilla,NOR,2039,0.620038647
Anguilla,NOR,2040,0.605876944
Anguilla,NOR,2041,0.592038696
Anguilla,NOR,2042,0.578516513
Anguilla,NOR,2043,0.565303178
Anguilla,NOR,2044,0.552391636
Anguilla,NOR,2045,0.539774993
Anguilla,NOR,2046,0.527446515
Anguilla,NOR,2047,0.51539962
Anguilla,NOR,2048,0.503627877
Anguilla,NOR,2049,0.492125
Anguilla,NOR,2050,0.480884849
Antarctica,NPL,2021,0.939802849
Antarctica,NPL,2022,0.918337722
Antarctica,NPL,2023,0.897362859
Antarctica,NPL,2024,0.876867063
Antarctica,NPL,2025,0.856839392
Antarctica,NPL,2026,0.837269153
Antarctica,NPL,2027,0.818145899
Antarctica,NPL,2028,0.799459421
Antarctica,NPL,2029,0.781199743
Antarctica,NPL,2030,0.763357116
Antarctica,NPL,2031,0.745922015
Antarctica,NPL,2032,0.728885133
Antarctica,NPL,2033,0.712237373
Antarctica,NPL,2034,0.695969849
Antarctica,NPL,2035,0.680073876
Antarctica,NPL,2036,0.664540967
Antarctica,NPL,2037,0.649362831
Antarctica,NPL,2038,0.634531363
Antarctica,NPL,2039,0.620038647
Antarctica,NPL,2040,0.605876944
Antarctica,NPL,2041,0.592038696
Antarctica,NPL,2042,0.578516513
Antarctica,NPL,2043,0.565303178
Antarctica,NPL,2044,0.552391636
Antarctica,NPL,2045,0.539774993
Antarctica,NPL,2046,0.527446515
Antarctica,NPL,2047,0.51539962
Antarctica,NPL,2048,0.503627877
Antarctica,NPL,2049,0.492125
Antarctica,NPL,2050,0.480884849
Antarctica,NRU,2021,0.939802849
Antarctica,NRU,2022,0.918337722
Antarctica,NRU,2023,0.897362859
Antarctica,NRU,2024,0.876867063
Antarctica,NRU,2025,0.856839392
Antarctica,NRU,2026,0.837269153
Antarctica,NRU,2027,0.818145899
Antarctica,NRU,2028,0.799459421
Antarctica,NRU,2029,0.781199743
Antarctica,NRU,2030,0.763357116
Antarctica,NRU,2031,0.745922015
Antarctica,NRU,2032,0.728885133
Antarctica,NRU,2033,0.712237373
Antarctica,NRU,2034,0.695969849
Antarctica,NRU,2035,0.680073876
Antarctica,NRU,2036,0.664540967
Antarctica,NRU,2037,0.649362831
Antarctica,NRU,2038,0.634531363
Antarctica,NRU,2039,0.620038647
Antarctica,NRU,2040,0.605876944
Antarctica,NRU,2041,0.592038696
Antarctica,NRU,2042,0.578516513
Antarctica,NRU,2043,0.565303178
Antarctica,NRU,2044,0.552391636
Antarctica,NRU,2045,0.539774993
Antarctica,NRU,2046,0.527446515
Antarctica,NRU,2047,0.51539962
Antarctica,NRU,2048,0.503627877
Antarctica,NRU,2049,0.492125
Antarctica,NRU,2050,0.480884849
Antarctica,NZL,2021,0.939802849
Antarctica,NZL,2022,0.918337722
Antarctica,NZL,2023,0.897362859
Antarctica,NZL,2024,0.876867063
Antarctica,NZL,2025,0.856839392
Antarctica,NZL,2026,0.837269153
Antarctica,NZL,2027,0.818145899
Antarctica,NZL,2028,0.799459421
Antarctica,NZL,2029,0.781199743
Antarctica,NZL,2030,0.763357116
Antarctica,NZL,2031,0.745922015
Antarctica,NZL,2032,0.728885133
Antarctica,NZL,2033,0.712237373
Antarctica,NZL,2034,0.695969849
Antarctica,NZL,2035,0.680073876
Antarctica,NZL,2036,0.664540967
Antarctica,NZL,2037,0.649362831
Antarctica,NZL,2038,0.634531363
Antarctica,NZL,2039,0.620038647
Antarctica,NZL,2040,0.605876944
Antarctica,NZL,2041,0.592038696
Antarctica,NZL,2042,0.578516513
Antarctica,NZL,2043,0.565303178
Antarctica,NZL,2044,0.552391636
Antarctica,NZL,2045,0.539774993
Antarctica,NZL,2046,0.527446515
Antarctica,NZL,2047,0.51539962
Antarctica,NZL,2048,0.503627877
Antarctica,NZL,2049,0.492125
Antarctica,NZL,2050,0.480884849
Antarctica,OMN,2021,0.939802849
Antarctica,OMN,2022,0.918337722
Antarctica,OMN,2023,0.897362859
Antarctica,OMN,2024,0.876867063
Antarctica,OMN,2025,0.856839392
Antarctica,OMN,2026,0.837269153
Antarctica,OMN,2027,0.818145899
Antarctica,OMN,2028,0.799459421
Antarctica,OMN,2029,0.781199743
Antarctica,OMN,2030,0.763357116
Antarctica,OMN,2031,0.745922015
Antarctica,OMN,2032,0.728885133
Antarctica,OMN,2033,0.712237373
Antarctica,OMN,2034,0.695969849
Antarctica,OMN,2035,0.680073876
Antarctica,OMN,2036,0.664540967
Antarctica,OMN,2037,0.649362831
Antarctica,OMN,2038,0.634531363
Antarctica,OMN,2039,0.620038647
Antarctica,OMN,2040,0.605876944
Antarctica,OMN,2041,0.592038696
Antarctica,OMN,2042,0.578516513
Antarctica,OMN,2043,0.565303178
Antarctica,OMN,2044,0.552391636
Antarctica,OMN,2045,0.539774993
Antarctica,OMN,2046,0.527446515
Antarctica,OMN,2047,0.51539962
Antarctica,OMN,2048,0.503627877
Antarctica,OMN,2049,0.492125
Antarctica,OMN,2050,0.480884849
Antarctica,PAK,2021,0.939802849
Antarctica,PAK,2022,0.918337722
Antarctica,PAK,2023,0.897362859
Antarctica,PAK,2024,0.876867063
Antarctica,PAK,2025,0.856839392
Antarctica,PAK,2026,0.837269153
Antarctica,PAK,2027,0.818145899
Antarctica,PAK,2028,0.799459421
Antarctica,PAK,2029,0.781199743
Antarctica,PAK,2030,0.763357116
Antarctica,PAK,2031,0.745922015
Antarctica,PAK,2032,0.728885133
Antarctica,PAK,2033,0.712237373
Antarctica,PAK,2034,0.695969849
Antarctica,PAK,2035,0.680073876
Antarctica,PAK,2036,0.664540967
Antarctica,PAK,2037,0.649362831
Antarctica,PAK,2038,0.634531363
Antarctica,PAK,2039,0.620038647
Antarctica,PAK,2040,0.605876944
Antarctica,PAK,2041,0.592038696
Antarctica,PAK,2042,0.578516513
Antarctica,PAK,2043,0.565303178
Antarctica,PAK,2044,0.552391636
