,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw
6582,Argentina,TJK,2033,2155.707529167443
6583,Argentina,TJK,2034,2106.471101154725
6584,Argentina,TJK,2035,2058.3592347120025
6585,Argentina,TJK,2036,2011.3462448175192
6586,Argentina,TJK,2037,1965.4070330962263
6587,Argentina,TJK,2038,1920.517074420753
6588,Argentina,TJK,2039,1876.6524038184136
6589,Argentina,TJK,2040,1833.789603677253
6590,Argentina,TJK,2041,1791.9057912443127
6591,Argentina,TJK,2042,1750.978606409435
6592,Argentina,TJK,2043,1710.9861997680837
6593,Argentina,TJK,2044,1671.9072209568112
6594,Argentina,TJK,2045,1633.7208072551457
6595,Argentina,TJK,2046,1596.4065724478087
6596,Argentina,TJK,2047,1559.9445959413235
6597,Argentina,TJK,2048,1524.3154121291964
6598,Argentina,TJK,2049,1489.5
6599,Argentina,TJK,2050,1455.4797729828094
6600,Argentina,TKL,2021,2844.4731380491307
6601,Argentina,TKL,2022,2779.505281788149
6602,Argentina,TKL,2023,2716.0212934149276
6603,Argentina,TKL,2024,2653.9872813400707
6604,Argentina,TKL,2025,2593.3701280591536
6605,Argentina,TKL,2026,2534.1374724725993
6606,Argentina,TKL,2027,2476.2576926093648
6607,Argentina,TKL,2028,2419.699888745226
6608,Argentina,TKL,2029,2364.4338669066333
6609,Argentina,TKL,2030,2310.430122751348
6610,Argentina,TKL,2031,2257.659825817238
6611,Argentina,TKL,2032,2206.0948041308375
6612,Argentina,TKL,2033,2155.707529167443
6613,Argentina,TKL,2034,2106.471101154725
6614,Argentina,TKL,2035,2058.3592347120025
6615,Argentina,TKL,2036,2011.3462448175192
6616,Argentina,TKL,2037,1965.4070330962263
6617,Argentina,TKL,2038,1920.517074420753
6618,Argentina,TKL,2039,1876.6524038184136
6619,Argentina,TKL,2040,1833.789603677253
6620,Argentina,TKL,2041,1791.9057912443127
6621,Argentina,TKL,2042,1750.978606409435
6622,Argentina,TKL,2043,1710.9861997680837
6623,Argentina,TKL,2044,1671.9072209568112
6624,Argentina,TKL,2045,1633.7208072551457
6625,Argentina,TKL,2046,1596.4065724478087
6626,Argentina,TKL,2047,1559.9445959413235
6627,Argentina,TKL,2048,1524.3154121291964
6628,Argentina,TKL,2049,1489.5
6629,Argentina,TKL,2050,1455.4797729828094
6630,Argentina,TKM,2021,2844.4731380491307
6631,Argentina,TKM,2022,2779.505281788149
6632,Argentina,TKM,2023,2716.0212934149276
6633,Argentina,TKM,2024,2653.9872813400707
6634,Argentina,TKM,2025,2593.3701280591536
6635,Argentina,TKM,2026,2534.1374724725993
6636,Argentina,TKM,2027,2476.2576926093648
6637,Argentina,TKM,2028,2419.699888745226
6638,Argentina,TKM,2029,2364.4338669066333
6639,Argentina,TKM,2030,2310.430122751348
6640,Argentina,TKM,2031,2257.659825817238
6641,Argentina,TKM,2032,2206.0948041308375
6642,Argentina,TKM,2033,2155.707529167443
6643,Argentina,TKM,2034,2106.471101154725
6644,Argentina,TKM,2035,2058.3592347120025
6645,Argentina,TKM,2036,2011.3462448175192
6646,Argentina,TKM,2037,1965.4070330962263
6647,Argentina,TKM,2038,1920.517074420753
6648,Argentina,TKM,2039,1876.6524038184136
6649,Argentina,TKM,2040,1833.789603677253
6650,Argentina,TKM,2041,1791.9057912443127
6651,Argentina,TKM,2042,1750.978606409435
6652,Argentina,TKM,2043,1710.9861997680837
6653,Argentina,TKM,2044,1671.9072209568112
6654,Argentina,TKM,2045,1633.7208072551457
6655,Argentina,TKM,2046,1596.4065724478087
6656,Argentina,TKM,2047,1559.9445959413235
6657,Argentina,TKM,2048,1524.3154121291964
6658,Argentina,TKM,2049,1489.5
6659,Argentina,TKM,2050,1455.4797729828094
6660,Argentina,TLS,2021,2844.4731380491307
6661,Argentina,TLS,2022,2779.505281788149
6662,Argentina,TLS,2023,2716.0212934149276
6663,Argentina,TLS,2024,2653.9872813400707
6664,Argentina,TLS,2025,2593.3701280591536
6665,Argentina,TLS,2026,2534.1374724725993
6666,Argentina,TLS,2027,2476.2576926093648
6667,Argentina,TLS,2028,2419.699888745226
6668,Argentina,TLS,2029,2364.4338669066333
6669,Argentina,TLS,2030,2310.430122751348
6670,Argentina,TLS,2031,2257.659825817238
6671,Argentina,TLS,2032,2206.0948041308375
6672,Argentina,TLS,2033,2155.707529167443
6673,Argentina,TLS,2034,2106.471101154725
6674,Argentina,TLS,2035,2058.3592347120025
6675,Argentina,TLS,2036,2011.3462448175192
6676,Argentina,TLS,2037,1965.4070330962263
6677,Argentina,TLS,2038,1920.517074420753
6678,Argentina,TLS,2039,1876.6524038184136
6679,Argentina,TLS,2040,1833.789603677253
6680,Argentina,TLS,2041,1791.9057912443127
6681,Argentina,TLS,2042,1750.978606409435
6682,Argentina,TLS,2043,1710.9861997680837
6683,Argentina,TLS,2044,1671.9072209568112
6684,Argentina,TLS,2045,1633.7208072551457
6685,Argentina,TLS,2046,1596.4065724478087
6686,Argentina,TLS,2047,1559.9445959413235
6687,Argentina,TLS,2048,1524.3154121291964
6688,Argentina,TLS,2049,1489.5
6689,Argentina,TLS,2050,1455.4797729828094
6690,Argentina,TON,2021,2844.4731380491307
6691,Argentina,TON,2022,2779.505281788149
6692,Argentina,TON,2023,2716.0212934149276
6693,Argentina,TON,2024,2653.9872813400707
6694,Argentina,TON,2025,2593.3701280591536
6695,Argentina,TON,2026,2534.1374724725993
6696,Argentina,TON,2027,2476.2576926093648
6697,Argentina,TON,2028,2419.699888745226
6698,Argentina,TON,2029,2364.4338669066333
6699,Argentina,TON,2030,2310.430122751348
6700,Argentina,TON,2031,2257.659825817238
6701,Argentina,TON,2032,2206.0948041308375
6702,Argentina,TON,2033,2155.707529167443
6703,Argentina,TON,2034,2106.471101154725
6704,Argentina,TON,2035,2058.3592347120025
6705,Argentina,TON,2036,2011.3462448175192
6706,Argentina,TON,2037,1965.4070330962263
6707,Argentina,TON,2038,1920.517074420753
6708,Argentina,TON,2039,1876.6524038184136
6709,Argentina,TON,2040,1833.789603677253
6710,Argentina,TON,2041,1791.9057912443127
6711,Argentina,TON,2042,1750.978606409435
6712,Argentina,TON,2043,1710.9861997680837
6713,Argentina,TON,2044,1671.9072209568112
6714,Argentina,TON,2045,1633.7208072551457
6715,Argentina,TON,2046,1596.4065724478087
6716,Argentina,TON,2047,1559.9445959413235
6717,Argentina,TON,2048,1524.3154121291964
6718,Argentina,TON,2049,1489.5
6719,Argentina,TON,2050,1455.4797729828094
6720,Argentina,TTO,2021,2844.4731380491307
6721,Argentina,TTO,2022,2779.505281788149
6722,Argentina,TTO,2023,2716.0212934149276
6723,Argentina,TTO,2024,2653.9872813400707
6724,Argentina,TTO,2025,2593.3701280591536
6725,Argentina,TTO,2026,2534.1374724725993
6726,Argentina,TTO,2027,2476.2576926093648
6727,Argentina,TTO,2028,2419.699888745226
6728,Argentina,TTO,2029,2364.4338669066333
6729,Argentina,TTO,2030,2310.430122751348
6730,Argentina,TTO,2031,2257.659825817238
6731,Argentina,TTO,2032,2206.0948041308375
6732,Argentina,TTO,2033,2155.707529167443
6733,Argentina,TTO,2034,2106.471101154725
6734,Argentina,TTO,2035,2058.3592347120025
6735,Argentina,TTO,2036,2011.3462448175192
6736,Argentina,TTO,2037,1965.4070330962263
6737,Argentina,TTO,2038,1920.517074420753
6738,Argentina,TTO,2039,1876.6524038184136
6739,Argentina,TTO,2040,1833.789603677253
6740,Argentina,TTO,2041,1791.9057912443127
6741,Argentina,TTO,2042,1750.978606409435
6742,Argentina,TTO,2043,1710.9861997680837
6743,Argentina,TTO,2044,1671.9072209568112
6744,Argentina,TTO,2045,1633.7208072551457
6745,Argentina,TTO,2046,1596.4065724478087
6746,Argentina,TTO,2047,1559.9445959413235
6747,Argentina,TTO,2048,1524.3154121291964
6748,Argentina,TTO,2049,1489.5
6749,Argentina,TTO,2050,1455.4797729828094
6750,Argentina,TUN,2021,2844.4731380491307
6751,Argentina,TUN,2022,2779.505281788149
6752,Argentina,TUN,2023,2716.0212934149276
6753,Argentina,TUN,2024,2653.9872813400707
6754,Argentina,TUN,2025,2593.3701280591536
6755,Argentina,TUN,2026,2534.1374724725993
6756,Argentina,TUN,2027,2476.2576926093648
6757,Argentina,TUN,2028,2419.699888745226
6758,Argentina,TUN,2029,2364.4338669066333
6759,Argentina,TUN,2030,2310.430122751348
6760,Argentina,TUN,2031,2257.659825817238
6761,Argentina,TUN,2032,2206.0948041308375
6762,Argentina,TUN,2033,2155.707529167443
6763,Argentina,TUN,2034,2106.471101154725
6764,Argentina,TUN,2035,2058.3592347120025
6765,Argentina,TUN,2036,2011.3462448175192
6766,Argentina,TUN,2037,1965.4070330962263
6767,Argentina,TUN,2038,1920.517074420753
6768,Argentina,TUN,2039,1876.6524038184136
6769,Argentina,TUN,2040,1833.789603677253
6770,Argentina,TUN,2041,1791.9057912443127
6771,Argentina,TUN,2042,1750.978606409435
6772,Argentina,TUN,2043,1710.9861997680837
6773,Argentina,TUN,2044,1671.9072209568112
6774,Argentina,TUN,2045,1633.7208072551457
6775,Argentina,TUN,2046,1596.4065724478087
6776,Argentina,TUN,2047,1559.9445959413235
6777,Argentina,TUN,2048,1524.3154121291964
6778,Argentina,TUN,2049,1489.5
6779,Argentina,TUN,2050,1455.4797729828094
6780,Argentina,TUR,2021,2844.4731380491307
6781,Argentina,TUR,2022,2779.505281788149
6782,Argentina,TUR,2023,2716.0212934149276
6783,Argentina,TUR,2024,2653.9872813400707
6784,Argentina,TUR,2025,2593.3701280591536
6785,Argentina,TUR,2026,2534.1374724725993
6786,Argentina,TUR,2027,2476.2576926093648
6787,Argentina,TUR,2028,2419.699888745226
6788,Argentina,TUR,2029,2364.4338669066333
6789,Argentina,TUR,2030,2310.430122751348
6790,Argentina,TUR,2031,2257.659825817238
6791,Argentina,TUR,2032,2206.0948041308375
6792,Argentina,TUR,2033,2155.707529167443
6793,Argentina,TUR,2034,2106.471101154725
6794,Argentina,TUR,2035,2058.3592347120025
6795,Argentina,TUR,2036,2011.3462448175192
6796,Argentina,TUR,2037,1965.4070330962263
6797,Argentina,TUR,2038,1920.517074420753
6798,Argentina,TUR,2039,1876.6524038184136
6799,Argentina,TUR,2040,1833.789603677253
6800,Argentina,TUR,2041,1791.9057912443127
6801,Argentina,TUR,2042,1750.978606409435
6802,Argentina,TUR,2043,1710.9861997680837
6803,Argentina,TUR,2044,1671.9072209568112
6804,Argentina,TUR,2045,1633.7208072551457
6805,Argentina,TUR,2046,1596.4065724478087
6806,Argentina,TUR,2047,1559.9445959413235
6807,Argentina,TUR,2048,1524.3154121291964
6808,Argentina,TUR,2049,1489.5
6809,Argentina,TUR,2050,1455.4797729828094
6810,Argentina,TUV,2021,2844.4731380491307
6811,Argentina,TUV,2022,2779.505281788149
6812,Argentina,TUV,2023,2716.0212934149276
6813,Argentina,TUV,2024,2653.9872813400707
6814,Argentina,TUV,2025,2593.3701280591536
6815,Argentina,TUV,2026,2534.1374724725993
6816,Argentina,TUV,2027,2476.2576926093648
6817,Argentina,TUV,2028,2419.699888745226
6818,Argentina,TUV,2029,2364.4338669066333
6819,Argentina,TUV,2030,2310.430122751348
6820,Argentina,TUV,2031,2257.659825817238
6821,Argentina,TUV,2032,2206.0948041308375
6822,Argentina,TUV,2033,2155.707529167443
6823,Argentina,TUV,2034,2106.471101154725
6824,Argentina,TUV,2035,2058.3592347120025
6825,Argentina,TUV,2036,2011.3462448175192
6826,Argentina,TUV,2037,1965.4070330962263
6827,Argentina,TUV,2038,1920.517074420753
6828,Argentina,TUV,2039,1876.6524038184136
6829,Argentina,TUV,2040,1833.789603677253
6830,Argentina,TUV,2041,1791.9057912443127
6831,Argentina,TUV,2042,1750.978606409435
6832,Argentina,TUV,2043,1710.9861997680837
6833,Argentina,TUV,2044,1671.9072209568112
6834,Argentina,TUV,2045,1633.7208072551457
6835,Argentina,TUV,2046,1596.4065724478087
6836,Argentina,TUV,2047,1559.9445959413235
6837,Argentina,TUV,2048,1524.3154121291964
6838,Argentina,TUV,2049,1489.5
6839,Argentina,TUV,2050,1455.4797729828094
6840,Argentina,TWN,2021,2844.4731380491307
6841,Argentina,TWN,2022,2779.505281788149
6842,Argentina,TWN,2023,2716.0212934149276
6843,Argentina,TWN,2024,2653.9872813400707
6844,Argentina,TWN,2025,2593.3701280591536
6845,Argentina,TWN,2026,2534.1374724725993
6846,Argentina,TWN,2027,2476.2576926093648
6847,Argentina,TWN,2028,2419.699888745226
6848,Argentina,TWN,2029,2364.4338669066333
6849,Argentina,TWN,2030,2310.430122751348
6850,Argentina,TWN,2031,2257.659825817238
6851,Argentina,TWN,2032,2206.0948041308375
6852,Argentina,TWN,2033,2155.707529167443
6853,Argentina,TWN,2034,2106.471101154725
6854,Argentina,TWN,2035,2058.3592347120025
6855,Argentina,TWN,2036,2011.3462448175192
6856,Argentina,TWN,2037,1965.4070330962263
6857,Argentina,TWN,2038,1920.517074420753
6858,Argentina,TWN,2039,1876.6524038184136
6859,Argentina,TWN,2040,1833.789603677253
6860,Argentina,TWN,2041,1791.9057912443127
6861,Argentina,TWN,2042,1750.978606409435
6862,Argentina,TWN,2043,1710.9861997680837
6863,Argentina,TWN,2044,1671.9072209568112
6864,Argentina,TWN,2045,1633.7208072551457
6865,Argentina,TWN,2046,1596.4065724478087
6866,Argentina,TWN,2047,1559.9445959413235
6867,Argentina,TWN,2048,1524.3154121291964
6868,Argentina,TWN,2049,1489.5
6869,Argentina,TWN,2050,1455.4797729828094
6870,Argentina,TZA,2021,2844.4731380491307
6871,Argentina,TZA,2022,2779.505281788149
6872,Argentina,TZA,2023,2716.0212934149276
6873,Argentina,TZA,2024,2653.9872813400707
6874,Argentina,TZA,2025,2593.3701280591536
6875,Argentina,TZA,2026,2534.1374724725993
6876,Argentina,TZA,2027,2476.2576926093648
6877,Argentina,TZA,2028,2419.699888745226
6878,Argentina,TZA,2029,2364.4338669066333
6879,Argentina,TZA,2030,2310.430122751348
6880,Argentina,TZA,2031,2257.659825817238
6881,Argentina,TZA,2032,2206.0948041308375
6882,Argentina,TZA,2033,2155.707529167443
6883,Argentina,TZA,2034,2106.471101154725
6884,Argentina,TZA,2035,2058.3592347120025
6885,Argentina,TZA,2036,2011.3462448175192
6886,Argentina,TZA,2037,1965.4070330962263
6887,Argentina,TZA,2038,1920.517074420753
6888,Argentina,TZA,2039,1876.6524038184136
6889,Argentina,TZA,2040,1833.789603677253
6890,Argentina,TZA,2041,1791.9057912443127
6891,Argentina,TZA,2042,1750.978606409435
6892,Argentina,TZA,2043,1710.9861997680837
6893,Argentina,TZA,2044,1671.9072209568112
6894,Argentina,TZA,2045,1633.7208072551457
6895,Argentina,TZA,2046,1596.4065724478087
6896,Argentina,TZA,2047,1559.9445959413235
6897,Argentina,TZA,2048,1524.3154121291964
6898,Argentina,TZA,2049,1489.5
6899,Argentina,TZA,2050,1455.4797729828094
6900,Argentina,UGA,2021,2844.4731380491307
6901,Argentina,UGA,2022,2779.505281788149
6902,Argentina,UGA,2023,2716.0212934149276
6903,Argentina,UGA,2024,2653.9872813400707
6904,Argentina,UGA,2025,2593.3701280591536
6905,Argentina,UGA,2026,2534.1374724725993
6906,Argentina,UGA,2027,2476.2576926093648
6907,Argentina,UGA,2028,2419.699888745226
6908,Argentina,UGA,2029,2364.4338669066333
6909,Argentina,UGA,2030,2310.430122751348
6910,Argentina,UGA,2031,2257.659825817238
6911,Argentina,UGA,2032,2206.0948041308375
6912,Argentina,UGA,2033,2155.707529167443
6913,Argentina,UGA,2034,2106.471101154725
6914,Argentina,UGA,2035,2058.3592347120025
6915,Argentina,UGA,2036,2011.3462448175192
6916,Argentina,UGA,2037,1965.4070330962263
6917,Argentina,UGA,2038,1920.517074420753
6918,Argentina,UGA,2039,1876.6524038184136
6919,Argentina,UGA,2040,1833.789603677253
6920,Argentina,UGA,2041,1791.9057912443127
6921,Argentina,UGA,2042,1750.978606409435
6922,Argentina,UGA,2043,1710.9861997680837
6923,Argentina,UGA,2044,1671.9072209568112
6924,Argentina,UGA,2045,1633.7208072551457
6925,Argentina,UGA,2046,1596.4065724478087
6926,Argentina,UGA,2047,1559.9445959413235
6927,Argentina,UGA,2048,1524.3154121291964
6928,Argentina,UGA,2049,1489.5
6929,Argentina,UGA,2050,1455.4797729828094
6930,Armenia,UKR,2021,5054.931451101745
6931,Armenia,UKR,2022,4939.476657195858
6932,Armenia,UKR,2023,4826.6588544272
6933,Armenia,UKR,2024,4716.417813834956
6934,Armenia,UKR,2025,4608.694682089681
6935,Armenia,UKR,2026,4503.43195007383
6936,Armenia,UKR,2027,4400.573422179918
6937,Armenia,UKR,2028,4300.064186309911
6938,Armenia,UKR,2029,4201.850584559825
6939,Armenia,UKR,2030,4105.880184573895
6940,Armenia,UKR,2031,4012.101751553024
6941,Armenia,UKR,2032,3920.4652209025357
6942,Armenia,UKR,2033,3830.921671504681
6943,Armenia,UKR,2034,3743.423299601583
6944,Armenia,UKR,2035,3657.923393274703
6945,Armenia,UKR,2036,3574.376307507199
6946,Armenia,UKR,2037,3492.7374398158518
6947,Armenia,UKR,2038,3412.963206439566
6948,Armenia,UKR,2039,3335.011019071729
6949,Armenia,UKR,2040,3258.8392621239936
6950,Armenia,UKR,2041,3184.4072705093627
6951,Armenia,UKR,2042,3111.6753079327123
6952,Armenia,UKR,2043,3040.6045456771517
6953,Armenia,UKR,2044,2971.15704187491
6954,Armenia,UKR,2045,2903.2957212516753
6955,Armenia,UKR,2046,2836.9843553335677
6956,Armenia,UKR,2047,2772.187543106199
6957,Armenia,UKR,2048,2708.8706921154635
6958,Armenia,UKR,2049,2647.0
6959,Armenia,UKR,2050,2586.5424364454493
6960,Armenia,UMI,2021,5054.931451101745
6961,Armenia,UMI,2022,4939.476657195858
6962,Armenia,UMI,2023,4826.6588544272
6963,Armenia,UMI,2024,4716.417813834956
6964,Armenia,UMI,2025,4608.694682089681
6965,Armenia,UMI,2026,4503.43195007383
6966,Armenia,UMI,2027,4400.573422179918
6967,Armenia,UMI,2028,4300.064186309911
6968,Armenia,UMI,2029,4201.850584559825
6969,Armenia,UMI,2030,4105.880184573895
6970,Armenia,UMI,2031,4012.101751553024
6971,Armenia,UMI,2032,3920.4652209025357
6972,Armenia,UMI,2033,3830.921671504681
6973,Armenia,UMI,2034,3743.423299601583
6974,Armenia,UMI,2035,3657.923393274703
6975,Armenia,UMI,2036,3574.376307507199
6976,Armenia,UMI,2037,3492.7374398158518
6977,Armenia,UMI,2038,3412.963206439566
6978,Armenia,UMI,2039,3335.011019071729
6979,Armenia,UMI,2040,3258.8392621239936
6980,Armenia,UMI,2041,3184.4072705093627
6981,Armenia,UMI,2042,3111.6753079327123
6982,Armenia,UMI,2043,3040.6045456771517
6983,Armenia,UMI,2044,2971.15704187491
6984,Armenia,UMI,2045,2903.2957212516753
6985,Armenia,UMI,2046,2836.9843553335677
6986,Armenia,UMI,2047,2772.187543106199
6987,Armenia,UMI,2048,2708.8706921154635
6988,Armenia,UMI,2049,2647.0
6989,Armenia,UMI,2050,2586.5424364454493
6990,Armenia,URY,2021,5054.931451101745
6991,Armenia,URY,2022,4939.476657195858
6992,Armenia,URY,2023,4826.6588544272
6993,Armenia,URY,2024,4716.417813834956
6994,Armenia,URY,2025,4608.694682089681
6995,Armenia,URY,2026,4503.43195007383
6996,Armenia,URY,2027,4400.573422179918
6997,Armenia,URY,2028,4300.064186309911
6998,Armenia,URY,2029,4201.850584559825
6999,Armenia,URY,2030,4105.880184573895
7000,Armenia,URY,2031,4012.101751553024
7001,Armenia,URY,2032,3920.4652209025357
7002,Armenia,URY,2033,3830.921671504681
7003,Armenia,URY,2034,3743.423299601583
7004,Armenia,URY,2035,3657.923393274703
7005,Armenia,URY,2036,3574.376307507199
7006,Armenia,URY,2037,3492.7374398158518
7007,Armenia,URY,2038,3412.963206439566
7008,Armenia,URY,2039,3335.011019071729
7009,Armenia,URY,2040,3258.8392621239936
7010,Armenia,URY,2041,3184.4072705093627
7011,Armenia,URY,2042,3111.6753079327123
7012,Armenia,URY,2043,3040.6045456771517
7013,Armenia,URY,2044,2971.15704187491
7014,Armenia,URY,2045,2903.2957212516753
7015,Armenia,URY,2046,2836.9843553335677
7016,Armenia,URY,2047,2772.187543106199
7017,Armenia,URY,2048,2708.8706921154635
7018,Armenia,URY,2049,2647.0
7019,Armenia,URY,2050,2586.5424364454493
7020,Armenia,USA,2021,5054.931451101745
7021,Armenia,USA,2022,4939.476657195858
7022,Armenia,USA,2023,4826.6588544272
7023,Armenia,USA,2024,4716.417813834956
7024,Armenia,USA,2025,4608.694682089681
7025,Armenia,USA,2026,4503.43195007383
7026,Armenia,USA,2027,4400.573422179918
7027,Armenia,USA,2028,4300.064186309911
7028,Armenia,USA,2029,4201.850584559825
7029,Armenia,USA,2030,4105.880184573895
7030,Armenia,USA,2031,4012.101751553024
7031,Armenia,USA,2032,3920.4652209025357
7032,Armenia,USA,2033,3830.921671504681
7033,Armenia,USA,2034,3743.423299601583
7034,Armenia,USA,2035,3657.923393274703
7035,Armenia,USA,2036,3574.376307507199
7036,Armenia,USA,2037,3492.7374398158518
7037,Armenia,USA,2038,3412.963206439566
7038,Armenia,USA,2039,3335.011019071729
7039,Armenia,USA,2040,3258.8392621239936
7040,Armenia,USA,2041,3184.4072705093627
7041,Armenia,USA,2042,3111.6753079327123
7042,Armenia,USA,2043,3040.6045456771517
7043,Armenia,USA,2044,2971.15704187491
7044,Armenia,USA,2045,2903.2957212516753
7045,Armenia,USA,2046,2836.9843553335677
7046,Armenia,USA,2047,2772.187543106199
7047,Armenia,USA,2048,2708.8706921154635
7048,Armenia,USA,2049,2647.0
7049,Armenia,USA,2050,2586.5424364454493
7050,Armenia,UZB,2021,5054.931451101745
7051,Armenia,UZB,2022,4939.476657195858
7052,Armenia,UZB,2023,4826.6588544272
7053,Armenia,UZB,2024,4716.417813834956
7054,Armenia,UZB,2025,4608.694682089681
7055,Armenia,UZB,2026,4503.43195007383
7056,Armenia,UZB,2027,4400.573422179918
7057,Armenia,UZB,2028,4300.064186309911
7058,Armenia,UZB,2029,4201.850584559825
7059,Armenia,UZB,2030,4105.880184573895
7060,Armenia,UZB,2031,4012.101751553024
7061,Armenia,UZB,2032,3920.4652209025357
7062,Armenia,UZB,2033,3830.921671504681
7063,Armenia,UZB,2034,3743.423299601583
