Year,iso_code3,frac_lndu_initial_other
2023,MDA,0.0005978663523662854
2024,MDA,0.0005978663523662854
2025,MDA,0.0005978663523662854
2026,MDA,0.0005978663523662854
2027,MDA,0.0005978663523662854
2028,MDA,0.0005978663523662854
2029,MDA,0.0005978663523662854
2030,MDA,0.0005978663523662854
2031,MDA,0.0005978663523662854
2032,MDA,0.0005978663523662854
2033,MDA,0.0005978663523662854
2034,MDA,0.0005978663523662854
2035,MDA,0.0005978663523662854
2036,MDA,0.0005978663523662854
2037,MDA,0.0005978663523662854
2038,MDA,0.0005978663523662854
2039,MDA,0.0005978663523662854
2040,MDA,0.0005978663523662854
2041,MDA,0.0005978663523662854
2042,MDA,0.0005978663523662854
2043,MDA,0.0005978663523662854
2044,MDA,0.0005978663523662854
2045,MDA,0.0005978663523662854
2046,MDA,0.0005978663523662854
2047,MDA,0.0005978663523662854
2048,MDA,0.0005978663523662854
2049,MDA,0.0005978663523662854
2050,MDA,0.0005978663523662854
1992,MDG,0.014384882460806703
1993,MDG,0.014322137354030755
1994,MDG,0.014445095255642953
1995,MDG,0.014438660413909593
1996,MDG,0.014464208159184897
1997,MDG,0.014457125122890685
1998,MDG,0.014475820619894645
1999,MDG,0.014463581154882103
2000,MDG,0.014461235552254112
2001,MDG,0.014493794669463907
2002,MDG,0.014564125780426382
2003,MDG,0.014689512740511782
2004,MDG,0.01485903243729788
2005,MDG,0.014859113551397102
2006,MDG,0.014878146478207985
2007,MDG,0.014893850863144677
2008,MDG,0.014938861712897124
2009,MDG,0.014976741681808169
2010,MDG,0.015030436890220827
2011,MDG,0.015149813637241836
2012,MDG,0.015102565663013153
2013,MDG,0.01530525814342081
2014,MDG,0.015188877620851613
2019,MDG,0.015071011339051872
2020,MDG,0.01506062068339469
2021,MDG,0.01506062068339469
2022,MDG,0.01506062068339469
2023,MDG,0.01506062068339469
2024,MDG,0.01506062068339469
2025,MDG,0.01506062068339469
2026,MDG,0.01506062068339469
2027,MDG,0.01506062068339469
2028,MDG,0.01506062068339469
2029,MDG,0.01506062068339469
2030,MDG,0.01506062068339469
2031,MDG,0.01506062068339469
2032,MDG,0.01506062068339469
2033,MDG,0.01506062068339469
2034,MDG,0.01506062068339469
2035,MDG,0.01506062068339469
2036,MDG,0.01506062068339469
2037,MDG,0.01506062068339469
2038,MDG,0.01506062068339469
2039,MDG,0.01506062068339469
2040,MDG,0.01506062068339469
2041,MDG,0.01506062068339469
2042,MDG,0.01506062068339469
2043,MDG,0.01506062068339469
2044,MDG,0.01506062068339469
2045,MDG,0.01506062068339469
2046,MDG,0.01506062068339469
2047,MDG,0.01506062068339469
2048,MDG,0.01506062068339469
2049,MDG,0.01506062068339469
2050,MDG,0.01506062068339469
1992,MDV,0.008407012524247312
1993,MDV,0.008413567170459005
1994,MDV,0.008443730510926556
1995,MDV,0.008444674226434638
1996,MDV,0.008337046609807833
1997,MDV,0.008413855514195302
1998,MDV,0.00849403095980365
1999,MDV,0.008596846891700441
2000,MDV,0.008391278680419048
2001,MDV,0.008037928159297755
2002,MDV,0.007758426234771183
2003,MDV,0.00765936692585804
2004,MDV,0.007645089913382012
2005,MDV,0.008278457459900666
2006,MDV,0.008899042001831267
2007,MDV,0.009711124011890879
2008,MDV,0.008965428208122347
2009,MDV,0.008556519386221342
2010,MDV,0.008692650171934373
2011,MDV,0.008799582796392468
2012,MDV,0.008897836515135205
2013,MDV,0.008940867032961802
2014,MDV,0.008898479401891021
2019,MDV,0.008752798482341981
2020,MDV,0.00802395189653938
2021,MDV,0.00802395189653938
2022,MDV,0.00802395189653938
2023,MDV,0.00802395189653938
2024,MDV,0.00802395189653938
2025,MDV,0.00802395189653938
2026,MDV,0.00802395189653938
2027,MDV,0.00802395189653938
2028,MDV,0.00802395189653938
2029,MDV,0.00802395189653938
2030,MDV,0.00802395189653938
2031,MDV,0.00802395189653938
2032,MDV,0.00802395189653938
2033,MDV,0.00802395189653938
2034,MDV,0.00802395189653938
2035,MDV,0.00802395189653938
2036,MDV,0.00802395189653938
2037,MDV,0.00802395189653938
2038,MDV,0.00802395189653938
2039,MDV,0.00802395189653938
2040,MDV,0.00802395189653938
2041,MDV,0.00802395189653938
2042,MDV,0.00802395189653938
2043,MDV,0.00802395189653938
2044,MDV,0.00802395189653938
2045,MDV,0.00802395189653938
2046,MDV,0.00802395189653938
2047,MDV,0.00802395189653938
2048,MDV,0.00802395189653938
2049,MDV,0.00802395189653938
2050,MDV,0.00802395189653938
1992,MEX,0.015675618317285284
1993,MEX,0.01578246209084814
1994,MEX,0.015412062861212559
1995,MEX,0.01531723149090431
1996,MEX,0.015074140541452221
1997,MEX,0.015454965455923597
1998,MEX,0.015191316826370486
1999,MEX,0.015529266238785403
2000,MEX,0.01569360973051493
2001,MEX,0.015456357280537703
2002,MEX,0.015694858682118295
2003,MEX,0.015389600052062878
2004,MEX,0.015346271917881535
2005,MEX,0.015750394648643713
2006,MEX,0.01553396809833319
2007,MEX,0.015509211333937362
2008,MEX,0.015452590864073763
2009,MEX,0.01622902817494941
2010,MEX,0.015521307010780857
2011,MEX,0.01663451307733683
2012,MEX,0.015528373242611153
2013,MEX,0.015513635141373315
2014,MEX,0.015363881398429296
2019,MEX,0.015906198509667218
2020,MEX,0.015750339502013114
2021,MEX,0.015750339502013114
2022,MEX,0.015750339502013114
2023,MEX,0.015750339502013114
2024,MEX,0.015750339502013114
2025,MEX,0.015750339502013114
2026,MEX,0.015750339502013114
2027,MEX,0.015750339502013114
2028,MEX,0.015750339502013114
2029,MEX,0.015750339502013114
2030,MEX,0.015750339502013114
2031,MEX,0.015750339502013114
2032,MEX,0.015750339502013114
2033,MEX,0.015750339502013114
2034,MEX,0.015750339502013114
2035,MEX,0.015750339502013114
2036,MEX,0.015750339502013114
2037,MEX,0.015750339502013114
2038,MEX,0.015750339502013114
2039,MEX,0.015750339502013114
2040,MEX,0.015750339502013114
2041,MEX,0.015750339502013114
2042,MEX,0.015750339502013114
2043,MEX,0.015750339502013114
2044,MEX,0.015750339502013114
2045,MEX,0.015750339502013114
2046,MEX,0.015750339502013114
2047,MEX,0.015750339502013114
2048,MEX,0.015750339502013114
2049,MEX,0.015750339502013114
2050,MEX,0.015750339502013114
1992,MHL,0.004840577080694327
1993,MHL,0.005261000914922541
1994,MHL,0.005442290323943785
1995,MHL,0.004840577080694327
1996,MHL,0.004639394023244371
1997,MHL,0.004840577080694327
1998,MHL,0.005707358161357703
1999,MHL,0.006182124694719889
2000,MHL,0.006182124694719889
2001,MHL,0.006182124694719889
2002,MHL,0.006182124694719889
2003,MHL,0.006182124694719889
2004,MHL,0.006182124694719889
2005,MHL,0.006182124694719889
2006,MHL,0.006182124694719889
2007,MHL,0.006182124694719889
2008,MHL,0.006182124694719889
2009,MHL,0.006182124694719889
2010,MHL,0.006182124694719889
2011,MHL,0.006182124694719889
2012,MHL,0.006182124694719889
2013,MHL,0.006182124694719889
2014,MHL,0.006274775556475021
2019,MHL,0.006554145824803965
2020,MHL,0.006465208083606721
2021,MHL,0.006465208083606721
2022,MHL,0.006465208083606721
2023,MHL,0.006465208083606721
2024,MHL,0.006465208083606721
2025,MHL,0.006465208083606721
2026,MHL,0.006465208083606721
2027,MHL,0.006465208083606721
2028,MHL,0.006465208083606721
2029,MHL,0.006465208083606721
2030,MHL,0.006465208083606721
2031,MHL,0.006465208083606721
2032,MHL,0.006465208083606721
2033,MHL,0.006465208083606721
2034,MHL,0.006465208083606721
2035,MHL,0.006465208083606721
2036,MHL,0.006465208083606721
2037,MHL,0.006465208083606721
2038,MHL,0.006465208083606721
2039,MHL,0.006465208083606721
2040,MHL,0.006465208083606721
2041,MHL,0.006465208083606721
2042,MHL,0.006465208083606721
2043,MHL,0.006465208083606721
2044,MHL,0.006465208083606721
2045,MHL,0.006465208083606721
2046,MHL,0.006465208083606721
2047,MHL,0.006465208083606721
2048,MHL,0.006465208083606721
2049,MHL,0.006465208083606721
2050,MHL,0.006465208083606721
2003,MKD,0.014660344167701487
2008,MKD,0.017125606628039882
2012,MKD,0.01403388201922918
2013,MKD,0.013208182424584972
2014,MKD,0.013371220893616599
2019,MKD,0.013371220893616599
2020,MKD,0.013371220893616599
2021,MKD,0.013371220893616599
2022,MKD,0.013371220893616599
2023,MKD,0.013371220893616599
2024,MKD,0.013371220893616599
2025,MKD,0.013371220893616599
2026,MKD,0.013371220893616599
2027,MKD,0.013371220893616599
2028,MKD,0.013371220893616599
2029,MKD,0.013371220893616599
2030,MKD,0.013371220893616599
2031,MKD,0.013371220893616599
2032,MKD,0.013371220893616599
2033,MKD,0.013371220893616599
2034,MKD,0.013371220893616599
2035,MKD,0.013371220893616599
2036,MKD,0.013371220893616599
2037,MKD,0.013371220893616599
2038,MKD,0.013371220893616599
2039,MKD,0.013371220893616599
2040,MKD,0.013371220893616599
2041,MKD,0.013371220893616599
2042,MKD,0.013371220893616599
2043,MKD,0.013371220893616599
2044,MKD,0.013371220893616599
2045,MKD,0.013371220893616599
2046,MKD,0.013371220893616599
2047,MKD,0.013371220893616599
2048,MKD,0.013371220893616599
2049,MKD,0.013371220893616599
2050,MKD,0.013371220893616599
1992,MLI,0.6259756779277919
1993,MLI,0.6201368500726212
1994,MLI,0.6184816827403196
1995,MLI,0.623411791458176
1996,MLI,0.6303203533929256
1997,MLI,0.6286672825197201
1998,MLI,0.6278532527162336
1999,MLI,0.6218812898999094
2000,MLI,0.633724810482787
2001,MLI,0.6210685745781326
2002,MLI,0.6152220499421455
2003,MLI,0.6076467301815169
2004,MLI,0.622209077405245
2005,MLI,0.6113646643231501
2006,MLI,0.6104389406608915
2007,MLI,0.6110171113429198
2008,MLI,0.6132117177773868
2009,MLI,0.615065035020518
2010,MLI,0.6084445916860018
2011,MLI,0.5784172416511649
2012,MLI,0.5903175581488743
2013,MLI,0.5878685942787581
2014,MLI,0.5880083003626937
2019,MLI,0.5606566098957996
2020,MLI,0.5709315860927133
2021,MLI,0.5709315860927133
2022,MLI,0.5709315860927133
2023,MLI,0.5709315860927133
2024,MLI,0.5709315860927133
2025,MLI,0.5709315860927133
2026,MLI,0.5709315860927133
2027,MLI,0.5709315860927133
2028,MLI,0.5709315860927133
2029,MLI,0.5709315860927133
2030,MLI,0.5709315860927133
2031,MLI,0.5709315860927133
2032,MLI,0.5709315860927133
2033,MLI,0.5709315860927133
2034,MLI,0.5709315860927133
2035,MLI,0.5709315860927133
2036,MLI,0.5709315860927133
2037,MLI,0.5709315860927133
2038,MLI,0.5709315860927133
2039,MLI,0.5709315860927133
2040,MLI,0.5709315860927133
2041,MLI,0.5709315860927133
2042,MLI,0.5709315860927133
2043,MLI,0.5709315860927133
2044,MLI,0.5709315860927133
2045,MLI,0.5709315860927133
2046,MLI,0.5709315860927133
2047,MLI,0.5709315860927133
2048,MLI,0.5709315860927133
2049,MLI,0.5709315860927133
2050,MLI,0.5709315860927133
1992,MLT,0.20655837664992716
1993,MLT,0.19813419692744533
1994,MLT,0.1866022202751648
1995,MLT,0.17774086515219123
1996,MLT,0.19718469149753937
1997,MLT,0.1853061287772452
1998,MLT,0.17521791779278173
1999,MLT,0.1752728989403148
2000,MLT,0.17108384904443077
2001,MLT,0.1599738714611318
2002,MLT,0.1640425661963447
2003,MLT,0.1614670752291741
2004,MLT,0.151702663919571
2005,MLT,0.15070217834933466
2006,MLT,0.1374259246658771
2007,MLT,0.14433799230910055
2008,MLT,0.13332856770422005
2009,MLT,0.13694742560758383
2010,MLT,0.13762580853525783
2011,MLT,0.13599648350394603
2012,MLT,0.13407532726578117
2013,MLT,0.13325893335562453
2014,MLT,0.12820002748746326
2019,MLT,0.4481299156841615
2020,MLT,0.44886444462586106
2021,MLT,0.44886444462586106
2022,MLT,0.44886444462586106
2023,MLT,0.44886444462586106
2024,MLT,0.44886444462586106
2025,MLT,0.44886444462586106
2026,MLT,0.44886444462586106
2027,MLT,0.44886444462586106
2028,MLT,0.44886444462586106
2029,MLT,0.44886444462586106
2030,MLT,0.44886444462586106
2031,MLT,0.44886444462586106
2032,MLT,0.44886444462586106
2033,MLT,0.44886444462586106
2034,MLT,0.44886444462586106
2035,MLT,0.44886444462586106
2036,MLT,0.44886444462586106
2037,MLT,0.44886444462586106
2038,MLT,0.44886444462586106
2039,MLT,0.44886444462586106
2040,MLT,0.44886444462586106
2041,MLT,0.44886444462586106
2042,MLT,0.44886444462586106
2043,MLT,0.44886444462586106
2044,MLT,0.44886444462586106
2045,MLT,0.44886444462586106
2046,MLT,0.44886444462586106
2047,MLT,0.44886444462586106
2048,MLT,0.44886444462586106
2049,MLT,0.44886444462586106
2050,MLT,0.44886444462586106
1992,MMR,0.0004697544859070433
1993,MMR,0.0004643312481329937
1994,MMR,0.0004428402168250619
1995,MMR,0.0004273668735886527
1996,MMR,0.0004453353987277067
1997,MMR,0.0005123447541238596
1998,MMR,0.0005264522502146952
1999,MMR,0.00043160595810638215
2000,MMR,0.00041538128168941386
2001,MMR,0.0004233947227873558
2002,MMR,0.00042674116037774945
2003,MMR,0.0004152204783479559
2004,MMR,0.00041246973920873936
2005,MMR,0.00039555482873733895
2006,MMR,0.0003453941496710095
2007,MMR,0.00035777506495665427
2008,MMR,0.0003433850427751112
2009,MMR,0.00035751184226526445
2010,MMR,0.00038535033027517674
2011,MMR,0.0004553395050085361
2012,MMR,0.0005082661227696165
2013,MMR,0.0005135130532483592
2014,MMR,0.0005333971763140183
2019,MMR,0.0006925854450598679
2020,MMR,0.0007291987605044617
2021,MMR,0.0007291987605044617
2022,MMR,0.0007291987605044617
2023,MMR,0.0007291987605044617
2024,MMR,0.0007291987605044617
2025,MMR,0.0007291987605044617
2026,MMR,0.0007291987605044617
2027,MMR,0.0007291987605044617
2028,MMR,0.0007291987605044617
2029,MMR,0.0007291987605044617
2030,MMR,0.0007291987605044617
2031,MMR,0.0007291987605044617
2032,MMR,0.0007291987605044617
2033,MMR,0.0007291987605044617
2034,MMR,0.0007291987605044617
2035,MMR,0.0007291987605044617
2036,MMR,0.0007291987605044617
2037,MMR,0.0007291987605044617
2038,MMR,0.0007291987605044617
2039,MMR,0.0007291987605044617
2040,MMR,0.0007291987605044617
2041,MMR,0.0007291987605044617
2042,MMR,0.0007291987605044617
2043,MMR,0.0007291987605044617
2044,MMR,0.0007291987605044617
2045,MMR,0.0007291987605044617
2046,MMR,0.0007291987605044617
2047,MMR,0.0007291987605044617
2048,MMR,0.0007291987605044617
2049,MMR,0.0007291987605044617
2050,MMR,0.0007291987605044617
2006,MNE,0.06866725613167098
2007,MNE,0.07570562498402739
2008,MNE,0.07209901695526313
2009,MNE,0.06849709721388685
2010,MNE,0.06576187283797927
2011,MNE,0.06489538686894947
2012,MNE,0.06464698246870898
2013,MNE,0.06437274292725834
2014,MNE,0.06409215259568161
2019,MNE,0.06196056080926145
2020,MNE,0.06204088091069163
2021,MNE,0.06204088091069163
2022,MNE,0.06204088091069163
2023,MNE,0.06204088091069163
2024,MNE,0.06204088091069163
2025,MNE,0.06204088091069163
2026,MNE,0.06204088091069163
2027,MNE,0.06204088091069163
2028,MNE,0.06204088091069163
2029,MNE,0.06204088091069163
2030,MNE,0.06204088091069163
2031,MNE,0.06204088091069163
2032,MNE,0.06204088091069163
2033,MNE,0.06204088091069163
2034,MNE,0.06204088091069163
2035,MNE,0.06204088091069163
2036,MNE,0.06204088091069163
2037,MNE,0.06204088091069163
2038,MNE,0.06204088091069163
2039,MNE,0.06204088091069163
2040,MNE,0.06204088091069163
2041,MNE,0.06204088091069163
2042,MNE,0.06204088091069163
2043,MNE,0.06204088091069163
2044,MNE,0.06204088091069163
2045,MNE,0.06204088091069163
2046,MNE,0.06204088091069163
2047,MNE,0.06204088091069163
2048,MNE,0.06204088091069163
2049,MNE,0.06204088091069163
2050,MNE,0.06204088091069163
1992,MNG,0.6638410444150789
1993,MNG,0.6638440087572025
1994,MNG,0.6645743954139354
1995,MNG,0.6652993698243559
1996,MNG,0.6650561785921896
1997,MNG,0.6646471949138655
1998,MNG,0.663122727168147
1999,MNG,0.6611788770596314
2000,MNG,0.6621694058201327
2001,MNG,0.6608784197235132
2002,MNG,0.660751840962784
2003,MNG,0.6615675936821014
2004,MNG,0.6601897297016742
2005,MNG,0.6596674735287545
2006,MNG,0.6617900556120226
2007,MNG,0.6615514148285796
2008,MNG,0.6602402810633317
2009,MNG,0.6582516543200085
2010,MNG,0.657669527794894
2011,MNG,0.6563355488690275
2012,MNG,0.6545099311316299
2013,MNG,0.6534060304245827
2014,MNG,0.6520441185944009
2019,MNG,0.6520441185944009
2020,MNG,0.6520441185944009
2021,MNG,0.6520441185944009
2022,MNG,0.6520441185944009
2023,MNG,0.6520441185944009
2024,MNG,0.6520441185944009
2025,MNG,0.6520441185944009
2026,MNG,0.6520441185944009
2027,MNG,0.6520441185944009
2028,MNG,0.6520441185944009
2029,MNG,0.6520441185944009
2030,MNG,0.6520441185944009
2031,MNG,0.6520441185944009
2032,MNG,0.6520441185944009
2033,MNG,0.6520441185944009
2034,MNG,0.6520441185944009
2035,MNG,0.6520441185944009
2036,MNG,0.6520441185944009
2037,MNG,0.6520441185944009
2038,MNG,0.6520441185944009
2039,MNG,0.6520441185944009
2040,MNG,0.6520441185944009
2041,MNG,0.6520441185944009
2042,MNG,0.6520441185944009
2043,MNG,0.6520441185944009
2044,MNG,0.6520441185944009
2045,MNG,0.6520441185944009
2046,MNG,0.6520441185944009
2047,MNG,0.6520441185944009
2048,MNG,0.6520441185944009
2049,MNG,0.6520441185944009
2050,MNG,0.6520441185944009
1992,MNP,0.06250706735599378
1993,MNP,0.06128549023240779
1994,MNP,0.059466848190190484
1995,MNP,0.05690777859279569
1996,MNP,0.054307181214455984
1997,MNP,0.052473868798890204
1998,MNP,0.052220362910749156
1999,MNP,0.05210191653466999
2000,MNP,0.05279802991154614
2001,MNP,0.053145146981414926
2002,MNP,0.05343096135411981
2003,MNP,0.05390173178046585
2004,MNP,0.05417475249495305
2005,MNP,0.05538850796046919
2006,MNP,0.05641227261993532
2007,MNP,0.05731987814482837
2008,MNP,0.058393360019200855
2009,MNP,0.05928929010249337
2010,MNP,0.061740857423381895
2011,MNP,0.059400215459446674
2012,MNP,0.0636923776147235
2013,MNP,0.06536472285312951
2014,MNP,0.07236024017851873
2019,MNP,0.07006411958855434
2020,MNP,0.07203472790153939
2021,MNP,0.07203472790153939
2022,MNP,0.07203472790153939
2023,MNP,0.07203472790153939
2024,MNP,0.07203472790153939
2025,MNP,0.07203472790153939
2026,MNP,0.07203472790153939
2027,MNP,0.07203472790153939
2028,MNP,0.07203472790153939
2029,MNP,0.07203472790153939
2030,MNP,0.07203472790153939
2031,MNP,0.07203472790153939
2032,MNP,0.07203472790153939
2033,MNP,0.07203472790153939
2034,MNP,0.07203472790153939
2035,MNP,0.07203472790153939
2036,MNP,0.07203472790153939
2037,MNP,0.07203472790153939
2038,MNP,0.07203472790153939
2039,MNP,0.07203472790153939
2040,MNP,0.07203472790153939
2041,MNP,0.07203472790153939
2042,MNP,0.07203472790153939
2043,MNP,0.07203472790153939
2044,MNP,0.07203472790153939
2045,MNP,0.07203472790153939
2046,MNP,0.07203472790153939
2047,MNP,0.07203472790153939
2048,MNP,0.07203472790153939
2049,MNP,0.07203472790153939
2050,MNP,0.07203472790153939
1992,MOZ,0.04537823089809689
1993,MOZ,0.04829365538110378
1994,MOZ,0.0455879907414537
1995,MOZ,0.04288212180758982
1996,MOZ,0.04386740858225525
1997,MOZ,0.04023686650355437
1998,MOZ,0.03844410948474724
1999,MOZ,0.04503849582252794
2000,MOZ,0.050795090458769454
2001,MOZ,0.050743849479857835
2002,MOZ,0.039303677858565485
2003,MOZ,0.04488768888077402
2004,MOZ,0.043666670255260324
2005,MOZ,0.03679869091894045
2006,MOZ,0.03773133676099971
2007,MOZ,0.03740157659871058
2008,MOZ,0.0368598495488878
2009,MOZ,0.03750494865401872
2010,MOZ,0.0384750880038602
2011,MOZ,0.038062361402259985
2012,MOZ,0.039869856733020057
2013,MOZ,0.039139110600376954
2014,MOZ,0.04053798047109655
2019,MOZ,0.040453581278284724
2020,MOZ,0.03979170122719001
2021,MOZ,0.03979170122719001
2022,MOZ,0.03979170122719001
2023,MOZ,0.03979170122719001
2024,MOZ,0.03979170122719001
2025,MOZ,0.03979170122719001
2026,MOZ,0.03979170122719001
2027,MOZ,0.03979170122719001
2028,MOZ,0.03979170122719001
2029,MOZ,0.03979170122719001
2030,MOZ,0.03979170122719001
2031,MOZ,0.03979170122719001
2032,MOZ,0.03979170122719001
2033,MOZ,0.03979170122719001
2034,MOZ,0.03979170122719001
2035,MOZ,0.03979170122719001
2036,MOZ,0.03979170122719001
2037,MOZ,0.03979170122719001
2038,MOZ,0.03979170122719001
2039,MOZ,0.03979170122719001
2040,MOZ,0.03979170122719001
2041,MOZ,0.03979170122719001
2042,MOZ,0.03979170122719001
2043,MOZ,0.03979170122719001
2044,MOZ,0.03979170122719001
2045,MOZ,0.03979170122719001
2046,MOZ,0.03979170122719001
2047,MOZ,0.03979170122719001
2048,MOZ,0.03979170122719001
2049,MOZ,0.03979170122719001
2050,MOZ,0.03979170122719001
1992,MRT,0.8700729332417094
1993,MRT,0.8687858899854392
1994,MRT,0.8667881221906887
1995,MRT,0.8671854957295205
1996,MRT,0.8673563349492218
1997,MRT,0.8688395864285309
1998,MRT,0.8690377943105693
1999,MRT,0.8691045427872703
2000,MRT,0.869912201130326
2001,MRT,0.8708280180102239
2002,MRT,0.8723816228329855
2003,MRT,0.870444064232876
2004,MRT,0.8708281461994317
2005,MRT,0.8705170428912631
2006,MRT,0.8693458779927273
2007,MRT,0.8689710162377076
