Year,iso_code3,cost_enfu_fuel_hydrogen_usd_per_mmbtu
2033,UKR,188.8632176
2034,UKR,188.8632176
2035,UKR,188.8632176
2036,UKR,188.8632176
2037,UKR,188.8632176
2038,UKR,188.8632176
2039,UKR,188.8632176
2040,UKR,188.8632176
2041,UKR,188.8632176
2042,UKR,188.8632176
2043,UKR,188.8632176
2044,UKR,188.8632176
2045,UKR,188.8632176
2046,UKR,188.8632176
2047,UKR,188.8632176
2048,UKR,188.8632176
2049,UKR,188.8632176
2050,UKR,188.8632176
2021,URY,126.8886216
2022,URY,126.8886216
2023,URY,126.8886216
2024,URY,126.8886216
2025,URY,126.8886216
2026,URY,126.8886216
2027,URY,126.8886216
2028,URY,126.8886216
2029,URY,126.8886216
2030,URY,126.8886216
2031,URY,126.8886216
2032,URY,126.8886216
2033,URY,126.8886216
2034,URY,126.8886216
2035,URY,126.8886216
2036,URY,126.8886216
2037,URY,126.8886216
2038,URY,126.8886216
2039,URY,126.8886216
2040,URY,126.8886216
2041,URY,126.8886216
2042,URY,126.8886216
2043,URY,126.8886216
2044,URY,126.8886216
2045,URY,126.8886216
2046,URY,126.8886216
2047,URY,126.8886216
2048,URY,126.8886216
2049,URY,126.8886216
2050,URY,126.8886216
2021,USA,48.66605276
2022,USA,48.66605276
2023,USA,48.66605276
2024,USA,48.66605276
2025,USA,48.66605276
2026,USA,48.66605276
2027,USA,48.66605276
2028,USA,48.66605276
2029,USA,48.66605276
2030,USA,48.66605276
2031,USA,48.66605276
2032,USA,48.66605276
2033,USA,48.66605276
2034,USA,48.66605276
2035,USA,48.66605276
2036,USA,48.66605276
2037,USA,48.66605276
2038,USA,48.66605276
2039,USA,48.66605276
2040,USA,48.66605276
2041,USA,48.66605276
2042,USA,48.66605276
2043,USA,48.66605276
2044,USA,48.66605276
2045,USA,48.66605276
2046,USA,48.66605276
2047,USA,48.66605276
2048,USA,48.66605276
2049,USA,48.66605276
2050,USA,48.66605276
2021,UZB,149.1266903
2022,UZB,149.1266903
2023,UZB,149.1266903
2024,UZB,149.1266903
2025,UZB,149.1266903
2026,UZB,149.1266903
2027,UZB,149.1266903
2028,UZB,149.1266903
2029,UZB,149.1266903
2030,UZB,149.1266903
2031,UZB,149.1266903
2032,UZB,149.1266903
2033,UZB,149.1266903
2034,UZB,149.1266903
2035,UZB,149.1266903
2036,UZB,149.1266903
2037,UZB,149.1266903
2038,UZB,149.1266903
2039,UZB,149.1266903
2040,UZB,149.1266903
2041,UZB,149.1266903
2042,UZB,149.1266903
2043,UZB,149.1266903
2044,UZB,149.1266903
2045,UZB,149.1266903
2046,UZB,149.1266903
2047,UZB,149.1266903
2048,UZB,149.1266903
2049,UZB,149.1266903
2050,UZB,149.1266903
2021,VCT,120.89914942397824
2022,VCT,120.89914942397824
2023,VCT,120.89914942397824
2024,VCT,120.89914942397824
2025,VCT,120.89914942397824
2026,VCT,120.89914942397824
2027,VCT,120.89914942397824
2028,VCT,120.89914942397824
2029,VCT,120.89914942397824
2030,VCT,120.89914942397824
2031,VCT,120.89914942397824
2032,VCT,120.89914942397824
2033,VCT,120.89914942397824
2034,VCT,120.89914942397824
2035,VCT,120.89914942397824
2036,VCT,120.89914942397824
2037,VCT,120.89914942397824
2038,VCT,120.89914942397824
2039,VCT,120.89914942397824
2040,VCT,120.89914942397824
2041,VCT,120.89914942397824
2042,VCT,120.89914942397824
2043,VCT,120.89914942397824
2044,VCT,120.89914942397824
2045,VCT,120.89914942397824
2046,VCT,120.89914942397824
2047,VCT,120.89914942397824
2048,VCT,120.89914942397824
2049,VCT,120.89914942397824
2050,VCT,120.89914942397824
2021,VEN,1.518380846
2022,VEN,1.518380846
2023,VEN,1.518380846
2024,VEN,1.518380846
2025,VEN,1.518380846
2026,VEN,1.518380846
2027,VEN,1.518380846
2028,VEN,1.518380846
2029,VEN,1.518380846
2030,VEN,1.518380846
2031,VEN,1.518380846
2032,VEN,1.518380846
2033,VEN,1.518380846
2034,VEN,1.518380846
2035,VEN,1.518380846
2036,VEN,1.518380846
2037,VEN,1.518380846
2038,VEN,1.518380846
2039,VEN,1.518380846
2040,VEN,1.518380846
2041,VEN,1.518380846
2042,VEN,1.518380846
2043,VEN,1.518380846
2044,VEN,1.518380846
2045,VEN,1.518380846
2046,VEN,1.518380846
2047,VEN,1.518380846
2048,VEN,1.518380846
2049,VEN,1.518380846
2050,VEN,1.518380846
2021,VGB,120.89914942397824
2022,VGB,120.89914942397824
2023,VGB,120.89914942397824
2024,VGB,120.89914942397824
2025,VGB,120.89914942397824
2026,VGB,120.89914942397824
2027,VGB,120.89914942397824
2028,VGB,120.89914942397824
2029,VGB,120.89914942397824
2030,VGB,120.89914942397824
2031,VGB,120.89914942397824
2032,VGB,120.89914942397824
2033,VGB,120.89914942397824
2034,VGB,120.89914942397824
2035,VGB,120.89914942397824
2036,VGB,120.89914942397824
2037,VGB,120.89914942397824
2038,VGB,120.89914942397824
2039,VGB,120.89914942397824
2040,VGB,120.89914942397824
2041,VGB,120.89914942397824
2042,VGB,120.89914942397824
2043,VGB,120.89914942397824
2044,VGB,120.89914942397824
2045,VGB,120.89914942397824
2046,VGB,120.89914942397824
2047,VGB,120.89914942397824
2048,VGB,120.89914942397824
2049,VGB,120.89914942397824
2050,VGB,120.89914942397824
2021,VIR,120.89914942397824
2022,VIR,120.89914942397824
2023,VIR,120.89914942397824
2024,VIR,120.89914942397824
2025,VIR,120.89914942397824
2026,VIR,120.89914942397824
2027,VIR,120.89914942397824
2028,VIR,120.89914942397824
2029,VIR,120.89914942397824
2030,VIR,120.89914942397824
2031,VIR,120.89914942397824
2032,VIR,120.89914942397824
2033,VIR,120.89914942397824
2034,VIR,120.89914942397824
2035,VIR,120.89914942397824
2036,VIR,120.89914942397824
2037,VIR,120.89914942397824
2038,VIR,120.89914942397824
2039,VIR,120.89914942397824
2040,VIR,120.89914942397824
2041,VIR,120.89914942397824
2042,VIR,120.89914942397824
2043,VIR,120.89914942397824
2044,VIR,120.89914942397824
2045,VIR,120.89914942397824
2046,VIR,120.89914942397824
2047,VIR,120.89914942397824
2048,VIR,120.89914942397824
2049,VIR,120.89914942397824
2050,VIR,120.89914942397824
2021,VNM,147.555472
2022,VNM,147.555472
2023,VNM,147.555472
2024,VNM,147.555472
2025,VNM,147.555472
2026,VNM,147.555472
2027,VNM,147.555472
2028,VNM,147.555472
2029,VNM,147.555472
2030,VNM,147.555472
2031,VNM,147.555472
2032,VNM,147.555472
2033,VNM,147.555472
2034,VNM,147.555472
2035,VNM,147.555472
2036,VNM,147.555472
2037,VNM,147.555472
2038,VNM,147.555472
2039,VNM,147.555472
2040,VNM,147.555472
2041,VNM,147.555472
2042,VNM,147.555472
2043,VNM,147.555472
2044,VNM,147.555472
2045,VNM,147.555472
2046,VNM,147.555472
2047,VNM,147.555472
2048,VNM,147.555472
2049,VNM,147.555472
2050,VNM,147.555472
2021,VUT,120.89914942397824
2022,VUT,120.89914942397824
2023,VUT,120.89914942397824
2024,VUT,120.89914942397824
2025,VUT,120.89914942397824
2026,VUT,120.89914942397824
2027,VUT,120.89914942397824
2028,VUT,120.89914942397824
2029,VUT,120.89914942397824
2030,VUT,120.89914942397824
2031,VUT,120.89914942397824
2032,VUT,120.89914942397824
2033,VUT,120.89914942397824
2034,VUT,120.89914942397824
2035,VUT,120.89914942397824
2036,VUT,120.89914942397824
2037,VUT,120.89914942397824
2038,VUT,120.89914942397824
2039,VUT,120.89914942397824
2040,VUT,120.89914942397824
2041,VUT,120.89914942397824
2042,VUT,120.89914942397824
2043,VUT,120.89914942397824
2044,VUT,120.89914942397824
2045,VUT,120.89914942397824
2046,VUT,120.89914942397824
2047,VUT,120.89914942397824
2048,VUT,120.89914942397824
2049,VUT,120.89914942397824
2050,VUT,120.89914942397824
2021,WSM,120.89914942397824
2022,WSM,120.89914942397824
2023,WSM,120.89914942397824
2024,WSM,120.89914942397824
2025,WSM,120.89914942397824
2026,WSM,120.89914942397824
2027,WSM,120.89914942397824
2028,WSM,120.89914942397824
2029,WSM,120.89914942397824
2030,WSM,120.89914942397824
2031,WSM,120.89914942397824
2032,WSM,120.89914942397824
2033,WSM,120.89914942397824
2034,WSM,120.89914942397824
2035,WSM,120.89914942397824
2036,WSM,120.89914942397824
2037,WSM,120.89914942397824
2038,WSM,120.89914942397824
2039,WSM,120.89914942397824
2040,WSM,120.89914942397824
2041,WSM,120.89914942397824
2042,WSM,120.89914942397824
2043,WSM,120.89914942397824
2044,WSM,120.89914942397824
2045,WSM,120.89914942397824
2046,WSM,120.89914942397824
2047,WSM,120.89914942397824
2048,WSM,120.89914942397824
2049,WSM,120.89914942397824
2050,WSM,120.89914942397824
2021,XKX,120.46214
2022,XKX,120.46214
2023,XKX,120.46214
2024,XKX,120.46214
2025,XKX,120.46214
2026,XKX,120.46214
2027,XKX,120.46214
2028,XKX,120.46214
2029,XKX,120.46214
2030,XKX,120.46214
2031,XKX,120.46214
2032,XKX,120.46214
2033,XKX,120.46214
2034,XKX,120.46214
2035,XKX,120.46214
2036,XKX,120.46214
2037,XKX,120.46214
2038,XKX,120.46214
2039,XKX,120.46214
2040,XKX,120.46214
2041,XKX,120.46214
2042,XKX,120.46214
2043,XKX,120.46214
2044,XKX,120.46214
2045,XKX,120.46214
2046,XKX,120.46214
2047,XKX,120.46214
2048,XKX,120.46214
2049,XKX,120.46214
2050,XKX,120.46214
2021,YEM,120.89914942397824
2022,YEM,120.89914942397824
2023,YEM,120.89914942397824
2024,YEM,120.89914942397824
2025,YEM,120.89914942397824
2026,YEM,120.89914942397824
2027,YEM,120.89914942397824
2028,YEM,120.89914942397824
2029,YEM,120.89914942397824
2030,YEM,120.89914942397824
2031,YEM,120.89914942397824
2032,YEM,120.89914942397824
2033,YEM,120.89914942397824
2034,YEM,120.89914942397824
2035,YEM,120.89914942397824
2036,YEM,120.89914942397824
2037,YEM,120.89914942397824
2038,YEM,120.89914942397824
2039,YEM,120.89914942397824
2040,YEM,120.89914942397824
2041,YEM,120.89914942397824
2042,YEM,120.89914942397824
2043,YEM,120.89914942397824
2044,YEM,120.89914942397824
2045,YEM,120.89914942397824
2046,YEM,120.89914942397824
2047,YEM,120.89914942397824
2048,YEM,120.89914942397824
2049,YEM,120.89914942397824
2050,YEM,120.89914942397824
2021,ZAF,129.7297921
2022,ZAF,129.7297921
2023,ZAF,129.7297921
2024,ZAF,129.7297921
2025,ZAF,129.7297921
2026,ZAF,129.7297921
2027,ZAF,129.7297921
2028,ZAF,129.7297921
2029,ZAF,129.7297921
2030,ZAF,129.7297921
2031,ZAF,129.7297921
2032,ZAF,129.7297921
2033,ZAF,129.7297921
2034,ZAF,129.7297921
2035,ZAF,129.7297921
2036,ZAF,129.7297921
2037,ZAF,129.7297921
2038,ZAF,129.7297921
2039,ZAF,129.7297921
2040,ZAF,129.7297921
2041,ZAF,129.7297921
2042,ZAF,129.7297921
2043,ZAF,129.7297921
2044,ZAF,129.7297921
2045,ZAF,129.7297921
2046,ZAF,129.7297921
2047,ZAF,129.7297921
2048,ZAF,129.7297921
2049,ZAF,129.7297921
2050,ZAF,129.7297921
2021,ZMB,120.89914942397824
2022,ZMB,120.89914942397824
2023,ZMB,120.89914942397824
2024,ZMB,120.89914942397824
2025,ZMB,120.89914942397824
2026,ZMB,120.89914942397824
2027,ZMB,120.89914942397824
2028,ZMB,120.89914942397824
2029,ZMB,120.89914942397824
2030,ZMB,120.89914942397824
2031,ZMB,120.89914942397824
2032,ZMB,120.89914942397824
2033,ZMB,120.89914942397824
2034,ZMB,120.89914942397824
2035,ZMB,120.89914942397824
2036,ZMB,120.89914942397824
2037,ZMB,120.89914942397824
2038,ZMB,120.89914942397824
2039,ZMB,120.89914942397824
2040,ZMB,120.89914942397824
2041,ZMB,120.89914942397824
2042,ZMB,120.89914942397824
2043,ZMB,120.89914942397824
2044,ZMB,120.89914942397824
2045,ZMB,120.89914942397824
2046,ZMB,120.89914942397824
2047,ZMB,120.89914942397824
2048,ZMB,120.89914942397824
2049,ZMB,120.89914942397824
2050,ZMB,120.89914942397824
2021,ZWE,120.89914942397824
2022,ZWE,120.89914942397824
2023,ZWE,120.89914942397824
2024,ZWE,120.89914942397824
2025,ZWE,120.89914942397824
2026,ZWE,120.89914942397824
2027,ZWE,120.89914942397824
2028,ZWE,120.89914942397824
2029,ZWE,120.89914942397824
2030,ZWE,120.89914942397824
2031,ZWE,120.89914942397824
2032,ZWE,120.89914942397824
2033,ZWE,120.89914942397824
2034,ZWE,120.89914942397824
2035,ZWE,120.89914942397824
2036,ZWE,120.89914942397824
2037,ZWE,120.89914942397824
2038,ZWE,120.89914942397824
2039,ZWE,120.89914942397824
2040,ZWE,120.89914942397824
2041,ZWE,120.89914942397824
2042,ZWE,120.89914942397824
2043,ZWE,120.89914942397824
2044,ZWE,120.89914942397824
2045,ZWE,120.89914942397824
2046,ZWE,120.89914942397824
2047,ZWE,120.89914942397824
2048,ZWE,120.89914942397824
2049,ZWE,120.89914942397824
2050,ZWE,120.89914942397824
