,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw
4364,Angola,MLI,2035,2102.925925090963
4365,Angola,MLI,2036,2054.8950305814433
4366,Angola,MLI,2037,2007.961163218652
4367,Angola,MLI,2038,1962.0992668679296
4368,Angola,MLI,2039,1917.2848576775232
4369,Angola,MLI,2040,1873.4940110076263
4370,Angola,MLI,2041,1830.703348657961
4371,Angola,MLI,2042,1788.8900263870817
4372,Angola,MLI,2043,1748.031721716738
4373,Angola,MLI,2044,1708.1066220147884
4374,Angola,MLI,2045,1669.0934128502972
4375,Angola,MLI,2046,1630.971266614604
4376,Angola,MLI,2047,1593.7198314022887
4377,Angola,MLI,2048,1557.3192201460922
4378,Angola,MLI,2049,1521.75
4379,Angola,MLI,2050,1486.9931819648139
4380,Angola,MLT,2021,2906.0604215013527
4381,Angola,MLT,2022,2839.6859097422735
4382,Angola,MLT,2023,2774.827393926933
4383,Angola,MLT,2024,2711.4502486601227
4384,Angola,MLT,2025,2649.520639391754
4385,Angola,MLT,2026,2589.005504353929
4386,Angola,MLT,2027,2529.8725369105746
4387,Angola,MLT,2028,2472.090168310203
4388,Angola,MLT,2029,2415.6275508326075
4389,Angola,MLT,2030,2360.4545413204855
4390,Angola,MLT,2031,2306.5416850871984
4391,Angola,MLT,2032,2253.8602001920794
4392,Angola,MLT,2033,2202.3819620748955
4393,Angola,MLT,2034,2152.0794885412574
4394,Angola,MLT,2035,2102.925925090963
4395,Angola,MLT,2036,2054.8950305814433
4396,Angola,MLT,2037,2007.961163218652
4397,Angola,MLT,2038,1962.0992668679296
4398,Angola,MLT,2039,1917.2848576775232
4399,Angola,MLT,2040,1873.4940110076263
4400,Angola,MLT,2041,1830.703348657961
4401,Angola,MLT,2042,1788.8900263870817
4402,Angola,MLT,2043,1748.031721716738
4403,Angola,MLT,2044,1708.1066220147884
4404,Angola,MLT,2045,1669.0934128502972
4405,Angola,MLT,2046,1630.971266614604
4406,Angola,MLT,2047,1593.7198314022887
4407,Angola,MLT,2048,1557.3192201460922
4408,Angola,MLT,2049,1521.75
4409,Angola,MLT,2050,1486.9931819648139
4410,Anguilla,MMR,2021,2906.0604215013527
4411,Anguilla,MMR,2022,2839.6859097422735
4412,Anguilla,MMR,2023,2774.827393926933
4413,Anguilla,MMR,2024,2711.4502486601227
4414,Anguilla,MMR,2025,2649.520639391754
4415,Anguilla,MMR,2026,2589.005504353929
4416,Anguilla,MMR,2027,2529.8725369105746
4417,Anguilla,MMR,2028,2472.090168310203
4418,Anguilla,MMR,2029,2415.6275508326075
4419,Anguilla,MMR,2030,2360.4545413204855
4420,Anguilla,MMR,2031,2306.5416850871984
4421,Anguilla,MMR,2032,2253.8602001920794
4422,Anguilla,MMR,2033,2202.3819620748955
4423,Anguilla,MMR,2034,2152.0794885412574
4424,Anguilla,MMR,2035,2102.925925090963
4425,Anguilla,MMR,2036,2054.8950305814433
4426,Anguilla,MMR,2037,2007.961163218652
4427,Anguilla,MMR,2038,1962.0992668679296
4428,Anguilla,MMR,2039,1917.2848576775232
4429,Anguilla,MMR,2040,1873.4940110076263
4430,Anguilla,MMR,2041,1830.703348657961
4431,Anguilla,MMR,2042,1788.8900263870817
4432,Anguilla,MMR,2043,1748.031721716738
4433,Anguilla,MMR,2044,1708.1066220147884
4434,Anguilla,MMR,2045,1669.0934128502972
4435,Anguilla,MMR,2046,1630.971266614604
4436,Anguilla,MMR,2047,1593.7198314022887
4437,Anguilla,MMR,2048,1557.3192201460922
4438,Anguilla,MMR,2049,1521.75
4439,Anguilla,MMR,2050,1486.9931819648139
4440,Anguilla,MNE,2021,2906.0604215013527
4441,Anguilla,MNE,2022,2839.6859097422735
4442,Anguilla,MNE,2023,2774.827393926933
4443,Anguilla,MNE,2024,2711.4502486601227
4444,Anguilla,MNE,2025,2649.520639391754
4445,Anguilla,MNE,2026,2589.005504353929
4446,Anguilla,MNE,2027,2529.8725369105746
4447,Anguilla,MNE,2028,2472.090168310203
4448,Anguilla,MNE,2029,2415.6275508326075
4449,Anguilla,MNE,2030,2360.4545413204855
4450,Anguilla,MNE,2031,2306.5416850871984
4451,Anguilla,MNE,2032,2253.8602001920794
4452,Anguilla,MNE,2033,2202.3819620748955
4453,Anguilla,MNE,2034,2152.0794885412574
4454,Anguilla,MNE,2035,2102.925925090963
4455,Anguilla,MNE,2036,2054.8950305814433
4456,Anguilla,MNE,2037,2007.961163218652
4457,Anguilla,MNE,2038,1962.0992668679296
4458,Anguilla,MNE,2039,1917.2848576775232
4459,Anguilla,MNE,2040,1873.4940110076263
4460,Anguilla,MNE,2041,1830.703348657961
4461,Anguilla,MNE,2042,1788.8900263870817
4462,Anguilla,MNE,2043,1748.031721716738
4463,Anguilla,MNE,2044,1708.1066220147884
4464,Anguilla,MNE,2045,1669.0934128502972
4465,Anguilla,MNE,2046,1630.971266614604
4466,Anguilla,MNE,2047,1593.7198314022887
4467,Anguilla,MNE,2048,1557.3192201460922
4468,Anguilla,MNE,2049,1521.75
4469,Anguilla,MNE,2050,1486.9931819648139
4470,Anguilla,MNG,2021,2906.0604215013527
4471,Anguilla,MNG,2022,2839.6859097422735
4472,Anguilla,MNG,2023,2774.827393926933
4473,Anguilla,MNG,2024,2711.4502486601227
4474,Anguilla,MNG,2025,2649.520639391754
4475,Anguilla,MNG,2026,2589.005504353929
4476,Anguilla,MNG,2027,2529.8725369105746
4477,Anguilla,MNG,2028,2472.090168310203
4478,Anguilla,MNG,2029,2415.6275508326075
4479,Anguilla,MNG,2030,2360.4545413204855
4480,Anguilla,MNG,2031,2306.5416850871984
4481,Anguilla,MNG,2032,2253.8602001920794
4482,Anguilla,MNG,2033,2202.3819620748955
4483,Anguilla,MNG,2034,2152.0794885412574
4484,Anguilla,MNG,2035,2102.925925090963
4485,Anguilla,MNG,2036,2054.8950305814433
4486,Anguilla,MNG,2037,2007.961163218652
4487,Anguilla,MNG,2038,1962.0992668679296
4488,Anguilla,MNG,2039,1917.2848576775232
4489,Anguilla,MNG,2040,1873.4940110076263
4490,Anguilla,MNG,2041,1830.703348657961
4491,Anguilla,MNG,2042,1788.8900263870817
4492,Anguilla,MNG,2043,1748.031721716738
4493,Anguilla,MNG,2044,1708.1066220147884
4494,Anguilla,MNG,2045,1669.0934128502972
4495,Anguilla,MNG,2046,1630.971266614604
4496,Anguilla,MNG,2047,1593.7198314022887
4497,Anguilla,MNG,2048,1557.3192201460922
4498,Anguilla,MNG,2049,1521.75
4499,Anguilla,MNG,2050,1486.9931819648139
4500,Anguilla,MNP,2021,2906.0604215013527
4501,Anguilla,MNP,2022,2839.6859097422735
4502,Anguilla,MNP,2023,2774.827393926933
4503,Anguilla,MNP,2024,2711.4502486601227
4504,Anguilla,MNP,2025,2649.520639391754
4505,Anguilla,MNP,2026,2589.005504353929
4506,Anguilla,MNP,2027,2529.8725369105746
4507,Anguilla,MNP,2028,2472.090168310203
4508,Anguilla,MNP,2029,2415.6275508326075
4509,Anguilla,MNP,2030,2360.4545413204855
4510,Anguilla,MNP,2031,2306.5416850871984
4511,Anguilla,MNP,2032,2253.8602001920794
4512,Anguilla,MNP,2033,2202.3819620748955
4513,Anguilla,MNP,2034,2152.0794885412574
4514,Anguilla,MNP,2035,2102.925925090963
4515,Anguilla,MNP,2036,2054.8950305814433
4516,Anguilla,MNP,2037,2007.961163218652
4517,Anguilla,MNP,2038,1962.0992668679296
4518,Anguilla,MNP,2039,1917.2848576775232
4519,Anguilla,MNP,2040,1873.4940110076263
4520,Anguilla,MNP,2041,1830.703348657961
4521,Anguilla,MNP,2042,1788.8900263870817
4522,Anguilla,MNP,2043,1748.031721716738
4523,Anguilla,MNP,2044,1708.1066220147884
4524,Anguilla,MNP,2045,1669.0934128502972
4525,Anguilla,MNP,2046,1630.971266614604
4526,Anguilla,MNP,2047,1593.7198314022887
4527,Anguilla,MNP,2048,1557.3192201460922
4528,Anguilla,MNP,2049,1521.75
4529,Anguilla,MNP,2050,1486.9931819648139
4530,Anguilla,MOZ,2021,2906.0604215013527
4531,Anguilla,MOZ,2022,2839.6859097422735
4532,Anguilla,MOZ,2023,2774.827393926933
4533,Anguilla,MOZ,2024,2711.4502486601227
4534,Anguilla,MOZ,2025,2649.520639391754
4535,Anguilla,MOZ,2026,2589.005504353929
4536,Anguilla,MOZ,2027,2529.8725369105746
4537,Anguilla,MOZ,2028,2472.090168310203
4538,Anguilla,MOZ,2029,2415.6275508326075
4539,Anguilla,MOZ,2030,2360.4545413204855
4540,Anguilla,MOZ,2031,2306.5416850871984
4541,Anguilla,MOZ,2032,2253.8602001920794
4542,Anguilla,MOZ,2033,2202.3819620748955
4543,Anguilla,MOZ,2034,2152.0794885412574
4544,Anguilla,MOZ,2035,2102.925925090963
4545,Anguilla,MOZ,2036,2054.8950305814433
4546,Anguilla,MOZ,2037,2007.961163218652
4547,Anguilla,MOZ,2038,1962.0992668679296
4548,Anguilla,MOZ,2039,1917.2848576775232
4549,Anguilla,MOZ,2040,1873.4940110076263
4550,Anguilla,MOZ,2041,1830.703348657961
4551,Anguilla,MOZ,2042,1788.8900263870817
4552,Anguilla,MOZ,2043,1748.031721716738
4553,Anguilla,MOZ,2044,1708.1066220147884
4554,Anguilla,MOZ,2045,1669.0934128502972
4555,Anguilla,MOZ,2046,1630.971266614604
4556,Anguilla,MOZ,2047,1593.7198314022887
4557,Anguilla,MOZ,2048,1557.3192201460922
4558,Anguilla,MOZ,2049,1521.75
4559,Anguilla,MOZ,2050,1486.9931819648139
4560,Anguilla,MRT,2021,2906.0604215013527
4561,Anguilla,MRT,2022,2839.6859097422735
4562,Anguilla,MRT,2023,2774.827393926933
4563,Anguilla,MRT,2024,2711.4502486601227
4564,Anguilla,MRT,2025,2649.520639391754
4565,Anguilla,MRT,2026,2589.005504353929
4566,Anguilla,MRT,2027,2529.8725369105746
4567,Anguilla,MRT,2028,2472.090168310203
4568,Anguilla,MRT,2029,2415.6275508326075
4569,Anguilla,MRT,2030,2360.4545413204855
4570,Anguilla,MRT,2031,2306.5416850871984
4571,Anguilla,MRT,2032,2253.8602001920794
4572,Anguilla,MRT,2033,2202.3819620748955
4573,Anguilla,MRT,2034,2152.0794885412574
4574,Anguilla,MRT,2035,2102.925925090963
4575,Anguilla,MRT,2036,2054.8950305814433
4576,Anguilla,MRT,2037,2007.961163218652
4577,Anguilla,MRT,2038,1962.0992668679296
4578,Anguilla,MRT,2039,1917.2848576775232
4579,Anguilla,MRT,2040,1873.4940110076263
4580,Anguilla,MRT,2041,1830.703348657961
4581,Anguilla,MRT,2042,1788.8900263870817
4582,Anguilla,MRT,2043,1748.031721716738
4583,Anguilla,MRT,2044,1708.1066220147884
4584,Anguilla,MRT,2045,1669.0934128502972
4585,Anguilla,MRT,2046,1630.971266614604
4586,Anguilla,MRT,2047,1593.7198314022887
4587,Anguilla,MRT,2048,1557.3192201460922
4588,Anguilla,MRT,2049,1521.75
4589,Anguilla,MRT,2050,1486.9931819648139
4590,Anguilla,MSR,2021,2906.0604215013527
4591,Anguilla,MSR,2022,2839.6859097422735
4592,Anguilla,MSR,2023,2774.827393926933
4593,Anguilla,MSR,2024,2711.4502486601227
4594,Anguilla,MSR,2025,2649.520639391754
4595,Anguilla,MSR,2026,2589.005504353929
4596,Anguilla,MSR,2027,2529.8725369105746
4597,Anguilla,MSR,2028,2472.090168310203
4598,Anguilla,MSR,2029,2415.6275508326075
4599,Anguilla,MSR,2030,2360.4545413204855
4600,Anguilla,MSR,2031,2306.5416850871984
4601,Anguilla,MSR,2032,2253.8602001920794
4602,Anguilla,MSR,2033,2202.3819620748955
4603,Anguilla,MSR,2034,2152.0794885412574
4604,Anguilla,MSR,2035,2102.925925090963
4605,Anguilla,MSR,2036,2054.8950305814433
4606,Anguilla,MSR,2037,2007.961163218652
4607,Anguilla,MSR,2038,1962.0992668679296
4608,Anguilla,MSR,2039,1917.2848576775232
4609,Anguilla,MSR,2040,1873.4940110076263
4610,Anguilla,MSR,2041,1830.703348657961
4611,Anguilla,MSR,2042,1788.8900263870817
4612,Anguilla,MSR,2043,1748.031721716738
4613,Anguilla,MSR,2044,1708.1066220147884
4614,Anguilla,MSR,2045,1669.0934128502972
4615,Anguilla,MSR,2046,1630.971266614604
4616,Anguilla,MSR,2047,1593.7198314022887
4617,Anguilla,MSR,2048,1557.3192201460922
4618,Anguilla,MSR,2049,1521.75
4619,Anguilla,MSR,2050,1486.9931819648139
4620,Anguilla,MTQ,2021,2906.0604215013527
4621,Anguilla,MTQ,2022,2839.6859097422735
4622,Anguilla,MTQ,2023,2774.827393926933
4623,Anguilla,MTQ,2024,2711.4502486601227
4624,Anguilla,MTQ,2025,2649.520639391754
4625,Anguilla,MTQ,2026,2589.005504353929
4626,Anguilla,MTQ,2027,2529.8725369105746
4627,Anguilla,MTQ,2028,2472.090168310203
4628,Anguilla,MTQ,2029,2415.6275508326075
4629,Anguilla,MTQ,2030,2360.4545413204855
4630,Anguilla,MTQ,2031,2306.5416850871984
4631,Anguilla,MTQ,2032,2253.8602001920794
4632,Anguilla,MTQ,2033,2202.3819620748955
4633,Anguilla,MTQ,2034,2152.0794885412574
4634,Anguilla,MTQ,2035,2102.925925090963
4635,Anguilla,MTQ,2036,2054.8950305814433
4636,Anguilla,MTQ,2037,2007.961163218652
4637,Anguilla,MTQ,2038,1962.0992668679296
4638,Anguilla,MTQ,2039,1917.2848576775232
4639,Anguilla,MTQ,2040,1873.4940110076263
4640,Anguilla,MTQ,2041,1830.703348657961
4641,Anguilla,MTQ,2042,1788.8900263870817
4642,Anguilla,MTQ,2043,1748.031721716738
4643,Anguilla,MTQ,2044,1708.1066220147884
4644,Anguilla,MTQ,2045,1669.0934128502972
4645,Anguilla,MTQ,2046,1630.971266614604
4646,Anguilla,MTQ,2047,1593.7198314022887
4647,Anguilla,MTQ,2048,1557.3192201460922
4648,Anguilla,MTQ,2049,1521.75
4649,Anguilla,MTQ,2050,1486.9931819648139
4650,Anguilla,MUS,2021,2906.0604215013527
4651,Anguilla,MUS,2022,2839.6859097422735
4652,Anguilla,MUS,2023,2774.827393926933
4653,Anguilla,MUS,2024,2711.4502486601227
4654,Anguilla,MUS,2025,2649.520639391754
4655,Anguilla,MUS,2026,2589.005504353929
4656,Anguilla,MUS,2027,2529.8725369105746
4657,Anguilla,MUS,2028,2472.090168310203
4658,Anguilla,MUS,2029,2415.6275508326075
4659,Anguilla,MUS,2030,2360.4545413204855
4660,Anguilla,MUS,2031,2306.5416850871984
4661,Anguilla,MUS,2032,2253.8602001920794
4662,Anguilla,MUS,2033,2202.3819620748955
4663,Anguilla,MUS,2034,2152.0794885412574
4664,Anguilla,MUS,2035,2102.925925090963
4665,Anguilla,MUS,2036,2054.8950305814433
4666,Anguilla,MUS,2037,2007.961163218652
4667,Anguilla,MUS,2038,1962.0992668679296
4668,Anguilla,MUS,2039,1917.2848576775232
4669,Anguilla,MUS,2040,1873.4940110076263
4670,Anguilla,MUS,2041,1830.703348657961
4671,Anguilla,MUS,2042,1788.8900263870817
4672,Anguilla,MUS,2043,1748.031721716738
4673,Anguilla,MUS,2044,1708.1066220147884
4674,Anguilla,MUS,2045,1669.0934128502972
4675,Anguilla,MUS,2046,1630.971266614604
4676,Anguilla,MUS,2047,1593.7198314022887
4677,Anguilla,MUS,2048,1557.3192201460922
4678,Anguilla,MUS,2049,1521.75
4679,Anguilla,MUS,2050,1486.9931819648139
4680,Anguilla,MWI,2021,2906.0604215013527
4681,Anguilla,MWI,2022,2839.6859097422735
4682,Anguilla,MWI,2023,2774.827393926933
4683,Anguilla,MWI,2024,2711.4502486601227
4684,Anguilla,MWI,2025,2649.520639391754
4685,Anguilla,MWI,2026,2589.005504353929
4686,Anguilla,MWI,2027,2529.8725369105746
4687,Anguilla,MWI,2028,2472.090168310203
4688,Anguilla,MWI,2029,2415.6275508326075
4689,Anguilla,MWI,2030,2360.4545413204855
4690,Anguilla,MWI,2031,2306.5416850871984
4691,Anguilla,MWI,2032,2253.8602001920794
4692,Anguilla,MWI,2033,2202.3819620748955
4693,Anguilla,MWI,2034,2152.0794885412574
4694,Anguilla,MWI,2035,2102.925925090963
4695,Anguilla,MWI,2036,2054.8950305814433
4696,Anguilla,MWI,2037,2007.961163218652
4697,Anguilla,MWI,2038,1962.0992668679296
4698,Anguilla,MWI,2039,1917.2848576775232
4699,Anguilla,MWI,2040,1873.4940110076263
4700,Anguilla,MWI,2041,1830.703348657961
4701,Anguilla,MWI,2042,1788.8900263870817
4702,Anguilla,MWI,2043,1748.031721716738
4703,Anguilla,MWI,2044,1708.1066220147884
4704,Anguilla,MWI,2045,1669.0934128502972
4705,Anguilla,MWI,2046,1630.971266614604
4706,Anguilla,MWI,2047,1593.7198314022887
4707,Anguilla,MWI,2048,1557.3192201460922
4708,Anguilla,MWI,2049,1521.75
4709,Anguilla,MWI,2050,1486.9931819648139
4710,Anguilla,MYS,2021,2906.0604215013527
4711,Anguilla,MYS,2022,2839.6859097422735
4712,Anguilla,MYS,2023,2774.827393926933
4713,Anguilla,MYS,2024,2711.4502486601227
4714,Anguilla,MYS,2025,2649.520639391754
4715,Anguilla,MYS,2026,2589.005504353929
4716,Anguilla,MYS,2027,2529.8725369105746
4717,Anguilla,MYS,2028,2472.090168310203
4718,Anguilla,MYS,2029,2415.6275508326075
4719,Anguilla,MYS,2030,2360.4545413204855
4720,Anguilla,MYS,2031,2306.5416850871984
4721,Anguilla,MYS,2032,2253.8602001920794
4722,Anguilla,MYS,2033,2202.3819620748955
4723,Anguilla,MYS,2034,2152.0794885412574
4724,Anguilla,MYS,2035,2102.925925090963
4725,Anguilla,MYS,2036,2054.8950305814433
4726,Anguilla,MYS,2037,2007.961163218652
4727,Anguilla,MYS,2038,1962.0992668679296
4728,Anguilla,MYS,2039,1917.2848576775232
4729,Anguilla,MYS,2040,1873.4940110076263
4730,Anguilla,MYS,2041,1830.703348657961
4731,Anguilla,MYS,2042,1788.8900263870817
4732,Anguilla,MYS,2043,1748.031721716738
4733,Anguilla,MYS,2044,1708.1066220147884
4734,Anguilla,MYS,2045,1669.0934128502972
4735,Anguilla,MYS,2046,1630.971266614604
4736,Anguilla,MYS,2047,1593.7198314022887
4737,Anguilla,MYS,2048,1557.3192201460922
4738,Anguilla,MYS,2049,1521.75
4739,Anguilla,MYS,2050,1486.9931819648139
4740,Anguilla,MYT,2021,2906.0604215013527
4741,Anguilla,MYT,2022,2839.6859097422735
4742,Anguilla,MYT,2023,2774.827393926933
4743,Anguilla,MYT,2024,2711.4502486601227
4744,Anguilla,MYT,2025,2649.520639391754
4745,Anguilla,MYT,2026,2589.005504353929
4746,Anguilla,MYT,2027,2529.8725369105746
4747,Anguilla,MYT,2028,2472.090168310203
4748,Anguilla,MYT,2029,2415.6275508326075
4749,Anguilla,MYT,2030,2360.4545413204855
4750,Anguilla,MYT,2031,2306.5416850871984
4751,Anguilla,MYT,2032,2253.8602001920794
4752,Anguilla,MYT,2033,2202.3819620748955
4753,Anguilla,MYT,2034,2152.0794885412574
4754,Anguilla,MYT,2035,2102.925925090963
4755,Anguilla,MYT,2036,2054.8950305814433
4756,Anguilla,MYT,2037,2007.961163218652
4757,Anguilla,MYT,2038,1962.0992668679296
4758,Anguilla,MYT,2039,1917.2848576775232
4759,Anguilla,MYT,2040,1873.4940110076263
4760,Anguilla,MYT,2041,1830.703348657961
4761,Anguilla,MYT,2042,1788.8900263870817
4762,Anguilla,MYT,2043,1748.031721716738
4763,Anguilla,MYT,2044,1708.1066220147884
4764,Anguilla,MYT,2045,1669.0934128502972
4765,Anguilla,MYT,2046,1630.971266614604
4766,Anguilla,MYT,2047,1593.7198314022887
4767,Anguilla,MYT,2048,1557.3192201460922
4768,Anguilla,MYT,2049,1521.75
4769,Anguilla,MYT,2050,1486.9931819648139
4770,Anguilla,NAM,2021,2906.0604215013527
4771,Anguilla,NAM,2022,2839.6859097422735
4772,Anguilla,NAM,2023,2774.827393926933
4773,Anguilla,NAM,2024,2711.4502486601227
4774,Anguilla,NAM,2025,2649.520639391754
4775,Anguilla,NAM,2026,2589.005504353929
4776,Anguilla,NAM,2027,2529.8725369105746
4777,Anguilla,NAM,2028,2472.090168310203
4778,Anguilla,NAM,2029,2415.6275508326075
4779,Anguilla,NAM,2030,2360.4545413204855
4780,Anguilla,NAM,2031,2306.5416850871984
4781,Anguilla,NAM,2032,2253.8602001920794
4782,Anguilla,NAM,2033,2202.3819620748955
4783,Anguilla,NAM,2034,2152.0794885412574
4784,Anguilla,NAM,2035,2102.925925090963
4785,Anguilla,NAM,2036,2054.8950305814433
4786,Anguilla,NAM,2037,2007.961163218652
4787,Anguilla,NAM,2038,1962.0992668679296
4788,Anguilla,NAM,2039,1917.2848576775232
4789,Anguilla,NAM,2040,1873.4940110076263
4790,Anguilla,NAM,2041,1830.703348657961
4791,Anguilla,NAM,2042,1788.8900263870817
4792,Anguilla,NAM,2043,1748.031721716738
4793,Anguilla,NAM,2044,1708.1066220147884
4794,Anguilla,NAM,2045,1669.0934128502972
4795,Anguilla,NAM,2046,1630.971266614604
4796,Anguilla,NAM,2047,1593.7198314022887
4797,Anguilla,NAM,2048,1557.3192201460922
4798,Anguilla,NAM,2049,1521.75
4799,Anguilla,NAM,2050,1486.9931819648139
4800,Anguilla,NCL,2021,2906.0604215013527
4801,Anguilla,NCL,2022,2839.6859097422735
4802,Anguilla,NCL,2023,2774.827393926933
4803,Anguilla,NCL,2024,2711.4502486601227
4804,Anguilla,NCL,2025,2649.520639391754
4805,Anguilla,NCL,2026,2589.005504353929
4806,Anguilla,NCL,2027,2529.8725369105746
4807,Anguilla,NCL,2028,2472.090168310203
4808,Anguilla,NCL,2029,2415.6275508326075
4809,Anguilla,NCL,2030,2360.4545413204855
4810,Anguilla,NCL,2031,2306.5416850871984
4811,Anguilla,NCL,2032,2253.8602001920794
4812,Anguilla,NCL,2033,2202.3819620748955
4813,Anguilla,NCL,2034,2152.0794885412574
4814,Anguilla,NCL,2035,2102.925925090963
4815,Anguilla,NCL,2036,2054.8950305814433
4816,Anguilla,NCL,2037,2007.961163218652
4817,Anguilla,NCL,2038,1962.0992668679296
4818,Anguilla,NCL,2039,1917.2848576775232
4819,Anguilla,NCL,2040,1873.4940110076263
4820,Anguilla,NCL,2041,1830.703348657961
4821,Anguilla,NCL,2042,1788.8900263870817
4822,Anguilla,NCL,2043,1748.031721716738
4823,Anguilla,NCL,2044,1708.1066220147884
4824,Anguilla,NCL,2045,1669.0934128502972
4825,Anguilla,NCL,2046,1630.971266614604
4826,Anguilla,NCL,2047,1593.7198314022887
4827,Anguilla,NCL,2048,1557.3192201460922
4828,Anguilla,NCL,2049,1521.75
4829,Anguilla,NCL,2050,1486.9931819648139
4830,Anguilla,NER,2021,2906.0604215013527
4831,Anguilla,NER,2022,2839.6859097422735
4832,Anguilla,NER,2023,2774.827393926933
4833,Anguilla,NER,2024,2711.4502486601227
4834,Anguilla,NER,2025,2649.520639391754
4835,Anguilla,NER,2026,2589.005504353929
4836,Anguilla,NER,2027,2529.8725369105746
4837,Anguilla,NER,2028,2472.090168310203
4838,Anguilla,NER,2029,2415.6275508326075
4839,Anguilla,NER,2030,2360.4545413204855
4840,Anguilla,NER,2031,2306.5416850871984
4841,Anguilla,NER,2032,2253.8602001920794
4842,Anguilla,NER,2033,2202.3819620748955
4843,Anguilla,NER,2034,2152.0794885412574
4844,Anguilla,NER,2035,2102.925925090963
4845,Anguilla,NER,2036,2054.8950305814433
4846,Anguilla,NER,2037,2007.961163218652
4847,Anguilla,NER,2038,1962.0992668679296
4848,Anguilla,NER,2039,1917.2848576775232
4849,Anguilla,NER,2040,1873.4940110076263
4850,Anguilla,NER,2041,1830.703348657961
4851,Anguilla,NER,2042,1788.8900263870817
4852,Anguilla,NER,2043,1748.031721716738
4853,Anguilla,NER,2044,1708.1066220147884
4854,Anguilla,NER,2045,1669.0934128502972
4855,Anguilla,NER,2046,1630.971266614604
4856,Anguilla,NER,2047,1593.7198314022887
4857,Anguilla,NER,2048,1557.3192201460922
4858,Anguilla,NER,2049,1521.75
4859,Anguilla,NER,2050,1486.9931819648139
4860,Anguilla,NFK,2021,2906.0604215013527
4861,Anguilla,NFK,2022,2839.6859097422735
4862,Anguilla,NFK,2023,2774.827393926933
4863,Anguilla,NFK,2024,2711.4502486601227
4864,Anguilla,NFK,2025,2649.520639391754
4865,Anguilla,NFK,2026,2589.005504353929
4866,Anguilla,NFK,2027,2529.8725369105746
4867,Anguilla,NFK,2028,2472.090168310203
