,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_rubber_and_leather
2072,Solomon Islands,SLB,2049,0.4558233083040058
2073,Solomon Islands,SLB,2050,0.38327417569862837
2074,Iraq,IRQ,2017,1.4164727194073428
2075,Iraq,IRQ,2018,1.3462066900707896
2076,Iraq,IRQ,2019,1.2310760672582908
2077,Iraq,IRQ,2020,1.3052949692614257
2078,Iraq,IRQ,2021,1.3052948962959037
2079,Iraq,IRQ,2022,1.0592542740332331
2080,Iraq,IRQ,2023,0.8595909018273825
2081,Iraq,IRQ,2024,0.6975629332992699
2082,Iraq,IRQ,2025,0.56607631011292
2083,Iraq,IRQ,2026,0.4593741633539205
2084,Iraq,IRQ,2027,0.37278476097157187
2085,Iraq,IRQ,2028,0.3025169656865645
2086,Iraq,IRQ,2029,0.245494247913168
2087,Iraq,IRQ,2030,0.19921998629622106
2088,Iraq,IRQ,2031,0.1616681583264812
2089,Iraq,IRQ,2032,0.13119463514977733
2090,Iraq,IRQ,2033,0.10646519679728259
2091,Iraq,IRQ,2034,0.08639711613316997
2092,Iraq,IRQ,2035,0.07011175389401016
2093,Iraq,IRQ,2036,0.05689608929211724
2094,Iraq,IRQ,2037,0.04617150188013096
2095,Iraq,IRQ,2038,0.03746843785557499
2096,Iraq,IRQ,2039,0.030405851622106694
2097,Iraq,IRQ,2040,0.024674522498887914
2098,Iraq,IRQ,2041,0.020023516134817704
2099,Iraq,IRQ,2042,0.01624919786874807
2100,Iraq,IRQ,2043,0.013186317008460326
2101,Iraq,IRQ,2044,0.010700771672060773
2102,Iraq,IRQ,2045,0.008683737415391383
2103,Iraq,IRQ,2046,0.007046902579591806
2104,Iraq,IRQ,2047,0.005718601748394715
2105,Iraq,IRQ,2048,0.00464067802660575
2106,Iraq,IRQ,2049,0.003765936761143899
2107,Iraq,IRQ,2050,0.0030560792211021073
2108,Bermuda,BMU,2017,148.81962565867892
2109,Bermuda,BMU,2018,179.22123843667123
2110,Bermuda,BMU,2019,172.0033650026317
2111,Bermuda,BMU,2020,67.47601433151881
2112,Bermuda,BMU,2021,67.47601153099245
2113,Bermuda,BMU,2022,59.291908396835076
2114,Bermuda,BMU,2023,52.10044757497203
2115,Bermuda,BMU,2024,45.78123239590824
2116,Bermuda,BMU,2025,40.22846899102255
2117,Bermuda,BMU,2026,35.349195132333406
2118,Bermuda,BMU,2027,31.061723894653717
2119,Bermuda,BMU,2028,27.294276084526317
2120,Bermuda,BMU,2029,23.983778540590663
2121,Bermuda,BMU,2030,21.074808186988335
2122,Bermuda,BMU,2031,18.51866416155677
2123,Bermuda,BMU,2032,16.272552484736796
2124,Bermuda,BMU,2033,14.298869619235653
2125,Bermuda,BMU,2034,12.564572926077613
2126,Bermuda,BMU,2035,11.040627477457999
2127,Bermuda,BMU,2036,9.701519965156013
2128,Bermuda,BMU,2037,8.524831566547046
2129,Bermuda,BMU,2038,7.490862617302069
2130,Bermuda,BMU,2039,6.582302807188735
2131,Bermuda,BMU,2040,5.783941377519125
2132,Bermuda,BMU,2041,5.082412468481653
2133,Bermuda,BMU,2042,4.4659713530598255
2134,Bermuda,BMU,2043,3.9242978113323863
2135,Bermuda,BMU,2044,3.4483233533231052
2136,Bermuda,BMU,2045,3.0300793978314826
2137,Bermuda,BMU,2046,2.662563865513044
2138,Bermuda,BMU,2047,2.339623952761518
2139,Bermuda,BMU,2048,2.0558531238388498
2140,Bermuda,BMU,2049,1.8065005967344852
2141,Bermuda,BMU,2050,1.5873918074012374
2142,"Venezuela, RB",VEN,2017,0.30602700419994056
2143,"Venezuela, RB",VEN,2018,0.30602700419994056
2144,"Venezuela, RB",VEN,2019,0.30602700419994056
2145,"Venezuela, RB",VEN,2020,0.30602700419994056
2146,"Venezuela, RB",VEN,2021,0.3060269686008298
2147,"Venezuela, RB",VEN,2022,0.3002428691999799
2148,"Venezuela, RB",VEN,2023,0.2945680928631457
2149,"Venezuela, RB",VEN,2024,0.2890005733166514
2150,"Venezuela, RB",VEN,2025,0.28353828334067704
2151,"Venezuela, RB",VEN,2026,0.2781792340311113
2152,"Venezuela, RB",VEN,2027,0.2729214740753639
2153,"Venezuela, RB",VEN,2028,0.26776308904186136
2154,"Venezuela, RB",VEN,2029,0.26270220068297684
2155,"Venezuela, RB",VEN,2030,0.2577369662511239
2156,"Venezuela, RB",VEN,2031,0.2528655778277903
2157,"Venezuela, RB",VEN,2032,0.2480862616652425
2158,"Venezuela, RB",VEN,2033,0.24339727754068058
2159,"Venezuela, RB",VEN,2034,0.23879691812259302
2160,"Venezuela, RB",VEN,2035,0.23428350834909228
2161,"Venezuela, RB",VEN,2036,0.2298554048179992
2162,"Venezuela, RB",VEN,2037,0.22551099518845452
2163,"Venezuela, RB",VEN,2038,0.22124869759383933
2164,"Venezuela, RB",VEN,2039,0.2170669600657962
2165,"Venezuela, RB",VEN,2040,0.2129642599691303
2166,"Venezuela, RB",VEN,2041,0.20893910344739716
2167,"Venezuela, RB",VEN,2042,0.2049900248789635
2168,"Venezuela, RB",VEN,2043,0.20111558634335444
2169,"Venezuela, RB",VEN,2044,0.19731437709768324
2170,"Venezuela, RB",VEN,2045,0.1935850130629776
2171,"Venezuela, RB",VEN,2046,0.189926136320217
2172,"Venezuela, RB",VEN,2047,0.18633641461589107
2173,"Venezuela, RB",VEN,2048,0.18281454087690635
2174,"Venezuela, RB",VEN,2049,0.17935923273466206
2175,"Venezuela, RB",VEN,2050,0.17596923205811812
2176,"Congo, Rep.",COG,2017,16.669352451444702
2177,"Congo, Rep.",COG,2018,15.752077689705517
2178,"Congo, Rep.",COG,2019,16.527791920037927
2179,"Congo, Rep.",COG,2020,12.125103207535956
2180,"Congo, Rep.",COG,2021,12.125103163362219
2181,"Congo, Rep.",COG,2022,11.54839477017147
2182,"Congo, Rep.",COG,2023,10.999116458712436
2183,"Congo, Rep.",COG,2024,10.475963567231132
2184,"Congo, Rep.",COG,2025,9.977693487827747
2185,"Congo, Rep.",COG,2026,9.503122714978383
2186,"Congo, Rep.",COG,2027,9.051124034438498
2187,"Congo, Rep.",COG,2028,8.62062384585092
2188,"Congo, Rep.",COG,2029,8.210599612699227
2189,"Congo, Rep.",COG,2030,7.820077433549436
2190,"Congo, Rep.",COG,2031,7.448129728810976
2191,"Congo, Rep.",COG,2032,7.0938730375229335
2192,"Congo, Rep.",COG,2033,6.756465918931906
2193,"Congo, Rep.",COG,2034,6.4351069538775745
2194,"Congo, Rep.",COG,2035,6.129032841238647
2195,"Congo, Rep.",COG,2036,5.83751658491808
2196,"Congo, Rep.",COG,2037,5.559865767060687
2197,"Congo, Rep.",COG,2038,5.2954209034024355
2198,"Congo, Rep.",COG,2039,5.043553876844008
2199,"Congo, Rep.",COG,2040,4.803666445529241
2200,"Congo, Rep.",COG,2041,4.575188821883415
2201,"Congo, Rep.",COG,2042,4.357578319237491
2202,"Congo, Rep.",COG,2043,4.1503180628230245
2203,"Congo, Rep.",COG,2044,3.952915762076132
2204,"Congo, Rep.",COG,2045,3.7649025413347417
2205,"Congo, Rep.",COG,2046,3.58583182615157
2206,"Congo, Rep.",COG,2047,3.4152782825775434
2207,"Congo, Rep.",COG,2048,3.2528368068962377
2208,"Congo, Rep.",COG,2049,3.0981215634098747
2209,"Congo, Rep.",COG,2050,2.950765067991132
2210,Australia,AUS,2017,0.01982258063684588
2211,Australia,AUS,2018,0.01927696485086649
2212,Australia,AUS,2019,0.019934042742790353
2213,Australia,AUS,2020,0.018909744256531507
2214,Australia,AUS,2021,0.018909745340403003
2215,Australia,AUS,2022,0.01863264332771149
2216,Australia,AUS,2023,0.018359601947463958
2217,Australia,AUS,2024,0.018090561695452374
2218,Australia,AUS,2025,0.01782546393943876
2219,Australia,AUS,2026,0.017564250906377723
2220,Australia,AUS,2027,0.01730686566982577
2221,Australia,AUS,2028,0.017053252137535408
2222,Australia,AUS,2029,0.016803355039230784
2223,Australia,AUS,2030,0.016557119914562386
2224,Australia,AUS,2031,0.016314493101238982
2225,Australia,AUS,2032,0.01607542172333221
2226,Australia,AUS,2033,0.015839853679754046
2227,Australia,AUS,2034,0.015607737632901717
2228,Australia,AUS,2035,0.015379022997469934
2229,Australia,AUS,2036,0.01515365992942673
2230,Australia,AUS,2037,0.014931599315151036
2231,Australia,AUS,2038,0.014712792760729001
2232,Australia,AUS,2039,0.014497192581407692
2233,Australia,AUS,2040,0.014284751791203013
2234,Australia,AUS,2041,0.014075424092659961
2235,Australia,AUS,2042,0.013869163866763158
2236,Australia,AUS,2043,0.013665926162994755
2237,Australia,AUS,2044,0.013465666689538601
2238,Australia,AUS,2045,0.013268341803627431
2239,Australia,AUS,2046,0.013073908502031937
2240,Australia,AUS,2047,0.012882324411689006
2241,Australia,AUS,2048,0.012693547780467176
2242,Australia,AUS,2049,0.012507537468067648
2243,Australia,AUS,2050,0.012324252937058628
2244,Cameroon,CMR,2017,1.2748479575763714
2245,Cameroon,CMR,2018,1.6201997979202665
2246,Cameroon,CMR,2019,1.7596987074162522
2247,Cameroon,CMR,2020,1.0874673337889924
2248,Cameroon,CMR,2021,1.0874673329750069
2249,Cameroon,CMR,2022,1.0630615236731396
2250,Cameroon,CMR,2023,1.039203449010849
2251,Cameroon,CMR,2024,1.0158808162904565
2252,Cameroon,CMR,2025,0.9930816086968055
2253,Cameroon,CMR,2026,0.970794079105696
2254,Cameroon,CMR,2027,0.9490067440312547
2255,Cameroon,CMR,2028,0.9277083777091598
2256,Cameroon,CMR,2029,0.906888006312648
2257,Cameroon,CMR,2030,0.8865349022983265
2258,Cameroon,CMR,2031,0.8666385788788894
2259,Cameroon,CMR,2032,0.8471887846198757
2260,Cameroon,CMR,2033,0.8281754981576996
2261,Cameroon,CMR,2034,0.809588923036201
2262,Cameroon,CMR,2035,0.7914194826591069
2263,Cameroon,CMR,2036,0.7736578153557588
2264,Cameroon,CMR,2037,0.7562947695575799
2265,Cameroon,CMR,2038,0.7393213990827868
2266,Cameroon,CMR,2039,0.7227289585269469
2267,Cameroon,CMR,2040,0.7065088987569732
2268,Cameroon,CMR,2041,0.6906528625062485
2269,Cameroon,CMR,2042,0.6751526800685763
2270,Cameroon,CMR,2043,0.6600003650888532
2271,Cameroon,CMR,2044,0.6451881104481054
2272,Cameroon,CMR,2045,0.6307082842409589
2273,Cameroon,CMR,2046,0.6165534258433438
2274,Cameroon,CMR,2047,0.6027162420684693
2275,Cameroon,CMR,2048,0.5891896034090659
2276,Cameroon,CMR,2049,0.575966540363938
2277,Cameroon,CMR,2050,0.5630402398470088
2278,Georgia,GEO,2017,13.964974355351222
2279,Georgia,GEO,2018,13.422717377120469
2280,Georgia,GEO,2019,10.233476532462497
2281,Georgia,GEO,2020,9.810063366916204
2282,Georgia,GEO,2021,9.81006313731021
2283,Georgia,GEO,2022,8.803559472200737
2284,Georgia,GEO,2023,7.900322178948345
2285,Georgia,GEO,2024,7.089756220568851
2286,Georgia,GEO,2025,6.362353601354757
2287,Georgia,GEO,2026,5.7095818374166685
2288,Georgia,GEO,2027,5.123783870047217
2289,Georgia,GEO,2028,4.598088247883737
2290,Georgia,GEO,2029,4.126328524300481
2291,Georgia,GEO,2030,3.7029709245559275
2292,Georgia,GEO,2031,3.323049434225819
2293,Georgia,GEO,2032,2.982107547504666
2294,Georgia,GEO,2033,2.6761459920791424
2295,Georgia,GEO,2034,2.4015758173825663
2296,Georgia,GEO,2035,2.15517629595231
2297,Georgia,GEO,2036,1.934057144070089
2298,Georgia,GEO,2037,1.7356246185306614
2299,Georgia,GEO,2038,1.5575510918515798
2300,Georgia,GEO,2039,1.3977477490390753
2301,Georgia,GEO,2040,1.2543400856413003
2302,Georgia,GEO,2041,1.1256459196791955
2303,Georgia,GEO,2042,1.0101556595336074
2304,Georgia,GEO,2043,0.9065145963293572
2305,Georgia,GEO,2044,0.8135070131048835
2306,Georgia,GEO,2045,0.730041924366745
2307,Georgia,GEO,2046,0.6551402787530599
2308,Georgia,GEO,2047,0.587923474692144
2309,Georgia,GEO,2048,0.5276030543442902
2310,Georgia,GEO,2049,0.47347145493583975
2311,Georgia,GEO,2050,0.4248937089980808
2312,Philippines,PHL,2017,0.1443828925177251
2313,Philippines,PHL,2018,0.14986434219246914
2314,Philippines,PHL,2019,0.11002678204217631
2315,Philippines,PHL,2020,0.1209703473992985
2316,Philippines,PHL,2021,0.12097034356358438
2317,Philippines,PHL,2022,0.11217064834880806
2318,Philippines,PHL,2023,0.10401106569048026
2319,Philippines,PHL,2024,0.09644503214805895
2320,Philippines,PHL,2025,0.08942937142592389
2321,Philippines,PHL,2026,0.08292404798370728
2322,Philippines,PHL,2027,0.07689193856964605
2323,Philippines,PHL,2028,0.07129862037318647
2324,Philippines,PHL,2029,0.0661121745879156
2325,Philippines,PHL,2030,0.06130300426383585
2326,Philippines,PHL,2031,0.05684366540952957
2327,Philippines,PHL,2032,0.052708710380393056
2328,Philippines,PHL,2033,0.04887454265921459
2329,Philippines,PHL,2034,0.045319282200384725
2330,Philippines,PHL,2035,0.04202264056932064
2331,Philippines,PHL,2036,0.03896580516456917
2332,Philippines,PHL,2037,0.03613133186189274
2333,Philippines,PHL,2038,0.03350304546770334
2334,Philippines,PHL,2039,0.031065947413769
2335,Philippines,PHL,2040,0.028806130166447116
2336,Philippines,PHL,2041,0.026710697862010687
2337,Philippines,PHL,2042,0.024767692715165483
2338,Philippines,PHL,2043,0.022966026780802562
2339,Philippines,PHL,2044,0.021295418679576218
2340,Philippines,PHL,2045,0.019746334926227797
2341,Philippines,PHL,2046,0.018309935525837845
2342,Philippines,PHL,2047,0.01697802352754804
2343,Philippines,PHL,2048,0.015742998247875284
2344,Philippines,PHL,2049,0.014597811896682966
2345,Philippines,PHL,2050,0.013535929358291005
2346,Japan,JPN,2017,0.019662484263186494
2347,Japan,JPN,2018,0.02003374378654664
2348,Japan,JPN,2019,0.018268746977211973
2349,Japan,JPN,2020,0.018048886282377306
2350,Japan,JPN,2021,0.018048893010643857
2351,Japan,JPN,2022,0.018362937671103106
2352,Japan,JPN,2023,0.01868244660290049
2353,Japan,JPN,2024,0.019007514882517198
2354,Japan,JPN,2025,0.019338239240733093
2355,Japan,JPN,2026,0.019674718091411306
2356,Japan,JPN,2027,0.02001705156078279
2357,Japan,JPN,2028,0.020365341517241283
2358,Japan,JPN,2029,0.020719691601656237
2359,Japan,JPN,2030,0.021080207258213413
2360,Japan,JPN,2031,0.021446995765791774
2361,Japan,JPN,2032,0.021820166269886764
2362,Japan,JPN,2033,0.022199829815088657
2363,Japan,JPN,2034,0.022586099378126168
2364,Japan,JPN,2035,0.0229790899014851
2365,Japan,JPN,2036,0.02337891832761176
2366,Japan,JPN,2037,0.023785703633711658
2367,Japan,JPN,2038,0.024199566867153584
2368,Japan,JPN,2039,0.024620631181489886
2369,Japan,JPN,2040,0.025049021873103115
2370,Japan,JPN,2041,0.025484866418490792
2371,Japan,JPN,2042,0.025928294512198455
2372,Japan,JPN,2043,0.026379438105413225
2373,Japan,JPN,2044,0.026838431445228263
2374,Japan,JPN,2045,0.027305411114591078
2375,Japan,JPN,2046,0.027780516072946352
2376,Japan,JPN,2047,0.02826388769758651
2377,Japan,JPN,2048,0.028755669825720993
2378,Japan,JPN,2049,0.029256008797278472
2379,Japan,JPN,2050,0.029765053498452963
2380,"Bahamas, The",BHS,2017,11.311154480495382
2381,"Bahamas, The",BHS,2018,8.799942947290846
2382,"Bahamas, The",BHS,2019,10.450267196053165
2383,"Bahamas, The",BHS,2020,9.896824334615236
2384,"Bahamas, The",BHS,2021,9.896824403373738
2385,"Bahamas, The",BHS,2022,9.02594944753608
2386,"Bahamas, The",BHS,2023,8.23170747595616
2387,"Bahamas, The",BHS,2024,7.507355139044074
2388,"Bahamas, The",BHS,2025,6.84674247090945
2389,"Bahamas, The",BHS,2026,6.244260674329117
2390,"Bahamas, The",BHS,2027,5.694794500397458
2391,"Bahamas, The",BHS,2028,5.193678818548257
2392,"Bahamas, The",BHS,2029,4.736659008214324
2393,"Bahamas, The",BHS,2030,4.319854835838533
2394,"Bahamas, The",BHS,2031,3.939727510541792
2395,"Bahamas, The",BHS,2032,3.5930496387402107
2396,"Bahamas, The",BHS,2033,3.2768778226176907
2397,"Bahamas, The",BHS,2034,2.988527669806573
2398,"Bahamas, The",BHS,2035,2.7255510021014033
2399,"Bahamas, The",BHS,2036,2.4857150697007797
2400,"Bahamas, The",BHS,2037,2.2669835945002412
2401,"Bahamas, The",BHS,2038,2.0674994814879777
2402,"Bahamas, The",BHS,2039,1.8855690514581778
2403,"Bahamas, The",BHS,2040,1.7196476611728497
2404,"Bahamas, The",BHS,2041,1.5683265888832665
2405,"Bahamas, The",BHS,2042,1.430321073865019
2406,"Bahamas, The",BHS,2043,1.3044594084189554
2407,"Bahamas, The",BHS,2044,1.1896729897257399
2408,"Bahamas, The",BHS,2045,1.0849872470914184
2409,"Bahamas, The",BHS,2046,0.9895133675535475
2410,"Bahamas, The",BHS,2047,0.9024407495958914
2411,"Bahamas, The",BHS,2048,0.8230301209014492
2412,"Bahamas, The",BHS,2049,0.7506072617115048
2413,"Bahamas, The",BHS,2050,0.6845572805001977
2414,Dominica,DMA,2017,185.45041654055703
2415,Dominica,DMA,2018,183.13554917865392
2416,Dominica,DMA,2019,57.39108019395537
2417,Dominica,DMA,2020,57.39108019395537
2418,Dominica,DMA,2021,57.39106196343707
2419,Dominica,DMA,2022,50.03600940431593
2420,Dominica,DMA,2023,43.62355655143296
2421,Dominica,DMA,2024,38.0329028803789
2422,Dominica,DMA,2025,33.158729270569175
2423,Dominica,DMA,2026,28.90921395868871
2424,Dominica,DMA,2027,25.204302761114125
2425,Dominica,DMA,2028,21.974200979026506
2426,Dominica,DMA,2029,19.158058576078854
2427,Dominica,DMA,2030,16.702823859433373
2428,Dominica,DMA,2031,14.562244069323528
2429,Dominica,DMA,2032,12.695994049819443
2430,Dominica,DMA,2033,11.068916586325177
2431,Dominica,DMA,2034,9.65036009896105
2432,Dominica,DMA,2035,8.413601215016318
2433,Dominica,DMA,2036,7.335341342645345
2434,Dominica,DMA,2037,6.3952677620480065
2435,Dominica,DMA,2038,5.575670965782346
2436,Dominica,DMA,2039,4.86111103950288
2437,Dominica,DMA,2040,4.238126798262553
2438,Dominica,DMA,2041,3.6949821989641407
2439,Dominica,DMA,2042,3.2214452517699605
2440,Dominica,DMA,2043,2.808595265509134
2441,Dominica,DMA,2044,2.4486547958889826
2442,Dominica,DMA,2045,2.134843130679139
2443,Dominica,DMA,2046,1.8612485517597372
2444,Dominica,DMA,2047,1.6227169676517013
2445,Dominica,DMA,2048,1.4147548185411023
2446,Dominica,DMA,2049,1.2334444246810103
2447,Dominica,DMA,2050,1.0753701834679195
2448,Greece,GRC,2017,0.04658081419861867
2449,Greece,GRC,2018,0.04785985050328187
2450,Greece,GRC,2019,0.04292404433800562
2451,Greece,GRC,2020,0.03954088610709898
2452,Greece,GRC,2021,0.039540886876951044
2453,Greece,GRC,2022,0.0404204084076942
2454,Greece,GRC,2023,0.04131949343799783
2455,Greece,GRC,2024,0.04223857712550361
2456,Greece,GRC,2025,0.04317810430721405
2457,Greece,GRC,2026,0.0441385297147939
2458,Greece,GRC,2027,0.04512031819466069
2459,Greece,GRC,2028,0.04612394493297023
2460,Greece,GRC,2029,0.04714989568560773
2461,Greece,GRC,2030,0.04819866701329262
2462,Greece,GRC,2031,0.0492707665219159
2463,Greece,GRC,2032,0.05036671310822042
2464,Greece,GRC,2033,0.0514870372109471
2465,Greece,GRC,2034,0.05263228106756885
2466,Greece,GRC,2035,0.05380299897673226
2467,Greece,GRC,2036,0.05499975756653918
2468,Greece,GRC,2037,0.056223136068795816
2469,Greece,GRC,2038,0.057473726599359676
2470,Greece,GRC,2039,0.058752134444724324
2471,Greece,GRC,2040,0.06005897835497989
2472,Greece,GRC,2041,0.061394890843286566
2473,Greece,GRC,2042,0.06276051849201202
2474,Greece,GRC,2043,0.06415652226567822
2475,Greece,GRC,2044,0.06558357783086734
2476,Greece,GRC,2045,0.0670423758832456
2477,Greece,GRC,2046,0.06853362248186125
2478,Greece,GRC,2047,0.07005803939087485
2479,Greece,GRC,2048,0.07161636442889611
2480,Greece,GRC,2049,0.07320935182608751
2481,Greece,GRC,2050,0.07483777258921223
2482,New Caledonia,NCL,2017,11.165574247486985
2483,New Caledonia,NCL,2018,11.284063816611889
2484,New Caledonia,NCL,2019,11.284063816611889
2485,New Caledonia,NCL,2020,11.284063816611889
2486,New Caledonia,NCL,2021,11.28406310765275
2487,New Caledonia,NCL,2022,11.080259060676514
2488,New Caledonia,NCL,2023,10.880135965248293
2489,New Caledonia,NCL,2024,10.683627338859498
2490,New Caledonia,NCL,2025,10.490667899757383
2491,New Caledonia,NCL,2026,10.301193545257878
2492,New Caledonia,NCL,2027,10.115141330450141
2493,New Caledonia,NCL,2028,9.932449447285812
2494,New Caledonia,NCL,2029,9.753057204045799
2495,New Caledonia,NCL,2030,9.576905005178066
2496,New Caledonia,NCL,2031,9.403934331499498
2497,New Caledonia,NCL,2032,9.234087720755308
2498,New Caledonia,NCL,2033,9.067308748529683
2499,New Caledonia,NCL,2034,8.903542009501065
2500,New Caledonia,NCL,2035,8.74273309903613
2501,New Caledonia,NCL,2036,8.584828595116067
2502,New Caledonia,NCL,2037,8.429776040589383
2503,New Caledonia,NCL,2038,8.277523925745196
2504,New Caledonia,NCL,2039,8.128021671201338
2505,New Caledonia,NCL,2040,7.981219611101365
2506,New Caledonia,NCL,2041,7.8370689766153365
2507,New Caledonia,NCL,2042,7.69552187973822
2508,New Caledonia,NCL,2043,7.556531297381341
2509,New Caledonia,NCL,2044,7.420051055750597
2510,New Caledonia,NCL,2045,7.286035815007485
2511,New Caledonia,NCL,2046,7.1544410542067665
2512,New Caledonia,NCL,2047,7.025223056505937
2513,New Caledonia,NCL,2048,6.898338894642693
2514,New Caledonia,NCL,2049,6.773746416673627
2515,New Caledonia,NCL,2050,6.651404231971343
2516,South Sudan,SSD,2017,55.21882361766013
2517,South Sudan,SSD,2018,55.21882361766013
2518,South Sudan,SSD,2019,55.21882361766013
2519,South Sudan,SSD,2020,55.21882361766013
2520,South Sudan,SSD,2021,55.218840421585604
2521,South Sudan,SSD,2022,46.21642005063624
2522,South Sudan,SSD,2023,38.68167940487719
2523,South Sudan,SSD,2024,32.375340191696594
2524,South Sudan,SSD,2025,27.097134060728767
2525,South Sudan,SSD,2026,22.679442747397715
2526,South Sudan,SSD,2027,18.98197507454992
2527,South Sudan,SSD,2028,15.887311771457771
2528,South Sudan,SSD,2029,13.297176628469737
2529,South Sudan,SSD,2030,11.12931557158571
2530,South Sudan,SSD,2031,9.314884546750173
2531,South Sudan,SSD,2032,7.7962632617597905
2532,South Sudan,SSD,2033,6.525225357502864
2533,South Sudan,SSD,2034,5.461406899256922
