,Nation,iso_code3,Year,fuelefficiency_trns_public_hydrogen_km_per_litre
4526,Middle East & North Africa (excluding high income),MNA,2041,0.5602
4527,Middle East & North Africa (excluding high income),MNA,2042,0.5602
4528,Middle East & North Africa (excluding high income),MNA,2043,0.5602
4529,Middle East & North Africa (excluding high income),MNA,2044,0.5602
4530,Middle East & North Africa (excluding high income),MNA,2045,0.5602
4531,Middle East & North Africa (excluding high income),MNA,2046,0.5602
4532,Middle East & North Africa (excluding high income),MNA,2047,0.5602
4533,Middle East & North Africa (excluding high income),MNA,2048,0.5602
4534,Middle East & North Africa (excluding high income),MNA,2049,0.5602
4535,Middle East & North Africa (excluding high income),MNA,2050,0.5602
4536,Montenegro,MNE,2023,0.5602
4537,Montenegro,MNE,2024,0.5602
4538,Montenegro,MNE,2025,0.5602
4539,Montenegro,MNE,2026,0.5602
4540,Montenegro,MNE,2027,0.5602
4541,Montenegro,MNE,2028,0.5602
4542,Montenegro,MNE,2029,0.5602
4543,Montenegro,MNE,2030,0.5602
4544,Montenegro,MNE,2031,0.5602
4545,Montenegro,MNE,2032,0.5602
4546,Montenegro,MNE,2033,0.5602
4547,Montenegro,MNE,2034,0.5602
4548,Montenegro,MNE,2035,0.5602
4549,Montenegro,MNE,2036,0.5602
4550,Montenegro,MNE,2037,0.5602
4551,Montenegro,MNE,2038,0.5602
4552,Montenegro,MNE,2039,0.5602
4553,Montenegro,MNE,2040,0.5602
4554,Montenegro,MNE,2041,0.5602
4555,Montenegro,MNE,2042,0.5602
4556,Montenegro,MNE,2043,0.5602
4557,Montenegro,MNE,2044,0.5602
4558,Montenegro,MNE,2045,0.5602
4559,Montenegro,MNE,2046,0.5602
4560,Montenegro,MNE,2047,0.5602
4561,Montenegro,MNE,2048,0.5602
4562,Montenegro,MNE,2049,0.5602
4563,Montenegro,MNE,2050,0.5602
4564,Mongolia,MNG,2023,0.5602
4565,Mongolia,MNG,2024,0.5602
4566,Mongolia,MNG,2025,0.5602
4567,Mongolia,MNG,2026,0.5602
4568,Mongolia,MNG,2027,0.5602
4569,Mongolia,MNG,2028,0.5602
4570,Mongolia,MNG,2029,0.5602
4571,Mongolia,MNG,2030,0.5602
4572,Mongolia,MNG,2031,0.5602
4573,Mongolia,MNG,2032,0.5602
4574,Mongolia,MNG,2033,0.5602
4575,Mongolia,MNG,2034,0.5602
4576,Mongolia,MNG,2035,0.5602
4577,Mongolia,MNG,2036,0.5602
4578,Mongolia,MNG,2037,0.5602
4579,Mongolia,MNG,2038,0.5602
4580,Mongolia,MNG,2039,0.5602
4581,Mongolia,MNG,2040,0.5602
4582,Mongolia,MNG,2041,0.5602
4583,Mongolia,MNG,2042,0.5602
4584,Mongolia,MNG,2043,0.5602
4585,Mongolia,MNG,2044,0.5602
4586,Mongolia,MNG,2045,0.5602
4587,Mongolia,MNG,2046,0.5602
4588,Mongolia,MNG,2047,0.5602
4589,Mongolia,MNG,2048,0.5602
4590,Mongolia,MNG,2049,0.5602
4591,Mongolia,MNG,2050,0.5602
4592,Northern Mariana Islands,MNP,2023,0.5602
4593,Northern Mariana Islands,MNP,2024,0.5602
4594,Northern Mariana Islands,MNP,2025,0.5602
4595,Northern Mariana Islands,MNP,2026,0.5602
4596,Northern Mariana Islands,MNP,2027,0.5602
4597,Northern Mariana Islands,MNP,2028,0.5602
4598,Northern Mariana Islands,MNP,2029,0.5602
4599,Northern Mariana Islands,MNP,2030,0.5602
4600,Northern Mariana Islands,MNP,2031,0.5602
4601,Northern Mariana Islands,MNP,2032,0.5602
4602,Northern Mariana Islands,MNP,2033,0.5602
4603,Northern Mariana Islands,MNP,2034,0.5602
4604,Northern Mariana Islands,MNP,2035,0.5602
4605,Northern Mariana Islands,MNP,2036,0.5602
4606,Northern Mariana Islands,MNP,2037,0.5602
4607,Northern Mariana Islands,MNP,2038,0.5602
4608,Northern Mariana Islands,MNP,2039,0.5602
4609,Northern Mariana Islands,MNP,2040,0.5602
4610,Northern Mariana Islands,MNP,2041,0.5602
4611,Northern Mariana Islands,MNP,2042,0.5602
4612,Northern Mariana Islands,MNP,2043,0.5602
4613,Northern Mariana Islands,MNP,2044,0.5602
4614,Northern Mariana Islands,MNP,2045,0.5602
4615,Northern Mariana Islands,MNP,2046,0.5602
4616,Northern Mariana Islands,MNP,2047,0.5602
4617,Northern Mariana Islands,MNP,2048,0.5602
4618,Northern Mariana Islands,MNP,2049,0.5602
4619,Northern Mariana Islands,MNP,2050,0.5602
4620,Mozambique,MOZ,2023,0.5602
4621,Mozambique,MOZ,2024,0.5602
4622,Mozambique,MOZ,2025,0.5602
4623,Mozambique,MOZ,2026,0.5602
4624,Mozambique,MOZ,2027,0.5602
4625,Mozambique,MOZ,2028,0.5602
4626,Mozambique,MOZ,2029,0.5602
4627,Mozambique,MOZ,2030,0.5602
4628,Mozambique,MOZ,2031,0.5602
4629,Mozambique,MOZ,2032,0.5602
4630,Mozambique,MOZ,2033,0.5602
4631,Mozambique,MOZ,2034,0.5602
4632,Mozambique,MOZ,2035,0.5602
4633,Mozambique,MOZ,2036,0.5602
4634,Mozambique,MOZ,2037,0.5602
4635,Mozambique,MOZ,2038,0.5602
4636,Mozambique,MOZ,2039,0.5602
4637,Mozambique,MOZ,2040,0.5602
4638,Mozambique,MOZ,2041,0.5602
4639,Mozambique,MOZ,2042,0.5602
4640,Mozambique,MOZ,2043,0.5602
4641,Mozambique,MOZ,2044,0.5602
4642,Mozambique,MOZ,2045,0.5602
4643,Mozambique,MOZ,2046,0.5602
4644,Mozambique,MOZ,2047,0.5602
4645,Mozambique,MOZ,2048,0.5602
4646,Mozambique,MOZ,2049,0.5602
4647,Mozambique,MOZ,2050,0.5602
4648,Mauritania,MRT,2023,0.5602
4649,Mauritania,MRT,2024,0.5602
4650,Mauritania,MRT,2025,0.5602
4651,Mauritania,MRT,2026,0.5602
4652,Mauritania,MRT,2027,0.5602
4653,Mauritania,MRT,2028,0.5602
4654,Mauritania,MRT,2029,0.5602
4655,Mauritania,MRT,2030,0.5602
4656,Mauritania,MRT,2031,0.5602
4657,Mauritania,MRT,2032,0.5602
4658,Mauritania,MRT,2033,0.5602
4659,Mauritania,MRT,2034,0.5602
4660,Mauritania,MRT,2035,0.5602
4661,Mauritania,MRT,2036,0.5602
4662,Mauritania,MRT,2037,0.5602
4663,Mauritania,MRT,2038,0.5602
4664,Mauritania,MRT,2039,0.5602
4665,Mauritania,MRT,2040,0.5602
4666,Mauritania,MRT,2041,0.5602
4667,Mauritania,MRT,2042,0.5602
4668,Mauritania,MRT,2043,0.5602
4669,Mauritania,MRT,2044,0.5602
4670,Mauritania,MRT,2045,0.5602
4671,Mauritania,MRT,2046,0.5602
4672,Mauritania,MRT,2047,0.5602
4673,Mauritania,MRT,2048,0.5602
4674,Mauritania,MRT,2049,0.5602
4675,Mauritania,MRT,2050,0.5602
4676,Mauritius,MUS,2023,0.5602
4677,Mauritius,MUS,2024,0.5602
4678,Mauritius,MUS,2025,0.5602
4679,Mauritius,MUS,2026,0.5602
4680,Mauritius,MUS,2027,0.5602
4681,Mauritius,MUS,2028,0.5602
4682,Mauritius,MUS,2029,0.5602
4683,Mauritius,MUS,2030,0.5602
4684,Mauritius,MUS,2031,0.5602
4685,Mauritius,MUS,2032,0.5602
4686,Mauritius,MUS,2033,0.5602
4687,Mauritius,MUS,2034,0.5602
4688,Mauritius,MUS,2035,0.5602
4689,Mauritius,MUS,2036,0.5602
4690,Mauritius,MUS,2037,0.5602
4691,Mauritius,MUS,2038,0.5602
4692,Mauritius,MUS,2039,0.5602
4693,Mauritius,MUS,2040,0.5602
4694,Mauritius,MUS,2041,0.5602
4695,Mauritius,MUS,2042,0.5602
4696,Mauritius,MUS,2043,0.5602
4697,Mauritius,MUS,2044,0.5602
4698,Mauritius,MUS,2045,0.5602
4699,Mauritius,MUS,2046,0.5602
4700,Mauritius,MUS,2047,0.5602
4701,Mauritius,MUS,2048,0.5602
4702,Mauritius,MUS,2049,0.5602
4703,Mauritius,MUS,2050,0.5602
4704,Malawi,MWI,2023,0.5602
4705,Malawi,MWI,2024,0.5602
4706,Malawi,MWI,2025,0.5602
4707,Malawi,MWI,2026,0.5602
4708,Malawi,MWI,2027,0.5602
4709,Malawi,MWI,2028,0.5602
4710,Malawi,MWI,2029,0.5602
4711,Malawi,MWI,2030,0.5602
4712,Malawi,MWI,2031,0.5602
4713,Malawi,MWI,2032,0.5602
4714,Malawi,MWI,2033,0.5602
4715,Malawi,MWI,2034,0.5602
4716,Malawi,MWI,2035,0.5602
4717,Malawi,MWI,2036,0.5602
4718,Malawi,MWI,2037,0.5602
4719,Malawi,MWI,2038,0.5602
4720,Malawi,MWI,2039,0.5602
4721,Malawi,MWI,2040,0.5602
4722,Malawi,MWI,2041,0.5602
4723,Malawi,MWI,2042,0.5602
4724,Malawi,MWI,2043,0.5602
4725,Malawi,MWI,2044,0.5602
4726,Malawi,MWI,2045,0.5602
4727,Malawi,MWI,2046,0.5602
4728,Malawi,MWI,2047,0.5602
4729,Malawi,MWI,2048,0.5602
4730,Malawi,MWI,2049,0.5602
4731,Malawi,MWI,2050,0.5602
4732,Malaysia,MYS,2023,0.5602
4733,Malaysia,MYS,2024,0.5602
4734,Malaysia,MYS,2025,0.5602
4735,Malaysia,MYS,2026,0.5602
4736,Malaysia,MYS,2027,0.5602
4737,Malaysia,MYS,2028,0.5602
4738,Malaysia,MYS,2029,0.5602
4739,Malaysia,MYS,2030,0.5602
4740,Malaysia,MYS,2031,0.5602
4741,Malaysia,MYS,2032,0.5602
4742,Malaysia,MYS,2033,0.5602
4743,Malaysia,MYS,2034,0.5602
4744,Malaysia,MYS,2035,0.5602
4745,Malaysia,MYS,2036,0.5602
4746,Malaysia,MYS,2037,0.5602
4747,Malaysia,MYS,2038,0.5602
4748,Malaysia,MYS,2039,0.5602
4749,Malaysia,MYS,2040,0.5602
4750,Malaysia,MYS,2041,0.5602
4751,Malaysia,MYS,2042,0.5602
4752,Malaysia,MYS,2043,0.5602
4753,Malaysia,MYS,2044,0.5602
4754,Malaysia,MYS,2045,0.5602
4755,Malaysia,MYS,2046,0.5602
4756,Malaysia,MYS,2047,0.5602
4757,Malaysia,MYS,2048,0.5602
4758,Malaysia,MYS,2049,0.5602
4759,Malaysia,MYS,2050,0.5602
4760,North America,NAC,2023,0.5602
4761,North America,NAC,2024,0.5602
4762,North America,NAC,2025,0.5602
4763,North America,NAC,2026,0.5602
4764,North America,NAC,2027,0.5602
4765,North America,NAC,2028,0.5602
4766,North America,NAC,2029,0.5602
4767,North America,NAC,2030,0.5602
4768,North America,NAC,2031,0.5602
4769,North America,NAC,2032,0.5602
4770,North America,NAC,2033,0.5602
4771,North America,NAC,2034,0.5602
4772,North America,NAC,2035,0.5602
4773,North America,NAC,2036,0.5602
4774,North America,NAC,2037,0.5602
4775,North America,NAC,2038,0.5602
4776,North America,NAC,2039,0.5602
4777,North America,NAC,2040,0.5602
4778,North America,NAC,2041,0.5602
4779,North America,NAC,2042,0.5602
4780,North America,NAC,2043,0.5602
4781,North America,NAC,2044,0.5602
4782,North America,NAC,2045,0.5602
4783,North America,NAC,2046,0.5602
4784,North America,NAC,2047,0.5602
4785,North America,NAC,2048,0.5602
4786,North America,NAC,2049,0.5602
4787,North America,NAC,2050,0.5602
4788,Namibia,NAM,2023,0.5602
4789,Namibia,NAM,2024,0.5602
4790,Namibia,NAM,2025,0.5602
4791,Namibia,NAM,2026,0.5602
4792,Namibia,NAM,2027,0.5602
4793,Namibia,NAM,2028,0.5602
4794,Namibia,NAM,2029,0.5602
4795,Namibia,NAM,2030,0.5602
4796,Namibia,NAM,2031,0.5602
4797,Namibia,NAM,2032,0.5602
4798,Namibia,NAM,2033,0.5602
4799,Namibia,NAM,2034,0.5602
4800,Namibia,NAM,2035,0.5602
4801,Namibia,NAM,2036,0.5602
4802,Namibia,NAM,2037,0.5602
4803,Namibia,NAM,2038,0.5602
4804,Namibia,NAM,2039,0.5602
4805,Namibia,NAM,2040,0.5602
4806,Namibia,NAM,2041,0.5602
4807,Namibia,NAM,2042,0.5602
4808,Namibia,NAM,2043,0.5602
4809,Namibia,NAM,2044,0.5602
4810,Namibia,NAM,2045,0.5602
4811,Namibia,NAM,2046,0.5602
4812,Namibia,NAM,2047,0.5602
4813,Namibia,NAM,2048,0.5602
4814,Namibia,NAM,2049,0.5602
4815,Namibia,NAM,2050,0.5602
4816,New Caledonia,NCL,2023,0.5602
4817,New Caledonia,NCL,2024,0.5602
4818,New Caledonia,NCL,2025,0.5602
4819,New Caledonia,NCL,2026,0.5602
4820,New Caledonia,NCL,2027,0.5602
4821,New Caledonia,NCL,2028,0.5602
4822,New Caledonia,NCL,2029,0.5602
4823,New Caledonia,NCL,2030,0.5602
4824,New Caledonia,NCL,2031,0.5602
4825,New Caledonia,NCL,2032,0.5602
4826,New Caledonia,NCL,2033,0.5602
4827,New Caledonia,NCL,2034,0.5602
4828,New Caledonia,NCL,2035,0.5602
4829,New Caledonia,NCL,2036,0.5602
4830,New Caledonia,NCL,2037,0.5602
4831,New Caledonia,NCL,2038,0.5602
4832,New Caledonia,NCL,2039,0.5602
4833,New Caledonia,NCL,2040,0.5602
4834,New Caledonia,NCL,2041,0.5602
4835,New Caledonia,NCL,2042,0.5602
4836,New Caledonia,NCL,2043,0.5602
4837,New Caledonia,NCL,2044,0.5602
4838,New Caledonia,NCL,2045,0.5602
4839,New Caledonia,NCL,2046,0.5602
4840,New Caledonia,NCL,2047,0.5602
4841,New Caledonia,NCL,2048,0.5602
4842,New Caledonia,NCL,2049,0.5602
4843,New Caledonia,NCL,2050,0.5602
4844,Niger,NER,2023,0.5602
4845,Niger,NER,2024,0.5602
4846,Niger,NER,2025,0.5602
4847,Niger,NER,2026,0.5602
4848,Niger,NER,2027,0.5602
4849,Niger,NER,2028,0.5602
4850,Niger,NER,2029,0.5602
4851,Niger,NER,2030,0.5602
4852,Niger,NER,2031,0.5602
4853,Niger,NER,2032,0.5602
4854,Niger,NER,2033,0.5602
4855,Niger,NER,2034,0.5602
4856,Niger,NER,2035,0.5602
4857,Niger,NER,2036,0.5602
4858,Niger,NER,2037,0.5602
4859,Niger,NER,2038,0.5602
4860,Niger,NER,2039,0.5602
4861,Niger,NER,2040,0.5602
4862,Niger,NER,2041,0.5602
4863,Niger,NER,2042,0.5602
4864,Niger,NER,2043,0.5602
4865,Niger,NER,2044,0.5602
4866,Niger,NER,2045,0.5602
4867,Niger,NER,2046,0.5602
4868,Niger,NER,2047,0.5602
4869,Niger,NER,2048,0.5602
4870,Niger,NER,2049,0.5602
4871,Niger,NER,2050,0.5602
4872,Nigeria,NGA,2023,0.5602
4873,Nigeria,NGA,2024,0.5602
4874,Nigeria,NGA,2025,0.5602
4875,Nigeria,NGA,2026,0.5602
4876,Nigeria,NGA,2027,0.5602
4877,Nigeria,NGA,2028,0.5602
4878,Nigeria,NGA,2029,0.5602
4879,Nigeria,NGA,2030,0.5602
4880,Nigeria,NGA,2031,0.5602
4881,Nigeria,NGA,2032,0.5602
4882,Nigeria,NGA,2033,0.5602
4883,Nigeria,NGA,2034,0.5602
4884,Nigeria,NGA,2035,0.5602
4885,Nigeria,NGA,2036,0.5602
4886,Nigeria,NGA,2037,0.5602
4887,Nigeria,NGA,2038,0.5602
4888,Nigeria,NGA,2039,0.5602
4889,Nigeria,NGA,2040,0.5602
4890,Nigeria,NGA,2041,0.5602
4891,Nigeria,NGA,2042,0.5602
4892,Nigeria,NGA,2043,0.5602
4893,Nigeria,NGA,2044,0.5602
4894,Nigeria,NGA,2045,0.5602
4895,Nigeria,NGA,2046,0.5602
4896,Nigeria,NGA,2047,0.5602
4897,Nigeria,NGA,2048,0.5602
4898,Nigeria,NGA,2049,0.5602
4899,Nigeria,NGA,2050,0.5602
4900,Nicaragua,NIC,2023,0.5602
4901,Nicaragua,NIC,2024,0.5602
4902,Nicaragua,NIC,2025,0.5602
4903,Nicaragua,NIC,2026,0.5602
4904,Nicaragua,NIC,2027,0.5602
4905,Nicaragua,NIC,2028,0.5602
4906,Nicaragua,NIC,2029,0.5602
4907,Nicaragua,NIC,2030,0.5602
4908,Nicaragua,NIC,2031,0.5602
4909,Nicaragua,NIC,2032,0.5602
4910,Nicaragua,NIC,2033,0.5602
4911,Nicaragua,NIC,2034,0.5602
4912,Nicaragua,NIC,2035,0.5602
4913,Nicaragua,NIC,2036,0.5602
4914,Nicaragua,NIC,2037,0.5602
4915,Nicaragua,NIC,2038,0.5602
4916,Nicaragua,NIC,2039,0.5602
4917,Nicaragua,NIC,2040,0.5602
4918,Nicaragua,NIC,2041,0.5602
4919,Nicaragua,NIC,2042,0.5602
4920,Nicaragua,NIC,2043,0.5602
4921,Nicaragua,NIC,2044,0.5602
4922,Nicaragua,NIC,2045,0.5602
4923,Nicaragua,NIC,2046,0.5602
4924,Nicaragua,NIC,2047,0.5602
4925,Nicaragua,NIC,2048,0.5602
4926,Nicaragua,NIC,2049,0.5602
4927,Nicaragua,NIC,2050,0.5602
4928,Netherlands,NLD,2023,0.5602
4929,Netherlands,NLD,2024,0.5602
4930,Netherlands,NLD,2025,0.5602
4931,Netherlands,NLD,2026,0.5602
4932,Netherlands,NLD,2027,0.5602
4933,Netherlands,NLD,2028,0.5602
4934,Netherlands,NLD,2029,0.5602
4935,Netherlands,NLD,2030,0.5602
4936,Netherlands,NLD,2031,0.5602
4937,Netherlands,NLD,2032,0.5602
4938,Netherlands,NLD,2033,0.5602
4939,Netherlands,NLD,2034,0.5602
4940,Netherlands,NLD,2035,0.5602
4941,Netherlands,NLD,2036,0.5602
4942,Netherlands,NLD,2037,0.5602
4943,Netherlands,NLD,2038,0.5602
4944,Netherlands,NLD,2039,0.5602
4945,Netherlands,NLD,2040,0.5602
4946,Netherlands,NLD,2041,0.5602
4947,Netherlands,NLD,2042,0.5602
4948,Netherlands,NLD,2043,0.5602
4949,Netherlands,NLD,2044,0.5602
4950,Netherlands,NLD,2045,0.5602
4951,Netherlands,NLD,2046,0.5602
4952,Netherlands,NLD,2047,0.5602
4953,Netherlands,NLD,2048,0.5602
4954,Netherlands,NLD,2049,0.5602
4955,Netherlands,NLD,2050,0.5602
4956,Norway,NOR,2023,0.5602
4957,Norway,NOR,2024,0.5602
4958,Norway,NOR,2025,0.5602
4959,Norway,NOR,2026,0.5602
4960,Norway,NOR,2027,0.5602
4961,Norway,NOR,2028,0.5602
4962,Norway,NOR,2029,0.5602
4963,Norway,NOR,2030,0.5602
4964,Norway,NOR,2031,0.5602
4965,Norway,NOR,2032,0.5602
4966,Norway,NOR,2033,0.5602
4967,Norway,NOR,2034,0.5602
4968,Norway,NOR,2035,0.5602
4969,Norway,NOR,2036,0.5602
4970,Norway,NOR,2037,0.5602
4971,Norway,NOR,2038,0.5602
4972,Norway,NOR,2039,0.5602
4973,Norway,NOR,2040,0.5602
4974,Norway,NOR,2041,0.5602
4975,Norway,NOR,2042,0.5602
4976,Norway,NOR,2043,0.5602
4977,Norway,NOR,2044,0.5602
4978,Norway,NOR,2045,0.5602
4979,Norway,NOR,2046,0.5602
4980,Norway,NOR,2047,0.5602
4981,Norway,NOR,2048,0.5602
4982,Norway,NOR,2049,0.5602
4983,Norway,NOR,2050,0.5602
4984,Nepal,NPL,2023,0.5602
4985,Nepal,NPL,2024,0.5602
4986,Nepal,NPL,2025,0.5602
4987,Nepal,NPL,2026,0.5602
4988,Nepal,NPL,2027,0.5602
4989,Nepal,NPL,2028,0.5602
4990,Nepal,NPL,2029,0.5602
4991,Nepal,NPL,2030,0.5602
4992,Nepal,NPL,2031,0.5602
4993,Nepal,NPL,2032,0.5602
4994,Nepal,NPL,2033,0.5602
4995,Nepal,NPL,2034,0.5602
4996,Nepal,NPL,2035,0.5602
4997,Nepal,NPL,2036,0.5602
4998,Nepal,NPL,2037,0.5602
4999,Nepal,NPL,2038,0.5602
5000,Nepal,NPL,2039,0.5602
5001,Nepal,NPL,2040,0.5602
5002,Nepal,NPL,2041,0.5602
5003,Nepal,NPL,2042,0.5602
5004,Nepal,NPL,2043,0.5602
5005,Nepal,NPL,2044,0.5602
5006,Nepal,NPL,2045,0.5602
5007,Nepal,NPL,2046,0.5602
5008,Nepal,NPL,2047,0.5602
5009,Nepal,NPL,2048,0.5602
5010,Nepal,NPL,2049,0.5602
5011,Nepal,NPL,2050,0.5602
5012,Nauru,NRU,2023,0.5602
5013,Nauru,NRU,2024,0.5602
5014,Nauru,NRU,2025,0.5602
5015,Nauru,NRU,2026,0.5602
5016,Nauru,NRU,2027,0.5602
5017,Nauru,NRU,2028,0.5602
5018,Nauru,NRU,2029,0.5602
5019,Nauru,NRU,2030,0.5602
5020,Nauru,NRU,2031,0.5602
5021,Nauru,NRU,2032,0.5602
5022,Nauru,NRU,2033,0.5602
5023,Nauru,NRU,2034,0.5602
5024,Nauru,NRU,2035,0.5602
5025,Nauru,NRU,2036,0.5602
5026,Nauru,NRU,2037,0.5602
5027,Nauru,NRU,2038,0.5602
5028,Nauru,NRU,2039,0.5602
5029,Nauru,NRU,2040,0.5602
5030,Nauru,NRU,2041,0.5602
5031,Nauru,NRU,2042,0.5602
5032,Nauru,NRU,2043,0.5602
5033,Nauru,NRU,2044,0.5602
5034,Nauru,NRU,2045,0.5602
5035,Nauru,NRU,2046,0.5602
5036,Nauru,NRU,2047,0.5602
5037,Nauru,NRU,2048,0.5602
5038,Nauru,NRU,2049,0.5602
5039,Nauru,NRU,2050,0.5602
5040,New Zealand,NZL,2023,0.5602
5041,New Zealand,NZL,2024,0.5602
5042,New Zealand,NZL,2025,0.5602
5043,New Zealand,NZL,2026,0.5602
5044,New Zealand,NZL,2027,0.5602
5045,New Zealand,NZL,2028,0.5602
5046,New Zealand,NZL,2029,0.5602
5047,New Zealand,NZL,2030,0.5602
5048,New Zealand,NZL,2031,0.5602
5049,New Zealand,NZL,2032,0.5602
5050,New Zealand,NZL,2033,0.5602
5051,New Zealand,NZL,2034,0.5602
5052,New Zealand,NZL,2035,0.5602
5053,New Zealand,NZL,2036,0.5602
5054,New Zealand,NZL,2037,0.5602
5055,New Zealand,NZL,2038,0.5602
5056,New Zealand,NZL,2039,0.5602
5057,New Zealand,NZL,2040,0.5602
5058,New Zealand,NZL,2041,0.5602
5059,New Zealand,NZL,2042,0.5602
5060,New Zealand,NZL,2043,0.5602
5061,New Zealand,NZL,2044,0.5602
5062,New Zealand,NZL,2045,0.5602
5063,New Zealand,NZL,2046,0.5602
5064,New Zealand,NZL,2047,0.5602
5065,New Zealand,NZL,2048,0.5602
5066,New Zealand,NZL,2049,0.5602
5067,New Zealand,NZL,2050,0.5602
5068,OECD members,OED,2023,0.5602
5069,OECD members,OED,2024,0.5602
5070,OECD members,OED,2025,0.5602
5071,OECD members,OED,2026,0.5602
5072,OECD members,OED,2027,0.5602
5073,OECD members,OED,2028,0.5602
5074,OECD members,OED,2029,0.5602
5075,OECD members,OED,2030,0.5602
5076,OECD members,OED,2031,0.5602
5077,OECD members,OED,2032,0.5602
5078,OECD members,OED,2033,0.5602
5079,OECD members,OED,2034,0.5602
5080,OECD members,OED,2035,0.5602
5081,OECD members,OED,2036,0.5602
5082,OECD members,OED,2037,0.5602
5083,OECD members,OED,2038,0.5602
5084,OECD members,OED,2039,0.5602
5085,OECD members,OED,2040,0.5602
5086,OECD members,OED,2041,0.5602
5087,OECD members,OED,2042,0.5602
5088,OECD members,OED,2043,0.5602
5089,OECD members,OED,2044,0.5602
5090,OECD members,OED,2045,0.5602
5091,OECD members,OED,2046,0.5602
5092,OECD members,OED,2047,0.5602
5093,OECD members,OED,2048,0.5602
5094,OECD members,OED,2049,0.5602
5095,OECD members,OED,2050,0.5602
5096,Oman,OMN,2023,0.5602
5097,Oman,OMN,2024,0.5602
5098,Oman,OMN,2025,0.5602
5099,Oman,OMN,2026,0.5602
5100,Oman,OMN,2027,0.5602
5101,Oman,OMN,2028,0.5602
5102,Oman,OMN,2029,0.5602
5103,Oman,OMN,2030,0.5602
5104,Oman,OMN,2031,0.5602
5105,Oman,OMN,2032,0.5602
5106,Oman,OMN,2033,0.5602
5107,Oman,OMN,2034,0.5602
5108,Oman,OMN,2035,0.5602
5109,Oman,OMN,2036,0.5602
5110,Oman,OMN,2037,0.5602
5111,Oman,OMN,2038,0.5602
5112,Oman,OMN,2039,0.5602
5113,Oman,OMN,2040,0.5602
5114,Oman,OMN,2041,0.5602
5115,Oman,OMN,2042,0.5602
5116,Oman,OMN,2043,0.5602
5117,Oman,OMN,2044,0.5602
5118,Oman,OMN,2045,0.5602
5119,Oman,OMN,2046,0.5602
5120,Oman,OMN,2047,0.5602
5121,Oman,OMN,2048,0.5602
5122,Oman,OMN,2049,0.5602
5123,Oman,OMN,2050,0.5602
5124,Other small states,OSS,2023,0.5602
5125,Other small states,OSS,2024,0.5602
5126,Other small states,OSS,2025,0.5602
5127,Other small states,OSS,2026,0.5602
5128,Other small states,OSS,2027,0.5602
5129,Other small states,OSS,2028,0.5602
5130,Other small states,OSS,2029,0.5602
5131,Other small states,OSS,2030,0.5602
5132,Other small states,OSS,2031,0.5602
5133,Other small states,OSS,2032,0.5602
5134,Other small states,OSS,2033,0.5602
5135,Other small states,OSS,2034,0.5602
5136,Other small states,OSS,2035,0.5602
5137,Other small states,OSS,2036,0.5602
5138,Other small states,OSS,2037,0.5602
5139,Other small states,OSS,2038,0.5602
5140,Other small states,OSS,2039,0.5602
5141,Other small states,OSS,2040,0.5602
5142,Other small states,OSS,2041,0.5602
5143,Other small states,OSS,2042,0.5602
5144,Other small states,OSS,2043,0.5602
5145,Other small states,OSS,2044,0.5602
5146,Other small states,OSS,2045,0.5602
5147,Other small states,OSS,2046,0.5602
5148,Other small states,OSS,2047,0.5602
5149,Other small states,OSS,2048,0.5602
5150,Other small states,OSS,2049,0.5602
5151,Other small states,OSS,2050,0.5602
5152,Pakistan,PAK,2023,0.5602
5153,Pakistan,PAK,2024,0.5602
5154,Pakistan,PAK,2025,0.5602
5155,Pakistan,PAK,2026,0.5602
5156,Pakistan,PAK,2027,0.5602
5157,Pakistan,PAK,2028,0.5602
5158,Pakistan,PAK,2029,0.5602
5159,Pakistan,PAK,2030,0.5602
5160,Pakistan,PAK,2031,0.5602
5161,Pakistan,PAK,2032,0.5602
5162,Pakistan,PAK,2033,0.5602
5163,Pakistan,PAK,2034,0.5602
5164,Pakistan,PAK,2035,0.5602
5165,Pakistan,PAK,2036,0.5602
5166,Pakistan,PAK,2037,0.5602
5167,Pakistan,PAK,2038,0.5602
5168,Pakistan,PAK,2039,0.5602
5169,Pakistan,PAK,2040,0.5602
5170,Pakistan,PAK,2041,0.5602
5171,Pakistan,PAK,2042,0.5602
5172,Pakistan,PAK,2043,0.5602
5173,Pakistan,PAK,2044,0.5602
5174,Pakistan,PAK,2045,0.5602
5175,Pakistan,PAK,2046,0.5602
5176,Pakistan,PAK,2047,0.5602
5177,Pakistan,PAK,2048,0.5602
5178,Pakistan,PAK,2049,0.5602
5179,Pakistan,PAK,2050,0.5602
5180,Panama,PAN,2023,0.5602
5181,Panama,PAN,2024,0.5602
5182,Panama,PAN,2025,0.5602
5183,Panama,PAN,2026,0.5602
5184,Panama,PAN,2027,0.5602
5185,Panama,PAN,2028,0.5602
5186,Panama,PAN,2029,0.5602
5187,Panama,PAN,2030,0.5602
5188,Panama,PAN,2031,0.5602
5189,Panama,PAN,2032,0.5602
5190,Panama,PAN,2033,0.5602
5191,Panama,PAN,2034,0.5602
5192,Panama,PAN,2035,0.5602
5193,Panama,PAN,2036,0.5602
5194,Panama,PAN,2037,0.5602
5195,Panama,PAN,2038,0.5602
5196,Panama,PAN,2039,0.5602
5197,Panama,PAN,2040,0.5602
5198,Panama,PAN,2041,0.5602
