,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_natural_gas
787,Bolivia,BOL,2038,0.22143398925043845
788,Bolivia,BOL,2039,0.22143398925043845
789,Bolivia,BOL,2040,0.22143398925043845
790,Bolivia,BOL,2041,0.22143398925043845
791,Bolivia,BOL,2042,0.22143398925043845
792,Bolivia,BOL,2043,0.22143398925043845
793,Bolivia,BOL,2044,0.22143398925043845
794,Bolivia,BOL,2045,0.22143398925043845
795,Bolivia,BOL,2046,0.22143398925043845
796,Bolivia,BOL,2047,0.22143398925043845
797,Bolivia,BOL,2048,0.22143398925043845
798,Bolivia,BOL,2049,0.22143398925043845
799,Bolivia,BOL,2050,0.22143398925043845
809,Bosnia and Herzegovina,BIH,2020,0.0951161514541796
810,Bosnia and Herzegovina,BIH,2021,0.0951161514541796
811,Bosnia and Herzegovina,BIH,2022,0.0951161514541796
812,Bosnia and Herzegovina,BIH,2023,0.0951161514541796
813,Bosnia and Herzegovina,BIH,2024,0.0951161514541796
814,Bosnia and Herzegovina,BIH,2025,0.0951161514541796
815,Bosnia and Herzegovina,BIH,2026,0.0951161514541796
816,Bosnia and Herzegovina,BIH,2027,0.0951161514541796
817,Bosnia and Herzegovina,BIH,2028,0.0951161514541796
818,Bosnia and Herzegovina,BIH,2029,0.0951161514541796
819,Bosnia and Herzegovina,BIH,2030,0.0951161514541796
820,Bosnia and Herzegovina,BIH,2031,0.0951161514541796
821,Bosnia and Herzegovina,BIH,2032,0.0951161514541796
822,Bosnia and Herzegovina,BIH,2033,0.0951161514541796
823,Bosnia and Herzegovina,BIH,2034,0.0951161514541796
824,Bosnia and Herzegovina,BIH,2035,0.0951161514541796
825,Bosnia and Herzegovina,BIH,2036,0.0951161514541796
826,Bosnia and Herzegovina,BIH,2037,0.0951161514541796
827,Bosnia and Herzegovina,BIH,2038,0.0951161514541796
828,Bosnia and Herzegovina,BIH,2039,0.0951161514541796
829,Bosnia and Herzegovina,BIH,2040,0.0951161514541796
830,Bosnia and Herzegovina,BIH,2041,0.0951161514541796
831,Bosnia and Herzegovina,BIH,2042,0.0951161514541796
832,Bosnia and Herzegovina,BIH,2043,0.0951161514541796
833,Bosnia and Herzegovina,BIH,2044,0.0951161514541796
834,Bosnia and Herzegovina,BIH,2045,0.0951161514541796
835,Bosnia and Herzegovina,BIH,2046,0.0951161514541796
836,Bosnia and Herzegovina,BIH,2047,0.0951161514541796
837,Bosnia and Herzegovina,BIH,2048,0.0951161514541796
838,Bosnia and Herzegovina,BIH,2049,0.0951161514541796
839,Bosnia and Herzegovina,BIH,2050,0.0951161514541796
849,Botswana,BWA,2020,0.22143398925043845
850,Botswana,BWA,2021,0.22143398925043845
851,Botswana,BWA,2022,0.22143398925043845
852,Botswana,BWA,2023,0.22143398925043845
853,Botswana,BWA,2024,0.22143398925043845
854,Botswana,BWA,2025,0.22143398925043845
855,Botswana,BWA,2026,0.22143398925043845
856,Botswana,BWA,2027,0.22143398925043845
857,Botswana,BWA,2028,0.22143398925043845
858,Botswana,BWA,2029,0.22143398925043845
859,Botswana,BWA,2030,0.22143398925043845
860,Botswana,BWA,2031,0.22143398925043845
861,Botswana,BWA,2032,0.22143398925043845
862,Botswana,BWA,2033,0.22143398925043845
863,Botswana,BWA,2034,0.22143398925043845
864,Botswana,BWA,2035,0.22143398925043845
865,Botswana,BWA,2036,0.22143398925043845
866,Botswana,BWA,2037,0.22143398925043845
867,Botswana,BWA,2038,0.22143398925043845
868,Botswana,BWA,2039,0.22143398925043845
869,Botswana,BWA,2040,0.22143398925043845
870,Botswana,BWA,2041,0.22143398925043845
871,Botswana,BWA,2042,0.22143398925043845
872,Botswana,BWA,2043,0.22143398925043845
873,Botswana,BWA,2044,0.22143398925043845
874,Botswana,BWA,2045,0.22143398925043845
875,Botswana,BWA,2046,0.22143398925043845
876,Botswana,BWA,2047,0.22143398925043845
877,Botswana,BWA,2048,0.22143398925043845
878,Botswana,BWA,2049,0.22143398925043845
879,Botswana,BWA,2050,0.22143398925043845
889,Brazil,BRA,2020,0.017438794086122124
890,Brazil,BRA,2021,0.017438794086122124
891,Brazil,BRA,2022,0.017438794086122124
892,Brazil,BRA,2023,0.017438794086122124
893,Brazil,BRA,2024,0.017438794086122124
894,Brazil,BRA,2025,0.017438794086122124
895,Brazil,BRA,2026,0.017438794086122124
896,Brazil,BRA,2027,0.017438794086122124
897,Brazil,BRA,2028,0.017438794086122124
898,Brazil,BRA,2029,0.017438794086122124
899,Brazil,BRA,2030,0.017438794086122124
900,Brazil,BRA,2031,0.017438794086122124
901,Brazil,BRA,2032,0.017438794086122124
902,Brazil,BRA,2033,0.017438794086122124
903,Brazil,BRA,2034,0.017438794086122124
904,Brazil,BRA,2035,0.017438794086122124
905,Brazil,BRA,2036,0.017438794086122124
906,Brazil,BRA,2037,0.017438794086122124
907,Brazil,BRA,2038,0.017438794086122124
908,Brazil,BRA,2039,0.017438794086122124
909,Brazil,BRA,2040,0.017438794086122124
910,Brazil,BRA,2041,0.017438794086122124
911,Brazil,BRA,2042,0.017438794086122124
912,Brazil,BRA,2043,0.017438794086122124
913,Brazil,BRA,2044,0.017438794086122124
914,Brazil,BRA,2045,0.017438794086122124
915,Brazil,BRA,2046,0.017438794086122124
916,Brazil,BRA,2047,0.017438794086122124
917,Brazil,BRA,2048,0.017438794086122124
918,Brazil,BRA,2049,0.017438794086122124
919,Brazil,BRA,2050,0.017438794086122124
929,Brunei Darussalam,BRN,2020,0.22143398925043845
930,Brunei Darussalam,BRN,2021,0.22143398925043845
931,Brunei Darussalam,BRN,2022,0.22143398925043845
932,Brunei Darussalam,BRN,2023,0.22143398925043845
933,Brunei Darussalam,BRN,2024,0.22143398925043845
934,Brunei Darussalam,BRN,2025,0.22143398925043845
935,Brunei Darussalam,BRN,2026,0.22143398925043845
936,Brunei Darussalam,BRN,2027,0.22143398925043845
937,Brunei Darussalam,BRN,2028,0.22143398925043845
938,Brunei Darussalam,BRN,2029,0.22143398925043845
939,Brunei Darussalam,BRN,2030,0.22143398925043845
940,Brunei Darussalam,BRN,2031,0.22143398925043845
941,Brunei Darussalam,BRN,2032,0.22143398925043845
942,Brunei Darussalam,BRN,2033,0.22143398925043845
943,Brunei Darussalam,BRN,2034,0.22143398925043845
944,Brunei Darussalam,BRN,2035,0.22143398925043845
945,Brunei Darussalam,BRN,2036,0.22143398925043845
946,Brunei Darussalam,BRN,2037,0.22143398925043845
947,Brunei Darussalam,BRN,2038,0.22143398925043845
948,Brunei Darussalam,BRN,2039,0.22143398925043845
949,Brunei Darussalam,BRN,2040,0.22143398925043845
950,Brunei Darussalam,BRN,2041,0.22143398925043845
951,Brunei Darussalam,BRN,2042,0.22143398925043845
952,Brunei Darussalam,BRN,2043,0.22143398925043845
953,Brunei Darussalam,BRN,2044,0.22143398925043845
954,Brunei Darussalam,BRN,2045,0.22143398925043845
955,Brunei Darussalam,BRN,2046,0.22143398925043845
956,Brunei Darussalam,BRN,2047,0.22143398925043845
957,Brunei Darussalam,BRN,2048,0.22143398925043845
958,Brunei Darussalam,BRN,2049,0.22143398925043845
959,Brunei Darussalam,BRN,2050,0.22143398925043845
969,Bulgaria,BGR,2020,0.1912995995631598
970,Bulgaria,BGR,2021,0.1912995995631598
971,Bulgaria,BGR,2022,0.1912995995631598
972,Bulgaria,BGR,2023,0.1912995995631598
973,Bulgaria,BGR,2024,0.1912995995631598
974,Bulgaria,BGR,2025,0.1912995995631598
975,Bulgaria,BGR,2026,0.1912995995631598
976,Bulgaria,BGR,2027,0.1912995995631598
977,Bulgaria,BGR,2028,0.1912995995631598
978,Bulgaria,BGR,2029,0.1912995995631598
979,Bulgaria,BGR,2030,0.1912995995631598
980,Bulgaria,BGR,2031,0.1912995995631598
981,Bulgaria,BGR,2032,0.1912995995631598
982,Bulgaria,BGR,2033,0.1912995995631598
983,Bulgaria,BGR,2034,0.1912995995631598
984,Bulgaria,BGR,2035,0.1912995995631598
985,Bulgaria,BGR,2036,0.1912995995631598
986,Bulgaria,BGR,2037,0.1912995995631598
987,Bulgaria,BGR,2038,0.1912995995631598
988,Bulgaria,BGR,2039,0.1912995995631598
989,Bulgaria,BGR,2040,0.1912995995631598
990,Bulgaria,BGR,2041,0.1912995995631598
991,Bulgaria,BGR,2042,0.1912995995631598
992,Bulgaria,BGR,2043,0.1912995995631598
993,Bulgaria,BGR,2044,0.1912995995631598
994,Bulgaria,BGR,2045,0.1912995995631598
995,Bulgaria,BGR,2046,0.1912995995631598
996,Bulgaria,BGR,2047,0.1912995995631598
997,Bulgaria,BGR,2048,0.1912995995631598
998,Bulgaria,BGR,2049,0.1912995995631598
999,Bulgaria,BGR,2050,0.1912995995631598
1009,Burkina Faso,BFA,2020,0.22143398925043845
1010,Burkina Faso,BFA,2021,0.22143398925043845
1011,Burkina Faso,BFA,2022,0.22143398925043845
1012,Burkina Faso,BFA,2023,0.22143398925043845
1013,Burkina Faso,BFA,2024,0.22143398925043845
1014,Burkina Faso,BFA,2025,0.22143398925043845
1015,Burkina Faso,BFA,2026,0.22143398925043845
1016,Burkina Faso,BFA,2027,0.22143398925043845
1017,Burkina Faso,BFA,2028,0.22143398925043845
1018,Burkina Faso,BFA,2029,0.22143398925043845
1019,Burkina Faso,BFA,2030,0.22143398925043845
1020,Burkina Faso,BFA,2031,0.22143398925043845
1021,Burkina Faso,BFA,2032,0.22143398925043845
1022,Burkina Faso,BFA,2033,0.22143398925043845
1023,Burkina Faso,BFA,2034,0.22143398925043845
1024,Burkina Faso,BFA,2035,0.22143398925043845
1025,Burkina Faso,BFA,2036,0.22143398925043845
1026,Burkina Faso,BFA,2037,0.22143398925043845
1027,Burkina Faso,BFA,2038,0.22143398925043845
1028,Burkina Faso,BFA,2039,0.22143398925043845
1029,Burkina Faso,BFA,2040,0.22143398925043845
1030,Burkina Faso,BFA,2041,0.22143398925043845
1031,Burkina Faso,BFA,2042,0.22143398925043845
1032,Burkina Faso,BFA,2043,0.22143398925043845
1033,Burkina Faso,BFA,2044,0.22143398925043845
1034,Burkina Faso,BFA,2045,0.22143398925043845
1035,Burkina Faso,BFA,2046,0.22143398925043845
1036,Burkina Faso,BFA,2047,0.22143398925043845
1037,Burkina Faso,BFA,2048,0.22143398925043845
1038,Burkina Faso,BFA,2049,0.22143398925043845
1039,Burkina Faso,BFA,2050,0.22143398925043845
1049,Burundi,BDI,2020,0.22143398925043845
1050,Burundi,BDI,2021,0.22143398925043845
1051,Burundi,BDI,2022,0.22143398925043845
1052,Burundi,BDI,2023,0.22143398925043845
1053,Burundi,BDI,2024,0.22143398925043845
1054,Burundi,BDI,2025,0.22143398925043845
1055,Burundi,BDI,2026,0.22143398925043845
1056,Burundi,BDI,2027,0.22143398925043845
1057,Burundi,BDI,2028,0.22143398925043845
1058,Burundi,BDI,2029,0.22143398925043845
1059,Burundi,BDI,2030,0.22143398925043845
1060,Burundi,BDI,2031,0.22143398925043845
1061,Burundi,BDI,2032,0.22143398925043845
1062,Burundi,BDI,2033,0.22143398925043845
1063,Burundi,BDI,2034,0.22143398925043845
1064,Burundi,BDI,2035,0.22143398925043845
1065,Burundi,BDI,2036,0.22143398925043845
1066,Burundi,BDI,2037,0.22143398925043845
1067,Burundi,BDI,2038,0.22143398925043845
1068,Burundi,BDI,2039,0.22143398925043845
1069,Burundi,BDI,2040,0.22143398925043845
1070,Burundi,BDI,2041,0.22143398925043845
1071,Burundi,BDI,2042,0.22143398925043845
1072,Burundi,BDI,2043,0.22143398925043845
1073,Burundi,BDI,2044,0.22143398925043845
1074,Burundi,BDI,2045,0.22143398925043845
1075,Burundi,BDI,2046,0.22143398925043845
1076,Burundi,BDI,2047,0.22143398925043845
1077,Burundi,BDI,2048,0.22143398925043845
1078,Burundi,BDI,2049,0.22143398925043845
1079,Burundi,BDI,2050,0.22143398925043845
1089,Cabo Verde,CPV,2020,0.22143398925043845
1090,Cabo Verde,CPV,2021,0.22143398925043845
1091,Cabo Verde,CPV,2022,0.22143398925043845
1092,Cabo Verde,CPV,2023,0.22143398925043845
1093,Cabo Verde,CPV,2024,0.22143398925043845
1094,Cabo Verde,CPV,2025,0.22143398925043845
1095,Cabo Verde,CPV,2026,0.22143398925043845
1096,Cabo Verde,CPV,2027,0.22143398925043845
1097,Cabo Verde,CPV,2028,0.22143398925043845
1098,Cabo Verde,CPV,2029,0.22143398925043845
1099,Cabo Verde,CPV,2030,0.22143398925043845
1100,Cabo Verde,CPV,2031,0.22143398925043845
1101,Cabo Verde,CPV,2032,0.22143398925043845
1102,Cabo Verde,CPV,2033,0.22143398925043845
1103,Cabo Verde,CPV,2034,0.22143398925043845
1104,Cabo Verde,CPV,2035,0.22143398925043845
1105,Cabo Verde,CPV,2036,0.22143398925043845
1106,Cabo Verde,CPV,2037,0.22143398925043845
1107,Cabo Verde,CPV,2038,0.22143398925043845
1108,Cabo Verde,CPV,2039,0.22143398925043845
1109,Cabo Verde,CPV,2040,0.22143398925043845
1110,Cabo Verde,CPV,2041,0.22143398925043845
1111,Cabo Verde,CPV,2042,0.22143398925043845
1112,Cabo Verde,CPV,2043,0.22143398925043845
1113,Cabo Verde,CPV,2044,0.22143398925043845
1114,Cabo Verde,CPV,2045,0.22143398925043845
1115,Cabo Verde,CPV,2046,0.22143398925043845
1116,Cabo Verde,CPV,2047,0.22143398925043845
1117,Cabo Verde,CPV,2048,0.22143398925043845
1118,Cabo Verde,CPV,2049,0.22143398925043845
1119,Cabo Verde,CPV,2050,0.22143398925043845
1129,Cambodia,KHM,2020,0.22143398925043845
1130,Cambodia,KHM,2021,0.22143398925043845
1131,Cambodia,KHM,2022,0.22143398925043845
1132,Cambodia,KHM,2023,0.22143398925043845
1133,Cambodia,KHM,2024,0.22143398925043845
1134,Cambodia,KHM,2025,0.22143398925043845
1135,Cambodia,KHM,2026,0.22143398925043845
1136,Cambodia,KHM,2027,0.22143398925043845
1137,Cambodia,KHM,2028,0.22143398925043845
1138,Cambodia,KHM,2029,0.22143398925043845
1139,Cambodia,KHM,2030,0.22143398925043845
1140,Cambodia,KHM,2031,0.22143398925043845
1141,Cambodia,KHM,2032,0.22143398925043845
1142,Cambodia,KHM,2033,0.22143398925043845
1143,Cambodia,KHM,2034,0.22143398925043845
1144,Cambodia,KHM,2035,0.22143398925043845
1145,Cambodia,KHM,2036,0.22143398925043845
1146,Cambodia,KHM,2037,0.22143398925043845
1147,Cambodia,KHM,2038,0.22143398925043845
1148,Cambodia,KHM,2039,0.22143398925043845
1149,Cambodia,KHM,2040,0.22143398925043845
1150,Cambodia,KHM,2041,0.22143398925043845
1151,Cambodia,KHM,2042,0.22143398925043845
1152,Cambodia,KHM,2043,0.22143398925043845
1153,Cambodia,KHM,2044,0.22143398925043845
1154,Cambodia,KHM,2045,0.22143398925043845
1155,Cambodia,KHM,2046,0.22143398925043845
1156,Cambodia,KHM,2047,0.22143398925043845
1157,Cambodia,KHM,2048,0.22143398925043845
1158,Cambodia,KHM,2049,0.22143398925043845
1159,Cambodia,KHM,2050,0.22143398925043845
1169,Cameroon,CMR,2020,0.22143398925043845
1170,Cameroon,CMR,2021,0.22143398925043845
1171,Cameroon,CMR,2022,0.22143398925043845
1172,Cameroon,CMR,2023,0.22143398925043845
1173,Cameroon,CMR,2024,0.22143398925043845
1174,Cameroon,CMR,2025,0.22143398925043845
1175,Cameroon,CMR,2026,0.22143398925043845
1176,Cameroon,CMR,2027,0.22143398925043845
1177,Cameroon,CMR,2028,0.22143398925043845
1178,Cameroon,CMR,2029,0.22143398925043845
1179,Cameroon,CMR,2030,0.22143398925043845
1180,Cameroon,CMR,2031,0.22143398925043845
1181,Cameroon,CMR,2032,0.22143398925043845
1182,Cameroon,CMR,2033,0.22143398925043845
1183,Cameroon,CMR,2034,0.22143398925043845
1184,Cameroon,CMR,2035,0.22143398925043845
1185,Cameroon,CMR,2036,0.22143398925043845
1186,Cameroon,CMR,2037,0.22143398925043845
1187,Cameroon,CMR,2038,0.22143398925043845
1188,Cameroon,CMR,2039,0.22143398925043845
1189,Cameroon,CMR,2040,0.22143398925043845
1190,Cameroon,CMR,2041,0.22143398925043845
1191,Cameroon,CMR,2042,0.22143398925043845
1192,Cameroon,CMR,2043,0.22143398925043845
1193,Cameroon,CMR,2044,0.22143398925043845
1194,Cameroon,CMR,2045,0.22143398925043845
1195,Cameroon,CMR,2046,0.22143398925043845
1196,Cameroon,CMR,2047,0.22143398925043845
1197,Cameroon,CMR,2048,0.22143398925043845
1198,Cameroon,CMR,2049,0.22143398925043845
1199,Cameroon,CMR,2050,0.22143398925043845
1209,Canada,CAN,2020,0.47996072627572706
1210,Canada,CAN,2021,0.47996072627572706
1211,Canada,CAN,2022,0.47996072627572706
1212,Canada,CAN,2023,0.47996072627572706
1213,Canada,CAN,2024,0.47996072627572706
1214,Canada,CAN,2025,0.47996072627572706
1215,Canada,CAN,2026,0.47996072627572706
1216,Canada,CAN,2027,0.47996072627572706
1217,Canada,CAN,2028,0.47996072627572706
1218,Canada,CAN,2029,0.47996072627572706
1219,Canada,CAN,2030,0.47996072627572706
1220,Canada,CAN,2031,0.47996072627572706
1221,Canada,CAN,2032,0.47996072627572706
1222,Canada,CAN,2033,0.47996072627572706
1223,Canada,CAN,2034,0.47996072627572706
1224,Canada,CAN,2035,0.47996072627572706
1225,Canada,CAN,2036,0.47996072627572706
1226,Canada,CAN,2037,0.47996072627572706
1227,Canada,CAN,2038,0.47996072627572706
1228,Canada,CAN,2039,0.47996072627572706
1229,Canada,CAN,2040,0.47996072627572706
1230,Canada,CAN,2041,0.47996072627572706
1231,Canada,CAN,2042,0.47996072627572706
1232,Canada,CAN,2043,0.47996072627572706
1233,Canada,CAN,2044,0.47996072627572706
1234,Canada,CAN,2045,0.47996072627572706
1235,Canada,CAN,2046,0.47996072627572706
1236,Canada,CAN,2047,0.47996072627572706
1237,Canada,CAN,2048,0.47996072627572706
1238,Canada,CAN,2049,0.47996072627572706
1239,Canada,CAN,2050,0.47996072627572706
1249,Central African Republic,CAF,2020,0.22143398925043845
1250,Central African Republic,CAF,2021,0.22143398925043845
1251,Central African Republic,CAF,2022,0.22143398925043845
1252,Central African Republic,CAF,2023,0.22143398925043845
1253,Central African Republic,CAF,2024,0.22143398925043845
1254,Central African Republic,CAF,2025,0.22143398925043845
1255,Central African Republic,CAF,2026,0.22143398925043845
1256,Central African Republic,CAF,2027,0.22143398925043845
1257,Central African Republic,CAF,2028,0.22143398925043845
1258,Central African Republic,CAF,2029,0.22143398925043845
1259,Central African Republic,CAF,2030,0.22143398925043845
1260,Central African Republic,CAF,2031,0.22143398925043845
1261,Central African Republic,CAF,2032,0.22143398925043845
1262,Central African Republic,CAF,2033,0.22143398925043845
1263,Central African Republic,CAF,2034,0.22143398925043845
1264,Central African Republic,CAF,2035,0.22143398925043845
1265,Central African Republic,CAF,2036,0.22143398925043845
1266,Central African Republic,CAF,2037,0.22143398925043845
1267,Central African Republic,CAF,2038,0.22143398925043845
1268,Central African Republic,CAF,2039,0.22143398925043845
1269,Central African Republic,CAF,2040,0.22143398925043845
1270,Central African Republic,CAF,2041,0.22143398925043845
1271,Central African Republic,CAF,2042,0.22143398925043845
1272,Central African Republic,CAF,2043,0.22143398925043845
1273,Central African Republic,CAF,2044,0.22143398925043845
1274,Central African Republic,CAF,2045,0.22143398925043845
1275,Central African Republic,CAF,2046,0.22143398925043845
1276,Central African Republic,CAF,2047,0.22143398925043845
1277,Central African Republic,CAF,2048,0.22143398925043845
1278,Central African Republic,CAF,2049,0.22143398925043845
1279,Central African Republic,CAF,2050,0.22143398925043845
1289,Chad,TCD,2020,0.22143398925043845
1290,Chad,TCD,2021,0.22143398925043845
1291,Chad,TCD,2022,0.22143398925043845
1292,Chad,TCD,2023,0.22143398925043845
1293,Chad,TCD,2024,0.22143398925043845
1294,Chad,TCD,2025,0.22143398925043845
1295,Chad,TCD,2026,0.22143398925043845
1296,Chad,TCD,2027,0.22143398925043845
1297,Chad,TCD,2028,0.22143398925043845
1298,Chad,TCD,2029,0.22143398925043845
1299,Chad,TCD,2030,0.22143398925043845
1300,Chad,TCD,2031,0.22143398925043845
1301,Chad,TCD,2032,0.22143398925043845
1302,Chad,TCD,2033,0.22143398925043845
1303,Chad,TCD,2034,0.22143398925043845
1304,Chad,TCD,2035,0.22143398925043845
1305,Chad,TCD,2036,0.22143398925043845
1306,Chad,TCD,2037,0.22143398925043845
1307,Chad,TCD,2038,0.22143398925043845
1308,Chad,TCD,2039,0.22143398925043845
1309,Chad,TCD,2040,0.22143398925043845
1310,Chad,TCD,2041,0.22143398925043845
1311,Chad,TCD,2042,0.22143398925043845
1312,Chad,TCD,2043,0.22143398925043845
1313,Chad,TCD,2044,0.22143398925043845
1314,Chad,TCD,2045,0.22143398925043845
1315,Chad,TCD,2046,0.22143398925043845
1316,Chad,TCD,2047,0.22143398925043845
1317,Chad,TCD,2048,0.22143398925043845
1318,Chad,TCD,2049,0.22143398925043845
1319,Chad,TCD,2050,0.22143398925043845
1329,Chile,CHL,2020,0.07555555555555556
1330,Chile,CHL,2021,0.07555555555555556
1331,Chile,CHL,2022,0.07555555555555556
1332,Chile,CHL,2023,0.07555555555555556
1333,Chile,CHL,2024,0.07555555555555556
1334,Chile,CHL,2025,0.07555555555555556
1335,Chile,CHL,2026,0.07555555555555556
1336,Chile,CHL,2027,0.07555555555555556
1337,Chile,CHL,2028,0.07555555555555556
1338,Chile,CHL,2029,0.07555555555555556
1339,Chile,CHL,2030,0.07555555555555556
1340,Chile,CHL,2031,0.07555555555555556
1341,Chile,CHL,2032,0.07555555555555556
1342,Chile,CHL,2033,0.07555555555555556
1343,Chile,CHL,2034,0.07555555555555556
1344,Chile,CHL,2035,0.07555555555555556
1345,Chile,CHL,2036,0.07555555555555556
1346,Chile,CHL,2037,0.07555555555555556
1347,Chile,CHL,2038,0.07555555555555556
1348,Chile,CHL,2039,0.07555555555555556
1349,Chile,CHL,2040,0.07555555555555556
1350,Chile,CHL,2041,0.07555555555555556
1351,Chile,CHL,2042,0.07555555555555556
1352,Chile,CHL,2043,0.07555555555555556
1353,Chile,CHL,2044,0.07555555555555556
1354,Chile,CHL,2045,0.07555555555555556
1355,Chile,CHL,2046,0.07555555555555556
1356,Chile,CHL,2047,0.07555555555555556
1357,Chile,CHL,2048,0.07555555555555556
1358,Chile,CHL,2049,0.07555555555555556
1359,Chile,CHL,2050,0.07555555555555556
1369,China,CHN,2020,0.4428679785008769
1370,China,CHN,2021,0.4428679785008769
1371,China,CHN,2022,0.4428679785008769
1372,China,CHN,2023,0.4428679785008769
1373,China,CHN,2024,0.4428679785008769
1374,China,CHN,2025,0.4428679785008769
1375,China,CHN,2026,0.4428679785008769
1376,China,CHN,2027,0.4428679785008769
1377,China,CHN,2028,0.4428679785008769
1378,China,CHN,2029,0.4428679785008769
1379,China,CHN,2030,0.4428679785008769
1380,China,CHN,2031,0.4428679785008769
1381,China,CHN,2032,0.4428679785008769
1382,China,CHN,2033,0.4428679785008769
1383,China,CHN,2034,0.4428679785008769
1384,China,CHN,2035,0.4428679785008769
1385,China,CHN,2036,0.4428679785008769
1386,China,CHN,2037,0.4428679785008769
1387,China,CHN,2038,0.4428679785008769
1388,China,CHN,2039,0.4428679785008769
