Year,iso_code3,cost_enfu_fuel_diesel_usd_per_m3
2040,TTO,1840.4389266888888
2041,TTO,1840.4389266888888
2042,TTO,1840.4389266888888
2043,TTO,1840.4389266888888
2044,TTO,1840.4389266888888
2045,TTO,1840.4389266888888
2046,TTO,1840.4389266888888
2047,TTO,1840.4389266888888
2048,TTO,1840.4389266888888
2049,TTO,1840.4389266888888
2050,TTO,1840.4389266888888
2021,TUN,1840.4389266888888
2022,TUN,1840.4389266888888
2023,TUN,1840.4389266888888
2024,TUN,1840.4389266888888
2025,TUN,1840.4389266888888
2026,TUN,1840.4389266888888
2027,TUN,1840.4389266888888
2028,TUN,1840.4389266888888
2029,TUN,1840.4389266888888
2030,TUN,1840.4389266888888
2031,TUN,1840.4389266888888
2032,TUN,1840.4389266888888
2033,TUN,1840.4389266888888
2034,TUN,1840.4389266888888
2035,TUN,1840.4389266888888
2036,TUN,1840.4389266888888
2037,TUN,1840.4389266888888
2038,TUN,1840.4389266888888
2039,TUN,1840.4389266888888
2040,TUN,1840.4389266888888
2041,TUN,1840.4389266888888
2042,TUN,1840.4389266888888
2043,TUN,1840.4389266888888
2044,TUN,1840.4389266888888
2045,TUN,1840.4389266888888
2046,TUN,1840.4389266888888
2047,TUN,1840.4389266888888
2048,TUN,1840.4389266888888
2049,TUN,1840.4389266888888
2050,TUN,1840.4389266888888
2021,TUR,3587.5
2022,TUR,3587.5
2023,TUR,3587.5
2024,TUR,3587.5
2025,TUR,3587.5
2026,TUR,3587.5
2027,TUR,3587.5
2028,TUR,3587.5
2029,TUR,3587.5
2030,TUR,3587.5
2031,TUR,3587.5
2032,TUR,3587.5
2033,TUR,3587.5
2034,TUR,3587.5
2035,TUR,3587.5
2036,TUR,3587.5
2037,TUR,3587.5
2038,TUR,3587.5
2039,TUR,3587.5
2040,TUR,3587.5
2041,TUR,3587.5
2042,TUR,3587.5
2043,TUR,3587.5
2044,TUR,3587.5
2045,TUR,3587.5
2046,TUR,3587.5
2047,TUR,3587.5
2048,TUR,3587.5
2049,TUR,3587.5
2050,TUR,3587.5
2021,TUV,1840.4389266888888
2022,TUV,1840.4389266888888
2023,TUV,1840.4389266888888
2024,TUV,1840.4389266888888
2025,TUV,1840.4389266888888
2026,TUV,1840.4389266888888
2027,TUV,1840.4389266888888
2028,TUV,1840.4389266888888
2029,TUV,1840.4389266888888
2030,TUV,1840.4389266888888
2031,TUV,1840.4389266888888
2032,TUV,1840.4389266888888
2033,TUV,1840.4389266888888
2034,TUV,1840.4389266888888
2035,TUV,1840.4389266888888
2036,TUV,1840.4389266888888
2037,TUV,1840.4389266888888
2038,TUV,1840.4389266888888
2039,TUV,1840.4389266888888
2040,TUV,1840.4389266888888
2041,TUV,1840.4389266888888
2042,TUV,1840.4389266888888
2043,TUV,1840.4389266888888
2044,TUV,1840.4389266888888
2045,TUV,1840.4389266888888
2046,TUV,1840.4389266888888
2047,TUV,1840.4389266888888
2048,TUV,1840.4389266888888
2049,TUV,1840.4389266888888
2050,TUV,1840.4389266888888
2021,TZA,3360.0
2022,TZA,3360.0
2023,TZA,3360.0
2024,TZA,3360.0
2025,TZA,3360.0
2026,TZA,3360.0
2027,TZA,3360.0
2028,TZA,3360.0
2029,TZA,3360.0
2030,TZA,3360.0
2031,TZA,3360.0
2032,TZA,3360.0
2033,TZA,3360.0
2034,TZA,3360.0
2035,TZA,3360.0
2036,TZA,3360.0
2037,TZA,3360.0
2038,TZA,3360.0
2039,TZA,3360.0
2040,TZA,3360.0
2041,TZA,3360.0
2042,TZA,3360.0
2043,TZA,3360.0
2044,TZA,3360.0
2045,TZA,3360.0
2046,TZA,3360.0
2047,TZA,3360.0
2048,TZA,3360.0
2049,TZA,3360.0
2050,TZA,3360.0
2021,UGA,1840.4389266888888
2022,UGA,1840.4389266888888
2023,UGA,1840.4389266888888
2024,UGA,1840.4389266888888
2025,UGA,1840.4389266888888
2026,UGA,1840.4389266888888
2027,UGA,1840.4389266888888
2028,UGA,1840.4389266888888
2029,UGA,1840.4389266888888
2030,UGA,1840.4389266888888
2031,UGA,1840.4389266888888
2032,UGA,1840.4389266888888
2033,UGA,1840.4389266888888
2034,UGA,1840.4389266888888
2035,UGA,1840.4389266888888
2036,UGA,1840.4389266888888
2037,UGA,1840.4389266888888
2038,UGA,1840.4389266888888
2039,UGA,1840.4389266888888
2040,UGA,1840.4389266888888
2041,UGA,1840.4389266888888
2042,UGA,1840.4389266888888
2043,UGA,1840.4389266888888
2044,UGA,1840.4389266888888
2045,UGA,1840.4389266888888
2046,UGA,1840.4389266888888
2047,UGA,1840.4389266888888
2048,UGA,1840.4389266888888
2049,UGA,1840.4389266888888
2050,UGA,1840.4389266888888
2021,UKR,2970.0
2022,UKR,2970.0
2023,UKR,2970.0
2024,UKR,2970.0
2025,UKR,2970.0
2026,UKR,2970.0
2027,UKR,2970.0
2028,UKR,2970.0
2029,UKR,2970.0
2030,UKR,2970.0
2031,UKR,2970.0
2032,UKR,2970.0
2033,UKR,2970.0
2034,UKR,2970.0
2035,UKR,2970.0
2036,UKR,2970.0
2037,UKR,2970.0
2038,UKR,2970.0
2039,UKR,2970.0
2040,UKR,2970.0
2041,UKR,2970.0
2042,UKR,2970.0
2043,UKR,2970.0
2044,UKR,2970.0
2045,UKR,2970.0
2046,UKR,2970.0
2047,UKR,2970.0
2048,UKR,2970.0
2049,UKR,2970.0
2050,UKR,2970.0
2021,URY,2027.142857
2022,URY,2027.142857
2023,URY,2027.142857
2024,URY,2027.142857
2025,URY,2027.142857
2026,URY,2027.142857
2027,URY,2027.142857
2028,URY,2027.142857
2029,URY,2027.142857
2030,URY,2027.142857
2031,URY,2027.142857
2032,URY,2027.142857
2033,URY,2027.142857
2034,URY,2027.142857
2035,URY,2027.142857
2036,URY,2027.142857
2037,URY,2027.142857
2038,URY,2027.142857
2039,URY,2027.142857
2040,URY,2027.142857
2041,URY,2027.142857
2042,URY,2027.142857
2043,URY,2027.142857
2044,URY,2027.142857
2045,URY,2027.142857
2046,URY,2027.142857
2047,URY,2027.142857
2048,URY,2027.142857
2049,URY,2027.142857
2050,URY,2027.142857
2021,USA,867.5
2022,USA,867.5
2023,USA,867.5
2024,USA,867.5
2025,USA,867.5
2026,USA,867.5
2027,USA,867.5
2028,USA,867.5
2029,USA,867.5
2030,USA,867.5
2031,USA,867.5
2032,USA,867.5
2033,USA,867.5
2034,USA,867.5
2035,USA,867.5
2036,USA,867.5
2037,USA,867.5
2038,USA,867.5
2039,USA,867.5
2040,USA,867.5
2041,USA,867.5
2042,USA,867.5
2043,USA,867.5
2044,USA,867.5
2045,USA,867.5
2046,USA,867.5
2047,USA,867.5
2048,USA,867.5
2049,USA,867.5
2050,USA,867.5
2021,UZB,2355.714286
2022,UZB,2355.714286
2023,UZB,2355.714286
2024,UZB,2355.714286
2025,UZB,2355.714286
2026,UZB,2355.714286
2027,UZB,2355.714286
2028,UZB,2355.714286
2029,UZB,2355.714286
2030,UZB,2355.714286
2031,UZB,2355.714286
2032,UZB,2355.714286
2033,UZB,2355.714286
2034,UZB,2355.714286
2035,UZB,2355.714286
2036,UZB,2355.714286
2037,UZB,2355.714286
2038,UZB,2355.714286
2039,UZB,2355.714286
2040,UZB,2355.714286
2041,UZB,2355.714286
2042,UZB,2355.714286
2043,UZB,2355.714286
2044,UZB,2355.714286
2045,UZB,2355.714286
2046,UZB,2355.714286
2047,UZB,2355.714286
2048,UZB,2355.714286
2049,UZB,2355.714286
2050,UZB,2355.714286
2021,VCT,1840.4389266888888
2022,VCT,1840.4389266888888
2023,VCT,1840.4389266888888
2024,VCT,1840.4389266888888
2025,VCT,1840.4389266888888
2026,VCT,1840.4389266888888
2027,VCT,1840.4389266888888
2028,VCT,1840.4389266888888
2029,VCT,1840.4389266888888
2030,VCT,1840.4389266888888
2031,VCT,1840.4389266888888
2032,VCT,1840.4389266888888
2033,VCT,1840.4389266888888
2034,VCT,1840.4389266888888
2035,VCT,1840.4389266888888
2036,VCT,1840.4389266888888
2037,VCT,1840.4389266888888
2038,VCT,1840.4389266888888
2039,VCT,1840.4389266888888
2040,VCT,1840.4389266888888
2041,VCT,1840.4389266888888
2042,VCT,1840.4389266888888
2043,VCT,1840.4389266888888
2044,VCT,1840.4389266888888
2045,VCT,1840.4389266888888
2046,VCT,1840.4389266888888
2047,VCT,1840.4389266888888
2048,VCT,1840.4389266888888
2049,VCT,1840.4389266888888
2050,VCT,1840.4389266888888
2021,VEN,16.0
2022,VEN,16.0
2023,VEN,16.0
2024,VEN,16.0
2025,VEN,16.0
2026,VEN,16.0
2027,VEN,16.0
2028,VEN,16.0
2029,VEN,16.0
2030,VEN,16.0
2031,VEN,16.0
2032,VEN,16.0
2033,VEN,16.0
2034,VEN,16.0
2035,VEN,16.0
2036,VEN,16.0
2037,VEN,16.0
2038,VEN,16.0
2039,VEN,16.0
2040,VEN,16.0
2041,VEN,16.0
2042,VEN,16.0
2043,VEN,16.0
2044,VEN,16.0
2045,VEN,16.0
2046,VEN,16.0
2047,VEN,16.0
2048,VEN,16.0
2049,VEN,16.0
2050,VEN,16.0
2021,VGB,1840.4389266888888
2022,VGB,1840.4389266888888
2023,VGB,1840.4389266888888
2024,VGB,1840.4389266888888
2025,VGB,1840.4389266888888
2026,VGB,1840.4389266888888
2027,VGB,1840.4389266888888
2028,VGB,1840.4389266888888
2029,VGB,1840.4389266888888
2030,VGB,1840.4389266888888
2031,VGB,1840.4389266888888
2032,VGB,1840.4389266888888
2033,VGB,1840.4389266888888
2034,VGB,1840.4389266888888
2035,VGB,1840.4389266888888
2036,VGB,1840.4389266888888
2037,VGB,1840.4389266888888
2038,VGB,1840.4389266888888
2039,VGB,1840.4389266888888
2040,VGB,1840.4389266888888
2041,VGB,1840.4389266888888
2042,VGB,1840.4389266888888
2043,VGB,1840.4389266888888
2044,VGB,1840.4389266888888
2045,VGB,1840.4389266888888
2046,VGB,1840.4389266888888
2047,VGB,1840.4389266888888
2048,VGB,1840.4389266888888
2049,VGB,1840.4389266888888
2050,VGB,1840.4389266888888
2021,VIR,1840.4389266888888
2022,VIR,1840.4389266888888
2023,VIR,1840.4389266888888
2024,VIR,1840.4389266888888
2025,VIR,1840.4389266888888
2026,VIR,1840.4389266888888
2027,VIR,1840.4389266888888
2028,VIR,1840.4389266888888
2029,VIR,1840.4389266888888
2030,VIR,1840.4389266888888
2031,VIR,1840.4389266888888
2032,VIR,1840.4389266888888
2033,VIR,1840.4389266888888
2034,VIR,1840.4389266888888
2035,VIR,1840.4389266888888
2036,VIR,1840.4389266888888
2037,VIR,1840.4389266888888
2038,VIR,1840.4389266888888
2039,VIR,1840.4389266888888
2040,VIR,1840.4389266888888
2041,VIR,1840.4389266888888
2042,VIR,1840.4389266888888
2043,VIR,1840.4389266888888
2044,VIR,1840.4389266888888
2045,VIR,1840.4389266888888
2046,VIR,1840.4389266888888
2047,VIR,1840.4389266888888
2048,VIR,1840.4389266888888
2049,VIR,1840.4389266888888
2050,VIR,1840.4389266888888
2021,VNM,2086.666667
2022,VNM,2086.666667
2023,VNM,2086.666667
2024,VNM,2086.666667
2025,VNM,2086.666667
2026,VNM,2086.666667
2027,VNM,2086.666667
2028,VNM,2086.666667
2029,VNM,2086.666667
2030,VNM,2086.666667
2031,VNM,2086.666667
2032,VNM,2086.666667
2033,VNM,2086.666667
2034,VNM,2086.666667
2035,VNM,2086.666667
2036,VNM,2086.666667
2037,VNM,2086.666667
2038,VNM,2086.666667
2039,VNM,2086.666667
2040,VNM,2086.666667
2041,VNM,2086.666667
2042,VNM,2086.666667
2043,VNM,2086.666667
2044,VNM,2086.666667
2045,VNM,2086.666667
2046,VNM,2086.666667
2047,VNM,2086.666667
2048,VNM,2086.666667
2049,VNM,2086.666667
2050,VNM,2086.666667
2021,VUT,1840.4389266888888
2022,VUT,1840.4389266888888
2023,VUT,1840.4389266888888
2024,VUT,1840.4389266888888
2025,VUT,1840.4389266888888
2026,VUT,1840.4389266888888
2027,VUT,1840.4389266888888
2028,VUT,1840.4389266888888
2029,VUT,1840.4389266888888
2030,VUT,1840.4389266888888
2031,VUT,1840.4389266888888
2032,VUT,1840.4389266888888
2033,VUT,1840.4389266888888
2034,VUT,1840.4389266888888
2035,VUT,1840.4389266888888
2036,VUT,1840.4389266888888
2037,VUT,1840.4389266888888
2038,VUT,1840.4389266888888
2039,VUT,1840.4389266888888
2040,VUT,1840.4389266888888
2041,VUT,1840.4389266888888
2042,VUT,1840.4389266888888
2043,VUT,1840.4389266888888
2044,VUT,1840.4389266888888
2045,VUT,1840.4389266888888
2046,VUT,1840.4389266888888
2047,VUT,1840.4389266888888
2048,VUT,1840.4389266888888
2049,VUT,1840.4389266888888
2050,VUT,1840.4389266888888
2021,WSM,1840.4389266888888
2022,WSM,1840.4389266888888
2023,WSM,1840.4389266888888
2024,WSM,1840.4389266888888
2025,WSM,1840.4389266888888
2026,WSM,1840.4389266888888
2027,WSM,1840.4389266888888
2028,WSM,1840.4389266888888
2029,WSM,1840.4389266888888
2030,WSM,1840.4389266888888
2031,WSM,1840.4389266888888
2032,WSM,1840.4389266888888
2033,WSM,1840.4389266888888
2034,WSM,1840.4389266888888
2035,WSM,1840.4389266888888
2036,WSM,1840.4389266888888
2037,WSM,1840.4389266888888
2038,WSM,1840.4389266888888
2039,WSM,1840.4389266888888
2040,WSM,1840.4389266888888
2041,WSM,1840.4389266888888
2042,WSM,1840.4389266888888
2043,WSM,1840.4389266888888
2044,WSM,1840.4389266888888
2045,WSM,1840.4389266888888
2046,WSM,1840.4389266888888
2047,WSM,1840.4389266888888
2048,WSM,1840.4389266888888
2049,WSM,1840.4389266888888
2050,WSM,1840.4389266888888
2021,XKX,1837.991497
2022,XKX,1837.991497
2023,XKX,1837.991497
2024,XKX,1837.991497
2025,XKX,1837.991497
2026,XKX,1837.991497
2027,XKX,1837.991497
2028,XKX,1837.991497
2029,XKX,1837.991497
2030,XKX,1837.991497
2031,XKX,1837.991497
2032,XKX,1837.991497
2033,XKX,1837.991497
2034,XKX,1837.991497
2035,XKX,1837.991497
2036,XKX,1837.991497
2037,XKX,1837.991497
2038,XKX,1837.991497
2039,XKX,1837.991497
2040,XKX,1837.991497
2041,XKX,1837.991497
2042,XKX,1837.991497
2043,XKX,1837.991497
2044,XKX,1837.991497
2045,XKX,1837.991497
2046,XKX,1837.991497
2047,XKX,1837.991497
2048,XKX,1837.991497
2049,XKX,1837.991497
2050,XKX,1837.991497
2021,YEM,1840.4389266888888
2022,YEM,1840.4389266888888
2023,YEM,1840.4389266888888
2024,YEM,1840.4389266888888
2025,YEM,1840.4389266888888
2026,YEM,1840.4389266888888
2027,YEM,1840.4389266888888
2028,YEM,1840.4389266888888
2029,YEM,1840.4389266888888
2030,YEM,1840.4389266888888
2031,YEM,1840.4389266888888
2032,YEM,1840.4389266888888
2033,YEM,1840.4389266888888
2034,YEM,1840.4389266888888
2035,YEM,1840.4389266888888
2036,YEM,1840.4389266888888
2037,YEM,1840.4389266888888
2038,YEM,1840.4389266888888
2039,YEM,1840.4389266888888
2040,YEM,1840.4389266888888
2041,YEM,1840.4389266888888
2042,YEM,1840.4389266888888
2043,YEM,1840.4389266888888
2044,YEM,1840.4389266888888
2045,YEM,1840.4389266888888
2046,YEM,1840.4389266888888
2047,YEM,1840.4389266888888
2048,YEM,1840.4389266888888
2049,YEM,1840.4389266888888
2050,YEM,1840.4389266888888
2021,ZAF,2040.0
2022,ZAF,2040.0
2023,ZAF,2040.0
2024,ZAF,2040.0
2025,ZAF,2040.0
2026,ZAF,2040.0
2027,ZAF,2040.0
2028,ZAF,2040.0
2029,ZAF,2040.0
2030,ZAF,2040.0
2031,ZAF,2040.0
2032,ZAF,2040.0
2033,ZAF,2040.0
2034,ZAF,2040.0
2035,ZAF,2040.0
2036,ZAF,2040.0
2037,ZAF,2040.0
2038,ZAF,2040.0
2039,ZAF,2040.0
2040,ZAF,2040.0
2041,ZAF,2040.0
2042,ZAF,2040.0
2043,ZAF,2040.0
2044,ZAF,2040.0
2045,ZAF,2040.0
2046,ZAF,2040.0
2047,ZAF,2040.0
2048,ZAF,2040.0
2049,ZAF,2040.0
2050,ZAF,2040.0
2021,ZMB,1840.4389266888888
2022,ZMB,1840.4389266888888
2023,ZMB,1840.4389266888888
2024,ZMB,1840.4389266888888
2025,ZMB,1840.4389266888888
2026,ZMB,1840.4389266888888
2027,ZMB,1840.4389266888888
2028,ZMB,1840.4389266888888
2029,ZMB,1840.4389266888888
2030,ZMB,1840.4389266888888
2031,ZMB,1840.4389266888888
2032,ZMB,1840.4389266888888
2033,ZMB,1840.4389266888888
2034,ZMB,1840.4389266888888
2035,ZMB,1840.4389266888888
2036,ZMB,1840.4389266888888
2037,ZMB,1840.4389266888888
2038,ZMB,1840.4389266888888
2039,ZMB,1840.4389266888888
2040,ZMB,1840.4389266888888
2041,ZMB,1840.4389266888888
2042,ZMB,1840.4389266888888
2043,ZMB,1840.4389266888888
2044,ZMB,1840.4389266888888
2045,ZMB,1840.4389266888888
2046,ZMB,1840.4389266888888
2047,ZMB,1840.4389266888888
2048,ZMB,1840.4389266888888
2049,ZMB,1840.4389266888888
2050,ZMB,1840.4389266888888
2021,ZWE,1840.4389266888888
2022,ZWE,1840.4389266888888
2023,ZWE,1840.4389266888888
2024,ZWE,1840.4389266888888
2025,ZWE,1840.4389266888888
2026,ZWE,1840.4389266888888
2027,ZWE,1840.4389266888888
2028,ZWE,1840.4389266888888
2029,ZWE,1840.4389266888888
2030,ZWE,1840.4389266888888
2031,ZWE,1840.4389266888888
2032,ZWE,1840.4389266888888
2033,ZWE,1840.4389266888888
2034,ZWE,1840.4389266888888
2035,ZWE,1840.4389266888888
2036,ZWE,1840.4389266888888
2037,ZWE,1840.4389266888888
2038,ZWE,1840.4389266888888
2039,ZWE,1840.4389266888888
2040,ZWE,1840.4389266888888
2041,ZWE,1840.4389266888888
2042,ZWE,1840.4389266888888
2043,ZWE,1840.4389266888888
2044,ZWE,1840.4389266888888
2045,ZWE,1840.4389266888888
2046,ZWE,1840.4389266888888
2047,ZWE,1840.4389266888888
2048,ZWE,1840.4389266888888
2049,ZWE,1840.4389266888888
2050,ZWE,1840.4389266888888
