,Nation,iso_code3,Year,cost_enfu_fuel_nuclear_usd_per_tonne
4452,Malta,MLT,2023,1663000
4453,Malta,MLT,2024,1663000
4454,Malta,MLT,2025,1663000
4455,Malta,MLT,2026,1663000
4456,Malta,MLT,2027,1663000
4457,Malta,MLT,2028,1663000
4458,Malta,MLT,2029,1663000
4459,Malta,MLT,2030,1663000
4460,Malta,MLT,2031,1663000
4461,Malta,MLT,2032,1663000
4462,Malta,MLT,2033,1663000
4463,Malta,MLT,2034,1663000
4464,Malta,MLT,2035,1663000
4465,Malta,MLT,2036,1663000
4466,Malta,MLT,2037,1663000
4467,Malta,MLT,2038,1663000
4468,Malta,MLT,2039,1663000
4469,Malta,MLT,2040,1663000
4470,Malta,MLT,2041,1663000
4471,Malta,MLT,2042,1663000
4472,Malta,MLT,2043,1663000
4473,Malta,MLT,2044,1663000
4474,Malta,MLT,2045,1663000
4475,Malta,MLT,2046,1663000
4476,Malta,MLT,2047,1663000
4477,Malta,MLT,2048,1663000
4478,Malta,MLT,2049,1663000
4479,Malta,MLT,2050,1663000
4480,Myanmar,MMR,2023,1663000
4481,Myanmar,MMR,2024,1663000
4482,Myanmar,MMR,2025,1663000
4483,Myanmar,MMR,2026,1663000
4484,Myanmar,MMR,2027,1663000
4485,Myanmar,MMR,2028,1663000
4486,Myanmar,MMR,2029,1663000
4487,Myanmar,MMR,2030,1663000
4488,Myanmar,MMR,2031,1663000
4489,Myanmar,MMR,2032,1663000
4490,Myanmar,MMR,2033,1663000
4491,Myanmar,MMR,2034,1663000
4492,Myanmar,MMR,2035,1663000
4493,Myanmar,MMR,2036,1663000
4494,Myanmar,MMR,2037,1663000
4495,Myanmar,MMR,2038,1663000
4496,Myanmar,MMR,2039,1663000
4497,Myanmar,MMR,2040,1663000
4498,Myanmar,MMR,2041,1663000
4499,Myanmar,MMR,2042,1663000
4500,Myanmar,MMR,2043,1663000
4501,Myanmar,MMR,2044,1663000
4502,Myanmar,MMR,2045,1663000
4503,Myanmar,MMR,2046,1663000
4504,Myanmar,MMR,2047,1663000
4505,Myanmar,MMR,2048,1663000
4506,Myanmar,MMR,2049,1663000
4507,Myanmar,MMR,2050,1663000
4508,Middle East & North Africa (excluding high income),MNA,2023,1663000
4509,Middle East & North Africa (excluding high income),MNA,2024,1663000
4510,Middle East & North Africa (excluding high income),MNA,2025,1663000
4511,Middle East & North Africa (excluding high income),MNA,2026,1663000
4512,Middle East & North Africa (excluding high income),MNA,2027,1663000
4513,Middle East & North Africa (excluding high income),MNA,2028,1663000
4514,Middle East & North Africa (excluding high income),MNA,2029,1663000
4515,Middle East & North Africa (excluding high income),MNA,2030,1663000
4516,Middle East & North Africa (excluding high income),MNA,2031,1663000
4517,Middle East & North Africa (excluding high income),MNA,2032,1663000
4518,Middle East & North Africa (excluding high income),MNA,2033,1663000
4519,Middle East & North Africa (excluding high income),MNA,2034,1663000
4520,Middle East & North Africa (excluding high income),MNA,2035,1663000
4521,Middle East & North Africa (excluding high income),MNA,2036,1663000
4522,Middle East & North Africa (excluding high income),MNA,2037,1663000
4523,Middle East & North Africa (excluding high income),MNA,2038,1663000
4524,Middle East & North Africa (excluding high income),MNA,2039,1663000
4525,Middle East & North Africa (excluding high income),MNA,2040,1663000
4526,Middle East & North Africa (excluding high income),MNA,2041,1663000
4527,Middle East & North Africa (excluding high income),MNA,2042,1663000
4528,Middle East & North Africa (excluding high income),MNA,2043,1663000
4529,Middle East & North Africa (excluding high income),MNA,2044,1663000
4530,Middle East & North Africa (excluding high income),MNA,2045,1663000
4531,Middle East & North Africa (excluding high income),MNA,2046,1663000
4532,Middle East & North Africa (excluding high income),MNA,2047,1663000
4533,Middle East & North Africa (excluding high income),MNA,2048,1663000
4534,Middle East & North Africa (excluding high income),MNA,2049,1663000
4535,Middle East & North Africa (excluding high income),MNA,2050,1663000
4536,Montenegro,MNE,2023,1663000
4537,Montenegro,MNE,2024,1663000
4538,Montenegro,MNE,2025,1663000
4539,Montenegro,MNE,2026,1663000
4540,Montenegro,MNE,2027,1663000
4541,Montenegro,MNE,2028,1663000
4542,Montenegro,MNE,2029,1663000
4543,Montenegro,MNE,2030,1663000
4544,Montenegro,MNE,2031,1663000
4545,Montenegro,MNE,2032,1663000
4546,Montenegro,MNE,2033,1663000
4547,Montenegro,MNE,2034,1663000
4548,Montenegro,MNE,2035,1663000
4549,Montenegro,MNE,2036,1663000
4550,Montenegro,MNE,2037,1663000
4551,Montenegro,MNE,2038,1663000
4552,Montenegro,MNE,2039,1663000
4553,Montenegro,MNE,2040,1663000
4554,Montenegro,MNE,2041,1663000
4555,Montenegro,MNE,2042,1663000
4556,Montenegro,MNE,2043,1663000
4557,Montenegro,MNE,2044,1663000
4558,Montenegro,MNE,2045,1663000
4559,Montenegro,MNE,2046,1663000
4560,Montenegro,MNE,2047,1663000
4561,Montenegro,MNE,2048,1663000
4562,Montenegro,MNE,2049,1663000
4563,Montenegro,MNE,2050,1663000
4564,Mongolia,MNG,2023,1663000
4565,Mongolia,MNG,2024,1663000
4566,Mongolia,MNG,2025,1663000
4567,Mongolia,MNG,2026,1663000
4568,Mongolia,MNG,2027,1663000
4569,Mongolia,MNG,2028,1663000
4570,Mongolia,MNG,2029,1663000
4571,Mongolia,MNG,2030,1663000
4572,Mongolia,MNG,2031,1663000
4573,Mongolia,MNG,2032,1663000
4574,Mongolia,MNG,2033,1663000
4575,Mongolia,MNG,2034,1663000
4576,Mongolia,MNG,2035,1663000
4577,Mongolia,MNG,2036,1663000
4578,Mongolia,MNG,2037,1663000
4579,Mongolia,MNG,2038,1663000
4580,Mongolia,MNG,2039,1663000
4581,Mongolia,MNG,2040,1663000
4582,Mongolia,MNG,2041,1663000
4583,Mongolia,MNG,2042,1663000
4584,Mongolia,MNG,2043,1663000
4585,Mongolia,MNG,2044,1663000
4586,Mongolia,MNG,2045,1663000
4587,Mongolia,MNG,2046,1663000
4588,Mongolia,MNG,2047,1663000
4589,Mongolia,MNG,2048,1663000
4590,Mongolia,MNG,2049,1663000
4591,Mongolia,MNG,2050,1663000
4592,Northern Mariana Islands,MNP,2023,1663000
4593,Northern Mariana Islands,MNP,2024,1663000
4594,Northern Mariana Islands,MNP,2025,1663000
4595,Northern Mariana Islands,MNP,2026,1663000
4596,Northern Mariana Islands,MNP,2027,1663000
4597,Northern Mariana Islands,MNP,2028,1663000
4598,Northern Mariana Islands,MNP,2029,1663000
4599,Northern Mariana Islands,MNP,2030,1663000
4600,Northern Mariana Islands,MNP,2031,1663000
4601,Northern Mariana Islands,MNP,2032,1663000
4602,Northern Mariana Islands,MNP,2033,1663000
4603,Northern Mariana Islands,MNP,2034,1663000
4604,Northern Mariana Islands,MNP,2035,1663000
4605,Northern Mariana Islands,MNP,2036,1663000
4606,Northern Mariana Islands,MNP,2037,1663000
4607,Northern Mariana Islands,MNP,2038,1663000
4608,Northern Mariana Islands,MNP,2039,1663000
4609,Northern Mariana Islands,MNP,2040,1663000
4610,Northern Mariana Islands,MNP,2041,1663000
4611,Northern Mariana Islands,MNP,2042,1663000
4612,Northern Mariana Islands,MNP,2043,1663000
4613,Northern Mariana Islands,MNP,2044,1663000
4614,Northern Mariana Islands,MNP,2045,1663000
4615,Northern Mariana Islands,MNP,2046,1663000
4616,Northern Mariana Islands,MNP,2047,1663000
4617,Northern Mariana Islands,MNP,2048,1663000
4618,Northern Mariana Islands,MNP,2049,1663000
4619,Northern Mariana Islands,MNP,2050,1663000
4620,Mozambique,MOZ,2023,1663000
4621,Mozambique,MOZ,2024,1663000
4622,Mozambique,MOZ,2025,1663000
4623,Mozambique,MOZ,2026,1663000
4624,Mozambique,MOZ,2027,1663000
4625,Mozambique,MOZ,2028,1663000
4626,Mozambique,MOZ,2029,1663000
4627,Mozambique,MOZ,2030,1663000
4628,Mozambique,MOZ,2031,1663000
4629,Mozambique,MOZ,2032,1663000
4630,Mozambique,MOZ,2033,1663000
4631,Mozambique,MOZ,2034,1663000
4632,Mozambique,MOZ,2035,1663000
4633,Mozambique,MOZ,2036,1663000
4634,Mozambique,MOZ,2037,1663000
4635,Mozambique,MOZ,2038,1663000
4636,Mozambique,MOZ,2039,1663000
4637,Mozambique,MOZ,2040,1663000
4638,Mozambique,MOZ,2041,1663000
4639,Mozambique,MOZ,2042,1663000
4640,Mozambique,MOZ,2043,1663000
4641,Mozambique,MOZ,2044,1663000
4642,Mozambique,MOZ,2045,1663000
4643,Mozambique,MOZ,2046,1663000
4644,Mozambique,MOZ,2047,1663000
4645,Mozambique,MOZ,2048,1663000
4646,Mozambique,MOZ,2049,1663000
4647,Mozambique,MOZ,2050,1663000
4648,Mauritania,MRT,2023,1663000
4649,Mauritania,MRT,2024,1663000
4650,Mauritania,MRT,2025,1663000
4651,Mauritania,MRT,2026,1663000
4652,Mauritania,MRT,2027,1663000
4653,Mauritania,MRT,2028,1663000
4654,Mauritania,MRT,2029,1663000
4655,Mauritania,MRT,2030,1663000
4656,Mauritania,MRT,2031,1663000
4657,Mauritania,MRT,2032,1663000
4658,Mauritania,MRT,2033,1663000
4659,Mauritania,MRT,2034,1663000
4660,Mauritania,MRT,2035,1663000
4661,Mauritania,MRT,2036,1663000
4662,Mauritania,MRT,2037,1663000
4663,Mauritania,MRT,2038,1663000
4664,Mauritania,MRT,2039,1663000
4665,Mauritania,MRT,2040,1663000
4666,Mauritania,MRT,2041,1663000
4667,Mauritania,MRT,2042,1663000
4668,Mauritania,MRT,2043,1663000
4669,Mauritania,MRT,2044,1663000
4670,Mauritania,MRT,2045,1663000
4671,Mauritania,MRT,2046,1663000
4672,Mauritania,MRT,2047,1663000
4673,Mauritania,MRT,2048,1663000
4674,Mauritania,MRT,2049,1663000
4675,Mauritania,MRT,2050,1663000
4676,Mauritius,MUS,2023,1663000
4677,Mauritius,MUS,2024,1663000
4678,Mauritius,MUS,2025,1663000
4679,Mauritius,MUS,2026,1663000
4680,Mauritius,MUS,2027,1663000
4681,Mauritius,MUS,2028,1663000
4682,Mauritius,MUS,2029,1663000
4683,Mauritius,MUS,2030,1663000
4684,Mauritius,MUS,2031,1663000
4685,Mauritius,MUS,2032,1663000
4686,Mauritius,MUS,2033,1663000
4687,Mauritius,MUS,2034,1663000
4688,Mauritius,MUS,2035,1663000
4689,Mauritius,MUS,2036,1663000
4690,Mauritius,MUS,2037,1663000
4691,Mauritius,MUS,2038,1663000
4692,Mauritius,MUS,2039,1663000
4693,Mauritius,MUS,2040,1663000
4694,Mauritius,MUS,2041,1663000
4695,Mauritius,MUS,2042,1663000
4696,Mauritius,MUS,2043,1663000
4697,Mauritius,MUS,2044,1663000
4698,Mauritius,MUS,2045,1663000
4699,Mauritius,MUS,2046,1663000
4700,Mauritius,MUS,2047,1663000
4701,Mauritius,MUS,2048,1663000
4702,Mauritius,MUS,2049,1663000
4703,Mauritius,MUS,2050,1663000
4704,Malawi,MWI,2023,1663000
4705,Malawi,MWI,2024,1663000
4706,Malawi,MWI,2025,1663000
4707,Malawi,MWI,2026,1663000
4708,Malawi,MWI,2027,1663000
4709,Malawi,MWI,2028,1663000
4710,Malawi,MWI,2029,1663000
4711,Malawi,MWI,2030,1663000
4712,Malawi,MWI,2031,1663000
4713,Malawi,MWI,2032,1663000
4714,Malawi,MWI,2033,1663000
4715,Malawi,MWI,2034,1663000
4716,Malawi,MWI,2035,1663000
4717,Malawi,MWI,2036,1663000
4718,Malawi,MWI,2037,1663000
4719,Malawi,MWI,2038,1663000
4720,Malawi,MWI,2039,1663000
4721,Malawi,MWI,2040,1663000
4722,Malawi,MWI,2041,1663000
4723,Malawi,MWI,2042,1663000
4724,Malawi,MWI,2043,1663000
4725,Malawi,MWI,2044,1663000
4726,Malawi,MWI,2045,1663000
4727,Malawi,MWI,2046,1663000
4728,Malawi,MWI,2047,1663000
4729,Malawi,MWI,2048,1663000
4730,Malawi,MWI,2049,1663000
4731,Malawi,MWI,2050,1663000
4732,Malaysia,MYS,2023,1663000
4733,Malaysia,MYS,2024,1663000
4734,Malaysia,MYS,2025,1663000
4735,Malaysia,MYS,2026,1663000
4736,Malaysia,MYS,2027,1663000
4737,Malaysia,MYS,2028,1663000
4738,Malaysia,MYS,2029,1663000
4739,Malaysia,MYS,2030,1663000
4740,Malaysia,MYS,2031,1663000
4741,Malaysia,MYS,2032,1663000
4742,Malaysia,MYS,2033,1663000
4743,Malaysia,MYS,2034,1663000
4744,Malaysia,MYS,2035,1663000
4745,Malaysia,MYS,2036,1663000
4746,Malaysia,MYS,2037,1663000
4747,Malaysia,MYS,2038,1663000
4748,Malaysia,MYS,2039,1663000
4749,Malaysia,MYS,2040,1663000
4750,Malaysia,MYS,2041,1663000
4751,Malaysia,MYS,2042,1663000
4752,Malaysia,MYS,2043,1663000
4753,Malaysia,MYS,2044,1663000
4754,Malaysia,MYS,2045,1663000
4755,Malaysia,MYS,2046,1663000
4756,Malaysia,MYS,2047,1663000
4757,Malaysia,MYS,2048,1663000
4758,Malaysia,MYS,2049,1663000
4759,Malaysia,MYS,2050,1663000
4760,North America,NAC,2023,1663000
4761,North America,NAC,2024,1663000
4762,North America,NAC,2025,1663000
4763,North America,NAC,2026,1663000
4764,North America,NAC,2027,1663000
4765,North America,NAC,2028,1663000
4766,North America,NAC,2029,1663000
4767,North America,NAC,2030,1663000
4768,North America,NAC,2031,1663000
4769,North America,NAC,2032,1663000
4770,North America,NAC,2033,1663000
4771,North America,NAC,2034,1663000
4772,North America,NAC,2035,1663000
4773,North America,NAC,2036,1663000
4774,North America,NAC,2037,1663000
4775,North America,NAC,2038,1663000
4776,North America,NAC,2039,1663000
4777,North America,NAC,2040,1663000
4778,North America,NAC,2041,1663000
4779,North America,NAC,2042,1663000
4780,North America,NAC,2043,1663000
4781,North America,NAC,2044,1663000
4782,North America,NAC,2045,1663000
4783,North America,NAC,2046,1663000
4784,North America,NAC,2047,1663000
4785,North America,NAC,2048,1663000
4786,North America,NAC,2049,1663000
4787,North America,NAC,2050,1663000
4788,Namibia,NAM,2023,1663000
4789,Namibia,NAM,2024,1663000
4790,Namibia,NAM,2025,1663000
4791,Namibia,NAM,2026,1663000
4792,Namibia,NAM,2027,1663000
4793,Namibia,NAM,2028,1663000
4794,Namibia,NAM,2029,1663000
4795,Namibia,NAM,2030,1663000
4796,Namibia,NAM,2031,1663000
4797,Namibia,NAM,2032,1663000
4798,Namibia,NAM,2033,1663000
4799,Namibia,NAM,2034,1663000
4800,Namibia,NAM,2035,1663000
4801,Namibia,NAM,2036,1663000
4802,Namibia,NAM,2037,1663000
4803,Namibia,NAM,2038,1663000
4804,Namibia,NAM,2039,1663000
4805,Namibia,NAM,2040,1663000
4806,Namibia,NAM,2041,1663000
4807,Namibia,NAM,2042,1663000
4808,Namibia,NAM,2043,1663000
4809,Namibia,NAM,2044,1663000
4810,Namibia,NAM,2045,1663000
4811,Namibia,NAM,2046,1663000
4812,Namibia,NAM,2047,1663000
4813,Namibia,NAM,2048,1663000
4814,Namibia,NAM,2049,1663000
4815,Namibia,NAM,2050,1663000
4816,New Caledonia,NCL,2023,1663000
4817,New Caledonia,NCL,2024,1663000
4818,New Caledonia,NCL,2025,1663000
4819,New Caledonia,NCL,2026,1663000
4820,New Caledonia,NCL,2027,1663000
4821,New Caledonia,NCL,2028,1663000
4822,New Caledonia,NCL,2029,1663000
4823,New Caledonia,NCL,2030,1663000
4824,New Caledonia,NCL,2031,1663000
4825,New Caledonia,NCL,2032,1663000
4826,New Caledonia,NCL,2033,1663000
4827,New Caledonia,NCL,2034,1663000
4828,New Caledonia,NCL,2035,1663000
4829,New Caledonia,NCL,2036,1663000
4830,New Caledonia,NCL,2037,1663000
4831,New Caledonia,NCL,2038,1663000
4832,New Caledonia,NCL,2039,1663000
4833,New Caledonia,NCL,2040,1663000
4834,New Caledonia,NCL,2041,1663000
4835,New Caledonia,NCL,2042,1663000
4836,New Caledonia,NCL,2043,1663000
4837,New Caledonia,NCL,2044,1663000
4838,New Caledonia,NCL,2045,1663000
4839,New Caledonia,NCL,2046,1663000
4840,New Caledonia,NCL,2047,1663000
4841,New Caledonia,NCL,2048,1663000
4842,New Caledonia,NCL,2049,1663000
4843,New Caledonia,NCL,2050,1663000
4844,Niger,NER,2023,1663000
4845,Niger,NER,2024,1663000
4846,Niger,NER,2025,1663000
4847,Niger,NER,2026,1663000
4848,Niger,NER,2027,1663000
4849,Niger,NER,2028,1663000
4850,Niger,NER,2029,1663000
4851,Niger,NER,2030,1663000
4852,Niger,NER,2031,1663000
4853,Niger,NER,2032,1663000
4854,Niger,NER,2033,1663000
4855,Niger,NER,2034,1663000
4856,Niger,NER,2035,1663000
4857,Niger,NER,2036,1663000
4858,Niger,NER,2037,1663000
4859,Niger,NER,2038,1663000
4860,Niger,NER,2039,1663000
4861,Niger,NER,2040,1663000
4862,Niger,NER,2041,1663000
4863,Niger,NER,2042,1663000
4864,Niger,NER,2043,1663000
4865,Niger,NER,2044,1663000
4866,Niger,NER,2045,1663000
4867,Niger,NER,2046,1663000
4868,Niger,NER,2047,1663000
4869,Niger,NER,2048,1663000
4870,Niger,NER,2049,1663000
4871,Niger,NER,2050,1663000
4872,Nigeria,NGA,2023,1663000
4873,Nigeria,NGA,2024,1663000
4874,Nigeria,NGA,2025,1663000
4875,Nigeria,NGA,2026,1663000
4876,Nigeria,NGA,2027,1663000
4877,Nigeria,NGA,2028,1663000
4878,Nigeria,NGA,2029,1663000
4879,Nigeria,NGA,2030,1663000
4880,Nigeria,NGA,2031,1663000
4881,Nigeria,NGA,2032,1663000
4882,Nigeria,NGA,2033,1663000
4883,Nigeria,NGA,2034,1663000
4884,Nigeria,NGA,2035,1663000
4885,Nigeria,NGA,2036,1663000
4886,Nigeria,NGA,2037,1663000
4887,Nigeria,NGA,2038,1663000
4888,Nigeria,NGA,2039,1663000
4889,Nigeria,NGA,2040,1663000
4890,Nigeria,NGA,2041,1663000
4891,Nigeria,NGA,2042,1663000
4892,Nigeria,NGA,2043,1663000
4893,Nigeria,NGA,2044,1663000
4894,Nigeria,NGA,2045,1663000
4895,Nigeria,NGA,2046,1663000
4896,Nigeria,NGA,2047,1663000
4897,Nigeria,NGA,2048,1663000
4898,Nigeria,NGA,2049,1663000
4899,Nigeria,NGA,2050,1663000
4900,Nicaragua,NIC,2023,1663000
4901,Nicaragua,NIC,2024,1663000
4902,Nicaragua,NIC,2025,1663000
4903,Nicaragua,NIC,2026,1663000
4904,Nicaragua,NIC,2027,1663000
4905,Nicaragua,NIC,2028,1663000
4906,Nicaragua,NIC,2029,1663000
4907,Nicaragua,NIC,2030,1663000
4908,Nicaragua,NIC,2031,1663000
4909,Nicaragua,NIC,2032,1663000
4910,Nicaragua,NIC,2033,1663000
4911,Nicaragua,NIC,2034,1663000
4912,Nicaragua,NIC,2035,1663000
4913,Nicaragua,NIC,2036,1663000
4914,Nicaragua,NIC,2037,1663000
4915,Nicaragua,NIC,2038,1663000
4916,Nicaragua,NIC,2039,1663000
4917,Nicaragua,NIC,2040,1663000
4918,Nicaragua,NIC,2041,1663000
4919,Nicaragua,NIC,2042,1663000
4920,Nicaragua,NIC,2043,1663000
4921,Nicaragua,NIC,2044,1663000
4922,Nicaragua,NIC,2045,1663000
4923,Nicaragua,NIC,2046,1663000
4924,Nicaragua,NIC,2047,1663000
4925,Nicaragua,NIC,2048,1663000
4926,Nicaragua,NIC,2049,1663000
4927,Nicaragua,NIC,2050,1663000
4928,Netherlands,NLD,2023,1663000
4929,Netherlands,NLD,2024,1663000
4930,Netherlands,NLD,2025,1663000
4931,Netherlands,NLD,2026,1663000
4932,Netherlands,NLD,2027,1663000
4933,Netherlands,NLD,2028,1663000
4934,Netherlands,NLD,2029,1663000
4935,Netherlands,NLD,2030,1663000
4936,Netherlands,NLD,2031,1663000
4937,Netherlands,NLD,2032,1663000
4938,Netherlands,NLD,2033,1663000
4939,Netherlands,NLD,2034,1663000
4940,Netherlands,NLD,2035,1663000
4941,Netherlands,NLD,2036,1663000
4942,Netherlands,NLD,2037,1663000
4943,Netherlands,NLD,2038,1663000
4944,Netherlands,NLD,2039,1663000
4945,Netherlands,NLD,2040,1663000
4946,Netherlands,NLD,2041,1663000
4947,Netherlands,NLD,2042,1663000
4948,Netherlands,NLD,2043,1663000
4949,Netherlands,NLD,2044,1663000
4950,Netherlands,NLD,2045,1663000
4951,Netherlands,NLD,2046,1663000
4952,Netherlands,NLD,2047,1663000
4953,Netherlands,NLD,2048,1663000
4954,Netherlands,NLD,2049,1663000
4955,Netherlands,NLD,2050,1663000
4956,Norway,NOR,2023,1663000
4957,Norway,NOR,2024,1663000
4958,Norway,NOR,2025,1663000
4959,Norway,NOR,2026,1663000
4960,Norway,NOR,2027,1663000
4961,Norway,NOR,2028,1663000
4962,Norway,NOR,2029,1663000
4963,Norway,NOR,2030,1663000
4964,Norway,NOR,2031,1663000
4965,Norway,NOR,2032,1663000
4966,Norway,NOR,2033,1663000
4967,Norway,NOR,2034,1663000
4968,Norway,NOR,2035,1663000
4969,Norway,NOR,2036,1663000
4970,Norway,NOR,2037,1663000
4971,Norway,NOR,2038,1663000
4972,Norway,NOR,2039,1663000
4973,Norway,NOR,2040,1663000
4974,Norway,NOR,2041,1663000
4975,Norway,NOR,2042,1663000
4976,Norway,NOR,2043,1663000
4977,Norway,NOR,2044,1663000
4978,Norway,NOR,2045,1663000
4979,Norway,NOR,2046,1663000
4980,Norway,NOR,2047,1663000
4981,Norway,NOR,2048,1663000
4982,Norway,NOR,2049,1663000
4983,Norway,NOR,2050,1663000
4984,Nepal,NPL,2023,1663000
4985,Nepal,NPL,2024,1663000
4986,Nepal,NPL,2025,1663000
4987,Nepal,NPL,2026,1663000
4988,Nepal,NPL,2027,1663000
4989,Nepal,NPL,2028,1663000
4990,Nepal,NPL,2029,1663000
4991,Nepal,NPL,2030,1663000
4992,Nepal,NPL,2031,1663000
4993,Nepal,NPL,2032,1663000
4994,Nepal,NPL,2033,1663000
4995,Nepal,NPL,2034,1663000
4996,Nepal,NPL,2035,1663000
4997,Nepal,NPL,2036,1663000
4998,Nepal,NPL,2037,1663000
4999,Nepal,NPL,2038,1663000
5000,Nepal,NPL,2039,1663000
5001,Nepal,NPL,2040,1663000
5002,Nepal,NPL,2041,1663000
5003,Nepal,NPL,2042,1663000
5004,Nepal,NPL,2043,1663000
5005,Nepal,NPL,2044,1663000
5006,Nepal,NPL,2045,1663000
5007,Nepal,NPL,2046,1663000
5008,Nepal,NPL,2047,1663000
5009,Nepal,NPL,2048,1663000
5010,Nepal,NPL,2049,1663000
5011,Nepal,NPL,2050,1663000
5012,Nauru,NRU,2023,1663000
5013,Nauru,NRU,2024,1663000
5014,Nauru,NRU,2025,1663000
5015,Nauru,NRU,2026,1663000
5016,Nauru,NRU,2027,1663000
5017,Nauru,NRU,2028,1663000
5018,Nauru,NRU,2029,1663000
5019,Nauru,NRU,2030,1663000
5020,Nauru,NRU,2031,1663000
5021,Nauru,NRU,2032,1663000
5022,Nauru,NRU,2033,1663000
5023,Nauru,NRU,2034,1663000
5024,Nauru,NRU,2035,1663000
5025,Nauru,NRU,2036,1663000
5026,Nauru,NRU,2037,1663000
5027,Nauru,NRU,2038,1663000
5028,Nauru,NRU,2039,1663000
5029,Nauru,NRU,2040,1663000
5030,Nauru,NRU,2041,1663000
5031,Nauru,NRU,2042,1663000
5032,Nauru,NRU,2043,1663000
5033,Nauru,NRU,2044,1663000
5034,Nauru,NRU,2045,1663000
5035,Nauru,NRU,2046,1663000
5036,Nauru,NRU,2047,1663000
5037,Nauru,NRU,2048,1663000
5038,Nauru,NRU,2049,1663000
5039,Nauru,NRU,2050,1663000
5040,New Zealand,NZL,2023,1663000
5041,New Zealand,NZL,2024,1663000
5042,New Zealand,NZL,2025,1663000
5043,New Zealand,NZL,2026,1663000
5044,New Zealand,NZL,2027,1663000
5045,New Zealand,NZL,2028,1663000
5046,New Zealand,NZL,2029,1663000
5047,New Zealand,NZL,2030,1663000
5048,New Zealand,NZL,2031,1663000
5049,New Zealand,NZL,2032,1663000
5050,New Zealand,NZL,2033,1663000
5051,New Zealand,NZL,2034,1663000
5052,New Zealand,NZL,2035,1663000
5053,New Zealand,NZL,2036,1663000
5054,New Zealand,NZL,2037,1663000
