,Nation,iso_code3,Year,nemomod_entc_variable_cost_st_compressed_air_usd_per_mwh
4453,Lithuania,LTU,2040,0.5125
4454,Lithuania,LTU,2041,0.5125
4455,Lithuania,LTU,2042,0.5125
4456,Lithuania,LTU,2043,0.5125
4457,Lithuania,LTU,2044,0.5125
4458,Lithuania,LTU,2045,0.5125
4459,Lithuania,LTU,2046,0.5125
4460,Lithuania,LTU,2047,0.5125
4461,Lithuania,LTU,2048,0.5125
4462,Lithuania,LTU,2049,0.5125
4463,Lithuania,LTU,2050,0.5125
4464,Luxembourg,LUX,2020,0.5125
4465,Luxembourg,LUX,2021,0.5125
4466,Luxembourg,LUX,2022,0.5125
4467,Luxembourg,LUX,2023,0.5125
4468,Luxembourg,LUX,2024,0.5125
4469,Luxembourg,LUX,2025,0.5125
4470,Luxembourg,LUX,2026,0.5125
4471,Luxembourg,LUX,2027,0.5125
4472,Luxembourg,LUX,2028,0.5125
4473,Luxembourg,LUX,2029,0.5125
4474,Luxembourg,LUX,2030,0.5125
4475,Luxembourg,LUX,2031,0.5125
4476,Luxembourg,LUX,2032,0.5125
4477,Luxembourg,LUX,2033,0.5125
4478,Luxembourg,LUX,2034,0.5125
4479,Luxembourg,LUX,2035,0.5125
4480,Luxembourg,LUX,2036,0.5125
4481,Luxembourg,LUX,2037,0.5125
4482,Luxembourg,LUX,2038,0.5125
4483,Luxembourg,LUX,2039,0.5125
4484,Luxembourg,LUX,2040,0.5125
4485,Luxembourg,LUX,2041,0.5125
4486,Luxembourg,LUX,2042,0.5125
4487,Luxembourg,LUX,2043,0.5125
4488,Luxembourg,LUX,2044,0.5125
4489,Luxembourg,LUX,2045,0.5125
4490,Luxembourg,LUX,2046,0.5125
4491,Luxembourg,LUX,2047,0.5125
4492,Luxembourg,LUX,2048,0.5125
4493,Luxembourg,LUX,2049,0.5125
4494,Luxembourg,LUX,2050,0.5125
4495,Latvia,LVA,2020,0.5125
4496,Latvia,LVA,2021,0.5125
4497,Latvia,LVA,2022,0.5125
4498,Latvia,LVA,2023,0.5125
4499,Latvia,LVA,2024,0.5125
4500,Latvia,LVA,2025,0.5125
4501,Latvia,LVA,2026,0.5125
4502,Latvia,LVA,2027,0.5125
4503,Latvia,LVA,2028,0.5125
4504,Latvia,LVA,2029,0.5125
4505,Latvia,LVA,2030,0.5125
4506,Latvia,LVA,2031,0.5125
4507,Latvia,LVA,2032,0.5125
4508,Latvia,LVA,2033,0.5125
4509,Latvia,LVA,2034,0.5125
4510,Latvia,LVA,2035,0.5125
4511,Latvia,LVA,2036,0.5125
4512,Latvia,LVA,2037,0.5125
4513,Latvia,LVA,2038,0.5125
4514,Latvia,LVA,2039,0.5125
4515,Latvia,LVA,2040,0.5125
4516,Latvia,LVA,2041,0.5125
4517,Latvia,LVA,2042,0.5125
4518,Latvia,LVA,2043,0.5125
4519,Latvia,LVA,2044,0.5125
4520,Latvia,LVA,2045,0.5125
4521,Latvia,LVA,2046,0.5125
4522,Latvia,LVA,2047,0.5125
4523,Latvia,LVA,2048,0.5125
4524,Latvia,LVA,2049,0.5125
4525,Latvia,LVA,2050,0.5125
4526,"Macao SAR, China",MAC,2020,0.5125
4527,"Macao SAR, China",MAC,2021,0.5125
4528,"Macao SAR, China",MAC,2022,0.5125
4529,"Macao SAR, China",MAC,2023,0.5125
4530,"Macao SAR, China",MAC,2024,0.5125
4531,"Macao SAR, China",MAC,2025,0.5125
4532,"Macao SAR, China",MAC,2026,0.5125
4533,"Macao SAR, China",MAC,2027,0.5125
4534,"Macao SAR, China",MAC,2028,0.5125
4535,"Macao SAR, China",MAC,2029,0.5125
4536,"Macao SAR, China",MAC,2030,0.5125
4537,"Macao SAR, China",MAC,2031,0.5125
4538,"Macao SAR, China",MAC,2032,0.5125
4539,"Macao SAR, China",MAC,2033,0.5125
4540,"Macao SAR, China",MAC,2034,0.5125
4541,"Macao SAR, China",MAC,2035,0.5125
4542,"Macao SAR, China",MAC,2036,0.5125
4543,"Macao SAR, China",MAC,2037,0.5125
4544,"Macao SAR, China",MAC,2038,0.5125
4545,"Macao SAR, China",MAC,2039,0.5125
4546,"Macao SAR, China",MAC,2040,0.5125
4547,"Macao SAR, China",MAC,2041,0.5125
4548,"Macao SAR, China",MAC,2042,0.5125
4549,"Macao SAR, China",MAC,2043,0.5125
4550,"Macao SAR, China",MAC,2044,0.5125
4551,"Macao SAR, China",MAC,2045,0.5125
4552,"Macao SAR, China",MAC,2046,0.5125
4553,"Macao SAR, China",MAC,2047,0.5125
4554,"Macao SAR, China",MAC,2048,0.5125
4555,"Macao SAR, China",MAC,2049,0.5125
4556,"Macao SAR, China",MAC,2050,0.5125
4557,St. Martin (French part),MAF,2020,0.5125
4558,St. Martin (French part),MAF,2021,0.5125
4559,St. Martin (French part),MAF,2022,0.5125
4560,St. Martin (French part),MAF,2023,0.5125
4561,St. Martin (French part),MAF,2024,0.5125
4562,St. Martin (French part),MAF,2025,0.5125
4563,St. Martin (French part),MAF,2026,0.5125
4564,St. Martin (French part),MAF,2027,0.5125
4565,St. Martin (French part),MAF,2028,0.5125
4566,St. Martin (French part),MAF,2029,0.5125
4567,St. Martin (French part),MAF,2030,0.5125
4568,St. Martin (French part),MAF,2031,0.5125
4569,St. Martin (French part),MAF,2032,0.5125
4570,St. Martin (French part),MAF,2033,0.5125
4571,St. Martin (French part),MAF,2034,0.5125
4572,St. Martin (French part),MAF,2035,0.5125
4573,St. Martin (French part),MAF,2036,0.5125
4574,St. Martin (French part),MAF,2037,0.5125
4575,St. Martin (French part),MAF,2038,0.5125
4576,St. Martin (French part),MAF,2039,0.5125
4577,St. Martin (French part),MAF,2040,0.5125
4578,St. Martin (French part),MAF,2041,0.5125
4579,St. Martin (French part),MAF,2042,0.5125
4580,St. Martin (French part),MAF,2043,0.5125
4581,St. Martin (French part),MAF,2044,0.5125
4582,St. Martin (French part),MAF,2045,0.5125
4583,St. Martin (French part),MAF,2046,0.5125
4584,St. Martin (French part),MAF,2047,0.5125
4585,St. Martin (French part),MAF,2048,0.5125
4586,St. Martin (French part),MAF,2049,0.5125
4587,St. Martin (French part),MAF,2050,0.5125
4588,Morocco,MAR,2020,0.5125
4589,Morocco,MAR,2021,0.5125
4590,Morocco,MAR,2022,0.5125
4591,Morocco,MAR,2023,0.5125
4592,Morocco,MAR,2024,0.5125
4593,Morocco,MAR,2025,0.5125
4594,Morocco,MAR,2026,0.5125
4595,Morocco,MAR,2027,0.5125
4596,Morocco,MAR,2028,0.5125
4597,Morocco,MAR,2029,0.5125
4598,Morocco,MAR,2030,0.5125
4599,Morocco,MAR,2031,0.5125
4600,Morocco,MAR,2032,0.5125
4601,Morocco,MAR,2033,0.5125
4602,Morocco,MAR,2034,0.5125
4603,Morocco,MAR,2035,0.5125
4604,Morocco,MAR,2036,0.5125
4605,Morocco,MAR,2037,0.5125
4606,Morocco,MAR,2038,0.5125
4607,Morocco,MAR,2039,0.5125
4608,Morocco,MAR,2040,0.5125
4609,Morocco,MAR,2041,0.5125
4610,Morocco,MAR,2042,0.5125
4611,Morocco,MAR,2043,0.5125
4612,Morocco,MAR,2044,0.5125
4613,Morocco,MAR,2045,0.5125
4614,Morocco,MAR,2046,0.5125
4615,Morocco,MAR,2047,0.5125
4616,Morocco,MAR,2048,0.5125
4617,Morocco,MAR,2049,0.5125
4618,Morocco,MAR,2050,0.5125
4619,Monaco,MCO,2020,0.5125
4620,Monaco,MCO,2021,0.5125
4621,Monaco,MCO,2022,0.5125
4622,Monaco,MCO,2023,0.5125
4623,Monaco,MCO,2024,0.5125
4624,Monaco,MCO,2025,0.5125
4625,Monaco,MCO,2026,0.5125
4626,Monaco,MCO,2027,0.5125
4627,Monaco,MCO,2028,0.5125
4628,Monaco,MCO,2029,0.5125
4629,Monaco,MCO,2030,0.5125
4630,Monaco,MCO,2031,0.5125
4631,Monaco,MCO,2032,0.5125
4632,Monaco,MCO,2033,0.5125
4633,Monaco,MCO,2034,0.5125
4634,Monaco,MCO,2035,0.5125
4635,Monaco,MCO,2036,0.5125
4636,Monaco,MCO,2037,0.5125
4637,Monaco,MCO,2038,0.5125
4638,Monaco,MCO,2039,0.5125
4639,Monaco,MCO,2040,0.5125
4640,Monaco,MCO,2041,0.5125
4641,Monaco,MCO,2042,0.5125
4642,Monaco,MCO,2043,0.5125
4643,Monaco,MCO,2044,0.5125
4644,Monaco,MCO,2045,0.5125
4645,Monaco,MCO,2046,0.5125
4646,Monaco,MCO,2047,0.5125
4647,Monaco,MCO,2048,0.5125
4648,Monaco,MCO,2049,0.5125
4649,Monaco,MCO,2050,0.5125
4650,Moldova,MDA,2020,0.5125
4651,Moldova,MDA,2021,0.5125
4652,Moldova,MDA,2022,0.5125
4653,Moldova,MDA,2023,0.5125
4654,Moldova,MDA,2024,0.5125
4655,Moldova,MDA,2025,0.5125
4656,Moldova,MDA,2026,0.5125
4657,Moldova,MDA,2027,0.5125
4658,Moldova,MDA,2028,0.5125
4659,Moldova,MDA,2029,0.5125
4660,Moldova,MDA,2030,0.5125
4661,Moldova,MDA,2031,0.5125
4662,Moldova,MDA,2032,0.5125
4663,Moldova,MDA,2033,0.5125
4664,Moldova,MDA,2034,0.5125
4665,Moldova,MDA,2035,0.5125
4666,Moldova,MDA,2036,0.5125
4667,Moldova,MDA,2037,0.5125
4668,Moldova,MDA,2038,0.5125
4669,Moldova,MDA,2039,0.5125
4670,Moldova,MDA,2040,0.5125
4671,Moldova,MDA,2041,0.5125
4672,Moldova,MDA,2042,0.5125
4673,Moldova,MDA,2043,0.5125
4674,Moldova,MDA,2044,0.5125
4675,Moldova,MDA,2045,0.5125
4676,Moldova,MDA,2046,0.5125
4677,Moldova,MDA,2047,0.5125
4678,Moldova,MDA,2048,0.5125
4679,Moldova,MDA,2049,0.5125
4680,Moldova,MDA,2050,0.5125
4681,Madagascar,MDG,2020,0.5125
4682,Madagascar,MDG,2021,0.5125
4683,Madagascar,MDG,2022,0.5125
4684,Madagascar,MDG,2023,0.5125
4685,Madagascar,MDG,2024,0.5125
4686,Madagascar,MDG,2025,0.5125
4687,Madagascar,MDG,2026,0.5125
4688,Madagascar,MDG,2027,0.5125
4689,Madagascar,MDG,2028,0.5125
4690,Madagascar,MDG,2029,0.5125
4691,Madagascar,MDG,2030,0.5125
4692,Madagascar,MDG,2031,0.5125
4693,Madagascar,MDG,2032,0.5125
4694,Madagascar,MDG,2033,0.5125
4695,Madagascar,MDG,2034,0.5125
4696,Madagascar,MDG,2035,0.5125
4697,Madagascar,MDG,2036,0.5125
4698,Madagascar,MDG,2037,0.5125
4699,Madagascar,MDG,2038,0.5125
4700,Madagascar,MDG,2039,0.5125
4701,Madagascar,MDG,2040,0.5125
4702,Madagascar,MDG,2041,0.5125
4703,Madagascar,MDG,2042,0.5125
4704,Madagascar,MDG,2043,0.5125
4705,Madagascar,MDG,2044,0.5125
4706,Madagascar,MDG,2045,0.5125
4707,Madagascar,MDG,2046,0.5125
4708,Madagascar,MDG,2047,0.5125
4709,Madagascar,MDG,2048,0.5125
4710,Madagascar,MDG,2049,0.5125
4711,Madagascar,MDG,2050,0.5125
4712,Maldives,MDV,2020,0.5125
4713,Maldives,MDV,2021,0.5125
4714,Maldives,MDV,2022,0.5125
4715,Maldives,MDV,2023,0.5125
4716,Maldives,MDV,2024,0.5125
4717,Maldives,MDV,2025,0.5125
4718,Maldives,MDV,2026,0.5125
4719,Maldives,MDV,2027,0.5125
4720,Maldives,MDV,2028,0.5125
4721,Maldives,MDV,2029,0.5125
4722,Maldives,MDV,2030,0.5125
4723,Maldives,MDV,2031,0.5125
4724,Maldives,MDV,2032,0.5125
4725,Maldives,MDV,2033,0.5125
4726,Maldives,MDV,2034,0.5125
4727,Maldives,MDV,2035,0.5125
4728,Maldives,MDV,2036,0.5125
4729,Maldives,MDV,2037,0.5125
4730,Maldives,MDV,2038,0.5125
4731,Maldives,MDV,2039,0.5125
4732,Maldives,MDV,2040,0.5125
4733,Maldives,MDV,2041,0.5125
4734,Maldives,MDV,2042,0.5125
4735,Maldives,MDV,2043,0.5125
4736,Maldives,MDV,2044,0.5125
4737,Maldives,MDV,2045,0.5125
4738,Maldives,MDV,2046,0.5125
4739,Maldives,MDV,2047,0.5125
4740,Maldives,MDV,2048,0.5125
4741,Maldives,MDV,2049,0.5125
4742,Maldives,MDV,2050,0.5125
4743,Middle East & North Africa,MEA,2020,0.5125
4744,Middle East & North Africa,MEA,2021,0.5125
4745,Middle East & North Africa,MEA,2022,0.5125
4746,Middle East & North Africa,MEA,2023,0.5125
4747,Middle East & North Africa,MEA,2024,0.5125
4748,Middle East & North Africa,MEA,2025,0.5125
4749,Middle East & North Africa,MEA,2026,0.5125
4750,Middle East & North Africa,MEA,2027,0.5125
4751,Middle East & North Africa,MEA,2028,0.5125
4752,Middle East & North Africa,MEA,2029,0.5125
4753,Middle East & North Africa,MEA,2030,0.5125
4754,Middle East & North Africa,MEA,2031,0.5125
4755,Middle East & North Africa,MEA,2032,0.5125
4756,Middle East & North Africa,MEA,2033,0.5125
4757,Middle East & North Africa,MEA,2034,0.5125
4758,Middle East & North Africa,MEA,2035,0.5125
4759,Middle East & North Africa,MEA,2036,0.5125
4760,Middle East & North Africa,MEA,2037,0.5125
4761,Middle East & North Africa,MEA,2038,0.5125
4762,Middle East & North Africa,MEA,2039,0.5125
4763,Middle East & North Africa,MEA,2040,0.5125
4764,Middle East & North Africa,MEA,2041,0.5125
4765,Middle East & North Africa,MEA,2042,0.5125
4766,Middle East & North Africa,MEA,2043,0.5125
4767,Middle East & North Africa,MEA,2044,0.5125
4768,Middle East & North Africa,MEA,2045,0.5125
4769,Middle East & North Africa,MEA,2046,0.5125
4770,Middle East & North Africa,MEA,2047,0.5125
4771,Middle East & North Africa,MEA,2048,0.5125
4772,Middle East & North Africa,MEA,2049,0.5125
4773,Middle East & North Africa,MEA,2050,0.5125
4774,Mexico,MEX,2020,0.5125
4775,Mexico,MEX,2021,0.5125
4776,Mexico,MEX,2022,0.5125
4777,Mexico,MEX,2023,0.5125
4778,Mexico,MEX,2024,0.5125
4779,Mexico,MEX,2025,0.5125
4780,Mexico,MEX,2026,0.5125
4781,Mexico,MEX,2027,0.5125
4782,Mexico,MEX,2028,0.5125
4783,Mexico,MEX,2029,0.5125
4784,Mexico,MEX,2030,0.5125
4785,Mexico,MEX,2031,0.5125
4786,Mexico,MEX,2032,0.5125
4787,Mexico,MEX,2033,0.5125
4788,Mexico,MEX,2034,0.5125
4789,Mexico,MEX,2035,0.5125
4790,Mexico,MEX,2036,0.5125
4791,Mexico,MEX,2037,0.5125
4792,Mexico,MEX,2038,0.5125
4793,Mexico,MEX,2039,0.5125
4794,Mexico,MEX,2040,0.5125
4795,Mexico,MEX,2041,0.5125
4796,Mexico,MEX,2042,0.5125
4797,Mexico,MEX,2043,0.5125
4798,Mexico,MEX,2044,0.5125
4799,Mexico,MEX,2045,0.5125
4800,Mexico,MEX,2046,0.5125
4801,Mexico,MEX,2047,0.5125
4802,Mexico,MEX,2048,0.5125
4803,Mexico,MEX,2049,0.5125
4804,Mexico,MEX,2050,0.5125
4805,Marshall Islands,MHL,2020,0.5125
4806,Marshall Islands,MHL,2021,0.5125
4807,Marshall Islands,MHL,2022,0.5125
4808,Marshall Islands,MHL,2023,0.5125
4809,Marshall Islands,MHL,2024,0.5125
4810,Marshall Islands,MHL,2025,0.5125
4811,Marshall Islands,MHL,2026,0.5125
4812,Marshall Islands,MHL,2027,0.5125
4813,Marshall Islands,MHL,2028,0.5125
4814,Marshall Islands,MHL,2029,0.5125
4815,Marshall Islands,MHL,2030,0.5125
4816,Marshall Islands,MHL,2031,0.5125
4817,Marshall Islands,MHL,2032,0.5125
4818,Marshall Islands,MHL,2033,0.5125
4819,Marshall Islands,MHL,2034,0.5125
4820,Marshall Islands,MHL,2035,0.5125
4821,Marshall Islands,MHL,2036,0.5125
4822,Marshall Islands,MHL,2037,0.5125
4823,Marshall Islands,MHL,2038,0.5125
4824,Marshall Islands,MHL,2039,0.5125
4825,Marshall Islands,MHL,2040,0.5125
4826,Marshall Islands,MHL,2041,0.5125
4827,Marshall Islands,MHL,2042,0.5125
4828,Marshall Islands,MHL,2043,0.5125
4829,Marshall Islands,MHL,2044,0.5125
4830,Marshall Islands,MHL,2045,0.5125
4831,Marshall Islands,MHL,2046,0.5125
4832,Marshall Islands,MHL,2047,0.5125
4833,Marshall Islands,MHL,2048,0.5125
4834,Marshall Islands,MHL,2049,0.5125
4835,Marshall Islands,MHL,2050,0.5125
4836,Middle income,MIC,2020,0.5125
4837,Middle income,MIC,2021,0.5125
4838,Middle income,MIC,2022,0.5125
4839,Middle income,MIC,2023,0.5125
4840,Middle income,MIC,2024,0.5125
4841,Middle income,MIC,2025,0.5125
4842,Middle income,MIC,2026,0.5125
4843,Middle income,MIC,2027,0.5125
4844,Middle income,MIC,2028,0.5125
4845,Middle income,MIC,2029,0.5125
4846,Middle income,MIC,2030,0.5125
4847,Middle income,MIC,2031,0.5125
4848,Middle income,MIC,2032,0.5125
4849,Middle income,MIC,2033,0.5125
4850,Middle income,MIC,2034,0.5125
4851,Middle income,MIC,2035,0.5125
4852,Middle income,MIC,2036,0.5125
4853,Middle income,MIC,2037,0.5125
4854,Middle income,MIC,2038,0.5125
4855,Middle income,MIC,2039,0.5125
4856,Middle income,MIC,2040,0.5125
4857,Middle income,MIC,2041,0.5125
4858,Middle income,MIC,2042,0.5125
4859,Middle income,MIC,2043,0.5125
4860,Middle income,MIC,2044,0.5125
4861,Middle income,MIC,2045,0.5125
4862,Middle income,MIC,2046,0.5125
4863,Middle income,MIC,2047,0.5125
4864,Middle income,MIC,2048,0.5125
4865,Middle income,MIC,2049,0.5125
4866,Middle income,MIC,2050,0.5125
4867,North Macedonia,MKD,2020,0.5125
4868,North Macedonia,MKD,2021,0.5125
4869,North Macedonia,MKD,2022,0.5125
4870,North Macedonia,MKD,2023,0.5125
4871,North Macedonia,MKD,2024,0.5125
4872,North Macedonia,MKD,2025,0.5125
4873,North Macedonia,MKD,2026,0.5125
4874,North Macedonia,MKD,2027,0.5125
4875,North Macedonia,MKD,2028,0.5125
4876,North Macedonia,MKD,2029,0.5125
4877,North Macedonia,MKD,2030,0.5125
4878,North Macedonia,MKD,2031,0.5125
4879,North Macedonia,MKD,2032,0.5125
4880,North Macedonia,MKD,2033,0.5125
4881,North Macedonia,MKD,2034,0.5125
4882,North Macedonia,MKD,2035,0.5125
4883,North Macedonia,MKD,2036,0.5125
4884,North Macedonia,MKD,2037,0.5125
4885,North Macedonia,MKD,2038,0.5125
4886,North Macedonia,MKD,2039,0.5125
4887,North Macedonia,MKD,2040,0.5125
4888,North Macedonia,MKD,2041,0.5125
4889,North Macedonia,MKD,2042,0.5125
4890,North Macedonia,MKD,2043,0.5125
4891,North Macedonia,MKD,2044,0.5125
4892,North Macedonia,MKD,2045,0.5125
4893,North Macedonia,MKD,2046,0.5125
4894,North Macedonia,MKD,2047,0.5125
4895,North Macedonia,MKD,2048,0.5125
4896,North Macedonia,MKD,2049,0.5125
4897,North Macedonia,MKD,2050,0.5125
4898,Mali,MLI,2020,0.5125
4899,Mali,MLI,2021,0.5125
4900,Mali,MLI,2022,0.5125
4901,Mali,MLI,2023,0.5125
4902,Mali,MLI,2024,0.5125
4903,Mali,MLI,2025,0.5125
4904,Mali,MLI,2026,0.5125
4905,Mali,MLI,2027,0.5125
4906,Mali,MLI,2028,0.5125
4907,Mali,MLI,2029,0.5125
4908,Mali,MLI,2030,0.5125
4909,Mali,MLI,2031,0.5125
4910,Mali,MLI,2032,0.5125
4911,Mali,MLI,2033,0.5125
4912,Mali,MLI,2034,0.5125
4913,Mali,MLI,2035,0.5125
4914,Mali,MLI,2036,0.5125
4915,Mali,MLI,2037,0.5125
4916,Mali,MLI,2038,0.5125
4917,Mali,MLI,2039,0.5125
4918,Mali,MLI,2040,0.5125
4919,Mali,MLI,2041,0.5125
4920,Mali,MLI,2042,0.5125
4921,Mali,MLI,2043,0.5125
4922,Mali,MLI,2044,0.5125
4923,Mali,MLI,2045,0.5125
4924,Mali,MLI,2046,0.5125
4925,Mali,MLI,2047,0.5125
4926,Mali,MLI,2048,0.5125
4927,Mali,MLI,2049,0.5125
4928,Mali,MLI,2050,0.5125
4929,Malta,MLT,2020,0.5125
4930,Malta,MLT,2021,0.5125
4931,Malta,MLT,2022,0.5125
4932,Malta,MLT,2023,0.5125
4933,Malta,MLT,2024,0.5125
4934,Malta,MLT,2025,0.5125
4935,Malta,MLT,2026,0.5125
4936,Malta,MLT,2027,0.5125
4937,Malta,MLT,2028,0.5125
4938,Malta,MLT,2029,0.5125
4939,Malta,MLT,2030,0.5125
4940,Malta,MLT,2031,0.5125
4941,Malta,MLT,2032,0.5125
4942,Malta,MLT,2033,0.5125
4943,Malta,MLT,2034,0.5125
4944,Malta,MLT,2035,0.5125
4945,Malta,MLT,2036,0.5125
4946,Malta,MLT,2037,0.5125
4947,Malta,MLT,2038,0.5125
4948,Malta,MLT,2039,0.5125
4949,Malta,MLT,2040,0.5125
4950,Malta,MLT,2041,0.5125
4951,Malta,MLT,2042,0.5125
4952,Malta,MLT,2043,0.5125
4953,Malta,MLT,2044,0.5125
4954,Malta,MLT,2045,0.5125
4955,Malta,MLT,2046,0.5125
4956,Malta,MLT,2047,0.5125
4957,Malta,MLT,2048,0.5125
4958,Malta,MLT,2049,0.5125
4959,Malta,MLT,2050,0.5125
4960,Myanmar,MMR,2020,0.5125
4961,Myanmar,MMR,2021,0.5125
4962,Myanmar,MMR,2022,0.5125
4963,Myanmar,MMR,2023,0.5125
4964,Myanmar,MMR,2024,0.5125
4965,Myanmar,MMR,2025,0.5125
4966,Myanmar,MMR,2026,0.5125
4967,Myanmar,MMR,2027,0.5125
4968,Myanmar,MMR,2028,0.5125
4969,Myanmar,MMR,2029,0.5125
4970,Myanmar,MMR,2030,0.5125
4971,Myanmar,MMR,2031,0.5125
4972,Myanmar,MMR,2032,0.5125
4973,Myanmar,MMR,2033,0.5125
4974,Myanmar,MMR,2034,0.5125
4975,Myanmar,MMR,2035,0.5125
4976,Myanmar,MMR,2036,0.5125
4977,Myanmar,MMR,2037,0.5125
4978,Myanmar,MMR,2038,0.5125
4979,Myanmar,MMR,2039,0.5125
4980,Myanmar,MMR,2040,0.5125
4981,Myanmar,MMR,2041,0.5125
4982,Myanmar,MMR,2042,0.5125
4983,Myanmar,MMR,2043,0.5125
4984,Myanmar,MMR,2044,0.5125
4985,Myanmar,MMR,2045,0.5125
4986,Myanmar,MMR,2046,0.5125
4987,Myanmar,MMR,2047,0.5125
4988,Myanmar,MMR,2048,0.5125
4989,Myanmar,MMR,2049,0.5125
4990,Myanmar,MMR,2050,0.5125
4991,Middle East & North Africa (excluding high income),MNA,2020,0.5125
4992,Middle East & North Africa (excluding high income),MNA,2021,0.5125
4993,Middle East & North Africa (excluding high income),MNA,2022,0.5125
4994,Middle East & North Africa (excluding high income),MNA,2023,0.5125
4995,Middle East & North Africa (excluding high income),MNA,2024,0.5125
4996,Middle East & North Africa (excluding high income),MNA,2025,0.5125
4997,Middle East & North Africa (excluding high income),MNA,2026,0.5125
4998,Middle East & North Africa (excluding high income),MNA,2027,0.5125
4999,Middle East & North Africa (excluding high income),MNA,2028,0.5125
5000,Middle East & North Africa (excluding high income),MNA,2029,0.5125
5001,Middle East & North Africa (excluding high income),MNA,2030,0.5125
5002,Middle East & North Africa (excluding high income),MNA,2031,0.5125
5003,Middle East & North Africa (excluding high income),MNA,2032,0.5125
5004,Middle East & North Africa (excluding high income),MNA,2033,0.5125
5005,Middle East & North Africa (excluding high income),MNA,2034,0.5125
5006,Middle East & North Africa (excluding high income),MNA,2035,0.5125
5007,Middle East & North Africa (excluding high income),MNA,2036,0.5125
5008,Middle East & North Africa (excluding high income),MNA,2037,0.5125
5009,Middle East & North Africa (excluding high income),MNA,2038,0.5125
5010,Middle East & North Africa (excluding high income),MNA,2039,0.5125
5011,Middle East & North Africa (excluding high income),MNA,2040,0.5125
5012,Middle East & North Africa (excluding high income),MNA,2041,0.5125
5013,Middle East & North Africa (excluding high income),MNA,2042,0.5125
5014,Middle East & North Africa (excluding high income),MNA,2043,0.5125
5015,Middle East & North Africa (excluding high income),MNA,2044,0.5125
5016,Middle East & North Africa (excluding high income),MNA,2045,0.5125
5017,Middle East & North Africa (excluding high income),MNA,2046,0.5125
5018,Middle East & North Africa (excluding high income),MNA,2047,0.5125
5019,Middle East & North Africa (excluding high income),MNA,2048,0.5125
5020,Middle East & North Africa (excluding high income),MNA,2049,0.5125
5021,Middle East & North Africa (excluding high income),MNA,2050,0.5125
5022,Montenegro,MNE,2020,0.5125
5023,Montenegro,MNE,2021,0.5125
5024,Montenegro,MNE,2022,0.5125
5025,Montenegro,MNE,2023,0.5125
5026,Montenegro,MNE,2024,0.5125
5027,Montenegro,MNE,2025,0.5125
5028,Montenegro,MNE,2026,0.5125
5029,Montenegro,MNE,2027,0.5125
5030,Montenegro,MNE,2028,0.5125
5031,Montenegro,MNE,2029,0.5125
5032,Montenegro,MNE,2030,0.5125
5033,Montenegro,MNE,2031,0.5125
5034,Montenegro,MNE,2032,0.5125
5035,Montenegro,MNE,2033,0.5125
5036,Montenegro,MNE,2034,0.5125
5037,Montenegro,MNE,2035,0.5125
5038,Montenegro,MNE,2036,0.5125
5039,Montenegro,MNE,2037,0.5125
5040,Montenegro,MNE,2038,0.5125
5041,Montenegro,MNE,2039,0.5125
5042,Montenegro,MNE,2040,0.5125
5043,Montenegro,MNE,2041,0.5125
5044,Montenegro,MNE,2042,0.5125
5045,Montenegro,MNE,2043,0.5125
5046,Montenegro,MNE,2044,0.5125
5047,Montenegro,MNE,2045,0.5125
5048,Montenegro,MNE,2046,0.5125
5049,Montenegro,MNE,2047,0.5125
5050,Montenegro,MNE,2048,0.5125
5051,Montenegro,MNE,2049,0.5125
5052,Montenegro,MNE,2050,0.5125
5053,Mongolia,MNG,2020,0.5125
5054,Mongolia,MNG,2021,0.5125
5055,Mongolia,MNG,2022,0.5125
5056,Mongolia,MNG,2023,0.5125
5057,Mongolia,MNG,2024,0.5125
5058,Mongolia,MNG,2025,0.5125
5059,Mongolia,MNG,2026,0.5125
5060,Mongolia,MNG,2027,0.5125
5061,Mongolia,MNG,2028,0.5125
5062,Mongolia,MNG,2029,0.5125
5063,Mongolia,MNG,2030,0.5125
5064,Mongolia,MNG,2031,0.5125
5065,Mongolia,MNG,2032,0.5125
5066,Mongolia,MNG,2033,0.5125
5067,Mongolia,MNG,2034,0.5125
5068,Mongolia,MNG,2035,0.5125
5069,Mongolia,MNG,2036,0.5125
5070,Mongolia,MNG,2037,0.5125
5071,Mongolia,MNG,2038,0.5125
5072,Mongolia,MNG,2039,0.5125
5073,Mongolia,MNG,2040,0.5125
5074,Mongolia,MNG,2041,0.5125
5075,Mongolia,MNG,2042,0.5125
5076,Mongolia,MNG,2043,0.5125
5077,Mongolia,MNG,2044,0.5125
5078,Mongolia,MNG,2045,0.5125
5079,Mongolia,MNG,2046,0.5125
5080,Mongolia,MNG,2047,0.5125
5081,Mongolia,MNG,2048,0.5125
5082,Mongolia,MNG,2049,0.5125
5083,Mongolia,MNG,2050,0.5125
5084,Northern Mariana Islands,MNP,2020,0.5125
5085,Northern Mariana Islands,MNP,2021,0.5125
5086,Northern Mariana Islands,MNP,2022,0.5125
5087,Northern Mariana Islands,MNP,2023,0.5125
5088,Northern Mariana Islands,MNP,2024,0.5125
5089,Northern Mariana Islands,MNP,2025,0.5125
