Year,Nation,iso_code3,iso_code3,frac_enfu_fuel_demand_imported_pj_fuel_natural_gas
1985,united states,USA,,-0.662940429904323
1986,united states,USA,,-0.6330793690207619
1987,united states,USA,,-0.6443322436624033
1988,united states,USA,,-0.7426786094628639
1989,united states,USA,,-0.8075341541575572
1990,united states,USA,,-0.8510055671436865
1991,united states,USA,,-0.8302173417311002
1992,united states,USA,,-0.8288836654079509
1993,united states,USA,,-0.8235752828009797
1994,united states,USA,,-0.8059217914697313
1995,united states,USA,,-0.8311287546691891
1996,united states,USA,,-0.8425651571387559
1997,united states,USA,,-0.8417011444854812
1998,united states,USA,,-0.8493612528299742
1999,united states,USA,,-0.8580543983454625
2000,united states,USA,,-0.8428890692172789
2001,united states,USA,,-0.8489653564558675
2002,united states,USA,,-0.8593111445920744
2003,united states,USA,,-0.8498434755909653
2004,united states,USA,,-0.8377187485216205
2005,united states,USA,,-0.8285602376504688
2006,united states,USA,,-0.8121274779805524
2007,united states,USA,,-0.8179910409877129
2008,united states,USA,,-0.7904920031353012
2009,united states,USA,,-0.8231156496284068
2010,united states,USA,,-0.8413235552875461
2011,united states,USA,,-0.8328928907823071
2012,united states,USA,,-0.8164583183555317
2013,united states,USA,,-0.7842021332934186
2014,united states,USA,,-0.7733267108832106
2015,united states,USA,,-0.7576672139191752
2016,united states,USA,,-0.7918491854855078
2017,united states,USA,,-0.8074574193789849
1960,uruguay,URY,,-0.0
1961,uruguay,URY,,-0.0
1962,uruguay,URY,,-0.0
1963,uruguay,URY,,-0.0
1964,uruguay,URY,,-0.0
1965,uruguay,URY,,-0.0
1966,uruguay,URY,,-0.0
1967,uruguay,URY,,-0.0
1968,uruguay,URY,,-0.0
1969,uruguay,URY,,-0.0
1970,uruguay,URY,,-0.0
1971,uruguay,URY,,-0.0
1972,uruguay,URY,,-0.0
1973,uruguay,URY,,-0.0
1974,uruguay,URY,,-0.0
1975,uruguay,URY,,-0.0
1976,uruguay,URY,,-0.0
1977,uruguay,URY,,-0.0
1978,uruguay,URY,,-0.0
1979,uruguay,URY,,-0.0
1980,uruguay,URY,,-0.0
1981,uruguay,URY,,-0.0
1982,uruguay,URY,,-0.0
1983,uruguay,URY,,-0.0
1984,uruguay,URY,,-0.0
1985,uruguay,URY,,-0.0
1986,uruguay,URY,,-0.0
1987,uruguay,URY,,-0.0
1988,uruguay,URY,,-0.0
1989,uruguay,URY,,-0.0
1990,uruguay,URY,,-0.0
1991,uruguay,URY,,-0.0
1992,uruguay,URY,,-0.0
1993,uruguay,URY,,-0.0
1994,uruguay,URY,,-0.0
1995,uruguay,URY,,-0.0
1996,uruguay,URY,,-0.0
1997,uruguay,URY,,-0.0
1998,uruguay,URY,,-0.10254163014899209
1999,uruguay,URY,,-0.11028766455387616
2000,uruguay,URY,,-0.09430592188664823
2001,uruguay,URY,,-0.5052264050382327
2002,uruguay,URY,,-0.1344355963083029
2003,uruguay,URY,,-0.35847195444559027
2004,uruguay,URY,,-0.1529105665022166
2005,uruguay,URY,,-0.20281405017441426
2006,uruguay,URY,,-0.14039912024867368
2007,uruguay,URY,,-0.35058008218208864
2008,uruguay,URY,,-0.2812470883947816
2009,uruguay,URY,,-0.15222268237732112
2010,uruguay,URY,,-0.42618458919379026
2011,uruguay,URY,,-0.4066136948699103
2012,uruguay,URY,,-0.24071421913002208
2013,uruguay,URY,,-0.972346631194855
2014,uruguay,URY,,-0.9774644139949449
2015,uruguay,URY,,-0.9618609196584713
2016,uruguay,URY,,-0.8808901477678619
2017,uruguay,URY,,-0.974131829493824
1960,uzbekistan,UZB,,-0.0
1961,uzbekistan,UZB,,-0.0
1962,uzbekistan,UZB,,-0.0
1963,uzbekistan,UZB,,-0.0
1964,uzbekistan,UZB,,-0.0
1965,uzbekistan,UZB,,-0.0
1966,uzbekistan,UZB,,-0.0
1967,uzbekistan,UZB,,-0.0
1968,uzbekistan,UZB,,-0.0
1969,uzbekistan,UZB,,-0.0
1970,uzbekistan,UZB,,-0.0
1971,uzbekistan,UZB,,-0.0
1972,uzbekistan,UZB,,-0.0
1973,uzbekistan,UZB,,-0.0
1974,uzbekistan,UZB,,-0.0
1975,uzbekistan,UZB,,-0.0
1976,uzbekistan,UZB,,-0.0
1977,uzbekistan,UZB,,-0.0
1978,uzbekistan,UZB,,-0.0
1979,uzbekistan,UZB,,-0.0
1980,uzbekistan,UZB,,-0.0
1981,uzbekistan,UZB,,-0.0
1982,uzbekistan,UZB,,-0.0
1983,uzbekistan,UZB,,-0.0
1984,uzbekistan,UZB,,-0.0
1985,uzbekistan,UZB,,-0.0
1986,uzbekistan,UZB,,-0.0
1987,uzbekistan,UZB,,-0.0
1988,uzbekistan,UZB,,-0.0
1989,uzbekistan,UZB,,-0.0
1990,uzbekistan,UZB,,-0.28920886454446354
1991,uzbekistan,UZB,,-0.2824319503648581
1992,uzbekistan,UZB,,-0.3286473835907988
1993,uzbekistan,UZB,,-0.5708180045913483
1994,uzbekistan,UZB,,-0.3335574908081574
1995,uzbekistan,UZB,,-0.28794253974826434
1996,uzbekistan,UZB,,-0.526300073881138
1997,uzbekistan,UZB,,-0.45038826225263895
1998,uzbekistan,UZB,,-0.24053582066827373
1999,uzbekistan,UZB,,-0.38911423201361156
2000,uzbekistan,UZB,,-0.2863831428862929
2001,uzbekistan,UZB,,-0.28797990470783513
2002,uzbekistan,UZB,,-0.22036236487644187
2003,uzbekistan,UZB,,-0.301711318512596
2004,uzbekistan,UZB,,-0.27477020116608425
2005,uzbekistan,UZB,,-0.2551374026070969
2006,uzbekistan,UZB,,-0.0
2007,uzbekistan,UZB,,-0.0
2008,uzbekistan,UZB,,-0.0
2009,uzbekistan,UZB,,-0.0
2010,uzbekistan,UZB,,-0.0
2011,uzbekistan,UZB,,-0.0
2012,uzbekistan,UZB,,-0.0
2013,uzbekistan,UZB,,-0.0
2014,uzbekistan,UZB,,-0.0
2015,uzbekistan,UZB,,-0.0
2016,uzbekistan,UZB,,-0.0
2017,uzbekistan,UZB,,-0.0
1960,venezuela,CRI,VEN,-0.0
1961,venezuela,CRI,VEN,-0.0
1962,venezuela,CRI,VEN,-0.0
1963,venezuela,CRI,VEN,-0.0
1964,venezuela,CRI,VEN,-0.0
1965,venezuela,CRI,VEN,-0.0
1966,venezuela,CRI,VEN,-0.0
1967,venezuela,CRI,VEN,-0.0
1968,venezuela,CRI,VEN,-0.0
1969,venezuela,CRI,VEN,-0.0
1970,venezuela,CRI,VEN,-0.0
1971,venezuela,CRI,VEN,-0.0
1972,venezuela,CRI,VEN,-0.0
1973,venezuela,CRI,VEN,-0.0
1974,venezuela,CRI,VEN,-0.0
1975,venezuela,CRI,VEN,-0.0
1976,venezuela,CRI,VEN,-0.0
1977,venezuela,CRI,VEN,-0.0
1978,venezuela,CRI,VEN,-0.0
1979,venezuela,CRI,VEN,-0.0
1980,venezuela,CRI,VEN,-0.0
1981,venezuela,CRI,VEN,-0.0
1982,venezuela,CRI,VEN,-0.0
1983,venezuela,CRI,VEN,-0.0
1984,venezuela,CRI,VEN,-0.0
