iso_code3,Nation,Year,yf_agrc_vegetables_and_vines_tonne_ha
NAM,Namibia,2038,33.5693284843125
NAM,Namibia,2039,33.5693284843125
NAM,Namibia,2040,33.5693284843125
NAM,Namibia,2041,33.5693284843125
NAM,Namibia,2042,33.5693284843125
NAM,Namibia,2043,33.5693284843125
NAM,Namibia,2044,33.5693284843125
NAM,Namibia,2045,33.5693284843125
NAM,Namibia,2046,33.5693284843125
NAM,Namibia,2047,33.5693284843125
NAM,Namibia,2048,33.5693284843125
NAM,Namibia,2049,33.5693284843125
NAM,Namibia,2050,33.5693284843125
NCL,New Caledonia,2023,33.567874812999996
NCL,New Caledonia,2024,33.567874812999996
NCL,New Caledonia,2025,33.567874812999996
NCL,New Caledonia,2026,33.567874812999996
NCL,New Caledonia,2027,33.567874812999996
NCL,New Caledonia,2028,33.567874812999996
NCL,New Caledonia,2029,33.567874812999996
NCL,New Caledonia,2030,33.567874812999996
NCL,New Caledonia,2031,33.567874812999996
NCL,New Caledonia,2032,33.567874812999996
NCL,New Caledonia,2033,33.567874812999996
NCL,New Caledonia,2034,33.567874812999996
NCL,New Caledonia,2035,33.567874812999996
NCL,New Caledonia,2036,33.567874812999996
NCL,New Caledonia,2037,33.567874812999996
NCL,New Caledonia,2038,33.567874812999996
NCL,New Caledonia,2039,33.567874812999996
NCL,New Caledonia,2040,33.567874812999996
NCL,New Caledonia,2041,33.567874812999996
NCL,New Caledonia,2042,33.567874812999996
NCL,New Caledonia,2043,33.567874812999996
NCL,New Caledonia,2044,33.567874812999996
NCL,New Caledonia,2045,33.567874812999996
NCL,New Caledonia,2046,33.567874812999996
NCL,New Caledonia,2047,33.567874812999996
NCL,New Caledonia,2048,33.567874812999996
NCL,New Caledonia,2049,33.567874812999996
NCL,New Caledonia,2050,33.567874812999996
NER,Niger,2023,14.018834108125
NER,Niger,2024,14.018834108125
NER,Niger,2025,14.018834108125
NER,Niger,2026,14.018834108125
NER,Niger,2027,14.018834108125
NER,Niger,2028,14.018834108125
NER,Niger,2029,14.018834108125
NER,Niger,2030,14.018834108125
NER,Niger,2031,14.018834108125
NER,Niger,2032,14.018834108125
NER,Niger,2033,14.018834108125
NER,Niger,2034,14.018834108125
NER,Niger,2035,14.018834108125
NER,Niger,2036,14.018834108125
NER,Niger,2037,14.018834108125
NER,Niger,2038,14.018834108125
NER,Niger,2039,14.018834108125
NER,Niger,2040,14.018834108125
NER,Niger,2041,14.018834108125
NER,Niger,2042,14.018834108125
NER,Niger,2043,14.018834108125
NER,Niger,2044,14.018834108125
NER,Niger,2045,14.018834108125
NER,Niger,2046,14.018834108125
NER,Niger,2047,14.018834108125
NER,Niger,2048,14.018834108125
NER,Niger,2049,14.018834108125
NER,Niger,2050,14.018834108125
NGA,Nigeria,2023,7.900427240444445
NGA,Nigeria,2024,7.900427240444445
NGA,Nigeria,2025,7.900427240444445
NGA,Nigeria,2026,7.900427240444445
NGA,Nigeria,2027,7.900427240444445
NGA,Nigeria,2028,7.900427240444445
NGA,Nigeria,2029,7.900427240444445
NGA,Nigeria,2030,7.900427240444445
NGA,Nigeria,2031,7.900427240444445
NGA,Nigeria,2032,7.900427240444445
NGA,Nigeria,2033,7.900427240444445
NGA,Nigeria,2034,7.900427240444445
NGA,Nigeria,2035,7.900427240444445
NGA,Nigeria,2036,7.900427240444445
NGA,Nigeria,2037,7.900427240444445
NGA,Nigeria,2038,7.900427240444445
NGA,Nigeria,2039,7.900427240444445
NGA,Nigeria,2040,7.900427240444445
NGA,Nigeria,2041,7.900427240444445
NGA,Nigeria,2042,7.900427240444445
NGA,Nigeria,2043,7.900427240444445
NGA,Nigeria,2044,7.900427240444445
NGA,Nigeria,2045,7.900427240444445
NGA,Nigeria,2046,7.900427240444445
NGA,Nigeria,2047,7.900427240444445
NGA,Nigeria,2048,7.900427240444445
NGA,Nigeria,2049,7.900427240444445
NGA,Nigeria,2050,7.900427240444445
NIC,Nicaragua,2023,7.3440301439999995
NIC,Nicaragua,2024,7.3440301439999995
NIC,Nicaragua,2025,7.3440301439999995
NIC,Nicaragua,2026,7.3440301439999995
NIC,Nicaragua,2027,7.3440301439999995
NIC,Nicaragua,2028,7.3440301439999995
NIC,Nicaragua,2029,7.3440301439999995
NIC,Nicaragua,2030,7.3440301439999995
NIC,Nicaragua,2031,7.3440301439999995
NIC,Nicaragua,2032,7.3440301439999995
NIC,Nicaragua,2033,7.3440301439999995
NIC,Nicaragua,2034,7.3440301439999995
NIC,Nicaragua,2035,7.3440301439999995
NIC,Nicaragua,2036,7.3440301439999995
NIC,Nicaragua,2037,7.3440301439999995
NIC,Nicaragua,2038,7.3440301439999995
NIC,Nicaragua,2039,7.3440301439999995
NIC,Nicaragua,2040,7.3440301439999995
NIC,Nicaragua,2041,7.3440301439999995
NIC,Nicaragua,2042,7.3440301439999995
NIC,Nicaragua,2043,7.3440301439999995
NIC,Nicaragua,2044,7.3440301439999995
NIC,Nicaragua,2045,7.3440301439999995
NIC,Nicaragua,2046,7.3440301439999995
NIC,Nicaragua,2047,7.3440301439999995
NIC,Nicaragua,2048,7.3440301439999995
NIC,Nicaragua,2049,7.3440301439999995
NIC,Nicaragua,2050,7.3440301439999995
NIU,Niue,2023,18.815700694421054
NIU,Niue,2024,18.815700694421054
NIU,Niue,2025,18.815700694421054
NIU,Niue,2026,18.815700694421054
NIU,Niue,2027,18.815700694421054
NIU,Niue,2028,18.815700694421054
NIU,Niue,2029,18.815700694421054
NIU,Niue,2030,18.815700694421054
NIU,Niue,2031,18.815700694421054
NIU,Niue,2032,18.815700694421054
NIU,Niue,2033,18.815700694421054
NIU,Niue,2034,18.815700694421054
NIU,Niue,2035,18.815700694421054
NIU,Niue,2036,18.815700694421054
NIU,Niue,2037,18.815700694421054
NIU,Niue,2038,18.815700694421054
NIU,Niue,2039,18.815700694421054
NIU,Niue,2040,18.815700694421054
NIU,Niue,2041,18.815700694421054
NIU,Niue,2042,18.815700694421054
NIU,Niue,2043,18.815700694421054
NIU,Niue,2044,18.815700694421054
NIU,Niue,2045,18.815700694421054
NIU,Niue,2046,18.815700694421054
NIU,Niue,2047,18.815700694421054
NIU,Niue,2048,18.815700694421054
NIU,Niue,2049,18.815700694421054
NIU,Niue,2050,18.815700694421054
NLD,Netherlands (Kingdom of the),2023,79.32623265966666
NLD,Netherlands (Kingdom of the),2024,79.32623265966666
NLD,Netherlands (Kingdom of the),2025,79.32623265966666
NLD,Netherlands (Kingdom of the),2026,79.32623265966666
NLD,Netherlands (Kingdom of the),2027,79.32623265966666
NLD,Netherlands (Kingdom of the),2028,79.32623265966666
NLD,Netherlands (Kingdom of the),2029,79.32623265966666
NLD,Netherlands (Kingdom of the),2030,79.32623265966666
NLD,Netherlands (Kingdom of the),2031,79.32623265966666
NLD,Netherlands (Kingdom of the),2032,79.32623265966666
NLD,Netherlands (Kingdom of the),2033,79.32623265966666
NLD,Netherlands (Kingdom of the),2034,79.32623265966666
NLD,Netherlands (Kingdom of the),2035,79.32623265966666
NLD,Netherlands (Kingdom of the),2036,79.32623265966666
NLD,Netherlands (Kingdom of the),2037,79.32623265966666
NLD,Netherlands (Kingdom of the),2038,79.32623265966666
NLD,Netherlands (Kingdom of the),2039,79.32623265966666
NLD,Netherlands (Kingdom of the),2040,79.32623265966666
NLD,Netherlands (Kingdom of the),2041,79.32623265966666
NLD,Netherlands (Kingdom of the),2042,79.32623265966666
NLD,Netherlands (Kingdom of the),2043,79.32623265966666
NLD,Netherlands (Kingdom of the),2044,79.32623265966666
NLD,Netherlands (Kingdom of the),2045,79.32623265966666
NLD,Netherlands (Kingdom of the),2046,79.32623265966666
NLD,Netherlands (Kingdom of the),2047,79.32623265966666
NLD,Netherlands (Kingdom of the),2048,79.32623265966666
NLD,Netherlands (Kingdom of the),2049,79.32623265966666
NLD,Netherlands (Kingdom of the),2050,79.32623265966666
NOR,Norway,2023,67.39161152428571
NOR,Norway,2024,67.39161152428571
NOR,Norway,2025,67.39161152428571
NOR,Norway,2026,67.39161152428571
NOR,Norway,2027,67.39161152428571
NOR,Norway,2028,67.39161152428571
NOR,Norway,2029,67.39161152428571
NOR,Norway,2030,67.39161152428571
NOR,Norway,2031,67.39161152428571
NOR,Norway,2032,67.39161152428571
NOR,Norway,2033,67.39161152428571
NOR,Norway,2034,67.39161152428571
NOR,Norway,2035,67.39161152428571
NOR,Norway,2036,67.39161152428571
NOR,Norway,2037,67.39161152428571
NOR,Norway,2038,67.39161152428571
NOR,Norway,2039,67.39161152428571
NOR,Norway,2040,67.39161152428571
NOR,Norway,2041,67.39161152428571
NOR,Norway,2042,67.39161152428571
NOR,Norway,2043,67.39161152428571
NOR,Norway,2044,67.39161152428571
NOR,Norway,2045,67.39161152428571
NOR,Norway,2046,67.39161152428571
NOR,Norway,2047,67.39161152428571
NOR,Norway,2048,67.39161152428571
NOR,Norway,2049,67.39161152428571
NOR,Norway,2050,67.39161152428571
NPL,Nepal,2023,11.865984583588236
NPL,Nepal,2024,11.865984583588236
NPL,Nepal,2025,11.865984583588236
NPL,Nepal,2026,11.865984583588236
NPL,Nepal,2027,11.865984583588236
NPL,Nepal,2028,11.865984583588236
NPL,Nepal,2029,11.865984583588236
NPL,Nepal,2030,11.865984583588236
NPL,Nepal,2031,11.865984583588236
NPL,Nepal,2032,11.865984583588236
NPL,Nepal,2033,11.865984583588236
NPL,Nepal,2034,11.865984583588236
NPL,Nepal,2035,11.865984583588236
NPL,Nepal,2036,11.865984583588236
NPL,Nepal,2037,11.865984583588236
NPL,Nepal,2038,11.865984583588236
NPL,Nepal,2039,11.865984583588236
NPL,Nepal,2040,11.865984583588236
NPL,Nepal,2041,11.865984583588236
NPL,Nepal,2042,11.865984583588236
NPL,Nepal,2043,11.865984583588236
NPL,Nepal,2044,11.865984583588236
NPL,Nepal,2045,11.865984583588236
NPL,Nepal,2046,11.865984583588236
NPL,Nepal,2047,11.865984583588236
NPL,Nepal,2048,11.865984583588236
NPL,Nepal,2049,11.865984583588236
NPL,Nepal,2050,11.865984583588236
NRU,Nauru,2023,33.46302063622222
NRU,Nauru,2024,33.46302063622222
NRU,Nauru,2025,33.46302063622222
NRU,Nauru,2026,33.46302063622222
NRU,Nauru,2027,33.46302063622222
NRU,Nauru,2028,33.46302063622222
NRU,Nauru,2029,33.46302063622222
NRU,Nauru,2030,33.46302063622222
NRU,Nauru,2031,33.46302063622222
NRU,Nauru,2032,33.46302063622222
NRU,Nauru,2033,33.46302063622222
NRU,Nauru,2034,33.46302063622222
NRU,Nauru,2035,33.46302063622222
NRU,Nauru,2036,33.46302063622222
NRU,Nauru,2037,33.46302063622222
NRU,Nauru,2038,33.46302063622222
NRU,Nauru,2039,33.46302063622222
NRU,Nauru,2040,33.46302063622222
NRU,Nauru,2041,33.46302063622222
NRU,Nauru,2042,33.46302063622222
NRU,Nauru,2043,33.46302063622222
NRU,Nauru,2044,33.46302063622222
NRU,Nauru,2045,33.46302063622222
NRU,Nauru,2046,33.46302063622222
NRU,Nauru,2047,33.46302063622222
NRU,Nauru,2048,33.46302063622222
NRU,Nauru,2049,33.46302063622222
NRU,Nauru,2050,33.46302063622222
NZL,New Zealand,2023,13.2894603831
NZL,New Zealand,2024,13.2894603831
NZL,New Zealand,2025,13.2894603831
NZL,New Zealand,2026,13.2894603831
NZL,New Zealand,2027,13.2894603831
NZL,New Zealand,2028,13.2894603831
NZL,New Zealand,2029,13.2894603831
NZL,New Zealand,2030,13.2894603831
NZL,New Zealand,2031,13.2894603831
NZL,New Zealand,2032,13.2894603831
NZL,New Zealand,2033,13.2894603831
NZL,New Zealand,2034,13.2894603831
NZL,New Zealand,2035,13.2894603831
NZL,New Zealand,2036,13.2894603831
NZL,New Zealand,2037,13.2894603831
NZL,New Zealand,2038,13.2894603831
NZL,New Zealand,2039,13.2894603831
NZL,New Zealand,2040,13.2894603831
NZL,New Zealand,2041,13.2894603831
NZL,New Zealand,2042,13.2894603831
NZL,New Zealand,2043,13.2894603831
NZL,New Zealand,2044,13.2894603831
NZL,New Zealand,2045,13.2894603831
NZL,New Zealand,2046,13.2894603831
NZL,New Zealand,2047,13.2894603831
NZL,New Zealand,2048,13.2894603831
NZL,New Zealand,2049,13.2894603831
NZL,New Zealand,2050,13.2894603831
OMN,Oman,2023,6.62033607125
OMN,Oman,2024,6.62033607125
OMN,Oman,2025,6.62033607125
OMN,Oman,2026,6.62033607125
OMN,Oman,2027,6.62033607125
OMN,Oman,2028,6.62033607125
OMN,Oman,2029,6.62033607125
OMN,Oman,2030,6.62033607125
OMN,Oman,2031,6.62033607125
OMN,Oman,2032,6.62033607125
OMN,Oman,2033,6.62033607125
OMN,Oman,2034,6.62033607125
OMN,Oman,2035,6.62033607125
OMN,Oman,2036,6.62033607125
OMN,Oman,2037,6.62033607125
OMN,Oman,2038,6.62033607125
OMN,Oman,2039,6.62033607125
OMN,Oman,2040,6.62033607125
OMN,Oman,2041,6.62033607125
OMN,Oman,2042,6.62033607125
OMN,Oman,2043,6.62033607125
OMN,Oman,2044,6.62033607125
OMN,Oman,2045,6.62033607125
OMN,Oman,2046,6.62033607125
OMN,Oman,2047,6.62033607125
OMN,Oman,2048,6.62033607125
OMN,Oman,2049,6.62033607125
OMN,Oman,2050,6.62033607125
PAK,Pakistan,2023,9.093606555000001
PAK,Pakistan,2024,9.093606555000001
PAK,Pakistan,2025,9.093606555000001
PAK,Pakistan,2026,9.093606555000001
PAK,Pakistan,2027,9.093606555000001
PAK,Pakistan,2028,9.093606555000001
PAK,Pakistan,2029,9.093606555000001
PAK,Pakistan,2030,9.093606555000001
PAK,Pakistan,2031,9.093606555000001
PAK,Pakistan,2032,9.093606555000001
PAK,Pakistan,2033,9.093606555000001
PAK,Pakistan,2034,9.093606555000001
PAK,Pakistan,2035,9.093606555000001
PAK,Pakistan,2036,9.093606555000001
PAK,Pakistan,2037,9.093606555000001
PAK,Pakistan,2038,9.093606555000001
PAK,Pakistan,2039,9.093606555000001
PAK,Pakistan,2040,9.093606555000001
PAK,Pakistan,2041,9.093606555000001
PAK,Pakistan,2042,9.093606555000001
PAK,Pakistan,2043,9.093606555000001
PAK,Pakistan,2044,9.093606555000001
PAK,Pakistan,2045,9.093606555000001
PAK,Pakistan,2046,9.093606555000001
PAK,Pakistan,2047,9.093606555000001
PAK,Pakistan,2048,9.093606555000001
PAK,Pakistan,2049,9.093606555000001
PAK,Pakistan,2050,9.093606555000001
PAN,Panama,2023,19.2069470637
PAN,Panama,2024,19.2069470637
PAN,Panama,2025,19.2069470637
PAN,Panama,2026,19.2069470637
PAN,Panama,2027,19.2069470637
PAN,Panama,2028,19.2069470637
PAN,Panama,2029,19.2069470637
PAN,Panama,2030,19.2069470637
PAN,Panama,2031,19.2069470637
PAN,Panama,2032,19.2069470637
PAN,Panama,2033,19.2069470637
PAN,Panama,2034,19.2069470637
PAN,Panama,2035,19.2069470637
PAN,Panama,2036,19.2069470637
PAN,Panama,2037,19.2069470637
PAN,Panama,2038,19.2069470637
PAN,Panama,2039,19.2069470637
PAN,Panama,2040,19.2069470637
PAN,Panama,2041,19.2069470637
PAN,Panama,2042,19.2069470637
PAN,Panama,2043,19.2069470637
PAN,Panama,2044,19.2069470637
PAN,Panama,2045,19.2069470637
PAN,Panama,2046,19.2069470637
PAN,Panama,2047,19.2069470637
PAN,Panama,2048,19.2069470637
PAN,Panama,2049,19.2069470637
PAN,Panama,2050,19.2069470637
PER,Peru,2023,10.17497688436842
PER,Peru,2024,10.17497688436842
PER,Peru,2025,10.17497688436842
PER,Peru,2026,10.17497688436842
PER,Peru,2027,10.17497688436842
PER,Peru,2028,10.17497688436842
PER,Peru,2029,10.17497688436842
PER,Peru,2030,10.17497688436842
PER,Peru,2031,10.17497688436842
PER,Peru,2032,10.17497688436842
PER,Peru,2033,10.17497688436842
PER,Peru,2034,10.17497688436842
PER,Peru,2035,10.17497688436842
PER,Peru,2036,10.17497688436842
PER,Peru,2037,10.17497688436842
PER,Peru,2038,10.17497688436842
PER,Peru,2039,10.17497688436842
PER,Peru,2040,10.17497688436842
PER,Peru,2041,10.17497688436842
PER,Peru,2042,10.17497688436842
PER,Peru,2043,10.17497688436842
PER,Peru,2044,10.17497688436842
PER,Peru,2045,10.17497688436842
PER,Peru,2046,10.17497688436842
PER,Peru,2047,10.17497688436842
PER,Peru,2048,10.17497688436842
PER,Peru,2049,10.17497688436842
PER,Peru,2050,10.17497688436842
PHL,Philippines,2023,28.246456329384614
PHL,Philippines,2024,28.246456329384614
PHL,Philippines,2025,28.246456329384614
PHL,Philippines,2026,28.246456329384614
PHL,Philippines,2027,28.246456329384614
PHL,Philippines,2028,28.246456329384614
PHL,Philippines,2029,28.246456329384614
PHL,Philippines,2030,28.246456329384614
PHL,Philippines,2031,28.246456329384614
PHL,Philippines,2032,28.246456329384614
PHL,Philippines,2033,28.246456329384614
PHL,Philippines,2034,28.246456329384614
PHL,Philippines,2035,28.246456329384614
PHL,Philippines,2036,28.246456329384614
PHL,Philippines,2037,28.246456329384614
PHL,Philippines,2038,28.246456329384614
PHL,Philippines,2039,28.246456329384614
PHL,Philippines,2040,28.246456329384614
PHL,Philippines,2041,28.246456329384614
PHL,Philippines,2042,28.246456329384614
PHL,Philippines,2043,28.246456329384614
PHL,Philippines,2044,28.246456329384614
PHL,Philippines,2045,28.246456329384614
PHL,Philippines,2046,28.246456329384614
PHL,Philippines,2047,28.246456329384614
PHL,Philippines,2048,28.246456329384614
PHL,Philippines,2049,28.246456329384614
PHL,Philippines,2050,28.246456329384614
PNG,Papua New Guinea,2023,29.894452674705885
PNG,Papua New Guinea,2024,29.894452674705885
PNG,Papua New Guinea,2025,29.894452674705885
PNG,Papua New Guinea,2026,29.894452674705885
PNG,Papua New Guinea,2027,29.894452674705885
PNG,Papua New Guinea,2028,29.894452674705885
PNG,Papua New Guinea,2029,29.894452674705885
PNG,Papua New Guinea,2030,29.894452674705885
PNG,Papua New Guinea,2031,29.894452674705885
PNG,Papua New Guinea,2032,29.894452674705885
PNG,Papua New Guinea,2033,29.894452674705885
PNG,Papua New Guinea,2034,29.894452674705885
PNG,Papua New Guinea,2035,29.894452674705885
PNG,Papua New Guinea,2036,29.894452674705885
PNG,Papua New Guinea,2037,29.894452674705885
PNG,Papua New Guinea,2038,29.894452674705885
PNG,Papua New Guinea,2039,29.894452674705885
PNG,Papua New Guinea,2040,29.894452674705885
PNG,Papua New Guinea,2041,29.894452674705885
PNG,Papua New Guinea,2042,29.894452674705885
PNG,Papua New Guinea,2043,29.894452674705885
PNG,Papua New Guinea,2044,29.894452674705885
PNG,Papua New Guinea,2045,29.894452674705885
PNG,Papua New Guinea,2046,29.894452674705885
PNG,Papua New Guinea,2047,29.894452674705885
PNG,Papua New Guinea,2048,29.894452674705885
PNG,Papua New Guinea,2049,29.894452674705885
PNG,Papua New Guinea,2050,29.894452674705885
POL,Poland,2023,24.171313385999998
POL,Poland,2024,24.171313385999998
POL,Poland,2025,24.171313385999998
POL,Poland,2026,24.171313385999998
POL,Poland,2027,24.171313385999998
POL,Poland,2028,24.171313385999998
POL,Poland,2029,24.171313385999998
POL,Poland,2030,24.171313385999998
POL,Poland,2031,24.171313385999998
POL,Poland,2032,24.171313385999998
POL,Poland,2033,24.171313385999998
POL,Poland,2034,24.171313385999998
POL,Poland,2035,24.171313385999998
POL,Poland,2036,24.171313385999998
POL,Poland,2037,24.171313385999998
POL,Poland,2038,24.171313385999998
POL,Poland,2039,24.171313385999998
POL,Poland,2040,24.171313385999998
POL,Poland,2041,24.171313385999998
POL,Poland,2042,24.171313385999998
POL,Poland,2043,24.171313385999998
POL,Poland,2044,24.171313385999998
POL,Poland,2045,24.171313385999998
POL,Poland,2046,24.171313385999998
POL,Poland,2047,24.171313385999998
POL,Poland,2048,24.171313385999998
POL,Poland,2049,24.171313385999998
POL,Poland,2050,24.171313385999998
PRI,Puerto Rico,2023,19.691827512133333
PRI,Puerto Rico,2024,19.691827512133333
PRI,Puerto Rico,2025,19.691827512133333
PRI,Puerto Rico,2026,19.691827512133333
PRI,Puerto Rico,2027,19.691827512133333
PRI,Puerto Rico,2028,19.691827512133333
PRI,Puerto Rico,2029,19.691827512133333
PRI,Puerto Rico,2030,19.691827512133333
PRI,Puerto Rico,2031,19.691827512133333
PRI,Puerto Rico,2032,19.691827512133333
PRI,Puerto Rico,2033,19.691827512133333
PRI,Puerto Rico,2034,19.691827512133333
PRI,Puerto Rico,2035,19.691827512133333
PRI,Puerto Rico,2036,19.691827512133333
PRI,Puerto Rico,2037,19.691827512133333
PRI,Puerto Rico,2038,19.691827512133333
PRI,Puerto Rico,2039,19.691827512133333
PRI,Puerto Rico,2040,19.691827512133333
PRI,Puerto Rico,2041,19.691827512133333
PRI,Puerto Rico,2042,19.691827512133333
PRI,Puerto Rico,2043,19.691827512133333
PRI,Puerto Rico,2044,19.691827512133333
PRI,Puerto Rico,2045,19.691827512133333
PRI,Puerto Rico,2046,19.691827512133333
PRI,Puerto Rico,2047,19.691827512133333
PRI,Puerto Rico,2048,19.691827512133333
PRI,Puerto Rico,2049,19.691827512133333
PRI,Puerto Rico,2050,19.691827512133333
PRK,Democratic People's Republic of Korea,2023,38.98017800794117
PRK,Democratic People's Republic of Korea,2024,38.98017800794117
PRK,Democratic People's Republic of Korea,2025,38.98017800794117
PRK,Democratic People's Republic of Korea,2026,38.98017800794117
PRK,Democratic People's Republic of Korea,2027,38.98017800794117
PRK,Democratic People's Republic of Korea,2028,38.98017800794117
PRK,Democratic People's Republic of Korea,2029,38.98017800794117
PRK,Democratic People's Republic of Korea,2030,38.98017800794117
PRK,Democratic People's Republic of Korea,2031,38.98017800794117
PRK,Democratic People's Republic of Korea,2032,38.98017800794117
PRK,Democratic People's Republic of Korea,2033,38.98017800794117
PRK,Democratic People's Republic of Korea,2034,38.98017800794117
PRK,Democratic People's Republic of Korea,2035,38.98017800794117
PRK,Democratic People's Republic of Korea,2036,38.98017800794117
PRK,Democratic People's Republic of Korea,2037,38.98017800794117
PRK,Democratic People's Republic of Korea,2038,38.98017800794117
PRK,Democratic People's Republic of Korea,2039,38.98017800794117
PRK,Democratic People's Republic of Korea,2040,38.98017800794117
PRK,Democratic People's Republic of Korea,2041,38.98017800794117
PRK,Democratic People's Republic of Korea,2042,38.98017800794117
PRK,Democratic People's Republic of Korea,2043,38.98017800794117
PRK,Democratic People's Republic of Korea,2044,38.98017800794117
PRK,Democratic People's Republic of Korea,2045,38.98017800794117
PRK,Democratic People's Republic of Korea,2046,38.98017800794117
PRK,Democratic People's Republic of Korea,2047,38.98017800794117
PRK,Democratic People's Republic of Korea,2048,38.98017800794117
PRK,Democratic People's Republic of Korea,2049,38.98017800794117
PRK,Democratic People's Republic of Korea,2050,38.98017800794117
PRT,Portugal,2023,9.942152767800001
