,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_aviation
3049,Namibia,NAM,2040,2.0202995365765075e-05
3050,Namibia,NAM,2041,2.0202995365765075e-05
3051,Namibia,NAM,2042,2.0202995365765075e-05
3052,Namibia,NAM,2043,2.0202995365765075e-05
3053,Namibia,NAM,2044,2.0202995365765075e-05
3054,Namibia,NAM,2045,2.0202995365765075e-05
3055,Namibia,NAM,2046,2.0202995365765075e-05
3056,Namibia,NAM,2047,2.0202995365765075e-05
3057,Namibia,NAM,2048,2.0202995365765075e-05
3058,Namibia,NAM,2049,2.0202995365765075e-05
3059,Namibia,NAM,2050,2.0202995365765075e-05
3060,New Caledonia,NCL,2021,0.017528198257512964
3061,New Caledonia,NCL,2022,0.017528198257512964
3062,New Caledonia,NCL,2023,0.017528198257512964
3063,New Caledonia,NCL,2024,0.017528198257512964
3064,New Caledonia,NCL,2025,0.017528198257512964
3065,New Caledonia,NCL,2026,0.017528198257512964
3066,New Caledonia,NCL,2027,0.017528198257512964
3067,New Caledonia,NCL,2028,0.017528198257512964
3068,New Caledonia,NCL,2029,0.017528198257512964
3069,New Caledonia,NCL,2030,0.017528198257512964
3070,New Caledonia,NCL,2031,0.017528198257512964
3071,New Caledonia,NCL,2032,0.017528198257512964
3072,New Caledonia,NCL,2033,0.017528198257512964
3073,New Caledonia,NCL,2034,0.017528198257512964
3074,New Caledonia,NCL,2035,0.017528198257512964
3075,New Caledonia,NCL,2036,0.017528198257512964
3076,New Caledonia,NCL,2037,0.017528198257512964
3077,New Caledonia,NCL,2038,0.017528198257512964
3078,New Caledonia,NCL,2039,0.017528198257512964
3079,New Caledonia,NCL,2040,0.017528198257512964
3080,New Caledonia,NCL,2041,0.017528198257512964
3081,New Caledonia,NCL,2042,0.017528198257512964
3082,New Caledonia,NCL,2043,0.017528198257512964
3083,New Caledonia,NCL,2044,0.017528198257512964
3084,New Caledonia,NCL,2045,0.017528198257512964
3085,New Caledonia,NCL,2046,0.017528198257512964
3086,New Caledonia,NCL,2047,0.017528198257512964
3087,New Caledonia,NCL,2048,0.017528198257512964
3088,New Caledonia,NCL,2049,0.017528198257512964
3089,New Caledonia,NCL,2050,0.017528198257512964
3090,Niger,NER,2021,1.7058120634619405e-05
3091,Niger,NER,2022,1.7058120634619405e-05
3092,Niger,NER,2023,1.7058120634619405e-05
3093,Niger,NER,2024,1.7058120634619405e-05
3094,Niger,NER,2025,1.7058120634619405e-05
3095,Niger,NER,2026,1.7058120634619405e-05
3096,Niger,NER,2027,1.7058120634619405e-05
3097,Niger,NER,2028,1.7058120634619405e-05
3098,Niger,NER,2029,1.7058120634619405e-05
3099,Niger,NER,2030,1.7058120634619405e-05
3100,Niger,NER,2031,1.7058120634619405e-05
3101,Niger,NER,2032,1.7058120634619405e-05
3102,Niger,NER,2033,1.7058120634619405e-05
3103,Niger,NER,2034,1.7058120634619405e-05
3104,Niger,NER,2035,1.7058120634619405e-05
3105,Niger,NER,2036,1.7058120634619405e-05
3106,Niger,NER,2037,1.7058120634619405e-05
3107,Niger,NER,2038,1.7058120634619405e-05
3108,Niger,NER,2039,1.7058120634619405e-05
3109,Niger,NER,2040,1.7058120634619405e-05
3110,Niger,NER,2041,1.7058120634619405e-05
3111,Niger,NER,2042,1.7058120634619405e-05
3112,Niger,NER,2043,1.7058120634619405e-05
3113,Niger,NER,2044,1.7058120634619405e-05
3114,Niger,NER,2045,1.7058120634619405e-05
3115,Niger,NER,2046,1.7058120634619405e-05
3116,Niger,NER,2047,1.7058120634619405e-05
3117,Niger,NER,2048,1.7058120634619405e-05
3118,Niger,NER,2049,1.7058120634619405e-05
3119,Niger,NER,2050,1.7058120634619405e-05
3120,Nigeria,NGA,2021,4.835077591724114e-07
3121,Nigeria,NGA,2022,4.835077591724114e-07
3122,Nigeria,NGA,2023,4.835077591724114e-07
3123,Nigeria,NGA,2024,4.835077591724114e-07
3124,Nigeria,NGA,2025,4.835077591724114e-07
3125,Nigeria,NGA,2026,4.835077591724114e-07
3126,Nigeria,NGA,2027,4.835077591724114e-07
3127,Nigeria,NGA,2028,4.835077591724114e-07
3128,Nigeria,NGA,2029,4.835077591724114e-07
3129,Nigeria,NGA,2030,4.835077591724114e-07
3130,Nigeria,NGA,2031,4.835077591724114e-07
3131,Nigeria,NGA,2032,4.835077591724114e-07
3132,Nigeria,NGA,2033,4.835077591724114e-07
3133,Nigeria,NGA,2034,4.835077591724114e-07
3134,Nigeria,NGA,2035,4.835077591724114e-07
3135,Nigeria,NGA,2036,4.835077591724114e-07
3136,Nigeria,NGA,2037,4.835077591724114e-07
3137,Nigeria,NGA,2038,4.835077591724114e-07
3138,Nigeria,NGA,2039,4.835077591724114e-07
3139,Nigeria,NGA,2040,4.835077591724114e-07
3140,Nigeria,NGA,2041,4.835077591724114e-07
3141,Nigeria,NGA,2042,4.835077591724114e-07
3142,Nigeria,NGA,2043,4.835077591724114e-07
3143,Nigeria,NGA,2044,4.835077591724114e-07
3144,Nigeria,NGA,2045,4.835077591724114e-07
3145,Nigeria,NGA,2046,4.835077591724114e-07
3146,Nigeria,NGA,2047,4.835077591724114e-07
3147,Nigeria,NGA,2048,4.835077591724114e-07
3148,Nigeria,NGA,2049,4.835077591724114e-07
3149,Nigeria,NGA,2050,4.835077591724114e-07
3150,Nicaragua,NIC,2021,0.005739983887833615
3151,Nicaragua,NIC,2022,0.005739983887833615
3152,Nicaragua,NIC,2023,0.005739983887833615
3153,Nicaragua,NIC,2024,0.005739983887833615
3154,Nicaragua,NIC,2025,0.005739983887833615
3155,Nicaragua,NIC,2026,0.005739983887833615
3156,Nicaragua,NIC,2027,0.005739983887833615
3157,Nicaragua,NIC,2028,0.005739983887833615
3158,Nicaragua,NIC,2029,0.005739983887833615
3159,Nicaragua,NIC,2030,0.005739983887833615
3160,Nicaragua,NIC,2031,0.005739983887833615
3161,Nicaragua,NIC,2032,0.005739983887833615
3162,Nicaragua,NIC,2033,0.005739983887833615
3163,Nicaragua,NIC,2034,0.005739983887833615
3164,Nicaragua,NIC,2035,0.005739983887833615
3165,Nicaragua,NIC,2036,0.005739983887833615
3166,Nicaragua,NIC,2037,0.005739983887833615
3167,Nicaragua,NIC,2038,0.005739983887833615
3168,Nicaragua,NIC,2039,0.005739983887833615
3169,Nicaragua,NIC,2040,0.005739983887833615
3170,Nicaragua,NIC,2041,0.005739983887833615
3171,Nicaragua,NIC,2042,0.005739983887833615
3172,Nicaragua,NIC,2043,0.005739983887833615
3173,Nicaragua,NIC,2044,0.005739983887833615
3174,Nicaragua,NIC,2045,0.005739983887833615
3175,Nicaragua,NIC,2046,0.005739983887833615
3176,Nicaragua,NIC,2047,0.005739983887833615
3177,Nicaragua,NIC,2048,0.005739983887833615
3178,Nicaragua,NIC,2049,0.005739983887833615
3179,Nicaragua,NIC,2050,0.005739983887833615
3180,Netherlands,NLD,2021,0.028984922321922808
3181,Netherlands,NLD,2022,0.028984922321922808
3182,Netherlands,NLD,2023,0.028984922321922808
3183,Netherlands,NLD,2024,0.028984922321922808
3184,Netherlands,NLD,2025,0.028984922321922808
3185,Netherlands,NLD,2026,0.028984922321922808
3186,Netherlands,NLD,2027,0.028984922321922808
3187,Netherlands,NLD,2028,0.028984922321922808
3188,Netherlands,NLD,2029,0.028984922321922808
3189,Netherlands,NLD,2030,0.028984922321922808
3190,Netherlands,NLD,2031,0.028984922321922808
3191,Netherlands,NLD,2032,0.028984922321922808
3192,Netherlands,NLD,2033,0.028984922321922808
3193,Netherlands,NLD,2034,0.028984922321922808
3194,Netherlands,NLD,2035,0.028984922321922808
3195,Netherlands,NLD,2036,0.028984922321922808
3196,Netherlands,NLD,2037,0.028984922321922808
3197,Netherlands,NLD,2038,0.028984922321922808
3198,Netherlands,NLD,2039,0.028984922321922808
3199,Netherlands,NLD,2040,0.028984922321922808
3200,Netherlands,NLD,2041,0.028984922321922808
3201,Netherlands,NLD,2042,0.028984922321922808
3202,Netherlands,NLD,2043,0.028984922321922808
3203,Netherlands,NLD,2044,0.028984922321922808
3204,Netherlands,NLD,2045,0.028984922321922808
3205,Netherlands,NLD,2046,0.028984922321922808
3206,Netherlands,NLD,2047,0.028984922321922808
3207,Netherlands,NLD,2048,0.028984922321922808
3208,Netherlands,NLD,2049,0.028984922321922808
3209,Netherlands,NLD,2050,0.028984922321922808
3210,Norway,NOR,2021,0.003913869536709246
3211,Norway,NOR,2022,0.003913869536709246
3212,Norway,NOR,2023,0.003913869536709246
3213,Norway,NOR,2024,0.003913869536709246
3214,Norway,NOR,2025,0.003913869536709246
3215,Norway,NOR,2026,0.003913869536709246
3216,Norway,NOR,2027,0.003913869536709246
3217,Norway,NOR,2028,0.003913869536709246
3218,Norway,NOR,2029,0.003913869536709246
3219,Norway,NOR,2030,0.003913869536709246
3220,Norway,NOR,2031,0.003913869536709246
3221,Norway,NOR,2032,0.003913869536709246
3222,Norway,NOR,2033,0.003913869536709246
3223,Norway,NOR,2034,0.003913869536709246
3224,Norway,NOR,2035,0.003913869536709246
3225,Norway,NOR,2036,0.003913869536709246
3226,Norway,NOR,2037,0.003913869536709246
3227,Norway,NOR,2038,0.003913869536709246
3228,Norway,NOR,2039,0.003913869536709246
3229,Norway,NOR,2040,0.003913869536709246
3230,Norway,NOR,2041,0.003913869536709246
3231,Norway,NOR,2042,0.003913869536709246
3232,Norway,NOR,2043,0.003913869536709246
3233,Norway,NOR,2044,0.003913869536709246
3234,Norway,NOR,2045,0.003913869536709246
3235,Norway,NOR,2046,0.003913869536709246
3236,Norway,NOR,2047,0.003913869536709246
3237,Norway,NOR,2048,0.003913869536709246
3238,Norway,NOR,2049,0.003913869536709246
3239,Norway,NOR,2050,0.003913869536709246
3240,Nepal,NPL,2021,0.00016774459062560617
3241,Nepal,NPL,2022,0.00016774459062560617
3242,Nepal,NPL,2023,0.00016774459062560617
3243,Nepal,NPL,2024,0.00016774459062560617
3244,Nepal,NPL,2025,0.00016774459062560617
3245,Nepal,NPL,2026,0.00016774459062560617
3246,Nepal,NPL,2027,0.00016774459062560617
3247,Nepal,NPL,2028,0.00016774459062560617
3248,Nepal,NPL,2029,0.00016774459062560617
3249,Nepal,NPL,2030,0.00016774459062560617
3250,Nepal,NPL,2031,0.00016774459062560617
3251,Nepal,NPL,2032,0.00016774459062560617
3252,Nepal,NPL,2033,0.00016774459062560617
3253,Nepal,NPL,2034,0.00016774459062560617
3254,Nepal,NPL,2035,0.00016774459062560617
3255,Nepal,NPL,2036,0.00016774459062560617
3256,Nepal,NPL,2037,0.00016774459062560617
3257,Nepal,NPL,2038,0.00016774459062560617
3258,Nepal,NPL,2039,0.00016774459062560617
3259,Nepal,NPL,2040,0.00016774459062560617
3260,Nepal,NPL,2041,0.00016774459062560617
3261,Nepal,NPL,2042,0.00016774459062560617
3262,Nepal,NPL,2043,0.00016774459062560617
3263,Nepal,NPL,2044,0.00016774459062560617
3264,Nepal,NPL,2045,0.00016774459062560617
3265,Nepal,NPL,2046,0.00016774459062560617
3266,Nepal,NPL,2047,0.00016774459062560617
3267,Nepal,NPL,2048,0.00016774459062560617
3268,Nepal,NPL,2049,0.00016774459062560617
3269,Nepal,NPL,2050,0.00016774459062560617
3270,New Zealand,NZL,2021,0.01052556118534987
3271,New Zealand,NZL,2022,0.01052556118534987
3272,New Zealand,NZL,2023,0.01052556118534987
3273,New Zealand,NZL,2024,0.01052556118534987
3274,New Zealand,NZL,2025,0.01052556118534987
3275,New Zealand,NZL,2026,0.01052556118534987
3276,New Zealand,NZL,2027,0.01052556118534987
3277,New Zealand,NZL,2028,0.01052556118534987
3278,New Zealand,NZL,2029,0.01052556118534987
3279,New Zealand,NZL,2030,0.01052556118534987
3280,New Zealand,NZL,2031,0.01052556118534987
3281,New Zealand,NZL,2032,0.01052556118534987
3282,New Zealand,NZL,2033,0.01052556118534987
3283,New Zealand,NZL,2034,0.01052556118534987
3284,New Zealand,NZL,2035,0.01052556118534987
3285,New Zealand,NZL,2036,0.01052556118534987
3286,New Zealand,NZL,2037,0.01052556118534987
3287,New Zealand,NZL,2038,0.01052556118534987
3288,New Zealand,NZL,2039,0.01052556118534987
3289,New Zealand,NZL,2040,0.01052556118534987
3290,New Zealand,NZL,2041,0.01052556118534987
3291,New Zealand,NZL,2042,0.01052556118534987
3292,New Zealand,NZL,2043,0.01052556118534987
3293,New Zealand,NZL,2044,0.01052556118534987
3294,New Zealand,NZL,2045,0.01052556118534987
3295,New Zealand,NZL,2046,0.01052556118534987
3296,New Zealand,NZL,2047,0.01052556118534987
3297,New Zealand,NZL,2048,0.01052556118534987
3298,New Zealand,NZL,2049,0.01052556118534987
3299,New Zealand,NZL,2050,0.01052556118534987
3300,Oman,OMN,2021,0.0002916923326787667
3301,Oman,OMN,2022,0.0002916923326787667
3302,Oman,OMN,2023,0.0002916923326787667
3303,Oman,OMN,2024,0.0002916923326787667
3304,Oman,OMN,2025,0.0002916923326787667
3305,Oman,OMN,2026,0.0002916923326787667
3306,Oman,OMN,2027,0.0002916923326787667
3307,Oman,OMN,2028,0.0002916923326787667
3308,Oman,OMN,2029,0.0002916923326787667
3309,Oman,OMN,2030,0.0002916923326787667
3310,Oman,OMN,2031,0.0002916923326787667
3311,Oman,OMN,2032,0.0002916923326787667
3312,Oman,OMN,2033,0.0002916923326787667
3313,Oman,OMN,2034,0.0002916923326787667
3314,Oman,OMN,2035,0.0002916923326787667
3315,Oman,OMN,2036,0.0002916923326787667
3316,Oman,OMN,2037,0.0002916923326787667
3317,Oman,OMN,2038,0.0002916923326787667
3318,Oman,OMN,2039,0.0002916923326787667
3319,Oman,OMN,2040,0.0002916923326787667
3320,Oman,OMN,2041,0.0002916923326787667
3321,Oman,OMN,2042,0.0002916923326787667
3322,Oman,OMN,2043,0.0002916923326787667
3323,Oman,OMN,2044,0.0002916923326787667
3324,Oman,OMN,2045,0.0002916923326787667
3325,Oman,OMN,2046,0.0002916923326787667
3326,Oman,OMN,2047,0.0002916923326787667
3327,Oman,OMN,2048,0.0002916923326787667
3328,Oman,OMN,2049,0.0002916923326787667
3329,Oman,OMN,2050,0.0002916923326787667
3330,Pakistan,PAK,2021,0.00011064063541939081
3331,Pakistan,PAK,2022,0.00011064063541939081
3332,Pakistan,PAK,2023,0.00011064063541939081
3333,Pakistan,PAK,2024,0.00011064063541939081
3334,Pakistan,PAK,2025,0.00011064063541939081
3335,Pakistan,PAK,2026,0.00011064063541939081
3336,Pakistan,PAK,2027,0.00011064063541939081
3337,Pakistan,PAK,2028,0.00011064063541939081
3338,Pakistan,PAK,2029,0.00011064063541939081
3339,Pakistan,PAK,2030,0.00011064063541939081
3340,Pakistan,PAK,2031,0.00011064063541939081
3341,Pakistan,PAK,2032,0.00011064063541939081
3342,Pakistan,PAK,2033,0.00011064063541939081
3343,Pakistan,PAK,2034,0.00011064063541939081
3344,Pakistan,PAK,2035,0.00011064063541939081
3345,Pakistan,PAK,2036,0.00011064063541939081
3346,Pakistan,PAK,2037,0.00011064063541939081
3347,Pakistan,PAK,2038,0.00011064063541939081
3348,Pakistan,PAK,2039,0.00011064063541939081
3349,Pakistan,PAK,2040,0.00011064063541939081
3350,Pakistan,PAK,2041,0.00011064063541939081
3351,Pakistan,PAK,2042,0.00011064063541939081
3352,Pakistan,PAK,2043,0.00011064063541939081
3353,Pakistan,PAK,2044,0.00011064063541939081
3354,Pakistan,PAK,2045,0.00011064063541939081
3355,Pakistan,PAK,2046,0.00011064063541939081
3356,Pakistan,PAK,2047,0.00011064063541939081
3357,Pakistan,PAK,2048,0.00011064063541939081
3358,Pakistan,PAK,2049,0.00011064063541939081
3359,Pakistan,PAK,2050,0.00011064063541939081
3360,Panama,PAN,2021,0.0007050527504653545
3361,Panama,PAN,2022,0.0007050527504653545
3362,Panama,PAN,2023,0.0007050527504653545
3363,Panama,PAN,2024,0.0007050527504653545
3364,Panama,PAN,2025,0.0007050527504653545
3365,Panama,PAN,2026,0.0007050527504653545
3366,Panama,PAN,2027,0.0007050527504653545
3367,Panama,PAN,2028,0.0007050527504653545
3368,Panama,PAN,2029,0.0007050527504653545
3369,Panama,PAN,2030,0.0007050527504653545
3370,Panama,PAN,2031,0.0007050527504653545
3371,Panama,PAN,2032,0.0007050527504653545
3372,Panama,PAN,2033,0.0007050527504653545
3373,Panama,PAN,2034,0.0007050527504653545
3374,Panama,PAN,2035,0.0007050527504653545
3375,Panama,PAN,2036,0.0007050527504653545
3376,Panama,PAN,2037,0.0007050527504653545
3377,Panama,PAN,2038,0.0007050527504653545
3378,Panama,PAN,2039,0.0007050527504653545
3379,Panama,PAN,2040,0.0007050527504653545
3380,Panama,PAN,2041,0.0007050527504653545
3381,Panama,PAN,2042,0.0007050527504653545
3382,Panama,PAN,2043,0.0007050527504653545
3383,Panama,PAN,2044,0.0007050527504653545
3384,Panama,PAN,2045,0.0007050527504653545
3385,Panama,PAN,2046,0.0007050527504653545
3386,Panama,PAN,2047,0.0007050527504653545
3387,Panama,PAN,2048,0.0007050527504653545
3388,Panama,PAN,2049,0.0007050527504653545
3389,Panama,PAN,2050,0.0007050527504653545
3390,Peru,PER,2021,0.00021492131021054171
3391,Peru,PER,2022,0.00021492131021054171
3392,Peru,PER,2023,0.00021492131021054171
3393,Peru,PER,2024,0.00021492131021054171
3394,Peru,PER,2025,0.00021492131021054171
3395,Peru,PER,2026,0.00021492131021054171
3396,Peru,PER,2027,0.00021492131021054171
3397,Peru,PER,2028,0.00021492131021054171
3398,Peru,PER,2029,0.00021492131021054171
3399,Peru,PER,2030,0.00021492131021054171
3400,Peru,PER,2031,0.00021492131021054171
3401,Peru,PER,2032,0.00021492131021054171
3402,Peru,PER,2033,0.00021492131021054171
3403,Peru,PER,2034,0.00021492131021054171
3404,Peru,PER,2035,0.00021492131021054171
3405,Peru,PER,2036,0.00021492131021054171
3406,Peru,PER,2037,0.00021492131021054171
3407,Peru,PER,2038,0.00021492131021054171
3408,Peru,PER,2039,0.00021492131021054171
3409,Peru,PER,2040,0.00021492131021054171
3410,Peru,PER,2041,0.00021492131021054171
3411,Peru,PER,2042,0.00021492131021054171
3412,Peru,PER,2043,0.00021492131021054171
3413,Peru,PER,2044,0.00021492131021054171
3414,Peru,PER,2045,0.00021492131021054171
3415,Peru,PER,2046,0.00021492131021054171
3416,Peru,PER,2047,0.00021492131021054171
3417,Peru,PER,2048,0.00021492131021054171
3418,Peru,PER,2049,0.00021492131021054171
3419,Peru,PER,2050,0.00021492131021054171
3420,Philippines,PHL,2021,0.0005755060241442023
3421,Philippines,PHL,2022,0.0005755060241442023
3422,Philippines,PHL,2023,0.0005755060241442023
3423,Philippines,PHL,2024,0.0005755060241442023
3424,Philippines,PHL,2025,0.0005755060241442023
3425,Philippines,PHL,2026,0.0005755060241442023
3426,Philippines,PHL,2027,0.0005755060241442023
3427,Philippines,PHL,2028,0.0005755060241442023
3428,Philippines,PHL,2029,0.0005755060241442023
3429,Philippines,PHL,2030,0.0005755060241442023
3430,Philippines,PHL,2031,0.0005755060241442023
3431,Philippines,PHL,2032,0.0005755060241442023
3432,Philippines,PHL,2033,0.0005755060241442023
3433,Philippines,PHL,2034,0.0005755060241442023
3434,Philippines,PHL,2035,0.0005755060241442023
3435,Philippines,PHL,2036,0.0005755060241442023
3436,Philippines,PHL,2037,0.0005755060241442023
3437,Philippines,PHL,2038,0.0005755060241442023
3438,Philippines,PHL,2039,0.0005755060241442023
3439,Philippines,PHL,2040,0.0005755060241442023
3440,Philippines,PHL,2041,0.0005755060241442023
3441,Philippines,PHL,2042,0.0005755060241442023
3442,Philippines,PHL,2043,0.0005755060241442023
3443,Philippines,PHL,2044,0.0005755060241442023
3444,Philippines,PHL,2045,0.0005755060241442023
3445,Philippines,PHL,2046,0.0005755060241442023
3446,Philippines,PHL,2047,0.0005755060241442023
3447,Philippines,PHL,2048,0.0005755060241442023
3448,Philippines,PHL,2049,0.0005755060241442023
3449,Philippines,PHL,2050,0.0005755060241442023
3450,Papua New Guinea,PNG,2021,0.0004989662683313707
3451,Papua New Guinea,PNG,2022,0.0004989662683313707
3452,Papua New Guinea,PNG,2023,0.0004989662683313707
3453,Papua New Guinea,PNG,2024,0.0004989662683313707
3454,Papua New Guinea,PNG,2025,0.0004989662683313707
3455,Papua New Guinea,PNG,2026,0.0004989662683313707
3456,Papua New Guinea,PNG,2027,0.0004989662683313707
3457,Papua New Guinea,PNG,2028,0.0004989662683313707
3458,Papua New Guinea,PNG,2029,0.0004989662683313707
3459,Papua New Guinea,PNG,2030,0.0004989662683313707
3460,Papua New Guinea,PNG,2031,0.0004989662683313707
3461,Papua New Guinea,PNG,2032,0.0004989662683313707
3462,Papua New Guinea,PNG,2033,0.0004989662683313707
3463,Papua New Guinea,PNG,2034,0.0004989662683313707
3464,Papua New Guinea,PNG,2035,0.0004989662683313707
3465,Papua New Guinea,PNG,2036,0.0004989662683313707
3466,Papua New Guinea,PNG,2037,0.0004989662683313707
3467,Papua New Guinea,PNG,2038,0.0004989662683313707
3468,Papua New Guinea,PNG,2039,0.0004989662683313707
3469,Papua New Guinea,PNG,2040,0.0004989662683313707
3470,Papua New Guinea,PNG,2041,0.0004989662683313707
3471,Papua New Guinea,PNG,2042,0.0004989662683313707
3472,Papua New Guinea,PNG,2043,0.0004989662683313707
3473,Papua New Guinea,PNG,2044,0.0004989662683313707
3474,Papua New Guinea,PNG,2045,0.0004989662683313707
3475,Papua New Guinea,PNG,2046,0.0004989662683313707
3476,Papua New Guinea,PNG,2047,0.0004989662683313707
3477,Papua New Guinea,PNG,2048,0.0004989662683313707
3478,Papua New Guinea,PNG,2049,0.0004989662683313707
3479,Papua New Guinea,PNG,2050,0.0004989662683313707
3480,Poland,POL,2021,0.00011680010921151523
3481,Poland,POL,2022,0.00011680010921151523
3482,Poland,POL,2023,0.00011680010921151523
3483,Poland,POL,2024,0.00011680010921151523
3484,Poland,POL,2025,0.00011680010921151523
3485,Poland,POL,2026,0.00011680010921151523
3486,Poland,POL,2027,0.00011680010921151523
3487,Poland,POL,2028,0.00011680010921151523
3488,Poland,POL,2029,0.00011680010921151523
3489,Poland,POL,2030,0.00011680010921151523
3490,Poland,POL,2031,0.00011680010921151523
3491,Poland,POL,2032,0.00011680010921151523
3492,Poland,POL,2033,0.00011680010921151523
3493,Poland,POL,2034,0.00011680010921151523
3494,Poland,POL,2035,0.00011680010921151523
3495,Poland,POL,2036,0.00011680010921151523
3496,Poland,POL,2037,0.00011680010921151523
3497,Poland,POL,2038,0.00011680010921151523
3498,Poland,POL,2039,0.00011680010921151523
3499,Poland,POL,2040,0.00011680010921151523
3500,Poland,POL,2041,0.00011680010921151523
3501,Poland,POL,2042,0.00011680010921151523
3502,Poland,POL,2043,0.00011680010921151523
3503,Poland,POL,2044,0.00011680010921151523
3504,Poland,POL,2045,0.00011680010921151523
3505,Poland,POL,2046,0.00011680010921151523
3506,Poland,POL,2047,0.00011680010921151523
3507,Poland,POL,2048,0.00011680010921151523
3508,Poland,POL,2049,0.00011680010921151523
3509,Poland,POL,2050,0.00011680010921151523
3510,Puerto Rico,PRI,2021,0.004057654875238684
3511,Puerto Rico,PRI,2022,0.004057654875238684
3512,Puerto Rico,PRI,2023,0.004057654875238684
3513,Puerto Rico,PRI,2024,0.004057654875238684
3514,Puerto Rico,PRI,2025,0.004057654875238684
3515,Puerto Rico,PRI,2026,0.004057654875238684
3516,Puerto Rico,PRI,2027,0.004057654875238684
3517,Puerto Rico,PRI,2028,0.004057654875238684
